step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.500649008864928,0,0.0,0.9144433030664056,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,12.440675707777073,0,0.0,0.9118873937223532,0,0.0
15.0,-0.05,12,0,4,0,12,0,5.0,0.4166666666666667,4.747722146185088,4,5.0,0.04032157850198849,4,5.0
20.0,-0.37,12,0,8,0,12,0,42.0,3.5,4.471244399152629,8,42.0,1.0359415743208702e-05,8,42.0
25.0,-0.39999999999999997,10,0,8,2,12,0,82.0,8.2,2.492235477641054,8,82.0,0.0,8,82.0
30.0,-0.4,8,0,8,4,12,0,122.0,15.25,0.0,8,122.0,0.0,8,122.0
35.0,-0.40000000000000013,12,0,8,4,16,0,162.0,13.5,4.735170874093327,8,162.0,0.31663439115262726,8,162.0
40.0,0.1100000000000001,12,0,6,4,16,0,151.0,12.583333333333334,4.645407158142412,6,151.0,0.24486298741485074,6,151.0
45.0,0.22999999999999998,12,0,6,4,16,0,73.0,6.083333333333333,3.321634679786422,6,128.0,0.03747307201601596,6,128.0
50.0,0.41000000000000003,11,0,4,5,16,0,87.0,7.909090909090909,6.994571713461059,4,87.0,0.0,4,87.0
55.0,-0.20000000000000007,10,0,4,6,16,0,107.0,10.7,7.6420087141978685,4,107.0,0.0,4,107.0
60.0,-0.19999999999999996,6,0,4,10,16,0,127.0,21.166666666666668,4.626427452443944,4,127.0,0.0,4,127.0
65.0,-0.19999999999999996,8,0,4,12,20,0,147.0,18.375,6.837775748207923,4,147.0,0.48000740473894066,4,147.0
70.0,-0.19999999999999996,8,0,4,12,20,0,167.0,20.875,6.139939366797544,4,167.0,0.4331664557372274,4,167.0
75.0,-0.26,16,0,6,12,28,0,193.0,12.0625,8.397579379275204,6,193.0,0.5715587101120081,6,193.0
80.0,1.0299999999999998,16,0,4,12,28,0,90.0,5.625,8.625509014314229,4,90.0,0.6394064995666243,4,90.0
85.0,-0.20000000000000007,14,0,4,14,28,0,110.0,7.857142857142857,6.92167044236645,4,110.0,0.44121659175063693,4,110.0
90.0,0.6700000000000002,14,0,6,14,28,0,12.0,0.8571428571428571,4.020144061558789,6,43.0,0.09681341831419,6,43.0
95.0,0.010000000000000009,16,0,6,16,32,0,42.0,2.625,7.986733987861877,6,42.0,0.37078787761637383,6,42.0
100.0,-0.3,16,0,6,16,32,0,72.0,4.5,8.152660693038841,6,72.0,0.3804863278285264,6,72.0
105.0,-0.31000000000000005,10,0,7,22,32,0,103.0,10.3,2.499629639037727,7,103.0,0.0018584676757378191,7,103.0
110.0,-0.3999999999999999,10,0,8,22,32,0,143.0,14.3,2.415090374978386,8,143.0,0.0,8,143.0
115.0,-0.40000000000000013,9,0,8,23,32,0,183.0,20.333333333333332,1.2426973398436854,8,183.0,0.0,8,183.0
120.0,-0.3999999999999999,8,0,8,24,32,0,223.0,27.875,0.0,8,223.0,0.0,8,223.0
125.0,0.32000000000000006,12,0,6,24,36,0,191.0,15.916666666666666,5.527971042901939,6,191.0,0.3795943811065048,6,191.0
130.0,0.5599999999999998,12,0,4,24,36,0,135.0,11.25,6.147500275187227,4,135.0,0.43970403103366595,4,135.0
135.0,0.3700000000000001,12,0,4,24,36,0,98.0,8.166666666666666,6.557767238274291,4,98.0,0.1772454377571716,4,98.0
140.0,-0.19999999999999996,10,0,4,26,36,0,118.0,11.8,7.6347511752467625,4,118.0,2.406065733315665e-06,4,118.0
145.0,-0.19999999999999996,8,0,4,28,36,0,138.0,17.25,5.755602789738664,4,138.0,0.0,4,138.0
150.0,-0.20000000000000018,16,0,4,32,48,0,158.0,9.875,9.723900458879232,4,158.0,0.7052039243486719,4,158.0
155.0,-0.19999999999999996,16,0,4,32,48,0,178.0,11.125,9.677003703492415,4,178.0,0.7038005288798734,4,178.0
160.0,-0.20999999999999996,16,0,5,32,48,0,199.0,12.4375,4.8875246749855705,5,199.0,0.2692676828464256,5,199.0
165.0,1.0699999999999998,16,0,10,32,48,0,92.0,5.75,3.5907985828873525,10,92.0,0.0005175764914629093,10,92.0
170.0,-0.33999999999999997,15,0,8,33,48,0,126.0,8.4,5.138477208281154,8,126.0,1.7877990867631762e-06,8,126.0
175.0,0.5,12,0,2,36,48,0,29.0,2.4166666666666665,5.738152012909023,2,76.0,0.11258940384254323,2,76.0
180.0,0.37,15,0,2,37,52,0,39.0,2.6,11.049276919116842,2,39.0,0.6666666666666666,2,39.0
185.0,-0.09999999999999998,12,0,2,40,52,0,49.0,4.083333333333333,11.701280142226919,2,49.0,0.6495907245063856,2,49.0
190.0,-0.09999999999999998,7,0,2,45,52,0,59.0,8.428571428571429,7.641796321188345,2,59.0,0.34680703191199297,2,59.0
195.0,-0.15000000000000002,6,0,4,46,52,0,74.0,12.333333333333334,4.564664358123239,4,74.0,0.00022138072106506844,4,74.0
200.0,-0.19999999999999996,5,0,4,47,52,0,94.0,18.8,2.5767950268786324,4,94.0,0.0,4,94.0
205.0,-0.19999999999999996,4,0,4,48,52,0,114.0,28.5,0.0,4,114.0,0.0,4,114.0
210.0,0.7899999999999999,8,0,2,48,56,0,35.0,4.375,9.139915809392402,2,35.0,0.6666666666666666,2,35.0
215.0,-0.10000000000000003,8,0,2,48,56,0,45.0,5.625,10.343602129177834,2,45.0,0.6376334027039243,2,45.0
