step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,13.573347620829296,0,0.0,0.9525459347939355,0,0.0
10.0,0.0,14,0,0,0,14,0,0.0,0.0,12.093690684441835,0,0.0,0.85678279189064,0,0.0
15.0,-0.08,14,0,5,0,14,0,8.0,0.5714285714285714,5.838800005915856,5,8.0,0.2058995992911375,5,8.0
20.0,-0.38,20,0,8,0,20,0,46.0,2.3,8.176779590334728,8,46.0,0.41981936402839787,8,46.0
25.0,-0.39999999999999997,20,0,8,2,22,0,86.0,4.3,7.9162783193263735,8,86.0,0.4768891379084166,8,86.0
30.0,-0.4,17,0,8,5,22,0,126.0,7.411764705882353,6.7209758700890765,8,126.0,0.3233763239438888,8,126.0
35.0,-0.42999999999999994,20,0,9,6,26,0,169.0,8.45,6.517425278643779,9,169.0,0.34019112822952263,9,169.0
40.0,0.10999999999999988,24,0,8,8,32,0,158.0,6.583333333333333,7.443696854634538,8,158.0,0.48178480583264577,8,158.0
45.0,0.20999999999999996,22,0,7,10,32,0,81.0,3.6818181818181817,6.491271232797717,7,137.0,0.3835494874648784,7,137.0
50.0,0.29000000000000004,23,0,6,11,34,0,108.0,4.695652173913044,6.765704369413737,6,108.0,0.27679773599251273,6,108.0
55.0,-0.49,23,0,12,13,36,0,157.0,6.826086956521739,6.09154875511388,12,157.0,0.22572669290501773,12,157.0
60.0,-0.6399999999999999,22,0,14,18,40,0,221.0,10.045454545454545,4.740243054581954,14,221.0,0.2852380694452079,14,221.0
65.0,-0.71,24,0,15,20,44,0,292.0,12.166666666666666,4.190567524365653,15,292.0,0.29955115104663244,15,292.0
70.0,-0.8300000000000001,24,0,18,20,44,0,375.0,15.625,1.6652289576760502,18,375.0,0.11679074326035273,18,375.0
75.0,-1.0300000000000002,30,0,22,20,50,0,478.0,15.933333333333334,3.607896417972293,22,478.0,0.21045455976543367,22,478.0
80.0,0.22000000000000064,36,0,21,20,56,0,456.0,12.666666666666666,4.417536972943804,21,456.0,0.28585384500043237,21,456.0
85.0,-1.0900000000000007,34,0,22,22,56,0,565.0,16.61764705882353,3.378950644254573,22,565.0,0.17225260085205085,22,565.0
90.0,0.25,36,0,23,22,58,0,347.0,9.63888888888889,2.6020220094600854,23,540.0,0.07258236608324754,23,540.0
95.0,1.0200000000000005,37,0,15,25,62,0,205.0,5.54054054054054,4.705291769135838,15,438.0,0.2062508925745105,15,438.0
100.0,0.6200000000000001,41,0,9,25,66,0,213.0,5.195121951219512,7.011114302992388,9,376.0,0.338749836646044,9,376.0
105.0,0.69,37,0,10,31,68,0,260.0,7.027027027027027,7.1428338974876135,10,307.0,0.35072346788161246,10,307.0
110.0,-0.18999999999999995,35,0,13,35,70,0,321.0,9.17142857142857,7.501072430443755,13,326.0,0.33872288207252865,13,326.0
115.0,-0.6000000000000001,33,0,13,41,74,0,386.0,11.696969696969697,7.486398219300534,13,386.0,0.3582737479960449,13,386.0
120.0,-0.6499999999999999,31,0,13,45,76,0,451.0,14.548387096774194,7.1793767444904075,13,451.0,0.31724598748459565,13,451.0
125.0,1.92,30,0,6,50,80,0,156.0,5.2,6.765339095229569,6,259.0,0.38911888931200783,6,259.0
130.0,0.7999999999999998,25,0,8,55,80,0,110.0,4.4,5.344166284419549,8,179.0,0.2505087505631311,8,179.0
135.0,0.040000000000000036,30,0,11,56,86,0,106.0,3.533333333333333,6.536882507443525,11,175.0,0.32758854329848963,11,175.0
140.0,-0.5899999999999999,28,0,13,60,88,0,165.0,5.892857142857143,6.321054181475133,13,234.0,0.3336261019723397,13,234.0
145.0,-0.6800000000000002,25,0,15,63,88,0,233.0,9.32,3.514633473705528,15,302.0,0.149703226228608,15,302.0
150.0,-0.9100000000000001,29,0,20,67,96,0,324.0,11.172413793103448,3.817662432080084,20,393.0,0.27316489512496295,20,393.0
155.0,-1.0500000000000003,33,0,21,67,100,0,429.0,13.0,4.4083114491282265,21,498.0,0.31694950785318116,21,498.0
160.0,-1.1099999999999994,35,0,23,67,102,0,540.0,15.428571428571429,2.9648240213058883,23,609.0,0.17302985414814326,23,609.0
165.0,-0.5700000000000003,37,0,29,67,104,0,597.0,16.135135135135137,2.226146674038378,29,666.0,0.06270384005982382,29,666.0
170.0,-1.3599999999999994,36,0,28,68,104,0,733.0,20.36111111111111,1.9229876267649462,28,802.0,0.004939255212497015,28,802.0
175.0,-0.4299999999999997,40,0,24,70,110,0,606.0,15.15,3.568187844276263,24,845.0,0.16643619342627625,24,845.0
180.0,1.0699999999999994,42,0,17,72,114,0,422.0,10.047619047619047,4.388493554584558,17,738.0,0.18203503707976054,17,738.0
185.0,0.8600000000000003,40,0,13,74,114,0,407.0,10.175,5.650685508339942,13,652.0,0.20696851620858273,13,652.0
190.0,0.5,42,0,11,78,120,0,455.0,10.833333333333334,7.981435391017013,11,602.0,0.4269199055010533,11,602.0
195.0,0.009999999999999787,39,0,13,83,122,0,516.0,13.23076923076923,7.913197091159043,13,601.0,0.42729237325977554,13,601.0
200.0,-0.5,34,0,14,88,122,0,582.0,17.11764705882353,6.74058345893896,14,651.0,0.237024103044665,14,651.0
205.0,-0.7400000000000002,30,0,15,94,124,0,656.0,21.866666666666667,6.272409930037562,15,725.0,0.16056851491633964,15,725.0
210.0,1.4299999999999997,33,0,9,99,132,0,272.0,8.242424242424242,7.740387881630485,9,582.0,0.4335113685060744,9,582.0
215.0,2.2700000000000005,27,0,3,105,132,0,47.0,1.7407407407407407,7.731039773072818,3,355.0,0.427666234800558,3,355.0
220.0,0.21999999999999975,27,0,8,107,134,0,25.0,0.9259259259259259,5.977579288514461,8,333.0,0.2886856294163225,8,333.0
225.0,-0.6299999999999999,30,0,15,110,140,0,88.0,2.933333333333333,5.949916511963176,15,396.0,0.30944861077182806,15,396.0
230.0,-0.8300000000000001,31,0,18,113,144,0,171.0,5.516129032258065,5.590915394986663,18,479.0,0.3422324487730982,18,479.0
235.0,-0.9000000000000004,30,0,18,116,146,0,261.0,8.7,3.671253947574315,18,569.0,0.2069127332518373,18,569.0
240.0,-1.1099999999999994,34,0,26,116,150,0,372.0,10.941176470588236,2.780089813146762,26,680.0,0.14730277062108424,26,680.0
245.0,-1.3600000000000003,32,0,28,118,150,0,508.0,15.875,1.5671789796549966,28,816.0,0.11144524496625234,28,816.0
250.0,-1.4100000000000001,38,0,29,118,156,0,649.0,17.07894736842105,2.389447374295718,29,957.0,0.17181483364088523,29,957.0
255.0,-1.1600000000000001,38,0,29,118,156,0,765.0,20.13157894736842,1.1070533921213308,29,1073.0,0.04516482812082928,29,1073.0
260.0,-0.7699999999999996,40,0,32,118,158,0,767.0,19.175,1.3596740427114757,32,1150.0,0.05048861211422369,32,1150.0
265.0,0.14000000000000057,46,0,24,118,164,0,618.0,13.434782608695652,3.87233084888268,24,1136.0,0.1833931513164443,24,1136.0
270.0,0.1899999999999995,46,0,16,120,166,0,634.0,13.782608695652174,5.362792579114894,16,1117.0,0.23562964078005144,16,1117.0
275.0,0.41999999999999993,45,0,18,123,168,0,716.0,15.911111111111111,6.367639719244673,18,1075.0,0.2657117053941016,18,1075.0
280.0,-0.39000000000000057,42,0,18,128,170,0,806.0,19.19047619047619,6.670521801680619,18,1114.0,0.2550554087030002,18,1114.0
285.0,-0.9599999999999991,40,0,20,134,174,0,902.0,22.55,6.54392023569495,20,1210.0,0.26981527492342167,20,1210.0
290.0,-1.0,38,0,20,138,176,0,1002.0,26.36842105263158,5.702465498506743,20,1310.0,0.17520409797471745,20,1310.0
295.0,1.83,37,0,18,145,182,0,793.0,21.43243243243243,5.013815234563443,18,1127.0,0.28828851017065327,18,1127.0
300.0,2.8599999999999994,36,0,10,148,184,0,203.0,5.638888888888889,5.638608131317487,10,841.0,0.32757551068458995,10,841.0
305.0,0.9800000000000004,40,0,8,150,190,0,34.0,0.85,6.233732417527117,8,743.0,0.39294821373097993,8,743.0
310.0,-0.6799999999999997,40,0,18,152,192,0,102.0,2.55,5.552480224914453,18,811.0,0.27364405702079386,18,811.0
315.0,-1.1000000000000014,37,0,25,155,192,0,212.0,5.72972972972973,3.3910186357440115,25,921.0,0.06696132664297991,25,921.0
320.0,-1.3399999999999999,33,0,27,161,194,0,346.0,10.484848484848484,1.560191385022296,27,1055.0,0.06343526794011874,27,1055.0
325.0,-1.4100000000000001,38,0,29,162,200,0,487.0,12.81578947368421,2.85840745347007,29,1196.0,0.17991567357974955,29,1196.0
330.0,-1.5,39,0,32,163,202,0,637.0,16.333333333333332,1.252336529143606,32,1346.0,0.09128971645392245,32,1346.0
