step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.500649008864928,0,0.0,0.9144433030664056,0,0.0
10.0,0.0,14,0,0,0,14,0,0.0,0.0,12.800256572379084,0,0.0,0.9200850263071978,0,0.0
15.0,-0.04,14,0,3,0,14,0,4.0,0.2857142857142857,5.1389554339218595,3,4.0,0.23035072234986845,3,4.0
20.0,-0.38,20,0,9,0,20,0,42.0,2.1,6.274909355270817,9,42.0,0.3464987074310776,9,42.0
25.0,-0.31,21,0,6,1,22,0,61.0,2.9047619047619047,6.990408303916057,6,73.0,0.4608660043205819,6,73.0
30.0,-0.18000000000000005,19,0,6,3,22,0,91.0,4.7894736842105265,7.714914421607028,6,91.0,0.37375093142233123,6,91.0
35.0,0.09999999999999998,23,0,5,3,26,0,48.0,2.0869565217391304,8.661011641798211,5,81.0,0.4475516397090415,5,81.0
40.0,0.050000000000000044,24,0,7,8,32,0,76.0,3.1666666666666665,8.718922876655872,7,76.0,0.5278447684085124,7,76.0
45.0,-0.17999999999999994,21,0,5,11,32,0,88.0,4.190476190476191,6.7091946342971065,5,94.0,0.4109566420026597,5,94.0
50.0,-0.21999999999999997,19,0,6,15,34,0,116.0,6.105263157894737,7.375749807493002,6,116.0,0.42702579046751415,6,116.0
55.0,0.09999999999999987,21,0,4,15,36,0,103.0,4.904761904761905,7.6003152389844715,4,106.0,0.36809063182609886,4,106.0
60.0,-0.25,22,0,6,18,40,0,131.0,5.954545454545454,8.037652891190413,6,131.0,0.41414359303707604,6,131.0
65.0,-0.1499999999999999,22,0,4,22,44,0,143.0,6.5,8.48647800603704,4,146.0,0.591797281132419,4,146.0
70.0,-0.16999999999999993,18,0,4,26,44,0,163.0,9.055555555555555,7.370068292025353,4,163.0,0.42208632518953565,4,163.0
75.0,0.2699999999999998,24,0,6,26,50,0,136.0,5.666666666666667,7.445948407007016,6,136.0,0.4156902979351098,6,136.0
80.0,-0.3899999999999999,27,0,8,29,56,0,175.0,6.481481481481482,8.828806388240679,8,175.0,0.515872631966371,8,175.0
85.0,-0.1299999999999999,24,0,4,32,56,0,169.0,7.041666666666667,6.941688438950411,4,188.0,0.4040437901061163,4,188.0
90.0,-0.16999999999999993,23,0,10,35,58,0,205.0,8.91304347826087,5.896871172697379,10,205.0,0.24110006935857622,10,205.0
95.0,1.1599999999999997,26,0,7,36,62,0,75.0,2.8846153846153846,7.767833304798786,7,89.0,0.3899457823566369,7,89.0
100.0,-0.2699999999999999,26,0,9,40,66,0,116.0,4.461538461538462,7.98938196669575,9,116.0,0.4031093570416102,9,116.0
105.0,0.16999999999999993,24,0,7,44,68,0,70.0,2.9166666666666665,5.2722716743348785,7,99.0,0.25847025807098106,7,99.0
110.0,-0.20999999999999996,22,0,12,48,70,0,120.0,5.454545454545454,5.220945772373384,12,120.0,0.21580317278797004,12,120.0
115.0,-0.18999999999999995,26,0,8,48,74,0,95.0,3.6538461538461537,6.541621655258026,8,139.0,0.3649119986911804,8,139.0
120.0,0.21999999999999997,25,0,4,51,76,0,96.0,3.84,8.715845895913327,4,117.0,0.4993499811922086,4,117.0
125.0,0.5599999999999999,26,0,4,54,80,0,10.0,0.38461538461538464,8.326359652376041,4,61.0,0.4834525938727443,4,61.0
130.0,0.04999999999999993,22,0,8,58,80,0,42.0,1.9090909090909092,7.140992495912354,8,56.0,0.32864323973877935,8,56.0
135.0,-0.09999999999999998,25,0,6,61,86,0,35.0,1.4,6.672861251229284,6,66.0,0.34366138394744883,6,66.0
140.0,0.25000000000000006,24,0,2,64,88,0,16.0,0.6666666666666666,9.49691223986681,2,41.0,0.6102676855104667,2,41.0
145.0,0.08999999999999997,21,0,3,67,88,0,7.0,0.3333333333333333,6.534522846113011,3,32.0,0.27212542414515906,3,32.0
150.0,-0.31,27,0,9,69,96,0,38.0,1.4074074074074074,7.297029188360488,9,63.0,0.4189341838082563,9,63.0
155.0,-0.06999999999999995,27,0,5,73,100,0,27.0,1.0,7.581307193566631,5,70.0,0.5429231313987414,5,70.0
160.0,0.37999999999999995,27,0,1,75,102,0,1.0,0.037037037037037035,7.791248134484179,1,32.0,0.4676957623809594,1,32.0
165.0,-0.13,27,0,5,77,104,0,14.0,0.5185185185185185,5.673773804432794,5,45.0,0.22378148238297307,5,45.0
170.0,-0.54,23,0,14,81,104,0,68.0,2.9565217391304346,4.050627208319178,14,99.0,0.07842675223119154,14,99.0
175.0,-0.3800000000000001,27,0,11,83,110,0,87.0,3.2222222222222223,5.50868949645158,11,137.0,0.29603869063850663,11,137.0
180.0,0.2100000000000002,27,0,4,87,114,0,70.0,2.5925925925925926,7.363778280179696,4,116.0,0.4330951646720211,4,116.0
185.0,0.15999999999999992,27,0,6,87,114,0,94.0,3.4814814814814814,9.14289188200246,6,100.0,0.4295067907752294,6,100.0
190.0,0.20999999999999996,28,0,4,92,120,0,63.0,2.25,7.9261102243731125,4,79.0,0.43499055091712324,4,79.0
195.0,-0.33000000000000007,26,0,10,96,122,0,106.0,4.076923076923077,7.3431826391724275,10,112.0,0.36867605640046747,10,112.0
200.0,-0.22999999999999998,23,0,7,99,122,0,104.0,4.521739130434782,4.876869381560791,7,135.0,0.20756849792804463,7,135.0
205.0,0.050000000000000044,21,0,6,103,124,0,120.0,5.714285714285714,6.060798647767753,6,130.0,0.2844826553604833,6,130.0
