step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.485765339655728,0,0.0,0.915322205691378,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,12.351767268584139,0,0.0,0.9105265335018053,0,0.0
15.0,-0.03,12,0,1,0,12,0,3.0,0.25,3.497149374656272,1,3.0,0.05302585214255761,1,3.0
20.0,-0.38,12,0,9,0,12,0,41.0,3.4166666666666665,3.277465502476828,9,41.0,0.0001251143731607876,9,41.0
25.0,-0.21000000000000002,10,0,5,2,12,0,48.0,4.8,2.9623217136603865,5,62.0,0.07019889942448972,5,62.0
30.0,-0.10999999999999999,9,0,5,3,12,0,73.0,8.11111111111111,5.809456276167304,5,73.0,0.0,5,73.0
35.0,-0.25,13,0,5,3,16,0,98.0,7.538461538461538,8.19954635658527,5,98.0,0.4271422922853014,5,98.0
40.0,-0.25,9,0,5,7,16,0,123.0,13.666666666666666,4.931770271722623,5,123.0,0.34951201632830337,5,123.0
45.0,-0.29000000000000004,9,0,7,7,16,0,152.0,16.88888888888889,2.9924438750808324,7,152.0,0.00013828859938129785,7,152.0
50.0,0.3900000000000001,9,0,2,7,16,0,73.0,8.11111111111111,5.11604619808353,2,113.0,0.10064983114369556,2,113.0
55.0,0.29999999999999993,7,0,2,9,16,0,83.0,11.857142857142858,8.050955290139642,2,83.0,0.0,2,83.0
60.0,-0.10000000000000009,7,0,2,9,16,0,93.0,13.285714285714286,9.503147601667797,2,93.0,0.0,2,93.0
65.0,-0.09999999999999998,7,0,2,13,20,0,103.0,14.714285714285714,8.724504038511796,2,103.0,0.6417188864273252,2,103.0
70.0,-0.09999999999999987,6,0,2,14,20,0,113.0,18.833333333333332,7.603054266121284,2,113.0,0.6036645290598784,2,113.0
