step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.485765339655728,0,0.0,0.915322205691378,0,0.0
10.0,0.0,14,0,0,0,14,0,0.0,0.0,12.581944368549232,0,0.0,0.9181153315772274,0,0.0
15.0,-0.07,14,0,4,0,14,0,7.0,0.5,5.731760887326149,4,7.0,0.20961939586948972,4,7.0
20.0,-0.39,20,0,9,0,20,0,46.0,2.3,6.669851913493053,9,46.0,0.3906631183646077,9,46.0
25.0,-0.4799999999999999,21,0,10,1,22,0,94.0,4.476190476190476,6.217885835360102,10,94.0,0.3956916450369669,10,94.0
30.0,-0.54,18,0,12,4,22,0,148.0,8.222222222222221,2.7264526729384615,12,148.0,0.21949164237639845,12,148.0
35.0,-0.71,22,0,16,4,26,0,219.0,9.954545454545455,2.5691858330572526,16,219.0,0.19080384682690815,16,219.0
40.0,-0.3500000000000001,28,0,16,4,32,0,254.0,9.071428571428571,4.3811915693125325,16,254.0,0.29840850676586095,16,254.0
45.0,-0.22999999999999998,28,0,16,4,32,0,221.0,7.892857142857143,3.8188591537654664,16,277.0,0.22787954357288454,16,277.0
50.0,0.52,29,0,8,5,34,0,125.0,4.310344827586207,4.445021624098993,8,225.0,0.18992773547935082,8,225.0
55.0,0.25,30,0,8,6,36,0,159.0,5.3,6.999213691314501,8,200.0,0.31500929537514566,8,200.0
60.0,-0.009999999999999787,31,0,8,9,40,0,199.0,6.419354838709677,9.075053778358997,8,201.0,0.47070930169970704,8,201.0
65.0,-0.38000000000000034,30,0,8,14,44,0,239.0,7.966666666666667,9.218191952426757,8,239.0,0.5093228803759833,8,239.0
70.0,-0.41999999999999993,26,0,10,18,44,0,281.0,10.807692307692308,7.388313998746897,10,281.0,0.274084131480425,10,281.0
