step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.500649008864928,0,0.0,0.9144433030664056,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,12.440675707777073,0,0.0,0.9118873937223532,0,0.0
15.0,-0.04,14,0,3,0,14,0,4.0,0.2857142857142857,5.156203442270888,3,4.0,0.2318352327045865,3,4.0
20.0,-0.38,16,0,9,0,16,0,42.0,2.625,5.64136557222462,9,42.0,0.2544058667129825,9,42.0
25.0,-0.22000000000000003,17,0,7,1,18,0,51.0,3.0,5.86879802814253,7,64.0,0.3354203781740279,7,64.0
30.0,-0.21999999999999997,19,0,7,3,22,0,86.0,4.526315789473684,7.8152761710323855,7,86.0,0.4460420965568047,7,86.0
35.0,0.05999999999999994,21,0,3,3,24,0,45.0,2.142857142857143,7.490722468430738,3,80.0,0.3930326971279048,3,80.0
40.0,0.24,18,0,3,8,26,0,54.0,3.0,8.368723515203047,3,56.0,0.44540241698848887,3,56.0
45.0,-0.10999999999999999,23,0,4,9,32,0,67.0,2.9130434782608696,9.091232052736354,4,67.0,0.538984781900136,4,67.0
50.0,-0.29999999999999993,18,0,7,14,32,0,97.0,5.388888888888889,6.749788573606577,7,97.0,0.3873003499142502,7,97.0
55.0,-0.14000000000000012,24,0,4,16,40,0,95.0,3.9583333333333335,7.0411611279701125,4,111.0,0.5009742345155733,4,111.0
60.0,-0.17999999999999994,22,0,8,18,40,0,129.0,5.863636363636363,7.691615969109165,8,129.0,0.4698035295003823,8,129.0
65.0,0.62,24,0,8,18,42,0,54.0,2.25,5.735193096315256,8,67.0,0.1923087851483243,8,67.0
70.0,-0.38,23,0,11,21,44,0,105.0,4.565217391304348,6.450156258407444,11,105.0,0.2525494616465338,11,105.0
75.0,0.020000000000000018,25,0,6,25,50,0,50.0,2.0,7.347770052737567,6,103.0,0.4492810040866468,6,103.0
80.0,0.18000000000000005,22,0,7,28,50,0,85.0,3.8636363636363638,8.147477744291335,7,85.0,0.455203791251115,7,85.0
85.0,0.030000000000000027,23,0,4,29,52,0,46.0,2.0,6.523126713266644,4,82.0,0.24419115571694464,4,82.0
90.0,0.1499999999999999,25,0,5,33,58,0,64.0,2.56,8.74828356770788,5,67.0,0.49326264504157186,5,67.0
95.0,0.35000000000000003,24,0,3,36,60,0,17.0,0.7083333333333334,7.54247414063947,3,32.0,0.437141189726548,3,32.0
100.0,-0.24999999999999994,26,0,10,38,64,0,54.0,2.076923076923077,6.7786112406743815,10,57.0,0.32439570715739724,10,57.0
105.0,-0.27,26,0,7,42,68,0,60.0,2.3076923076923075,6.73535756329863,7,84.0,0.41294306716622486,7,84.0
110.0,-0.10999999999999999,23,0,7,45,68,0,95.0,4.130434782608695,7.728347356281915,7,95.0,0.4229499994238058,7,95.0
115.0,0.08999999999999997,24,0,7,46,70,0,48.0,2.0,6.376279137593902,7,86.0,0.2416141471329724,7,86.0
120.0,0.0,19,0,8,51,70,0,86.0,4.526315789473684,6.770500863089137,8,86.0,0.2171559269879821,8,86.0
125.0,-0.13,26,0,4,52,78,0,84.0,3.230769230769231,8.613434881482364,4,99.0,0.5284163185317087,4,99.0
130.0,-0.050000000000000044,25,0,4,57,82,0,104.0,4.16,10.44919356770449,4,104.0,0.7004713779236584,4,104.0
135.0,0.5700000000000001,24,0,3,60,84,0,47.0,1.9583333333333333,8.65009028675522,3,47.0,0.563457447622826,3,47.0
140.0,-0.29000000000000004,23,0,9,63,86,0,76.0,3.3043478260869565,6.784714341893622,9,76.0,0.2923275850789765,9,76.0
145.0,0.14,22,0,9,66,88,0,50.0,2.272727272727273,5.878269583826431,9,62.0,0.26577213969427965,9,62.0
150.0,-0.37,24,0,10,68,92,0,99.0,4.125,6.699629050792491,10,99.0,0.3307274442751804,10,99.0
155.0,-0.19999999999999996,24,0,7,70,94,0,72.0,3.0,6.535411559737821,7,119.0,0.35375795824412626,7,119.0
160.0,0.16999999999999993,22,0,6,74,96,0,100.0,4.545454545454546,6.981205917794005,6,102.0,0.38471550198472637,6,102.0
165.0,0.19000000000000006,24,0,5,74,98,0,13.0,0.5416666666666666,6.682154516986692,5,83.0,0.3080613941538699,5,83.0
170.0,0.36,20,0,7,78,98,0,45.0,2.25,7.066232558162875,7,47.0,0.2804236287242824,7,47.0
175.0,-0.06000000000000005,29,0,4,81,110,0,30.0,1.0344827586206897,8.766709375816491,4,53.0,0.5846510157132332,4,53.0
180.0,0.09000000000000002,26,0,3,84,110,0,44.0,1.6923076923076923,10.096293210557027,3,44.0,0.6961538694934385,3,44.0
185.0,-0.03999999999999998,25,0,3,87,112,0,48.0,1.92,6.976958024674659,3,48.0,0.32464976790279765,3,48.0
190.0,-0.36,20,0,10,92,112,0,84.0,4.2,6.092157363220783,10,84.0,0.16092773759894646,10,84.0
195.0,0.19999999999999996,21,0,7,95,116,0,53.0,2.5238095238095237,6.836989060164656,7,64.0,0.3197519167221709,7,64.0
200.0,-0.29000000000000004,21,0,8,99,120,0,93.0,4.428571428571429,7.766553949927762,8,93.0,0.4269318681490408,8,93.0
205.0,-0.029999999999999916,22,0,5,100,122,0,47.0,2.1363636363636362,7.213701959580575,5,96.0,0.40247767520949673,5,96.0
210.0,0.2899999999999999,21,0,4,103,124,0,65.0,3.0952380952380953,8.034926519034896,4,67.0,0.40283247233121655,4,67.0
