method,seed,requested_seconds,recorded_steps,final_sim_time,total_reward,mean_system_total_waiting_time,max_system_total_waiting_time,mean_system_mean_waiting_time,max_system_mean_waiting_time,mean_system_total_stopped,max_system_total_stopped,mean_system_mean_speed,max_system_mean_speed,final_system_total_departed,final_system_total_arrived,final_system_total_teleported,throughput_veh_per_hour,scenario
fixed,304,3600,721,3600.0,-212.92,1650.3203883495146,3583.0,19.701106530607422,42.3134328358209,51.19001386962552,97.0,3.1676470725799266,12.095564574457455,2187.0,2067.0,0.0,2067.0,burst
fixed,305,3600,721,3600.0,-208.77,1619.4785020804438,3502.0,19.636269314421416,41.78688524590164,50.25381414701803,95.0,3.2256926836875777,12.461847952132594,2194.0,2080.0,0.0,2080.0,burst
fixed,301,3600,721,3600.0,-151.62,1301.515950069348,3155.0,19.639081094802595,42.16393442622951,40.89320388349515,79.0,3.196241398599396,13.214543024423769,2072.0,1997.0,0.0,1997.0,direction_switch
fixed,302,3600,721,3600.0,-122.85,1178.3814147018031,3027.0,19.102124574078697,44.98245614035088,37.45908460471567,72.0,3.3562688197554422,13.391918683026896,2067.0,2002.0,0.0,2002.0,direction_switch
fixed,303,3600,721,3600.0,-150.24,1269.4077669902913,3117.0,19.502109706598084,42.71666666666667,39.88904299583911,80.0,3.2670660715822066,12.179271272940523,2063.0,1989.0,0.0,1989.0,direction_switch
fixed,304,3600,721,3600.0,-168.65,1411.3606102635229,3324.0,20.412979453938494,45.77192982456141,43.875173370319004,85.0,3.020228156254118,12.095564574457455,2070.0,1990.0,0.0,1990.0000000000002,direction_switch
fixed,305,3600,721,3600.0,-139.25,1243.754507628294,3155.0,19.25167902870342,43.75862068965517,39.2995839112344,79.0,3.308653751648715,12.461847952132594,2063.0,1994.0,0.0,1994.0,direction_switch
fixed,301,3600,721,3600.0,-98.69,1033.3259361997227,2586.0,19.18196900115504,48.0188679245283,33.29680998613038,56.0,3.34029437587781,13.214543024423769,2015.0,1957.0,0.0,1957.0000000000002,unseen_mixed
fixed,302,3600,721,3600.0,-100.97,1052.3328710124827,2638.0,19.37387401891851,47.87037037037037,33.84049930651872,56.0,3.2965834472096733,13.391918683026896,2017.0,1960.0,0.0,1959.9999999999998,unseen_mixed
fixed,303,3600,721,3600.0,-92.15999999999998,1058.8335644937586,2631.0,19.42384218492786,47.35849056603774,33.98890429958391,56.0,3.287684244697318,12.179271272940523,2016.0,1958.0,0.0,1958.0,unseen_mixed
fixed,304,3600,721,3600.0,-106.38,1093.9223300970873,2585.0,19.86852904419962,47.46296296296296,34.82108183079057,56.0,3.2024558215641385,12.095564574457455,2003.0,1945.0,0.0,1944.9999999999998,unseen_mixed
fixed,305,3600,721,3600.0,-94.55,1053.8169209431346,2559.0,19.33719613107192,47.14814814814815,33.995839112343965,56.0,3.2878232014914337,12.461847952132594,2020.0,1962.0,0.0,1962.0000000000002,unseen_mixed
