step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.644347925553,0,0.0,0.9126762547588961,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.428636667565561,0,0.0,0.898678612973853,0,0.0
15.0,18,0,2,0,18,0,4.0,0.2222222222222222,7.759189123778471,2,4.0,0.4459289193359459,2,4.0
20.0,18,0,8,0,18,0,41.0,2.2777777777777777,7.3391931551860035,8,41.0,0.3984751385586521,8,41.0
25.0,20,0,5,4,24,0,44.0,2.2,5.496440561328127,5,57.0,0.40592858222480177,5,57.0
30.0,20,0,10,4,24,0,85.0,4.25,6.270924912351768,10,85.0,0.3471000003939021,10,85.0
35.0,24,0,7,4,28,0,104.0,4.333333333333333,5.55101967900615,7,116.0,0.28403254640543246,7,116.0
40.0,26,0,8,8,34,0,137.0,5.269230769230769,8.501494307774177,8,137.0,0.5047874657670859,8,137.0
45.0,30,0,2,8,38,0,60.0,2.0,8.226979349472613,2,109.0,0.4855547033142155,2,109.0
50.0,27,0,6,13,40,0,83.0,3.074074074074074,7.959527688483031,6,83.0,0.3875745252277809,6,83.0
55.0,28,0,10,16,44,0,131.0,4.678571428571429,6.85730785154717,10,131.0,0.2898601715725287,10,131.0
60.0,23,0,14,21,44,0,194.0,8.434782608695652,5.160091811480465,14,194.0,0.2034007535631439,14,194.0
65.0,26,0,10,24,50,0,175.0,6.730769230769231,4.879206508498731,10,221.0,0.2611595609157563,10,221.0
70.0,24,0,6,26,50,0,188.0,7.833333333333333,6.458791815941503,6,209.0,0.3422568968565937,6,209.0
75.0,36,0,6,26,62,0,127.0,3.5277777777777777,7.306599032009722,6,192.0,0.44515083530832145,6,192.0
80.0,32,0,12,30,62,0,176.0,5.5,7.240266032778356,12,197.0,0.4317873956909003,12,197.0
