step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.724240524994164,0,0.0,0.8924894056401093,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.838505285399393,0,0.0,0.8381069815834703,0,0.0
15.0,18,0,1,0,18,0,2.0,0.1111111111111111,6.743240654830773,1,2.0,0.4248771353359171,1,2.0
20.0,18,0,8,0,18,0,33.0,1.8333333333333333,7.445374098040828,8,33.0,0.40422970181782264,8,33.0
25.0,22,0,6,2,24,0,55.0,2.5,5.659507161545708,6,55.0,0.3360404701569394,6,55.0
30.0,20,0,12,4,24,0,109.0,5.45,4.749275252428349,12,109.0,0.29795990545567014,12,109.0
35.0,24,0,7,4,28,0,97.0,4.041666666666667,4.929995245144223,7,127.0,0.3108762145876648,7,127.0
40.0,28,0,8,6,34,0,129.0,4.607142857142857,7.296263239713253,8,132.0,0.44473404471577227,8,132.0
45.0,31,0,6,7,38,0,123.0,3.967741935483871,6.6445523991394735,6,136.0,0.41151855179412883,6,136.0
50.0,29,0,13,11,40,0,179.0,6.172413793103448,5.365785748477213,13,182.0,0.25443575743931895,13,182.0
55.0,32,0,12,12,44,0,197.0,6.15625,5.316582533335923,12,230.0,0.2551747593867912,12,230.0
60.0,29,0,8,15,44,0,217.0,7.482758620689655,6.94875233996357,8,224.0,0.29018729971437,8,224.0
65.0,32,0,6,18,50,0,36.0,1.125,7.171764602536927,6,166.0,0.34920842670891167,6,166.0
70.0,26,0,10,24,50,0,42.0,1.6153846153846154,6.868581310231649,10,77.0,0.33383004942527794,10,77.0
75.0,36,0,7,26,62,0,43.0,1.1944444444444444,7.3007680017369205,7,70.0,0.4230208824759647,7,70.0
80.0,31,0,4,31,62,0,50.0,1.6129032258064515,8.99116427095603,4,67.0,0.5767234601658576,4,67.0
85.0,34,0,0,34,68,0,0.0,0.0,7.900016034122865,0,26.0,0.4710993463709736,0,26.0
90.0,30,0,10,38,68,0,28.0,0.9333333333333333,6.577389772567285,10,33.0,0.288981416257901,10,33.0
95.0,30,0,8,42,72,0,50.0,1.6666666666666667,5.798782089826551,8,74.0,0.26751598592808346,8,74.0
100.0,29,0,8,45,74,0,76.0,2.6206896551724137,7.568292807992916,8,78.0,0.37132305817505656,8,78.0
105.0,30,0,4,48,78,0,49.0,1.6333333333333333,7.628018855855605,4,78.0,0.38117345918395557,4,78.0
110.0,29,0,10,55,84,0,89.0,3.0689655172413794,6.640070229386662,10,91.0,0.40734056638243893,10,91.0
115.0,30,2,10,56,86,0,109.0,3.6333333333333333,6.041933291555707,10,133.0,0.35555422246955737,10,133.0
120.0,28,0,6,60,88,0,127.0,4.535714285714286,6.623843720510967,6,144.0,0.3964273489344826,6,144.0
125.0,32,2,6,60,92,0,83.0,2.59375,5.9494834572163935,6,129.0,0.27490682905014635,6,129.0
130.0,29,0,14,65,94,0,139.0,4.793103448275862,5.5956835236898055,14,156.0,0.2494359551833013,14,156.0
135.0,32,2,11,66,98,0,160.0,5.0,5.345065763080447,11,195.0,0.2120726018139415,11,195.0
140.0,32,0,6,68,100,0,169.0,5.28125,7.398088485151263,6,198.0,0.3499900855761152,6,198.0
145.0,32,2,6,74,106,0,121.0,3.78125,6.883804974863308,6,186.0,0.3738700770713746,6,186.0
150.0,34,0,14,78,112,0,181.0,5.323529411764706,7.002164292618778,14,210.0,0.406833923277416,14,210.0
155.0,32,0,11,80,112,0,194.0,6.0625,4.625070804064512,11,247.0,0.24389035403632284,11,247.0
160.0,35,0,10,83,118,0,185.0,5.285714285714286,5.60730074503752,10,238.0,0.2794905398011518,10,238.0
165.0,34,0,10,84,118,0,82.0,2.411764705882353,5.740681781229853,10,132.0,0.2404534651051807,10,132.0
170.0,34,0,16,90,124,0,147.0,4.323529411764706,4.075519170888533,16,190.0,0.1940103081535396,16,190.0
175.0,32,0,16,92,124,0,188.0,5.875,3.219396965285285,16,242.0,0.14601510937069656,16,242.0
