step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.517154120775713,0,0.0,0.9407758381307326,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.441103844079182,0,0.0,0.864924491056786,0,0.0
15.0,18,0,2,0,18,0,2.0,0.1111111111111111,6.769709784532288,2,2.0,0.463281081624666,2,2.0
20.0,18,0,8,0,18,0,34.0,1.8888888888888888,6.827194055724005,8,34.0,0.3996656376018938,8,34.0
25.0,22,0,4,2,24,0,41.0,1.8636363636363635,5.628848731813123,4,53.0,0.35972499456897233,4,53.0
30.0,20,0,6,4,24,0,68.0,3.4,7.785280687170717,6,68.0,0.46291195395859214,6,68.0
35.0,24,0,4,4,28,0,41.0,1.7083333333333333,6.930532442469143,4,54.0,0.34498587239964196,4,54.0
40.0,27,0,8,7,34,0,75.0,2.7777777777777777,8.41122170931733,8,75.0,0.4411594319795337,8,75.0
45.0,28,0,5,10,38,0,66.0,2.357142857142857,8.084517126652825,5,94.0,0.4782412173851537,5,94.0
50.0,27,0,4,13,40,0,71.0,2.6296296296296298,8.358291243727662,4,80.0,0.4698446274946696,4,80.0
55.0,28,0,10,16,44,0,37.0,1.3214285714285714,5.928719343052103,10,46.0,0.28509017976125445,10,46.0
60.0,22,0,14,22,44,0,103.0,4.681818181818182,3.3786492974987876,14,112.0,0.18522290337013403,14,112.0
65.0,28,0,12,22,50,0,113.0,4.035714285714286,4.107119631507175,12,155.0,0.2523961499476823,12,155.0
70.0,26,0,8,24,50,0,133.0,5.115384615384615,6.302013193633576,8,157.0,0.33524668211854014,8,157.0
75.0,38,0,8,24,62,0,101.0,2.6578947368421053,6.899351593183077,8,150.0,0.40044143197215804,8,150.0
80.0,34,0,12,28,62,0,153.0,4.5,7.467217624072581,12,177.0,0.42998863721534175,12,177.0
85.0,38,0,8,30,68,0,157.0,4.131578947368421,5.395831269641877,8,199.0,0.262696479978225,8,199.0
90.0,34,0,12,34,68,0,179.0,5.264705882352941,5.429642428257712,12,210.0,0.2532626156689236,12,210.0
95.0,36,0,8,36,72,0,52.0,1.4444444444444444,5.313502252707026,8,178.0,0.26129144431950474,8,178.0
100.0,33,0,16,41,74,0,90.0,2.727272727272727,5.36078055943572,16,135.0,0.24590940008525874,16,135.0
