step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.289147571963417,0,0.0,0.9250164740551418,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.45401830726476,0,0.0,0.8420965905922462,0,0.0
15.0,18,0,3,0,18,0,3.0,0.16666666666666666,7.455713410246172,3,3.0,0.42302963199177457,3,3.0
20.0,16,0,8,2,18,0,36.0,2.25,6.3678473241399285,8,36.0,0.3913511872388105,8,36.0
25.0,21,1,8,2,23,0,58.0,2.761904761904762,5.358748339365008,8,58.0,0.3235005982575813,8,58.0
30.0,20,0,10,4,24,0,104.0,5.2,6.2545934223325075,10,104.0,0.31597654736366154,10,104.0
35.0,24,0,14,4,28,0,162.0,6.75,5.201604521184294,14,162.0,0.26325189996835385,14,162.0
40.0,27,0,14,7,34,0,232.0,8.592592592592593,5.273597141310183,14,232.0,0.3255422669999674,14,232.0
45.0,30,0,11,8,38,0,167.0,5.566666666666666,5.618679380369218,11,241.0,0.3609871522661381,11,241.0
50.0,30,0,5,10,40,0,138.0,4.6,6.08214609601426,5,175.0,0.29042573019009243,5,175.0
55.0,34,0,6,10,44,0,18.0,0.5294117647058824,7.1227462559066534,6,135.0,0.36972044025020206,6,135.0
60.0,28,0,8,16,44,0,37.0,1.3214285714285714,5.96729925225127,8,74.0,0.20617590450697657,8,74.0
65.0,32,0,10,18,50,0,56.0,1.75,6.1165209724386935,10,89.0,0.2591692373757795,10,89.0
70.0,27,0,4,23,50,0,56.0,2.074074074074074,7.212710545421841,4,87.0,0.3334311186233802,4,87.0
75.0,35,0,2,27,62,0,6.0,0.17142857142857143,7.148651861816021,2,62.0,0.4682403862861598,2,62.0
80.0,31,0,8,31,62,0,36.0,1.1612903225806452,7.120921002419399,8,67.0,0.4557879819571875,8,67.0
85.0,36,0,6,32,68,0,28.0,0.7777777777777778,5.827099272320864,6,79.0,0.35279472345850155,6,79.0
90.0,34,0,8,34,68,0,23.0,0.6764705882352942,6.5886492016821885,8,72.0,0.3275006101252403,8,72.0
95.0,34,0,8,38,72,0,51.0,1.5,6.854809203406834,8,81.0,0.3359475804120275,8,81.0
100.0,31,0,16,43,74,0,110.0,3.5483870967741935,4.357288306552501,16,140.0,0.21128612041969716,16,140.0
105.0,32,0,16,46,78,0,156.0,4.875,3.6727577242874427,16,202.0,0.2116377391713223,16,202.0
110.0,36,0,10,48,84,0,168.0,4.666666666666667,6.470718930845463,10,225.0,0.37815718683946004,10,225.0
115.0,38,2,4,48,86,0,113.0,2.973684210526316,7.4991827364639105,4,196.0,0.41107727578057973,4,196.0
120.0,36,0,12,52,88,0,149.0,4.138888888888889,5.699093150791516,12,189.0,0.22296016510571032,12,189.0
125.0,36,2,16,56,92,0,73.0,2.0277777777777777,4.044813604753809,16,193.0,0.18027275701920745,16,193.0
