step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.053900232892433,0,0.0,0.8994692534827152,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.612060143327286,0,0.0,0.8693160231384742,0,0.0
15.0,18,0,4,0,18,0,9.0,0.5,7.518090836211957,4,9.0,0.3958738250351953,4,9.0
20.0,17,0,8,1,18,0,47.0,2.764705882352941,6.946387028396912,8,47.0,0.39508353405472046,8,47.0
25.0,20,0,8,4,24,0,87.0,4.35,6.404128525222023,8,87.0,0.39356308901844916,8,87.0
30.0,20,0,8,4,24,0,105.0,5.25,7.164892562805906,8,105.0,0.4137483673225426,8,105.0
35.0,23,0,8,5,28,0,145.0,6.304347826086956,5.819830225484958,8,145.0,0.28666322156736573,8,145.0
40.0,26,0,10,8,34,0,190.0,7.3076923076923075,5.88168168172523,10,191.0,0.38496445119890416,10,191.0
45.0,28,0,10,10,38,0,240.0,8.571428571428571,7.334378034895723,10,240.0,0.43589879702501116,10,240.0
50.0,30,0,8,10,40,0,155.0,5.166666666666667,7.161122148071255,8,219.0,0.33408564705919047,8,219.0
55.0,28,0,8,16,44,0,195.0,6.964285714285714,7.916148184519803,8,195.0,0.4488815053902714,8,195.0
60.0,26,0,7,18,44,0,33.0,1.2692307692307692,6.97492762809758,7,142.0,0.2916555866157967,7,142.0
65.0,28,0,5,22,50,0,27.0,0.9642857142857143,8.583088123855699,5,31.0,0.4228889379543043,5,31.0
70.0,23,0,4,27,50,0,9.0,0.391304347826087,7.390465039764106,4,39.0,0.3554794294242485,4,39.0
75.0,32,0,4,30,62,0,16.0,0.5,9.55953136521063,4,27.0,0.6230935885392505,4,27.0
80.0,28,0,4,34,62,0,36.0,1.2857142857142858,11.096283817306672,4,40.0,0.7253378992179915,4,40.0
85.0,30,0,7,38,68,0,59.0,1.9666666666666666,8.40936228524076,7,63.0,0.49487757897122586,7,63.0
90.0,24,0,8,44,68,0,23.0,0.9583333333333334,5.845546307100833,8,63.0,0.334845457951553,8,63.0
95.0,26,0,8,46,72,0,63.0,2.423076923076923,6.949613084507486,8,63.0,0.3900469434736906,8,63.0
100.0,26,0,7,48,74,0,82.0,3.1538461538461537,6.688907947446476,7,87.0,0.3440678445287634,7,87.0
105.0,26,0,8,52,78,0,122.0,4.6923076923076925,8.281599772679849,8,122.0,0.49463380200151275,8,122.0
110.0,30,0,9,54,84,0,164.0,5.466666666666667,8.225096651613297,9,164.0,0.46500993523012146,9,164.0
115.0,28,2,6,58,86,0,104.0,3.7142857142857144,7.898271611941591,6,152.0,0.4925746924926198,6,152.0
120.0,26,0,10,62,88,0,141.0,5.423076923076923,7.086937136812367,10,141.0,0.3585973472060044,10,141.0
125.0,28,2,12,64,92,0,199.0,7.107142857142857,6.426478520750123,12,199.0,0.2687319065585171,12,199.0
130.0,26,0,10,68,94,0,216.0,8.307692307692308,5.6001912156484375,10,240.0,0.29812801690626844,10,240.0
135.0,26,2,10,72,98,0,257.0,9.884615384615385,6.596948981807756,10,261.0,0.3514488112212037,10,261.0
140.0,28,0,5,72,100,0,126.0,4.5,7.311252174302018,5,220.0,0.31766441960471353,5,220.0
145.0,29,2,6,77,106,0,139.0,4.793103448275862,8.747363546392913,6,154.0,0.5479747784023833,6,154.0
150.0,32,0,8,80,112,0,174.0,5.4375,8.098532447984145,8,174.0,0.4898701906817841,8,174.0
155.0,29,0,4,83,112,0,149.0,5.137931034482759,7.320998617252332,4,186.0,0.4575639050410062,4,186.0
160.0,30,0,8,88,118,0,160.0,5.333333333333333,6.9390072788300134,8,169.0,0.35128888243857603,8,169.0
165.0,28,0,8,90,118,0,38.0,1.3571428571428572,7.086525172759953,8,48.0,0.31740697750040203,8,48.0
170.0,30,0,14,94,124,0,89.0,2.966666666666667,6.04405845707717,14,89.0,0.26150310754316747,14,89.0
175.0,26,0,10,98,124,0,118.0,4.538461538461538,4.851196440095543,10,141.0,0.22371365386224146,10,141.0
180.0,26,0,8,102,128,0,148.0,5.6923076923076925,6.224864656612985,8,158.0,0.32338444338803035,8,158.0
185.0,32,0,10,102,134,0,196.0,6.125,8.481444840191557,10,196.0,0.4208601947932727,10,196.0
190.0,32,0,5,106,138,0,127.0,3.96875,7.371405538736946,5,181.0,0.3888368263413287,5,181.0
195.0,28,0,10,112,140,0,168.0,6.0,6.524673274478677,10,168.0,0.30891144052073505,10,168.0
200.0,30,0,12,114,144,0,227.0,7.566666666666666,5.848046183137228,12,227.0,0.256812091183121,12,227.0
205.0,28,0,10,118,146,0,235.0,8.392857142857142,4.878426269474119,10,267.0,0.26024437229074615,10,267.0
210.0,28,0,10,122,150,0,277.0,9.892857142857142,7.019584353798779,10,285.0,0.37067486687857903,10,285.0
215.0,28,0,7,122,150,0,65.0,2.3214285714285716,6.339396368599535,7,217.0,0.252906285030826,7,217.0
220.0,35,0,12,127,162,0,69.0,1.9714285714285715,7.340741712403027,12,112.0,0.4283718415667994,12,112.0
225.0,33,0,8,129,162,0,75.0,2.272727272727273,7.460416460935835,8,123.0,0.4378012642689197,8,123.0
230.0,34,0,9,134,168,0,90.0,2.6470588235294117,6.207757160859771,9,123.0,0.29671674431266143,9,123.0
235.0,32,0,8,136,168,0,43.0,1.34375,6.010234212201747,8,120.0,0.28122652136870085,8,120.0
240.0,31,0,13,141,172,0,101.0,3.2580645161290325,5.214333550820618,13,134.0,0.21320007368956784,13,134.0
245.0,31,0,14,143,174,0,103.0,3.3225806451612905,5.551883685391896,14,153.0,0.2511926022200011,14,153.0
250.0,32,0,17,146,178,0,179.0,5.59375,5.082053340457991,17,193.0,0.1789699986975474,17,193.0
255.0,35,0,14,149,184,0,156.0,4.457142857142857,5.4114970039755255,14,229.0,0.27953119529668646,14,229.0
260.0,34,0,8,154,188,0,111.0,3.264705882352941,6.58582898701503,8,206.0,0.39617061922355884,8,206.0
265.0,35,0,8,155,190,0,140.0,4.0,8.057185502106389,8,170.0,0.4320734143512337,8,170.0
270.0,36,0,8,158,194,0,96.0,2.6666666666666665,6.65499215471019,8,166.0,0.3333478423651367,8,166.0
275.0,30,0,13,164,194,0,152.0,5.066666666666666,5.428272842701745,13,182.0,0.2035701011296809,13,182.0
280.0,34,0,10,166,200,0,173.0,5.088235294117647,6.527075361102548,10,219.0,0.2772053750629547,10,219.0
285.0,28,0,6,172,200,0,183.0,6.535714285714286,7.419617594193225,6,206.0,0.3713058964949174,6,206.0
290.0,36,2,5,174,210,0,127.0,3.5277777777777777,7.650420119178021,5,190.0,0.4349401215717363,5,190.0
295.0,32,0,12,180,212,0,174.0,5.4375,7.010866844180373,12,197.0,0.4198254713591866,12,197.0
300.0,33,2,10,181,214,0,185.0,5.606060606060606,4.400445768585092,10,226.0,0.22089528915034615,10,226.0
305.0,33,0,12,185,218,0,209.0,6.333333333333333,5.374874128419003,12,246.0,0.28416770749761217,12,246.0
310.0,35,2,8,185,220,0,91.0,2.6,5.8265257707386375,8,125.0,0.2761403973161758,8,125.0
315.0,34,0,15,190,224,0,153.0,4.5,4.954900815705814,15,175.0,0.21755046157556024,15,175.0
320.0,33,2,15,193,226,0,203.0,6.151515151515151,4.10967065579853,15,236.0,0.2035957478385532,15,236.0
325.0,35,2,11,197,232,0,239.0,6.828571428571428,5.965804618869701,11,267.0,0.32746592434999205,11,267.0
330.0,37,0,9,197,234,0,130.0,3.5135135135135136,5.705858065708484,9,247.0,0.287973662046616,9,247.0
335.0,36,0,12,202,238,0,173.0,4.805555555555555,5.101859275256535,12,214.0,0.25858986781151844,12,214.0
