step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.299462588535333,0,0.0,0.906646868226801,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.630052803219643,0,0.0,0.9324318001334125,0,0.0
15.0,18,0,4,0,18,0,5.0,0.2777777777777778,7.018650784394438,4,5.0,0.4045268353064064,4,5.0
20.0,18,0,9,0,18,0,46.0,2.5555555555555554,6.385139248330426,9,46.0,0.34780170858842424,9,46.0
25.0,21,0,6,3,24,0,52.0,2.4761904761904763,4.784950252151283,6,66.0,0.3260202353837664,6,66.0
30.0,21,0,11,3,24,0,100.0,4.761904761904762,5.618294700930035,11,100.0,0.2772757506026418,11,100.0
35.0,25,0,8,3,28,0,74.0,2.96,5.373198070269179,8,115.0,0.25595515726080476,8,115.0
40.0,27,0,6,7,34,0,85.0,3.1481481481481484,7.652797540114967,6,104.0,0.44741890115882366,6,104.0
45.0,31,0,1,7,38,0,2.0,0.06451612903225806,8.0929487862274,1,58.0,0.47411938199888815,1,58.0
50.0,28,0,8,12,40,0,30.0,1.0714285714285714,6.870207962719527,8,40.0,0.33854207628409416,8,40.0
55.0,30,0,8,14,44,0,35.0,1.1666666666666667,6.0855623815060085,8,67.0,0.27536333361897947,8,67.0
60.0,26,0,5,18,44,0,45.0,1.7307692307692308,7.382980235522415,5,64.0,0.35281105075095054,5,64.0
65.0,29,0,4,21,50,0,22.0,0.7586206896551724,7.4989879582026155,4,57.0,0.3900280386299118,4,57.0
70.0,25,0,10,25,50,0,62.0,2.48,6.2182298631111825,10,75.0,0.25319399488364613,10,75.0
75.0,34,0,9,28,62,0,73.0,2.1470588235294117,6.938126253974488,9,103.0,0.4095843944735706,9,103.0
80.0,30,0,5,32,62,0,79.0,2.6333333333333333,8.641518893502257,5,105.0,0.5293418730245433,5,105.0
85.0,36,0,5,32,68,0,8.0,0.2222222222222222,6.496337339928896,5,69.0,0.3251188761568962,5,69.0
