step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.447035400909554,0,0.0,0.9111061215025037,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.29535238215423,0,0.0,0.9016534281334639,0,0.0
15.0,18,0,7,0,18,0,13.0,0.7222222222222222,5.043175619575807,7,13.0,0.32071812887326767,7,13.0
20.0,18,0,10,0,18,0,63.0,3.5,5.226060359956623,10,63.0,0.33410533016626276,10,63.0
25.0,23,0,6,1,24,0,68.0,2.9565217391304346,5.536922752728108,6,85.0,0.3763230872764348,6,85.0
30.0,22,0,8,2,24,0,106.0,4.818181818181818,7.566833560181005,8,106.0,0.41194656628762905,8,106.0
35.0,26,0,7,2,28,0,129.0,4.961538461538462,7.297914576160039,7,129.0,0.3546104964641379,7,129.0
40.0,28,0,10,6,34,0,174.0,6.214285714285714,7.955445693153365,10,174.0,0.4666811326191557,10,174.0
45.0,28,0,6,10,38,0,188.0,6.714285714285714,7.218085833840264,6,200.0,0.45618129198228485,6,200.0
50.0,26,0,7,14,40,0,219.0,8.423076923076923,6.457551576681847,7,219.0,0.34945257688163966,7,219.0
55.0,30,0,9,14,44,0,106.0,3.533333333333333,6.058438291156221,9,191.0,0.3017025866734204,9,191.0
60.0,26,0,10,18,44,0,145.0,5.576923076923077,6.552429516638579,10,152.0,0.2941973729702909,10,152.0
65.0,30,0,9,20,50,0,150.0,5.0,5.9038176461479175,9,188.0,0.27432491232007117,9,188.0
70.0,26,0,8,24,50,0,189.0,7.269230769230769,7.143042423422558,8,197.0,0.34738328999694523,8,197.0
75.0,36,0,6,26,62,0,153.0,4.25,8.25513951825147,6,186.0,0.4870563498739661,6,186.0
80.0,31,0,10,31,62,0,192.0,6.193548387096774,8.719802741415844,10,199.0,0.517665563923393,10,199.0
85.0,34,0,12,34,68,0,103.0,3.0294117647058822,5.723742401644412,12,110.0,0.2986043803527341,12,110.0
90.0,31,0,18,37,68,0,186.0,6.0,5.099747378501138,18,193.0,0.2175608928317787,18,193.0
95.0,32,0,13,40,72,0,166.0,5.1875,4.6758613705212415,13,236.0,0.2289533469226425,13,236.0
100.0,31,0,10,43,74,0,171.0,5.516129032258065,5.989395826205942,10,229.0,0.3031787974913726,10,229.0
105.0,34,0,6,44,78,0,168.0,4.9411764705882355,6.919000233730471,6,216.0,0.34282731967886443,6,216.0
110.0,34,0,14,50,84,0,218.0,6.411764705882353,6.6794447103175,14,254.0,0.3545276083499114,14,254.0
115.0,34,2,12,52,86,0,247.0,7.264705882352941,5.909607024301853,12,287.0,0.3288401533795521,12,287.0
120.0,32,0,6,56,88,0,258.0,8.0625,6.5712591624340675,6,282.0,0.3193934345387139,6,282.0
125.0,33,2,8,59,92,0,23.0,0.696969696969697,6.583984822837402,8,194.0,0.325850527655477,8,194.0
130.0,30,0,8,64,94,0,40.0,1.3333333333333333,6.3574125396802526,8,74.0,0.3236672993559365,8,74.0
