step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.432867893035313,0,0.0,0.8910010704509674,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.660430759219976,0,0.0,0.8552497818754783,0,0.0
15.0,18,0,5,0,18,0,9.0,0.5,5.917421968332841,5,9.0,0.36279896295324915,5,9.0
20.0,18,0,10,0,18,0,55.0,3.0555555555555554,5.566189879388231,10,55.0,0.32113378182529523,10,55.0
25.0,23,0,8,1,24,0,65.0,2.8260869565217392,5.073929871866454,8,81.0,0.3032961116795303,8,81.0
30.0,22,0,12,2,24,0,122.0,5.545454545454546,5.451845997092068,12,122.0,0.2292891715261202,12,122.0
35.0,25,0,10,3,28,0,88.0,3.52,4.557584289278031,10,143.0,0.22654215371215097,10,143.0
40.0,28,0,6,6,34,0,91.0,3.25,7.383855357698309,6,122.0,0.4390012855953685,6,122.0
45.0,32,0,2,6,38,0,2.0,0.0625,8.224876786375452,2,69.0,0.4999025384320444,2,69.0
50.0,30,0,7,10,40,0,24.0,0.8,7.497807388017695,7,38.0,0.36324633710303506,7,38.0
55.0,30,0,7,14,44,0,30.0,1.0,6.806360882008273,7,61.0,0.3053633216825042,7,61.0
60.0,26,0,4,18,44,0,38.0,1.4615384615384615,8.268123577107684,4,53.0,0.41227433650843,4,53.0
65.0,28,0,2,22,50,0,6.0,0.21428571428571427,7.941064739234214,2,33.0,0.40609254289115665,2,33.0
70.0,24,0,10,26,50,0,44.0,1.8333333333333333,7.411529431175257,10,49.0,0.35008380641829884,10,49.0
75.0,32,0,6,30,62,0,43.0,1.34375,7.531170500360336,6,72.0,0.46636208904777227,6,72.0
80.0,28,0,4,34,62,0,49.0,1.75,9.400410667332954,4,67.0,0.6009118908033529,4,67.0
85.0,34,0,1,34,68,0,1.0,0.029411764705882353,7.0884683410726765,1,24.0,0.36755416985904366,1,24.0
90.0,29,0,12,39,68,0,47.0,1.6206896551724137,6.654536960498508,12,51.0,0.27856272708049085,12,51.0
95.0,30,0,8,42,72,0,66.0,2.2,5.720049269994856,8,93.0,0.2681416196650933,8,93.0
100.0,28,0,8,46,74,0,92.0,3.2857142857142856,6.925604447032301,8,104.0,0.35905375540743334,8,104.0
105.0,30,0,10,48,78,0,102.0,3.4,5.891818777877287,10,114.0,0.28554115916093054,10,114.0
110.0,32,0,15,52,84,0,163.0,5.09375,5.433706196050132,15,175.0,0.31260961895333267,15,175.0
115.0,32,2,13,54,86,0,183.0,5.71875,5.219952626084179,13,221.0,0.31198772558823373,13,221.0
120.0,32,0,9,56,88,0,203.0,6.34375,5.286420408296756,9,234.0,0.2602540637489509,9,234.0
125.0,36,2,12,56,92,0,106.0,2.9444444444444446,5.185107516485768,12,219.0,0.24508519689828442,12,219.0
130.0,32,0,14,62,94,0,167.0,5.21875,5.084787967752428,14,198.0,0.21529227655012975,14,198.0
135.0,36,2,16,62,98,0,194.0,5.388888888888889,5.293995004104325,16,249.0,0.19259525873707234,16,249.0
140.0,32,0,8,68,100,0,198.0,6.1875,6.707196708666924,8,254.0,0.32125895086379835,8,254.0
145.0,36,2,8,70,106,0,37.0,1.0277777777777777,6.126270691144824,8,204.0,0.33515019503309,8,204.0
150.0,38,0,10,74,112,0,50.0,1.3157894736842106,7.161005200614356,10,110.0,0.4189808278985914,10,110.0
155.0,36,0,9,76,112,0,45.0,1.25,6.074986993464072,9,121.0,0.30386737252667156,9,121.0
160.0,37,0,9,81,118,0,25.0,0.6756756756756757,6.350272452941172,9,80.0,0.3031918660736985,9,80.0
165.0,33,0,10,85,118,0,56.0,1.696969696969697,5.4897473841082896,10,115.0,0.22775624581967532,10,115.0
170.0,34,0,17,90,124,0,120.0,3.5294117647058822,3.9612260830937496,17,179.0,0.20517181206473845,17,179.0
175.0,32,0,16,92,124,0,168.0,5.25,3.0051571081523774,16,233.0,0.14727601156323566,16,233.0
180.0,34,0,13,94,128,0,201.0,5.911764705882353,4.821897727893615,13,239.0,0.20953156618072685,13,239.0
185.0,40,0,8,94,134,0,113.0,2.825,5.962454195892666,8,230.0,0.33651696443752616,8,230.0
190.0,39,0,12,99,138,0,151.0,3.871794871794872,6.261786965596912,12,189.0,0.3292003067286197,12,189.0
195.0,38,0,14,102,140,0,169.0,4.447368421052632,4.293192534428428,14,223.0,0.1482660957228097,14,223.0
200.0,38,0,12,106,144,0,195.0,5.131578947368421,5.8983841707381455,12,249.0,0.28999231202197046,12,249.0
205.0,36,0,6,110,146,0,39.0,1.0833333333333333,5.662093616229705,6,186.0,0.2564796470349326,6,186.0
210.0,36,0,10,114,150,0,59.0,1.6388888888888888,6.358186791934161,10,120.0,0.30986284107652595,10,120.0
215.0,33,0,14,117,150,0,87.0,2.6363636363636362,3.9009805830704276,14,158.0,0.10749055200932117,14,158.0
220.0,41,0,10,121,162,0,101.0,2.4634146341463414,7.066470235373479,10,158.0,0.40354256277848144,10,158.0
225.0,38,0,8,124,162,0,116.0,3.0526315789473686,6.613980275331145,8,158.0,0.3630483889621227,8,158.0
230.0,39,0,16,129,168,0,174.0,4.461538461538462,5.005310299530558,16,216.0,0.2125841451924386,16,216.0
235.0,36,0,17,132,168,0,222.0,6.166666666666667,4.39145963076796,17,273.0,0.2021022658474047,17,273.0
240.0,38,0,11,134,172,0,253.0,6.657894736842105,5.2172336329759,11,300.0,0.2150277698757788,11,300.0
245.0,37,0,11,137,174,0,289.0,7.8108108108108105,5.308629675142512,11,318.0,0.22165253819635572,11,318.0
250.0,36,0,17,142,178,0,366.0,10.166666666666666,3.4550453669151064,17,395.0,0.15638209662030478,17,395.0
255.0,39,0,19,145,184,0,421.0,10.794871794871796,3.9176069281172703,19,463.0,0.24313786201898813,19,463.0
260.0,41,0,15,147,188,0,472.0,11.512195121951219,5.672944848066218,15,494.0,0.30033400732942256,15,494.0
265.0,43,0,11,147,190,0,192.0,4.465116279069767,5.542153100134853,11,423.0,0.2744773869496582,11,423.0
270.0,41,0,11,153,194,0,73.0,1.7804878048780488,5.1785323709462405,11,264.0,0.2655571832582916,11,264.0
275.0,39,0,13,155,194,0,96.0,2.4615384615384617,4.7442578835192535,13,231.0,0.19804630669869708,13,231.0
280.0,42,0,12,158,200,0,128.0,3.0476190476190474,5.8380545889976725,12,258.0,0.2623488622732894,12,258.0
285.0,37,0,10,163,200,0,72.0,1.945945945945946,5.5663880032874635,10,236.0,0.24404181221884724,10,236.0
290.0,42,2,18,168,210,0,145.0,3.4523809523809526,5.886460252771518,18,262.0,0.3051001453622108,18,262.0
295.0,41,0,18,171,212,0,191.0,4.658536585365853,6.001835718504518,18,326.0,0.3360792231969692,18,326.0
300.0,39,2,13,175,214,0,219.0,5.615384615384615,5.234975125989799,13,342.0,0.24065012436994773,13,342.0
305.0,42,0,14,176,218,0,117.0,2.7857142857142856,5.261696939958181,14,299.0,0.239532940150548,14,299.0
