step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.227054263404325,0,0.0,0.9396306833304453,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.118970446447937,0,0.0,0.8700963125186029,0,0.0
15.0,18,0,4,0,18,0,6.0,0.3333333333333333,5.988886191556639,4,6.0,0.3817601430864993,4,6.0
20.0,18,0,9,0,18,0,48.0,2.6666666666666665,6.299915526409577,9,48.0,0.3791892788359148,9,48.0
25.0,23,0,11,1,24,0,95.0,4.130434782608695,6.134066732721683,11,95.0,0.32588898557128604,11,95.0
30.0,21,0,7,3,24,0,99.0,4.714285714285714,5.30214888057351,7,122.0,0.30717409790614536,7,122.0
35.0,24,0,6,4,28,0,125.0,5.208333333333333,7.853803162322815,6,129.0,0.43911277778815394,6,129.0
40.0,29,0,8,5,34,0,157.0,5.413793103448276,8.449918258509326,8,157.0,0.4986941187979278,8,157.0
45.0,28,0,11,10,38,0,204.0,7.285714285714286,6.697670125690897,11,204.0,0.3970169376786328,11,204.0
50.0,27,0,9,13,40,0,223.0,8.25925925925926,4.727569158328372,9,244.0,0.2800806621093866,9,244.0
55.0,29,0,12,15,44,0,277.0,9.551724137931034,6.628090943454777,12,277.0,0.3230570624283264,12,277.0
60.0,29,0,8,15,44,0,135.0,4.655172413793103,6.201450640535296,8,242.0,0.22874864060054648,8,242.0
65.0,30,0,11,20,50,0,165.0,5.5,6.416663608526767,11,184.0,0.30531029031781487,11,184.0
70.0,27,0,10,23,50,0,183.0,6.777777777777778,5.583656945248247,10,227.0,0.25504316037160096,10,227.0
75.0,35,0,9,27,62,0,219.0,6.257142857142857,7.642526525306016,9,245.0,0.464061765510437,9,245.0
80.0,34,0,7,28,62,0,164.0,4.823529411764706,7.7026591266624544,7,235.0,0.44885694136712545,7,235.0
85.0,34,0,11,34,68,0,212.0,6.235294117647059,5.453135819704963,11,238.0,0.28046440389510846,11,238.0
90.0,34,0,16,34,68,0,244.0,7.176470588235294,5.059367161996302,16,295.0,0.22903607622343092,16,295.0
95.0,35,0,12,37,72,0,289.0,8.257142857142858,5.970874434292958,12,325.0,0.2848325639545729,12,325.0
100.0,34,0,12,40,74,0,158.0,4.647058823529412,5.701849049120084,12,214.0,0.2610150272043748,12,214.0
105.0,35,0,17,43,78,0,233.0,6.6571428571428575,5.267663047745093,17,263.0,0.2170938977046666,17,263.0
110.0,37,0,15,47,84,0,273.0,7.378378378378378,5.264519753399197,15,323.0,0.30366870780543676,15,323.0
115.0,35,2,12,51,86,0,313.0,8.942857142857143,5.9036617047201645,12,355.0,0.3445257509575023,12,355.0
120.0,37,0,10,51,88,0,248.0,6.702702702702703,4.876694986565888,10,350.0,0.21963955017952622,10,350.0
125.0,36,2,18,56,92,0,318.0,8.833333333333334,4.627780276891554,18,363.0,0.20215740591185585,18,363.0
130.0,37,0,19,57,94,0,122.0,3.2972972972972974,4.595435109253367,19,317.0,0.19514908575727719,19,317.0
135.0,37,2,18,61,98,0,165.0,4.45945945945946,4.6785153846014005,18,231.0,0.19780725092818915,18,231.0
140.0,37,0,18,63,100,0,160.0,4.324324324324325,4.562890004384306,18,283.0,0.19761642593257903,18,283.0
145.0,38,2,12,68,106,0,100.0,2.6315789473684212,5.468305903766485,12,273.0,0.27651816076225866,12,273.0
150.0,42,0,7,70,112,0,55.0,1.3095238095238095,6.701429585169489,7,264.0,0.4137840414163133,7,264.0
155.0,39,0,11,73,112,0,99.0,2.5384615384615383,5.3736948883879645,11,270.0,0.2598469876390544,11,270.0
160.0,42,0,18,76,118,0,122.0,2.9047619047619047,4.197345291250409,18,291.0,0.1807519327801851,18,291.0
165.0,38,0,15,80,118,0,163.0,4.2894736842105265,4.294804344960051,15,293.0,0.1465283114085417,15,293.0
170.0,42,0,8,82,124,0,68.0,1.619047619047619,5.782011453059387,8,233.0,0.27941107485459266,8,233.0
175.0,37,0,12,87,124,0,102.0,2.7567567567567566,4.983071380523322,12,190.0,0.19635818547180572,12,190.0
180.0,38,0,14,90,128,0,128.0,3.3684210526315788,3.7608374135031974,14,223.0,0.13913695860637984,14,223.0
185.0,42,0,13,92,134,0,166.0,3.9523809523809526,5.4615031864898045,13,229.0,0.24075137560748688,13,229.0
190.0,42,0,5,96,138,0,89.0,2.119047619047619,6.845527426328622,5,209.0,0.3881680930771423,5,209.0
195.0,39,0,15,101,140,0,140.0,3.58974358974359,4.81890961055645,15,206.0,0.18304874534529028,15,206.0
200.0,40,0,15,104,144,0,177.0,4.425,4.5359416263961565,15,259.0,0.1962927694389356,15,259.0
205.0,38,0,10,108,146,0,205.0,5.394736842105263,4.960301935053052,10,267.0,0.1915768912398441,10,267.0
210.0,39,0,6,111,150,0,125.0,3.2051282051282053,5.757298590681009,6,235.0,0.2914351373474929,6,235.0
215.0,35,0,13,115,150,0,176.0,5.0285714285714285,4.494916730068455,13,225.0,0.12657361817514087,13,225.0
220.0,44,0,15,118,162,0,210.0,4.7727272727272725,5.580203546323414,15,272.0,0.32987442067647077,15,272.0
225.0,39,0,10,123,162,0,224.0,5.743589743589744,5.7517993965734995,10,281.0,0.32700677765933883,10,281.0
230.0,44,0,9,124,168,0,251.0,5.704545454545454,6.686160711774206,9,291.0,0.3214888433189632,9,291.0
235.0,39,0,9,129,168,0,179.0,4.589743589743589,5.352441090824066,9,280.0,0.25199099686348453,9,280.0
240.0,38,0,14,134,172,0,232.0,6.105263157894737,4.83430567217492,14,281.0,0.21293686418810062,14,281.0
245.0,38,0,17,136,174,0,281.0,7.394736842105263,4.384715021684524,17,337.0,0.15605900298350242,17,337.0
250.0,39,0,10,139,178,0,299.0,7.666666666666667,5.965985514717438,10,354.0,0.25904476443880814,10,354.0
255.0,41,0,9,143,184,0,107.0,2.6097560975609757,5.862579613968776,9,213.0,0.2818602572888922,9,213.0
260.0,38,0,15,150,188,0,169.0,4.447368421052632,5.188179332381719,15,229.0,0.29405798078650064,15,229.0
265.0,39,0,16,151,190,0,206.0,5.282051282051282,3.6841843729267807,16,280.0,0.17267772175820223,16,280.0
270.0,40,0,16,154,194,0,243.0,6.075,5.000582772195242,16,302.0,0.2347748626145057,16,302.0
275.0,39,0,10,155,194,0,119.0,3.051282051282051,4.616666180480884,10,290.0,0.17660940429606828,10,290.0
280.0,40,0,15,160,200,0,164.0,4.1,5.083779291267374,15,258.0,0.2554963571666818,15,258.0
285.0,38,0,15,162,200,0,195.0,5.131578947368421,4.240943942908797,15,283.0,0.1435672078453183,15,283.0
290.0,45,2,12,165,210,0,211.0,4.688888888888889,6.414631776272391,12,291.0,0.32319229108860004,12,291.0
295.0,43,0,6,169,212,0,41.0,0.9534883720930233,6.539705621527487,6,254.0,0.35921009740391296,6,254.0
300.0,38,2,9,176,214,0,35.0,0.9210526315789473,4.853485068218563,9,170.0,0.24404430054690063,9,170.0
305.0,42,0,17,176,218,0,56.0,1.3333333333333333,4.005256394771164,17,200.0,0.16019922145049825,17,200.0
310.0,40,2,14,180,220,0,76.0,1.9,4.399966321042068,14,210.0,0.1801992547448765,14,210.0
315.0,42,0,11,182,224,0,84.0,2.0,4.459154320093985,11,229.0,0.19685319749819477,11,229.0
320.0,39,2,15,187,226,0,144.0,3.6923076923076925,4.246636938405075,15,258.0,0.18990106757558292,15,258.0
325.0,44,2,15,188,232,0,168.0,3.8181818181818183,4.9993904570134795,15,287.0,0.23574619244920636,15,287.0
330.0,42,0,11,192,234,0,174.0,4.142857142857143,5.610366513667168,11,272.0,0.24570968139411276,11,272.0
335.0,43,0,8,195,238,0,88.0,2.046511627906977,4.68923914194265,8,242.0,0.21416049076886873,8,242.0
340.0,41,0,15,199,240,0,143.0,3.4878048780487805,4.340720767832969,15,247.0,0.1617348773988275,15,247.0
345.0,42,0,15,202,244,0,178.0,4.238095238095238,4.277193945840275,15,289.0,0.17620262771917222,15,289.0
350.0,39,0,11,207,246,0,190.0,4.871794871794871,4.233860797029688,11,262.0,0.14131611441337924,11,262.0
355.0,42,0,4,208,250,0,129.0,3.0714285714285716,5.262342334880868,4,260.0,0.2273408186979576,4,260.0
360.0,36,0,10,214,250,0,165.0,4.583333333333333,4.306615416675636,10,254.0,0.1485181356292958,10,254.0
365.0,46,0,12,216,262,0,195.0,4.239130434782608,5.283535507680179,12,284.0,0.30099490308932836,12,284.0
370.0,42,0,8,220,262,0,207.0,4.928571428571429,5.131153290460722,8,284.0,0.2626744612787269,8,284.0
