step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.17855730644669,0,0.0,0.8845724721094926,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.479425817145048,0,0.0,0.90571341275176,0,0.0
15.0,18,0,6,0,18,0,10.0,0.5555555555555556,7.301634382978372,6,10.0,0.40219393914405105,6,10.0
20.0,18,0,6,0,18,0,34.0,1.8888888888888888,8.076765456300471,6,34.0,0.4642744721646667,6,34.0
25.0,22,0,6,2,24,0,64.0,2.909090909090909,6.052013664613957,6,64.0,0.3122582923138557,6,64.0
30.0,20,0,8,4,24,0,100.0,5.0,6.383483196558982,8,102.0,0.3745259315997996,8,102.0
35.0,22,0,8,6,28,0,140.0,6.363636363636363,7.060290911307454,8,140.0,0.30191797560757583,8,140.0
40.0,28,0,4,6,34,0,100.0,3.5714285714285716,9.014557174599704,4,128.0,0.5215209460232716,4,128.0
45.0,26,0,4,12,38,0,120.0,4.615384615384615,9.061031713225569,4,120.0,0.5688225311996506,4,120.0
50.0,26,0,9,14,40,0,146.0,5.615384615384615,6.602881961923689,9,148.0,0.3323411985663461,9,148.0
55.0,26,0,10,18,44,0,195.0,7.5,7.451420179883621,10,195.0,0.38554179807274214,10,195.0
60.0,24,0,11,20,44,0,246.0,10.25,6.909618243267673,11,246.0,0.2907154538945263,11,246.0
65.0,25,0,6,25,50,0,70.0,2.8,5.682900131106656,6,195.0,0.3537324367592352,6,195.0
70.0,23,0,8,27,50,0,71.0,3.0869565217391304,7.205611824270884,8,101.0,0.40251515501372237,8,101.0
75.0,34,0,7,28,62,0,85.0,2.5,7.445327883340181,7,124.0,0.45223356802396,7,124.0
80.0,30,0,8,32,62,0,125.0,4.166666666666667,9.144662401504267,8,155.0,0.5687180067697406,8,155.0
85.0,34,0,2,34,68,0,24.0,0.7058823529411765,7.405930026647901,2,117.0,0.3979463080755685,2,117.0
