step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.319011478236325,0,0.0,0.8819633146827529,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.932496917935294,0,0.0,0.8653426791887905,0,0.0
15.0,18,0,2,0,18,0,3.0,0.16666666666666666,5.822944979670221,2,3.0,0.391502627640721,2,3.0
20.0,18,0,10,0,18,0,40.0,2.2222222222222223,5.565790455906018,10,40.0,0.3333120263138191,10,40.0
25.0,22,2,7,0,22,0,57.0,2.590909090909091,5.060109274455601,7,72.0,0.30006875946670597,7,72.0
30.0,22,0,8,2,24,0,93.0,4.2272727272727275,7.4767118842541525,8,94.0,0.423127320988076,8,94.0
35.0,26,0,4,2,28,0,74.0,2.8461538461538463,7.38226989415219,4,87.0,0.3836236097873208,4,87.0
40.0,27,0,8,7,34,0,109.0,4.037037037037037,8.169232793603724,8,109.0,0.4877148249894725,8,109.0
45.0,28,0,4,10,38,0,114.0,4.071428571428571,7.661047466251236,4,126.0,0.47520425409205325,4,126.0
50.0,27,0,5,13,40,0,135.0,5.0,7.55893424544388,5,135.0,0.3976016789898087,5,135.0
55.0,28,0,10,16,44,0,174.0,6.214285714285714,6.192505692005798,10,174.0,0.28101500468490936,10,174.0
60.0,24,0,14,20,44,0,240.0,10.0,5.2607301315291535,14,240.0,0.18982525471206582,14,240.0
65.0,28,0,8,22,50,0,248.0,8.857142857142858,5.681384872983045,8,278.0,0.2958263104641458,8,278.0
70.0,26,0,8,24,50,0,288.0,11.076923076923077,7.582069961015579,8,288.0,0.3642857801453125,8,288.0
75.0,36,0,4,26,62,0,47.0,1.3055555555555556,8.192640184474591,4,205.0,0.4656722734035353,4,205.0
80.0,30,0,8,32,62,0,35.0,1.1666666666666667,9.328053387744385,8,35.0,0.5555690643675653,8,35.0
85.0,34,0,3,34,68,0,24.0,0.7058823529411765,7.042594522510352,3,50.0,0.38395737149592807,3,50.0
90.0,30,0,10,38,68,0,65.0,2.1666666666666665,7.860370926428836,10,66.0,0.3974623899341886,10,66.0
95.0,30,0,10,42,72,0,101.0,3.3666666666666667,6.847488670291787,10,101.0,0.32589287890586893,10,101.0
100.0,27,0,16,47,74,0,170.0,6.296296296296297,5.031082301593419,16,170.0,0.23729160886207196,16,170.0
105.0,29,0,10,49,78,0,131.0,4.517241379310345,5.14823269148796,10,181.0,0.3183639916544491,10,181.0
110.0,32,0,13,52,84,0,191.0,5.96875,6.893741005434472,13,191.0,0.38009813206669646,13,191.0
115.0,34,2,8,52,86,0,144.0,4.235294117647059,6.814545906152871,8,211.0,0.34178071409072736,8,211.0
120.0,31,0,4,57,88,0,134.0,4.32258064516129,6.793645110545154,4,174.0,0.36640876673743716,4,174.0
125.0,32,2,6,60,92,0,16.0,0.5,5.466432482148433,6,132.0,0.2769210647245101,6,132.0
130.0,30,0,10,64,94,0,57.0,1.9,5.998765607792476,10,100.0,0.29154524319772873,10,100.0
135.0,32,2,12,66,98,0,67.0,2.09375,4.8531837367014,12,126.0,0.20414898859502806,12,126.0
140.0,30,0,6,70,100,0,65.0,2.1666666666666665,6.337238654445506,6,118.0,0.33416627826179873,6,118.0
145.0,34,2,6,72,106,0,30.0,0.8823529411764706,6.0956231821227504,6,103.0,0.3352960377817259,6,103.0
150.0,37,0,10,75,112,0,70.0,1.8918918918918919,7.077012396649458,10,123.0,0.40028929153585074,10,123.0
155.0,34,0,10,78,112,0,78.0,2.2941176470588234,4.8765566909073845,10,143.0,0.20321204522432995,10,143.0
160.0,36,0,12,82,118,0,76.0,2.111111111111111,5.381410641048855,12,141.0,0.27475756086236286,12,141.0
165.0,34,0,8,84,118,0,38.0,1.1176470588235294,4.733637185750286,8,126.0,0.20279471018727124,8,126.0
170.0,35,0,13,89,124,0,91.0,2.6,4.884080547286112,13,157.0,0.21616937638509212,13,157.0
175.0,34,0,14,90,124,0,113.0,3.323529411764706,3.903844063651561,14,192.0,0.10852381411457115,14,192.0
180.0,32,0,12,96,128,0,125.0,3.90625,4.774219671170502,12,193.0,0.22222174566591973,12,193.0
185.0,38,0,10,96,134,0,105.0,2.763157894736842,5.29039884123789,10,193.0,0.25988146470827406,10,193.0
190.0,38,0,16,100,138,0,173.0,4.552631578947368,4.748699318363038,16,261.0,0.2709904636588639,16,261.0
195.0,38,0,16,102,140,0,203.0,5.342105263157895,2.169728092385705,16,301.0,0.08736005745318741,16,301.0
200.0,40,0,18,104,144,0,235.0,5.875,4.320037631160963,18,327.0,0.21378610190179154,18,327.0
205.0,42,0,10,104,146,0,74.0,1.7619047619047619,3.7183844841552642,10,307.0,0.15198941102299338,10,307.0
210.0,41,0,12,109,150,0,91.0,2.2195121951219514,4.74752955271965,12,244.0,0.2530507696481638,12,244.0
215.0,40,0,16,110,150,0,113.0,2.825,3.225186679451231,16,272.0,0.10359185706836051,16,272.0
220.0,49,0,13,113,162,0,138.0,2.816326530612245,6.045445136954514,13,273.0,0.33062988803413507,13,273.0
225.0,46,0,8,116,162,0,131.0,2.847826086956522,5.0089897749212255,8,290.0,0.2703437418559079,8,290.0
230.0,48,0,18,120,168,0,197.0,4.104166666666667,4.530661787514409,18,321.0,0.21767339129834812,18,321.0
235.0,46,0,22,122,168,0,249.0,5.413043478260869,3.0268656840647816,22,383.0,0.09530839358299625,22,383.0
240.0,47,0,20,125,172,0,281.0,5.9787234042553195,3.9723145205932964,20,407.0,0.1505502828551155,20,407.0
245.0,47,0,14,127,174,0,107.0,2.276595744680851,3.753403214653297,14,397.0,0.13687191062964127,14,397.0
250.0,44,0,14,134,178,0,123.0,2.7954545454545454,4.077916515762287,14,333.0,0.19681746837952935,14,333.0
255.0,50,0,16,134,184,0,156.0,3.12,4.497061963324857,16,328.0,0.18939260557765944,16,328.0
260.0,49,0,12,139,188,0,176.0,3.5918367346938775,5.624885327685944,12,312.0,0.2975316104384118,12,312.0
265.0,48,0,13,142,190,0,154.0,3.2083333333333335,3.8302799992010024,13,314.0,0.15867141787959135,13,314.0
270.0,49,0,22,145,194,0,232.0,4.73469387755102,3.3100870624285594,22,402.0,0.16250129247735054,22,402.0
275.0,46,0,25,148,194,0,291.0,6.326086956521739,1.6149042735119423,25,463.0,0.06941928384235359,25,463.0
280.0,50,0,22,150,200,0,345.0,6.9,3.642850577814964,22,493.0,0.16681460830937386,22,493.0
285.0,50,0,14,150,200,0,145.0,2.9,3.505865279973102,14,449.0,0.10742041761827034,14,449.0
290.0,55,2,12,155,210,0,116.0,2.109090909090909,5.499316547896248,12,358.0,0.29476861325764403,12,358.0
295.0,54,0,16,158,212,0,150.0,2.7777777777777777,4.435101825141284,16,388.0,0.2340472598472314,16,388.0
300.0,52,2,12,162,214,0,176.0,3.3846153846153846,3.920980282360106,12,384.0,0.17200492320689245,12,384.0
305.0,54,0,18,164,218,0,183.0,3.388888888888889,3.169705314149337,18,397.0,0.12221372307493947,18,397.0
310.0,51,2,20,169,220,0,259.0,5.078431372549019,3.22830434214717,20,421.0,0.13349958138796872,20,421.0
315.0,54,0,22,170,224,0,315.0,5.833333333333333,2.9594831425894927,22,483.0,0.1071231277890571,22,483.0
320.0,52,2,20,174,226,0,355.0,6.826923076923077,3.6384615318346616,20,501.0,0.14696804110497216,20,501.0
325.0,56,2,15,176,232,0,147.0,2.625,3.44588752228869,15,479.0,0.15757167708728326,15,479.0
330.0,54,0,18,180,234,0,170.0,3.1481481481481484,3.9878906276436057,18,406.0,0.1921867191875523,18,406.0
335.0,54,2,18,182,236,0,164.0,3.037037037037037,3.3128798559807837,18,450.0,0.14228655143535188,18,450.0
