step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.176663391796945,0,0.0,0.9010338572902649,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.272805233216046,0,0.0,0.9091984945928653,0,0.0
15.0,18,0,4,0,18,0,7.0,0.3888888888888889,7.258985583674455,4,7.0,0.41398100899757007,4,7.0
20.0,18,0,8,0,18,0,45.0,2.5,6.869416821744238,8,45.0,0.38644139753768064,8,45.0
25.0,22,0,5,2,24,0,46.0,2.090909090909091,6.893220457252258,5,60.0,0.4492018977596918,5,60.0
30.0,20,0,8,4,24,0,82.0,4.1,7.026517694032547,8,82.0,0.3609035574132015,8,82.0
35.0,23,0,6,5,28,0,106.0,4.608695652173913,6.287444257908737,6,108.0,0.3308087406271317,6,108.0
40.0,25,0,8,9,34,0,142.0,5.68,8.162712981379327,8,142.0,0.4889229841579,8,142.0
45.0,29,0,4,9,38,0,68.0,2.3448275862068964,7.909336528811083,4,119.0,0.468092306527503,4,119.0
50.0,26,0,6,14,40,0,95.0,3.6538461538461537,7.517412377063618,6,95.0,0.39261635552013596,6,95.0
55.0,28,0,12,16,44,0,141.0,5.035714285714286,6.381421082912928,12,141.0,0.28244381966451787,12,141.0
60.0,24,0,8,20,44,0,135.0,5.625,5.559932433080893,8,168.0,0.2746375197243586,8,168.0
65.0,26,0,8,24,50,0,166.0,6.384615384615385,6.708912227491921,8,173.0,0.3750934432247174,8,173.0
70.0,26,0,6,24,50,0,135.0,5.1923076923076925,7.094120390657488,6,170.0,0.3429916416233321,6,170.0
75.0,34,0,12,28,62,0,185.0,5.4411764705882355,7.124516705587012,12,189.0,0.4175259977539185,12,189.0
80.0,31,0,9,31,62,0,200.0,6.451612903225806,7.378298961593794,9,227.0,0.48131682101306894,9,227.0
85.0,33,0,8,35,68,0,220.0,6.666666666666667,6.376254177369097,8,231.0,0.38354001332229815,8,231.0
90.0,33,0,11,35,68,0,114.0,3.4545454545454546,5.9832876814643114,11,127.0,0.26484239891043115,11,127.0
95.0,33,0,16,39,72,0,185.0,5.606060606060606,5.837191487014805,16,190.0,0.2645970621976049,16,190.0
100.0,31,0,15,43,74,0,230.0,7.419354838709677,5.055678900111353,15,253.0,0.2530457983640462,15,253.0
105.0,31,0,12,47,78,0,282.0,9.096774193548388,5.233396693325899,12,291.0,0.26943895707155724,12,291.0
110.0,37,0,11,47,84,0,128.0,3.4594594594594597,6.07667667368562,11,257.0,0.33540201674398407,11,257.0
115.0,35,2,11,51,86,0,142.0,4.057142857142857,6.59100637876982,11,187.0,0.3529632812388708,11,187.0
120.0,35,0,15,53,88,0,212.0,6.057142857142857,6.333821688968655,15,221.0,0.2210861100341458,15,221.0
125.0,35,2,13,57,92,0,208.0,5.942857142857143,5.095185720662534,13,262.0,0.1955883835731546,13,262.0
130.0,32,0,8,62,94,0,201.0,6.28125,6.5053452499256315,8,259.0,0.3269580996401089,8,259.0
135.0,33,2,6,65,98,0,31.0,0.9393939393939394,6.314864355456328,6,191.0,0.33482742162976326,6,191.0
140.0,31,0,10,69,100,0,45.0,1.4516129032258065,6.57544882223419,10,104.0,0.3119965932084585,10,104.0
145.0,34,2,9,72,106,0,54.0,1.588235294117647,5.886213757936895,9,123.0,0.296235488212805,9,123.0
150.0,36,0,5,76,112,0,47.0,1.3055555555555556,8.239310872816,5,110.0,0.5266114705565867,5,110.0
155.0,33,0,4,79,112,0,19.0,0.5757575757575758,6.411115609432112,4,89.0,0.3572103499611304,4,89.0
160.0,36,0,15,82,118,0,66.0,1.8333333333333333,5.326661762236722,15,122.0,0.2151462099401349,15,122.0
165.0,32,0,14,86,118,0,97.0,3.03125,4.233278786754823,14,171.0,0.164637992828673,14,171.0
170.0,36,0,10,88,124,0,105.0,2.9166666666666665,6.274346368135955,10,173.0,0.3106251968454486,10,173.0
175.0,32,0,8,92,124,0,62.0,1.9375,5.008738725304287,8,163.0,0.21705054697760404,8,163.0
180.0,32,0,12,96,128,0,112.0,3.5,4.320204913028898,12,170.0,0.16604547627830457,12,170.0
185.0,36,0,14,98,134,0,135.0,3.75,4.748178318504792,14,209.0,0.23298060025731918,14,209.0
190.0,36,0,10,102,138,0,141.0,3.9166666666666665,6.242221699649715,10,210.0,0.36973362846395,10,210.0
195.0,37,0,9,103,140,0,165.0,4.45945945945946,6.153917846765666,9,198.0,0.25088365791175166,9,198.0
200.0,37,0,7,107,144,0,106.0,2.864864864864865,6.5130723600497875,7,187.0,0.3590480714591141,7,187.0
