step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.637481575633847,0,0.0,0.954322029264517,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.993109360443876,0,0.0,0.9140806287635418,0,0.0
15.0,18,0,4,0,18,0,7.0,0.3888888888888889,7.06665261877885,4,7.0,0.39132112702785665,4,7.0
20.0,18,0,8,0,18,0,43.0,2.388888888888889,7.129056204267698,8,43.0,0.38741176176441,8,43.0
25.0,22,0,9,2,24,0,84.0,3.8181818181818183,7.125735055207747,9,84.0,0.358938226214473,9,84.0
30.0,20,0,6,4,24,0,73.0,3.65,7.846198732476336,6,96.0,0.4590886378299543,6,96.0
35.0,21,0,7,7,28,0,105.0,5.0,6.13341224667288,7,105.0,0.299624470727675,7,105.0
40.0,25,0,6,9,34,0,70.0,2.8,7.998125226671768,6,99.0,0.5126968282404734,6,99.0
45.0,26,0,7,12,38,0,102.0,3.923076923076923,7.552813926938011,7,102.0,0.43690466857050525,7,102.0
50.0,28,0,6,12,40,0,83.0,2.9642857142857144,6.3575461042947685,6,113.0,0.3312661624463387,6,113.0
55.0,28,0,8,16,44,0,113.0,4.035714285714286,7.157865192967702,8,119.0,0.3662280794638227,8,119.0
60.0,26,0,8,18,44,0,153.0,5.884615384615385,8.06821616573322,8,153.0,0.28470027094313616,8,153.0
65.0,28,0,6,22,50,0,141.0,5.035714285714286,8.300878210427475,6,163.0,0.4459724573500701,6,163.0
70.0,21,0,9,29,50,0,177.0,8.428571428571429,6.101019111033209,9,177.0,0.2723563998427443,9,177.0
75.0,30,0,8,32,62,0,207.0,6.9,6.055622419552714,8,215.0,0.4237089136930072,8,215.0
80.0,28,0,8,34,62,0,247.0,8.821428571428571,8.583476818447654,8,247.0,0.5578803154571191,8,247.0
85.0,34,0,7,34,68,0,145.0,4.264705882352941,8.545902293464104,7,145.0,0.517878492547554,7,145.0
90.0,29,0,15,39,68,0,198.0,6.827586206896552,6.025129712772674,15,198.0,0.25780560693257065,15,198.0
95.0,30,0,11,42,72,0,75.0,2.5,4.312430495765075,11,181.0,0.20386212471181128,11,181.0
100.0,28,0,12,46,74,0,107.0,3.8214285714285716,6.228291389573683,12,110.0,0.3155146759559869,12,110.0
105.0,32,0,8,46,78,0,84.0,2.625,6.479923872519282,8,131.0,0.2959966336289437,8,131.0
110.0,33,0,6,51,84,0,100.0,3.0303030303030303,8.004752611352584,6,118.0,0.49348945849543985,6,118.0
115.0,32,2,6,54,86,0,30.0,0.9375,7.916440512246145,6,82.0,0.4635687701192995,6,82.0
120.0,30,0,10,58,88,0,71.0,2.3666666666666667,6.8799921251413645,10,75.0,0.32665636724414826,10,75.0
125.0,30,2,9,62,92,0,86.0,2.8666666666666667,5.3907726221495675,9,114.0,0.2542709377566252,9,114.0
130.0,27,0,8,67,94,0,116.0,4.296296296296297,6.385774454886412,8,125.0,0.3234419983793923,8,125.0
135.0,30,2,10,68,98,0,160.0,5.333333333333333,8.362955077594812,10,163.0,0.39200381510537796,10,163.0
140.0,28,0,5,72,100,0,48.0,1.7142857142857142,7.588635745372608,5,134.0,0.3889096742406264,5,134.0
145.0,29,2,5,77,106,0,58.0,2.0,9.297359381169745,5,72.0,0.5596471577550224,5,72.0
150.0,31,0,7,81,112,0,89.0,2.870967741935484,9.007011702156028,7,89.0,0.5370060466449432,7,89.0
155.0,29,0,3,83,112,0,67.0,2.310344827586207,6.783411994404789,3,97.0,0.38945146583032797,3,97.0
160.0,30,0,10,88,118,0,90.0,3.0,6.7593554485672795,10,95.0,0.32802942578475597,10,95.0
165.0,27,0,5,91,118,0,29.0,1.0740740740740742,6.73363746702434,5,58.0,0.3268736065501305,5,58.0
170.0,29,0,10,95,124,0,69.0,2.3793103448275863,6.349109646823327,10,74.0,0.2900364557180171,10,74.0
175.0,26,0,8,98,124,0,87.0,3.3461538461538463,5.853811506297911,8,106.0,0.261110649258588,8,106.0
180.0,26,0,6,102,128,0,108.0,4.153846153846154,7.689968102593671,6,113.0,0.38425091194137645,6,113.0
185.0,29,0,8,105,134,0,143.0,4.931034482758621,8.7818424895194,8,143.0,0.48701822535270844,8,143.0
190.0,29,0,8,109,138,0,183.0,6.310344827586207,8.49940598110621,8,183.0,0.4406689995469508,8,183.0
195.0,26,0,4,114,140,0,79.0,3.0384615384615383,7.0408131253867525,4,148.0,0.37552254006347385,4,148.0
200.0,25,0,6,119,144,0,97.0,3.88,7.467518282904202,6,102.0,0.4459599038709168,6,102.0
205.0,26,0,10,120,146,0,137.0,5.269230769230769,7.5154844468229225,10,137.0,0.39175511911556626,10,137.0
210.0,27,0,6,123,150,0,157.0,5.814814814814815,6.440173312502143,6,168.0,0.34149188913954265,6,168.0
215.0,24,0,6,126,150,0,187.0,7.791666666666667,7.897925568878101,6,187.0,0.4324189656346222,6,187.0
220.0,32,0,4,130,162,0,127.0,3.96875,8.80254450941107,4,168.0,0.5383633735850281,4,168.0
225.0,28,0,8,134,162,0,160.0,5.714285714285714,8.902326362435067,8,160.0,0.5429521034767085,8,160.0
230.0,30,0,6,138,168,0,170.0,5.666666666666667,6.127471760893224,6,180.0,0.38138354593432017,6,180.0
235.0,26,0,12,142,168,0,225.0,8.653846153846153,6.553189375905008,12,225.0,0.32633082973893446,12,225.0
240.0,30,0,11,142,172,0,108.0,3.6,5.462175317178623,11,123.0,0.22656264656041708,11,123.0
245.0,28,0,15,146,174,0,175.0,6.25,5.91158176526612,15,175.0,0.27142397964951986,15,175.0
250.0,29,0,11,149,178,0,204.0,7.0344827586206895,4.464348710915846,11,221.0,0.21613111047179637,11,221.0
255.0,32,0,12,152,184,0,260.0,8.125,6.984940113656814,12,262.0,0.3863249133791662,12,262.0
260.0,35,0,10,153,188,0,208.0,5.942857142857143,7.047051011822557,10,264.0,0.38438602031892793,10,264.0
265.0,33,0,15,157,190,0,273.0,8.272727272727273,6.719656806211491,15,275.0,0.2986364733209876,15,275.0
270.0,34,0,11,160,194,0,109.0,3.2058823529411766,5.904514287680098,11,247.0,0.2656710000190338,11,247.0
275.0,30,0,11,164,194,0,106.0,3.533333333333333,6.161727199099901,11,162.0,0.265473826986964,11,162.0
280.0,33,0,8,167,200,0,60.0,1.8181818181818181,5.946410493399804,8,155.0,0.27029845183444606,8,155.0
285.0,29,0,6,171,200,0,40.0,1.3793103448275863,7.302874678628725,6,133.0,0.35182952270633916,6,133.0
290.0,36,2,8,174,210,0,74.0,2.0555555555555554,8.79153115990342,8,119.0,0.5177417625833385,8,119.0
295.0,34,0,3,178,212,0,36.0,1.0588235294117647,8.493944348738752,3,94.0,0.5325315921383884,3,94.0
300.0,31,2,6,183,214,0,53.0,1.7096774193548387,7.729902213467456,6,70.0,0.41942431926642176,6,70.0
305.0,32,0,9,186,218,0,59.0,1.84375,6.669529992102912,9,84.0,0.3047486739917614,9,84.0
310.0,29,2,8,191,220,0,90.0,3.103448275862069,7.1136324664145585,8,100.0,0.35852510721477837,8,100.0
315.0,30,0,8,194,224,0,44.0,1.4666666666666666,6.679039068278798,8,81.0,0.33083486511872545,8,81.0
320.0,28,2,12,198,226,0,97.0,3.4642857142857144,5.964171389267124,12,106.0,0.2553036156284004,12,106.0
325.0,31,2,11,201,232,0,112.0,3.6129032258064515,6.0585653292125095,11,144.0,0.35192912129318527,11,144.0
330.0,29,0,7,205,234,0,124.0,4.275862068965517,7.050069441558365,7,145.0,0.4193232681110991,7,145.0
335.0,33,0,5,205,238,0,72.0,2.1818181818181817,7.14176655178265,5,128.0,0.40626369557767833,5,128.0
340.0,30,0,10,210,240,0,109.0,3.6333333333333333,5.923791685193067,10,131.0,0.2071086497446504,10,131.0
345.0,31,0,13,213,244,0,130.0,4.193548387096774,5.448947182479572,13,171.0,0.2544442472564787,13,171.0
350.0,29,0,8,217,246,0,151.0,5.206896551724138,5.341916982250371,8,178.0,0.2176525083886226,8,178.0
355.0,31,0,7,219,250,0,136.0,4.387096774193548,6.593428341968657,7,181.0,0.3590758854593892,7,181.0
360.0,28,0,13,222,250,0,187.0,6.678571428571429,4.510981087968977,13,206.0,0.10580091697783427,13,206.0
365.0,36,0,13,226,262,0,212.0,5.888888888888889,5.933923305400012,13,251.0,0.3711392885500201,13,251.0
370.0,33,0,7,229,262,0,224.0,6.787878787878788,6.857405552980907,7,250.0,0.3893624528253594,7,250.0
375.0,38,0,8,230,268,0,120.0,3.1578947368421053,6.474133503533339,8,142.0,0.323143606891888,8,142.0
380.0,32,0,16,236,268,0,188.0,5.875,4.400892154356468,16,208.0,0.17251379186263313,16,208.0
385.0,36,0,18,238,274,0,242.0,6.722222222222222,4.167050262833925,18,274.0,0.20117292700418235,18,274.0
390.0,32,0,13,242,274,0,290.0,9.0625,4.753156907333176,13,314.0,0.22772565348213808,13,314.0
395.0,36,0,10,242,278,0,124.0,3.4444444444444446,4.88136507721304,10,280.0,0.20641921489155313,10,280.0
400.0,38,0,13,246,284,0,134.0,3.526315789473684,6.0830987805254875,13,203.0,0.3309522845357101,13,203.0
405.0,40,0,18,248,288,0,213.0,5.325,6.43116338610654,18,237.0,0.30220431629947037,18,237.0
410.0,38,0,15,252,290,0,218.0,5.7368421052631575,4.245818856755522,15,285.0,0.17703248840483296,15,285.0
415.0,38,0,13,256,294,0,191.0,5.026315789473684,5.39265729766885,13,278.0,0.24770712277017695,13,278.0
420.0,35,0,10,259,294,0,235.0,6.714285714285714,6.495100807070185,10,274.0,0.2375096736282269,10,274.0
425.0,37,0,8,263,300,0,66.0,1.7837837837837838,6.699381362575833,8,226.0,0.3356308910429533,8,226.0
430.0,30,0,11,270,300,0,82.0,2.7333333333333334,5.095615289773788,11,150.0,0.2171175775548411,11,150.0
435.0,41,0,14,271,312,0,108.0,2.6341463414634148,6.3494459491555055,14,171.0,0.3505944033813125,14,171.0
440.0,36,0,7,276,312,0,118.0,3.2777777777777777,7.8413311232133776,7,168.0,0.47655998322255116,7,168.0
445.0,40,0,4,278,318,0,17.0,0.425,6.52409740499173,4,127.0,0.35556514824452495,4,127.0
450.0,36,0,12,282,318,0,60.0,1.6666666666666667,5.904294013769647,12,105.0,0.26667528991388845,12,105.0
455.0,36,0,13,286,322,0,97.0,2.6944444444444446,5.10328358285527,13,151.0,0.23789001901526094,13,151.0
460.0,35,0,9,289,324,0,116.0,3.3142857142857145,6.4063513717112786,9,169.0,0.2976293872292134,9,169.0
465.0,35,0,7,293,328,0,57.0,1.6285714285714286,6.12021870473285,7,147.0,0.3199341236038348,7,147.0
470.0,36,0,15,298,334,0,111.0,3.0833333333333335,5.9832760823517095,15,149.0,0.3179053853646864,15,149.0
