step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.24871001415054,0,0.0,0.9027310984141169,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.716189782829277,0,0.0,0.9377565717358686,0,0.0
15.0,18,0,0,0,18,0,0.0,0.0,6.921175286314781,0,0.0,0.41736328024610325,0,0.0
20.0,18,0,9,0,18,0,33.0,1.8333333333333333,6.14201980636793,9,33.0,0.33018513801011434,9,33.0
25.0,22,1,7,1,23,0,55.0,2.5,4.763778407472003,7,62.0,0.2881741737161476,7,62.0
30.0,21,0,8,3,24,0,94.0,4.476190476190476,6.942549073673265,8,94.0,0.3991286677789648,8,94.0
35.0,25,0,8,3,28,0,134.0,5.36,8.29579336924694,8,134.0,0.3719234282339892,8,134.0
40.0,28,0,10,6,34,0,179.0,6.392857142857143,7.976731683645348,10,179.0,0.4448997435004399,10,179.0
45.0,27,0,7,11,38,0,116.0,4.296296296296297,6.249226487702045,7,166.0,0.4092661256800751,7,166.0
50.0,26,0,12,14,40,0,167.0,6.423076923076923,6.183099833334099,12,167.0,0.3290732625314773,12,167.0
55.0,30,0,8,14,44,0,189.0,6.3,7.45632189425915,8,202.0,0.39211901417984585,8,202.0
60.0,25,0,8,19,44,0,229.0,9.16,7.048506711857349,8,229.0,0.3054180034126851,8,229.0
65.0,28,0,5,22,50,0,45.0,1.6071428571428572,6.827818959444751,5,175.0,0.3771999069893614,5,175.0
70.0,24,0,5,26,50,0,19.0,0.7916666666666666,7.267246709269398,5,64.0,0.38851937844903084,5,64.0
75.0,33,0,3,29,62,0,9.0,0.2727272727272727,8.309774065895747,3,71.0,0.5196841880108082,3,71.0
80.0,30,0,6,32,62,0,35.0,1.1666666666666667,9.72251701900987,6,80.0,0.5971865434837851,6,80.0
85.0,33,0,3,35,68,0,6.0,0.18181818181818182,6.883694790987674,3,49.0,0.35040051478720163,3,49.0
90.0,29,0,12,39,68,0,49.0,1.6896551724137931,7.152092434215677,12,49.0,0.3482438435751385,12,49.0
95.0,30,0,9,42,72,0,63.0,2.1,5.812583524022625,9,85.0,0.23658210241856856,9,85.0
100.0,29,0,9,45,74,0,99.0,3.413793103448276,7.595436470554614,9,108.0,0.37649703788147504,9,108.0
105.0,29,0,9,49,78,0,112.0,3.8620689655172415,6.693657104258854,9,121.0,0.2978041399981518,9,121.0
110.0,30,0,15,54,84,0,173.0,5.766666666666667,5.966979368200736,15,182.0,0.33834757838055496,15,182.0
115.0,30,2,11,56,86,0,202.0,6.733333333333333,5.4455182510369955,11,228.0,0.3395492299508324,11,228.0
120.0,30,0,10,58,88,0,234.0,7.8,5.2867112209097025,10,251.0,0.28240539684943056,10,251.0
125.0,34,2,11,58,92,0,143.0,4.205882352941177,5.5544420193512325,11,239.0,0.2645878479050924,11,239.0
130.0,31,0,14,63,94,0,198.0,6.387096774193548,5.003602724363164,14,220.0,0.20879600330244732,14,220.0
135.0,34,2,14,64,98,0,228.0,6.705882352941177,4.829888637555834,14,270.0,0.19739576058717082,14,270.0
140.0,33,0,11,67,100,0,270.0,8.181818181818182,6.314001608476151,11,296.0,0.29434428886443215,11,296.0
145.0,36,2,9,70,106,0,86.0,2.388888888888889,5.849191717557575,9,251.0,0.31110726134614936,9,251.0
150.0,38,0,9,74,112,0,66.0,1.736842105263158,7.237399001734516,9,153.0,0.44010292689169705,9,153.0
155.0,36,0,13,76,112,0,128.0,3.5555555555555554,6.370721040061463,13,154.0,0.2634188492910246,13,154.0
160.0,38,0,18,80,118,0,133.0,3.5,4.911215680034823,18,201.0,0.20916573834520355,18,201.0
165.0,32,0,12,86,118,0,131.0,4.09375,4.756897526670598,12,201.0,0.1786021948915302,12,201.0
170.0,37,0,7,87,124,0,53.0,1.4324324324324325,5.801130894184972,7,177.0,0.2847356332861374,7,177.0
175.0,32,0,15,92,124,0,111.0,3.46875,4.553415254112364,15,190.0,0.16507634941889407,15,190.0
180.0,34,0,15,94,128,0,140.0,4.117647058823529,4.412920583994786,15,231.0,0.17532276102192304,15,231.0
185.0,36,0,10,98,134,0,155.0,4.305555555555555,5.926024672149776,10,215.0,0.2958095236733282,10,215.0
190.0,38,0,3,100,138,0,66.0,1.736842105263158,6.608501757532161,3,192.0,0.37091128215146435,3,192.0
195.0,36,0,12,104,140,0,108.0,3.0,5.232083372695324,12,181.0,0.23335657842508778,12,181.0
200.0,37,0,14,107,144,0,137.0,3.7027027027027026,4.888055877860348,14,216.0,0.21701137654647096,14,216.0
205.0,36,0,9,110,146,0,147.0,4.083333333333333,5.586675374576405,9,211.0,0.22704260466596093,9,211.0
210.0,36,0,7,114,150,0,128.0,3.5555555555555554,5.9531952401720805,7,211.0,0.30922991440715025,7,211.0
215.0,32,0,13,118,150,0,180.0,5.625,4.540891696741564,13,238.0,0.15355409191333447,13,238.0
220.0,41,0,15,121,162,0,208.0,5.073170731707317,5.407346180128897,15,277.0,0.3267623897977482,15,277.0
225.0,38,0,9,124,162,0,220.0,5.7894736842105265,6.041323881783441,9,283.0,0.34941306710636605,9,283.0
230.0,43,0,9,125,168,0,109.0,2.5348837209302326,5.6846474601210355,9,163.0,0.29131727193226215,9,163.0
235.0,39,0,17,129,168,0,178.0,4.564102564102564,4.250225523692939,17,232.0,0.15602962399591275,17,232.0
240.0,39,0,19,133,172,0,232.0,5.948717948717949,3.13673076139245,19,296.0,0.1348980351707129,19,296.0
245.0,38,0,14,136,174,0,279.0,7.342105263157895,4.31900865390318,14,334.0,0.21237272996992432,14,334.0
250.0,41,0,8,137,178,0,117.0,2.8536585365853657,5.7083672080159396,8,284.0,0.2742600726712099,8,284.0
255.0,42,0,10,142,184,0,116.0,2.761904761904762,6.271575692247639,10,181.0,0.3209601727261895,10,181.0
260.0,43,0,16,145,188,0,189.0,4.395348837209302,6.243871018122469,16,232.0,0.29758822795593176,16,232.0
265.0,41,0,17,149,190,0,210.0,5.121951219512195,3.8437105807689127,17,286.0,0.1485169106083989,17,286.0
270.0,41,0,16,153,194,0,202.0,4.926829268292683,5.138379961213567,16,302.0,0.23836255513212568,16,302.0
275.0,38,0,7,156,194,0,40.0,1.0526315789473684,4.177673089106176,7,272.0,0.16997739036876106,7,272.0
280.0,39,0,14,161,200,0,73.0,1.8717948717948718,5.07872107130215,14,221.0,0.26488219948285935,14,221.0
285.0,38,0,15,162,200,0,98.0,2.5789473684210527,3.8624495903095575,15,254.0,0.14097718060096007,15,254.0
290.0,43,2,11,167,210,0,100.0,2.3255813953488373,5.970609713944054,11,240.0,0.34388519380119786,11,240.0
295.0,44,0,5,168,212,0,32.0,0.7272727272727273,6.0013574264783935,5,216.0,0.342169314376534,5,216.0
300.0,43,2,10,171,214,0,73.0,1.697674418604651,5.562087709008116,10,217.0,0.27132384527339104,10,217.0
305.0,43,0,17,175,218,0,97.0,2.255813953488372,3.9034540572445517,17,242.0,0.16563025961143524,17,242.0
310.0,41,2,13,179,220,0,118.0,2.8780487804878048,4.790231050940797,13,234.0,0.19839100198396128,13,234.0
315.0,42,0,7,182,224,0,40.0,0.9523809523809523,4.518551283465457,7,189.0,0.18899651741903395,7,189.0
320.0,40,2,14,186,226,0,96.0,2.4,4.920642435917556,14,198.0,0.20944334041375934,14,198.0
325.0,43,2,15,189,232,0,120.0,2.7906976744186047,4.331632770626739,15,227.0,0.1920007614433058,15,227.0
330.0,40,0,13,194,234,0,134.0,3.35,4.667977711971407,13,224.0,0.2317625422146083,13,224.0
335.0,43,0,8,195,238,0,158.0,3.6744186046511627,6.330234409607586,8,214.0,0.2772540267228845,8,214.0
340.0,41,0,6,199,240,0,82.0,2.0,5.4042949031762735,6,195.0,0.2411522126306946,6,195.0
345.0,40,0,13,204,244,0,132.0,3.3,5.372215187034344,13,193.0,0.23808325338840178,13,193.0
350.0,39,0,16,207,246,0,167.0,4.282051282051282,3.769354889272529,16,240.0,0.15026113999227467,16,240.0
355.0,39,0,12,211,250,0,196.0,5.0256410256410255,4.967625314432446,12,268.0,0.23321754857538068,12,268.0
360.0,37,0,8,213,250,0,150.0,4.054054054054054,4.247544521651479,8,266.0,0.15093408955236742,8,266.0
365.0,45,0,14,217,262,0,206.0,4.5777777777777775,5.763961148143431,14,288.0,0.3193340269894435,14,288.0
370.0,42,0,15,220,262,0,240.0,5.714285714285714,3.839297158192875,15,332.0,0.18171141667441149,15,332.0
375.0,44,0,17,224,268,0,276.0,6.2727272727272725,4.1477023461347455,17,352.0,0.204761115365002,17,352.0
380.0,44,0,13,224,268,0,172.0,3.909090909090909,4.18556576762008,13,271.0,0.15150320943675838,13,271.0
385.0,44,0,19,230,274,0,253.0,5.75,3.480810524077404,19,344.0,0.17504209705166185,19,344.0
390.0,43,0,21,231,274,0,321.0,7.465116279069767,2.4992880764324608,21,422.0,0.10386060103377531,21,422.0
395.0,44,0,17,234,278,0,364.0,8.272727272727273,3.728655702317511,17,456.0,0.17236007283434943,17,456.0
400.0,49,0,17,235,284,0,431.0,8.795918367346939,5.889825505013511,17,479.0,0.25987367219118906,17,479.0
405.0,50,0,15,238,288,0,503.0,10.06,7.593951152390713,15,522.0,0.37201226578000685,15,522.0
410.0,46,0,14,244,290,0,266.0,5.782608695652174,5.484419532162089,14,473.0,0.2552991244754262,14,473.0
415.0,43,0,14,251,294,0,201.0,4.674418604651163,4.728287232977872,14,347.0,0.22495004525238355,14,347.0
420.0,41,0,17,253,294,0,246.0,6.0,3.4335768608220874,17,411.0,0.12179666256828361,17,411.0
425.0,44,0,18,256,300,0,301.0,6.840909090909091,5.146270924711402,18,469.0,0.23914983246131719,18,469.0
430.0,41,0,14,259,300,0,126.0,3.073170731707317,4.222134287906946,14,436.0,0.16467232102250579,14,436.0
435.0,49,0,18,263,312,0,166.0,3.3877551020408165,5.605797110691734,18,370.0,0.3139770393716435,18,370.0
440.0,46,0,22,266,312,0,227.0,4.934782608695652,5.187856780971704,22,454.0,0.27885430231270175,22,454.0
445.0,47,0,17,271,318,0,263.0,5.595744680851064,4.409850333926843,17,498.0,0.22879584885667162,17,498.0
450.0,46,0,17,272,318,0,177.0,3.847826086956522,4.352698399741322,17,453.0,0.2063834658712935,17,453.0
455.0,46,0,16,276,322,0,121.0,2.630434782608696,4.417763734707449,16,359.0,0.1954725055340916,16,359.0
460.0,45,0,20,279,324,0,169.0,3.7555555555555555,4.309154362295519,20,388.0,0.18693091951146656,20,388.0
465.0,46,0,17,282,328,0,207.0,4.5,4.747927977676474,17,423.0,0.2034630695720101,17,423.0
470.0,48,0,13,286,334,0,129.0,2.6875,5.705785010449243,13,375.0,0.3008203984404537,13,375.0
475.0,45,2,18,291,336,0,209.0,4.644444444444445,5.374976658281113,18,368.0,0.26471744759390164,18,368.0
480.0,44,0,20,294,338,0,269.0,6.113636363636363,4.016036443091592,20,436.0,0.18224366803800268,20,436.0
485.0,43,2,18,299,342,0,334.0,7.767441860465116,4.147580886162579,18,489.0,0.18757022108227905,18,489.0
490.0,44,0,12,300,344,0,238.0,5.409090909090909,4.514723380951647,12,440.0,0.2024699819496848,12,440.0
495.0,44,2,12,304,348,0,171.0,3.8863636363636362,5.213161098791336,12,333.0,0.2398475823226626,12,333.0
500.0,42,0,19,308,350,0,252.0,6.0,5.418224968862056,19,303.0,0.22925694292207524,19,303.0
505.0,45,2,20,311,356,0,284.0,6.311111111111111,4.583913608689057,20,355.0,0.20508300974883606,20,355.0
510.0,47,0,14,315,362,0,281.0,5.9787234042553195,6.54243303099866,14,380.0,0.35632545204375154,14,380.0
515.0,42,0,9,320,362,0,175.0,4.166666666666667,4.991279394291958,9,287.0,0.23952106599773737,9,287.0
520.0,44,0,21,324,368,0,255.0,5.795454545454546,4.053734013609799,21,367.0,0.16030699442006385,21,367.0
525.0,41,0,21,327,368,0,320.0,7.804878048780488,2.4111366621607866,21,440.0,0.06974862537292244,21,440.0
530.0,43,0,21,331,374,0,381.0,8.86046511627907,4.118642406998219,21,479.0,0.19820677995111746,21,479.0
535.0,42,0,14,332,374,0,212.0,5.0476190476190474,3.5133897759296153,14,461.0,0.13836154393168618,14,461.0
540.0,42,0,19,336,378,0,259.0,6.166666666666667,3.877934457178917,19,408.0,0.1413251194265472,19,408.0
545.0,47,0,19,337,384,0,302.0,6.425531914893617,4.358302379763733,19,425.0,0.17563099171385668,19,425.0
550.0,47,0,16,341,388,0,333.0,7.085106382978723,5.384582750125216,16,431.0,0.26866319232430097,16,431.0
555.0,45,0,13,345,390,0,371.0,8.244444444444444,5.303299131454136,13,435.0,0.16442169453333527,13,435.0
560.0,45,0,11,349,394,0,142.0,3.1555555555555554,5.174376990721447,11,390.0,0.24793679710155148,11,390.0
565.0,41,0,11,355,396,0,62.0,1.5121951219512195,5.1039586461921695,11,221.0,0.2382080467431822,11,221.0
570.0,43,0,15,357,400,0,86.0,2.0,4.558640806892112,15,254.0,0.1997818437203496,15,254.0
