step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.808442704015903,0,0.0,0.9665568342476524,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.032188429507762,0,0.0,0.8444243311336503,0,0.0
15.0,18,0,5,0,18,0,10.0,0.5555555555555556,6.7850678853084965,5,10.0,0.37032995204112995,5,10.0
20.0,18,0,4,0,18,0,26.0,1.4444444444444444,8.201221175678661,4,29.0,0.5070835057261462,4,29.0
25.0,21,0,4,3,24,0,46.0,2.1904761904761907,7.53358267519562,4,46.0,0.4157845201089279,4,46.0
30.0,20,0,6,4,24,0,74.0,3.7,7.021410080933469,6,75.0,0.40591033812865523,6,75.0
35.0,20,0,6,8,28,0,104.0,5.2,7.924569034383649,6,104.0,0.4568868885009553,6,104.0
40.0,26,0,2,8,34,0,54.0,2.076923076923077,9.811371887170562,2,81.0,0.6181324312609489,2,81.0
45.0,25,0,3,13,38,0,65.0,2.6,9.594151829993915,3,65.0,0.5779255205702285,3,65.0
50.0,24,0,3,16,40,0,75.0,3.125,7.724068168567341,3,80.0,0.41663201666506017,3,80.0
55.0,24,0,7,20,44,0,103.0,4.291666666666667,8.990655783338962,7,103.0,0.44971352028927536,7,103.0
60.0,21,0,3,23,44,0,102.0,4.857142857142857,8.279346956649379,3,114.0,0.39445191034691013,3,114.0
65.0,22,0,6,28,50,0,129.0,5.863636363636363,7.351830451069188,6,129.0,0.37675136022907313,6,129.0
70.0,20,0,5,30,50,0,149.0,7.45,7.464260415232007,5,154.0,0.4405495564790538,5,154.0
75.0,28,0,6,34,62,0,176.0,6.285714285714286,9.148047335950944,6,176.0,0.5943367941092838,6,176.0
80.0,28,0,6,34,62,0,79.0,2.8214285714285716,9.622487050100602,6,79.0,0.5992158637764782,6,79.0
85.0,28,0,7,40,68,0,114.0,4.071428571428571,6.198565596501246,7,114.0,0.34913638556001203,7,114.0
90.0,27,0,12,41,68,0,150.0,5.555555555555555,5.439819691939419,12,162.0,0.26966989515895806,12,162.0
95.0,27,0,11,45,72,0,203.0,7.518518518518518,6.288041975937182,11,205.0,0.34213082973958114,11,205.0
100.0,29,0,9,45,74,0,75.0,2.586206896551724,6.220022611113796,9,173.0,0.2951767269252808,9,173.0
105.0,29,0,9,49,78,0,96.0,3.310344827586207,6.670441795704724,9,116.0,0.35498746071935583,9,116.0
110.0,33,0,12,51,84,0,152.0,4.606060606060606,7.467380563857435,12,153.0,0.38525927988294073,12,153.0
115.0,31,2,7,55,86,0,132.0,4.258064516129032,7.069758233469445,7,176.0,0.41618307686914285,7,176.0
120.0,29,0,4,59,88,0,135.0,4.655172413793103,7.228491761785684,4,155.0,0.37947667274873004,4,155.0
125.0,30,2,7,62,92,0,20.0,0.6666666666666666,6.225881485013892,7,119.0,0.2915130461779476,7,119.0
130.0,27,0,10,67,94,0,55.0,2.037037037037037,6.014997258944236,10,79.0,0.28437815690947127,10,79.0
135.0,30,2,11,68,98,0,64.0,2.1333333333333333,5.369539396485688,11,103.0,0.2466104453245997,11,103.0
140.0,30,0,6,70,100,0,72.0,2.4,7.62374903148455,6,98.0,0.38664631022344753,6,98.0
145.0,32,2,7,74,106,0,103.0,3.21875,9.174654317561377,7,109.0,0.4819846433258306,7,109.0
150.0,34,0,4,78,112,0,40.0,1.1764705882352942,8.725244444286547,4,84.0,0.5284387331550218,4,84.0
155.0,28,0,7,84,112,0,73.0,2.607142857142857,7.881900403019636,7,77.0,0.41784976077583436,7,77.0
160.0,31,0,10,87,118,0,82.0,2.6451612903225805,5.933123947870552,10,111.0,0.26806181765046977,10,111.0
165.0,27,0,10,91,118,0,124.0,4.592592592592593,6.776442949389361,10,132.0,0.29489952657180907,10,132.0
170.0,31,0,6,93,124,0,53.0,1.7096774193548387,7.017535267427221,6,97.0,0.31948126820361444,6,97.0
175.0,26,0,10,98,124,0,99.0,3.8076923076923075,6.983008935139042,10,103.0,0.2709498072152556,10,103.0
180.0,27,0,8,101,128,0,116.0,4.296296296296297,5.85096514359152,8,134.0,0.25293022862019343,8,134.0
185.0,29,0,8,105,134,0,149.0,5.137931034482759,7.6182140907101425,8,154.0,0.435553944379024,8,154.0
190.0,31,0,5,107,138,0,74.0,2.3870967741935485,6.673727208663961,5,132.0,0.386146825165429,5,132.0
195.0,30,0,9,110,140,0,114.0,3.8,6.378034469075407,9,119.0,0.3184691626762298,9,119.0
200.0,31,0,16,113,144,0,181.0,5.838709677419355,5.646926572663269,16,186.0,0.23221409501111828,16,186.0
