step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.911839827520465,0,0.0,0.9054405521710573,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.675726779789295,0,0.0,0.8881921958593036,0,0.0
15.0,18,0,4,0,18,0,4.0,0.2222222222222222,8.007736083443616,4,4.0,0.44935143600403293,4,4.0
20.0,18,0,6,0,18,0,33.0,1.8333333333333333,8.468192256031344,6,33.0,0.4576437609112067,6,33.0
25.0,21,0,5,3,24,0,42.0,2.0,7.2412777078040405,5,42.0,0.47251444116582186,5,42.0
30.0,18,0,8,6,24,0,76.0,4.222222222222222,7.078003009510015,8,76.0,0.37952700964214653,8,76.0
35.0,22,0,4,6,28,0,45.0,2.0454545454545454,6.289214040733793,4,74.0,0.32056286694045666,4,74.0
40.0,24,0,4,10,34,0,61.0,2.5416666666666665,8.644424676422055,4,65.0,0.5464956171707398,4,65.0
45.0,28,0,3,10,38,0,20.0,0.7142857142857143,8.933548511152926,3,21.0,0.5472500075076998,3,21.0
50.0,25,0,8,15,40,0,49.0,1.96,5.850388514768931,8,50.0,0.3041874333730174,8,50.0
55.0,26,0,9,18,44,0,68.0,2.6153846153846154,5.059518241650154,9,90.0,0.2909876331465712,9,90.0
60.0,24,0,8,20,44,0,107.0,4.458333333333333,6.4029639964484,8,109.0,0.3154886127125491,8,109.0
65.0,30,0,5,20,50,0,60.0,2.0,7.059809491772068,5,91.0,0.33431093363615144,5,91.0
70.0,25,0,10,25,50,0,99.0,3.96,7.380030972055493,10,100.0,0.330996571486512,10,100.0
75.0,34,0,7,28,62,0,104.0,3.0588235294117645,6.952448033770926,7,128.0,0.427155015119238,7,128.0
80.0,31,0,6,31,62,0,127.0,4.096774193548387,8.716674631909886,6,132.0,0.5588160145714727,6,132.0
85.0,34,0,6,34,68,0,30.0,0.8823529411764706,6.920195097670816,6,98.0,0.405341655167487,6,98.0
90.0,29,0,14,39,68,0,84.0,2.896551724137931,6.003086394555383,14,89.0,0.3059198078487244,14,89.0
95.0,32,0,10,40,72,0,92.0,2.875,5.4478636482043505,10,125.0,0.23475968368464328,10,125.0
100.0,30,0,9,44,74,0,118.0,3.933333333333333,7.421266994126066,9,136.0,0.3541794393661687,9,136.0
105.0,31,0,5,47,78,0,53.0,1.7096774193548387,6.656468000973744,5,105.0,0.2940837483310331,5,105.0
110.0,33,0,9,51,84,0,89.0,2.696969696969697,7.945401675437069,9,94.0,0.4356654042255143,9,94.0
115.0,31,2,5,55,86,0,91.0,2.935483870967742,7.334497094978798,5,118.0,0.41523847913012724,5,118.0
120.0,31,0,3,57,88,0,96.0,3.096774193548387,8.437632801213056,3,107.0,0.46288880540735633,3,107.0
125.0,30,2,7,62,92,0,91.0,3.033333333333333,7.394102339190345,7,101.0,0.3274200057991113,7,101.0
130.0,26,0,13,68,94,0,142.0,5.461538461538462,5.683114948977576,13,148.0,0.23387539149033382,13,148.0
135.0,28,2,9,70,98,0,153.0,5.464285714285714,5.307256158552427,9,184.0,0.24839759354349217,9,184.0
140.0,26,0,6,74,100,0,162.0,6.230769230769231,7.063659833143716,6,188.0,0.3834777639432672,6,188.0
145.0,31,2,5,75,106,0,124.0,4.0,6.67742343777298,5,173.0,0.3665863809377071,5,173.0
150.0,34,0,11,78,112,0,169.0,4.970588235294118,7.845981425864382,11,195.0,0.4533382641201268,11,195.0
155.0,31,0,7,81,112,0,167.0,5.387096774193548,6.265396052624129,7,212.0,0.3469648376555033,7,212.0
160.0,33,0,9,85,118,0,160.0,4.848484848484849,6.423104686838733,9,199.0,0.3170395979521291,9,199.0
165.0,31,0,10,87,118,0,50.0,1.6129032258064515,5.1068919861473665,10,98.0,0.21080467078424123,10,98.0
170.0,33,0,18,91,124,0,124.0,3.757575757575758,4.6521283931122674,18,163.0,0.20690652961638822,18,163.0
175.0,31,0,16,93,124,0,157.0,5.064516129032258,3.4200770830225036,16,217.0,0.12340486820135993,16,217.0
180.0,32,0,9,96,128,0,157.0,4.90625,5.106310559355402,9,220.0,0.24569938113596945,9,220.0
185.0,37,0,5,97,134,0,107.0,2.891891891891892,6.556312246400837,5,200.0,0.35692618360172707,5,200.0
190.0,36,0,12,102,138,0,153.0,4.25,6.01726120408952,12,211.0,0.3252462340291434,12,211.0
195.0,36,0,12,104,140,0,176.0,4.888888888888889,4.406933041030726,12,244.0,0.17414811969957733,12,244.0
200.0,36,0,10,108,144,0,190.0,5.277777777777778,6.053679677025359,10,246.0,0.30311416441900013,10,246.0
205.0,35,0,5,111,146,0,29.0,0.8285714285714286,5.208498624154957,5,183.0,0.232307523128656,5,183.0
210.0,33,0,10,117,150,0,53.0,1.606060606060606,5.3691888408368005,10,116.0,0.2714751067760068,10,116.0
215.0,32,0,14,118,150,0,76.0,2.375,4.508338040086858,14,150.0,0.16010652710621934,14,150.0
220.0,40,0,10,122,162,0,82.0,2.05,7.121751980191291,10,148.0,0.4231595304090914,10,148.0
225.0,38,0,5,124,162,0,32.0,0.8421052631578947,6.730954830262918,5,136.0,0.4051650603354742,5,136.0
230.0,40,0,13,128,168,0,79.0,1.975,4.982649981595959,13,154.0,0.23499549510967313,13,154.0
235.0,38,0,17,130,168,0,112.0,2.9473684210526314,4.132486533155793,17,203.0,0.1457049517802747,17,203.0
240.0,37,0,12,135,172,0,131.0,3.5405405405405403,5.487585065943308,12,221.0,0.25543579704791036,12,221.0
245.0,36,0,9,138,174,0,160.0,4.444444444444445,6.698019307899705,9,216.0,0.2498165440705441,9,216.0
250.0,36,0,6,142,178,0,53.0,1.4722222222222223,6.65834631319694,6,169.0,0.34967971575088264,6,169.0
255.0,36,0,14,148,184,0,105.0,2.9166666666666665,5.775893211184388,14,145.0,0.2915380442004146,14,145.0
260.0,39,0,13,149,188,0,132.0,3.3846153846153846,6.329337291235097,13,190.0,0.345729026167356,13,190.0
265.0,36,0,8,154,190,0,138.0,3.8333333333333335,5.723669994520335,8,193.0,0.2844137387148568,8,193.0
270.0,37,0,8,157,194,0,97.0,2.6216216216216215,5.054682565404523,8,194.0,0.25844953521157954,8,194.0
275.0,35,0,15,159,194,0,159.0,4.542857142857143,4.80179632369894,15,217.0,0.19223817633157556,15,217.0
280.0,38,0,14,162,200,0,182.0,4.7894736842105265,4.785259105995789,14,256.0,0.21115503077698397,14,256.0
285.0,36,0,8,164,200,0,184.0,5.111111111111111,6.26626170702035,8,249.0,0.278105388149343,8,249.0
290.0,41,2,6,169,210,0,209.0,5.097560975609756,8.51063018694413,6,232.0,0.4667231236279735,6,232.0
295.0,38,0,6,174,212,0,143.0,3.763157894736842,7.998469977347777,6,214.0,0.4809603123969723,6,214.0
300.0,33,2,12,181,214,0,188.0,5.696969696969697,5.455549121215858,12,211.0,0.28264147247243737,12,211.0
305.0,36,0,15,182,218,0,216.0,6.0,4.2422689269788,15,258.0,0.2002716441147894,15,258.0
