step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,13.279473123206218,0,0.0,0.9455118127126889,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.795002297521199,0,0.0,0.8344798004467162,0,0.0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,6.756840542868743,3,5.0,0.40361783911898097,3,5.0
20.0,18,0,9,0,18,0,42.0,2.3333333333333335,6.3843889409963674,9,42.0,0.3491349472627693,9,42.0
25.0,22,0,6,2,24,0,58.0,2.6363636363636362,5.245634457200594,6,64.0,0.35918965957683724,6,64.0
30.0,21,0,8,3,24,0,93.0,4.428571428571429,7.537658280890701,8,93.0,0.39383257330341487,8,93.0
35.0,25,0,8,3,28,0,120.0,4.8,6.856911333317891,8,120.0,0.33547426380437384,8,120.0
40.0,27,0,11,7,34,0,170.0,6.296296296296297,7.563310518304434,11,170.0,0.4266044736369415,11,170.0
45.0,29,0,9,9,38,0,115.0,3.9655172413793105,6.573899354444228,9,166.0,0.40250508854350775,9,166.0
50.0,27,0,12,13,40,0,171.0,6.333333333333333,6.144813312828778,12,171.0,0.30420800401326203,12,171.0
55.0,31,0,9,13,44,0,132.0,4.258064516129032,6.1376416472320985,9,191.0,0.2867310059289116,9,191.0
60.0,26,0,4,18,44,0,115.0,4.423076923076923,7.431911874421861,4,161.0,0.3626447523096385,4,161.0
65.0,28,0,5,22,50,0,109.0,3.892857142857143,6.85188121932518,5,148.0,0.36751603743463546,5,148.0
70.0,25,0,10,25,50,0,150.0,6.0,6.593919465933209,10,187.0,0.29062896293801854,10,187.0
75.0,34,0,8,28,62,0,151.0,4.4411764705882355,7.716762721257659,8,203.0,0.4610153119772841,8,203.0
80.0,31,0,2,31,62,0,134.0,4.32258064516129,9.358636568107732,2,176.0,0.5779868112122126,2,176.0
85.0,34,0,3,34,68,0,5.0,0.14705882352941177,6.407319525105913,3,47.0,0.34725797588972857,3,47.0
90.0,30,0,16,38,68,0,54.0,1.8,5.2959304223457035,16,96.0,0.22638110852993776,16,96.0
95.0,32,0,13,40,72,0,80.0,2.5,4.405337397678973,13,136.0,0.20452951505713982,13,136.0
100.0,30,0,9,44,74,0,84.0,2.8,6.283821395067073,9,121.0,0.2922270799741764,9,121.0
105.0,33,0,5,45,78,0,74.0,2.242424242424242,6.51445765802918,5,122.0,0.3262283654425,5,122.0
110.0,35,0,11,49,84,0,118.0,3.3714285714285714,6.720437284401582,11,157.0,0.35583745422402324,11,157.0
115.0,34,2,11,52,86,0,134.0,3.9411764705882355,6.119397046731919,11,181.0,0.3199271805686277,11,181.0
120.0,31,0,5,57,88,0,134.0,4.32258064516129,6.181408911560938,5,176.0,0.3237587341150497,5,176.0
125.0,34,2,6,58,92,0,13.0,0.38235294117647056,6.278136789659578,6,124.0,0.29860898220627635,6,124.0
130.0,31,0,11,63,94,0,48.0,1.5483870967741935,5.846226423857224,11,86.0,0.2625560178305372,11,86.0
135.0,32,2,10,66,98,0,61.0,1.90625,5.466771093164008,10,112.0,0.21694703906729904,10,112.0
140.0,31,0,5,69,100,0,53.0,1.7096774193548387,7.343987755067741,5,106.0,0.3502456692871754,5,106.0
145.0,33,2,2,73,106,0,2.0,0.06060606060606061,7.642331049448915,2,60.0,0.42689089111701384,2,60.0
150.0,35,0,8,77,112,0,26.0,0.7428571428571429,7.900689021870723,8,61.0,0.4596722193506645,8,61.0
155.0,31,0,7,81,112,0,25.0,0.8064516129032258,6.156540188489275,7,72.0,0.34123776333606465,7,72.0
160.0,33,0,7,85,118,0,13.0,0.3939393939393939,6.175753279558056,7,56.0,0.31073598937822305,7,56.0
165.0,31,0,7,87,118,0,42.0,1.3548387096774193,5.567890348425202,7,81.0,0.22752972973255756,7,81.0
170.0,33,0,15,91,124,0,100.0,3.0303030303030303,5.1059776234766385,15,139.0,0.22525181699910785,15,139.0
175.0,30,0,13,94,124,0,128.0,4.266666666666667,3.2331762221124767,13,182.0,0.13007096402856097,13,182.0
180.0,31,0,8,97,128,0,135.0,4.354838709677419,5.613721254774143,8,188.0,0.2888677262125418,8,188.0
185.0,36,0,8,98,134,0,63.0,1.75,5.727216538167472,8,172.0,0.29751420299478604,8,172.0
190.0,37,0,13,101,138,0,115.0,3.108108108108108,5.577243469156543,13,176.0,0.2640502634427389,13,176.0
195.0,36,0,16,104,140,0,144.0,4.0,3.9739899296662506,16,221.0,0.15524089248253128,16,221.0
200.0,35,0,13,109,144,0,151.0,4.314285714285714,5.257210299046339,13,220.0,0.2649096742732184,13,220.0
205.0,37,0,7,109,146,0,117.0,3.1621621621621623,4.76909123107767,7,224.0,0.19052464859916268,7,224.0
210.0,36,0,13,114,150,0,171.0,4.75,4.995355898075587,13,257.0,0.24553549756275547,13,257.0
215.0,34,0,13,116,150,0,195.0,5.735294117647059,3.848114241468275,13,291.0,0.12548450674461023,13,291.0
220.0,42,0,11,120,162,0,199.0,4.738095238095238,6.637710469019377,11,281.0,0.3786433895134297,11,281.0
225.0,40,0,8,122,162,0,100.0,2.5,5.950924951218166,8,196.0,0.33031392145802563,8,196.0
230.0,42,0,17,126,168,0,159.0,3.7857142857142856,4.142537714702676,17,255.0,0.1933187503607902,17,255.0
235.0,40,0,20,128,168,0,212.0,5.3,2.773554539462258,20,314.0,0.10210240835699215,20,314.0
240.0,42,0,16,130,172,0,246.0,5.857142857142857,4.2765964769393605,16,334.0,0.16849695994325734,16,334.0
245.0,42,0,11,132,174,0,210.0,5.0,4.455073320005589,11,346.0,0.1764021684958793,11,346.0
250.0,41,0,14,137,178,0,272.0,6.634146341463414,4.774250041153576,14,373.0,0.21761969902528688,14,373.0
255.0,45,0,16,139,184,0,303.0,6.733333333333333,4.35053246619263,16,411.0,0.2063834145419481,16,411.0
260.0,46,0,13,142,188,0,327.0,7.108695652173913,6.031428599533215,13,404.0,0.30238418849749804,13,404.0
265.0,45,0,12,145,190,0,367.0,8.155555555555555,5.331145370992511,12,416.0,0.1917113061892718,12,416.0
270.0,45,0,11,149,194,0,104.0,2.311111111111111,5.938506275703515,11,342.0,0.3062457568881811,11,342.0
