step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,12,0,0,0,12,0,0.0,0.0,12.997588204064696,0,0.0,0.9110343498347032,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,13.251809788807618,0,0.0,0.9289303885606651,0,0.0
15.0,18,0,1,0,18,0,1.0,0.05555555555555555,6.520910054790392,1,1.0,0.39320031283316387,1,1.0
20.0,18,0,8,0,18,0,39.0,2.1666666666666665,7.247136596588541,8,39.0,0.3983377020735558,8,39.0
25.0,23,0,5,1,24,0,42.0,1.826086956521739,5.712143064065578,5,56.0,0.3276533642961544,5,56.0
30.0,20,0,6,4,24,0,72.0,3.6,7.829492334388587,6,72.0,0.44305458726712577,6,72.0
35.0,24,0,4,4,28,0,42.0,1.75,7.577058197458709,4,59.0,0.37426725863372007,4,59.0
40.0,26,0,8,8,34,0,78.0,3.0,8.369432972786367,8,78.0,0.4706708032949281,8,78.0
45.0,28,0,5,10,38,0,67.0,2.392857142857143,7.7639844195823455,5,97.0,0.46015035990416775,5,97.0
50.0,26,0,4,14,40,0,74.0,2.8461538461538463,8.030868518233905,4,83.0,0.4523857351476501,4,83.0
55.0,27,0,6,17,44,0,95.0,3.5185185185185186,6.109616135375408,6,108.0,0.33009339015005,6,108.0
60.0,24,0,12,20,44,0,141.0,5.875,5.328037507048685,12,150.0,0.23759110686293605,12,150.0
65.0,28,0,10,22,50,0,152.0,5.428571428571429,5.097011342140523,10,183.0,0.26128129050551324,10,183.0
70.0,25,0,6,25,50,0,166.0,6.64,6.831462717260453,6,187.0,0.3370023967849731,6,187.0
75.0,36,0,6,26,62,0,134.0,3.7222222222222223,7.619750625486734,6,180.0,0.4414521842158282,6,180.0
80.0,32,0,12,30,62,0,180.0,5.625,7.963887205888254,12,201.0,0.4612505190525988,12,201.0
85.0,36,0,8,32,68,0,168.0,4.666666666666667,5.4017526185918125,8,217.0,0.26924672593279075,8,217.0
90.0,33,0,10,35,68,0,176.0,5.333333333333333,6.23207614241819,10,214.0,0.29064706774177024,10,214.0
95.0,34,0,10,38,72,0,60.0,1.7647058823529411,5.494950427393206,10,112.0,0.25977851291696114,10,112.0
100.0,32,0,18,42,74,0,134.0,4.1875,4.6567317069519,18,172.0,0.20568156611043548,18,172.0
105.0,34,0,16,44,78,0,182.0,5.352941176470588,4.171435587594485,16,230.0,0.18688643189097157,16,230.0
110.0,36,0,20,48,84,0,279.0,7.75,5.187625001679116,20,317.0,0.2602818606893965,20,317.0
115.0,38,2,18,48,86,0,254.0,6.684210526315789,5.357495968216857,18,356.0,0.26904146621221353,18,356.0
120.0,36,0,8,52,88,0,157.0,4.361111111111111,5.5310255318633885,8,318.0,0.2649287903466787,8,318.0
125.0,38,2,10,54,92,0,167.0,4.394736842105263,7.055377834975614,10,247.0,0.30513492623140626,10,247.0
130.0,36,0,6,58,94,0,33.0,0.9166666666666666,6.617279845523352,6,209.0,0.31736773744827845,6,209.0
135.0,33,2,11,65,98,0,61.0,1.8484848484848484,5.359427584244681,11,155.0,0.2445236916873039,11,155.0
140.0,34,0,12,66,100,0,82.0,2.411764705882353,5.199663122595028,12,180.0,0.22818210630550467,12,180.0
145.0,35,2,10,71,106,0,88.0,2.5142857142857142,5.9093527720012275,10,162.0,0.30976643055780784,10,162.0
150.0,40,0,2,72,112,0,28.0,0.7,7.942839539127567,2,115.0,0.48089646646478246,2,115.0
155.0,35,0,8,77,112,0,56.0,1.6,5.812045344422615,8,108.0,0.2706608046859266,8,108.0
160.0,38,0,14,80,118,0,80.0,2.1052631578947367,4.369327998017768,14,144.0,0.19755542320954908,14,144.0
165.0,35,0,10,83,118,0,111.0,3.1714285714285713,4.863747243076853,10,175.0,0.17183234888737323,10,175.0
170.0,38,0,8,86,124,0,53.0,1.394736842105263,5.5211072479051655,8,145.0,0.2864108444576164,8,145.0
175.0,34,0,14,90,124,0,117.0,3.4411764705882355,4.320373932244617,14,167.0,0.12174414746324501,14,167.0
180.0,36,0,18,92,128,0,149.0,4.138888888888889,4.232688528601537,18,219.0,0.14589933922656975,18,219.0
185.0,36,0,12,98,134,0,159.0,4.416666666666667,4.949270555334442,12,235.0,0.25678475678564927,12,235.0
190.0,40,0,6,98,138,0,74.0,1.85,6.422629875230946,6,223.0,0.3534353506613537,6,223.0
195.0,38,0,14,102,140,0,125.0,3.289473684210526,4.227924227697792,14,218.0,0.16507811326936145,14,218.0
200.0,40,0,16,104,144,0,146.0,3.65,4.555120265489685,16,255.0,0.2080070962367129,16,255.0
205.0,40,0,10,106,146,0,152.0,3.8,5.262077385650114,10,253.0,0.176170631947382,10,253.0
