step,reward,scaled_training_reward,shield_rate,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
195.0,-5.0,-28.700000000000003,0.4935897435897436,0.717948717948718,50,0,20,43,93,0,154.0,3.08,3.1864986349208375,3,206.0,0.21299476801673442,5,41.0,0.03834285483294725,10,215.0,0.14132133120815119,2,37.0,0.09204649382081356,20,499.0
200.0,-4.5,-29.6,0.5,0.725,51,0,18,45,96,0,132.0,2.588235294117647,4.471794590066193,7,234.0,0.12738711065045283,5,43.0,0.056991442153479115,6,188.0,0.3399274722168638,0,9.0,0.7558995328198597,18,474.0
205.0,-4.5,-30.5,0.5,0.725609756097561,49,0,18,47,96,0,122.0,2.489795918367347,4.32353191184153,13,293.0,0.0161909963765675,1,27.0,0.15834383482539677,3,132.0,0.15732660480029514,1,10.0,0.72803808573567,18,462.0
210.0,-5.0,-31.500000000000004,0.49404761904761907,0.7202380952380952,47,0,20,49,96,0,154.0,3.276595744680851,3.7687100584332494,15,333.0,0.0279718921733956,1,32.0,0.11349339032297381,3,149.0,0.20980469041484295,1,15.0,0.42819810842115613,20,529.0
215.0,-6.5,-32.800000000000004,0.4883720930232558,0.7209302325581395,47,0,26,53,100,0,203.0,4.319148936170213,3.4043105919104653,10,333.0,0.18760799038377568,4,49.0,0.4629594399090144,7,176.0,0.1833006144162834,5,31.0,0.0711572717372768,26,589.0
220.0,-5.25,-33.85000000000001,0.48863636363636365,0.7159090909090909,47,0,21,55,102,0,213.0,4.531914893617022,2.8152321364203674,5,339.0,0.11915578310979191,3,45.0,0.5345596300464747,9,217.0,0.12617138227196253,4,34.0,0.0766759326667228,21,635.0
225.0,-6.5,-35.150000000000006,0.4888888888888889,0.7166666666666667,50,0,26,55,105,0,296.0,5.92,2.9502692844085066,8,374.0,0.10585279319265269,5,65.0,0.17879694265496077,13,275.0,0.10449787888994193,0,25.0,0.5280149556919344,26,739.0
230.0,-6.5,-36.45,0.4891304347826087,0.717391304347826,51,0,26,55,106,0,333.0,6.529411764705882,2.391531928595718,11,425.0,0.10675642715421561,4,65.0,0.04528559063631342,11,296.0,0.017182332160741446,0,18.0,0.4072504235773887,26,804.0
235.0,-6.75,-37.800000000000004,0.48936170212765956,0.723404255319149,52,0,27,56,108,0,384.0,7.384615384615385,3.014032062355699,14,490.0,0.04918292722046046,1,33.0,0.22261008655231293,8,262.0,0.12301867018185121,4,33.0,0.2976829861973891,27,818.0
240.0,-6.0,-39.00000000000001,0.4895833333333333,0.7135416666666666,52,0,24,59,111,0,400.0,7.6923076923076925,2.75273913426152,14,521.0,0.08037667477478709,2,41.0,0.06656013799068021,5,291.0,0.13467971332029052,3,44.0,0.3497674922694669,24,897.0
245.0,-7.5,-40.50000000000001,0.4897959183673469,0.7193877551020408,52,0,30,60,112,0,468.0,9.0,2.2824962011005514,13,508.0,0.05982933475815886,5,65.0,0.26667773176759135,7,320.0,0.08316055519430997,5,62.0,0.01981055569445438,30,955.0
250.0,-6.75,-41.85,0.49,0.72,50,0,27,62,112,0,497.0,9.94,1.8795963590743565,12,569.0,0.06921242320259471,2,63.0,0.3193648649794017,10,367.0,0.015037394303996426,3,61.0,0.04643886197982786,27,1060.0
255.0,-5.75,-43.0,0.4950980392156863,0.7254901960784313,50,0,23,64,114,0,507.0,10.14,2.7377481747914403,12,626.0,0.051690834079780486,1,40.0,0.21037088969677922,10,373.0,0.08322175300775149,0,22.0,0.3194508591104644,23,1061.0
260.0,-5.0,-44.0,0.5,0.7163461538461539,51,1,20,64,115,0,360.0,7.0588235294117645,3.376551744776465,9,584.0,0.11142045747117854,3,49.0,0.04637903727067526,7,332.0,0.11237295875658493,1,25.0,0.430760047212257,20,990.0
265.0,-5.25,-45.05,0.5047169811320755,0.7216981132075472,53,2,21,67,120,0,338.0,6.377358490566038,4.605411808596884,10,487.0,0.16741232568514386,5,69.0,0.24200144006082067,3,263.0,0.4160897571640402,3,37.0,0.4744422032859383,21,856.0
270.0,-4.75,-45.99999999999999,0.5092592592592593,0.7222222222222222,53,2,19,70,123,0,343.0,6.471698113207547,3.6180170735798907,11,431.0,0.09447443855931106,2,65.0,0.43295712104413436,4,279.0,0.38755875625510444,2,33.0,0.20485111017115604,19,808.0
275.0,-5.0,-47.0,0.5136363636363637,0.7272727272727273,56,2,20,70,126,0,360.0,6.428571428571429,3.707528001612425,12,383.0,0.10908447179990473,1,54.0,0.48116066016733955,7,307.0,0.1492007570045981,0,10.0,0.1977960187760377,20,754.0
280.0,-6.75,-48.35,0.5133928571428571,0.7232142857142857,59,2,27,70,129,0,216.0,3.6610169491525424,4.0462747682300995,11,356.0,0.21663584074055792,4,71.0,0.43855036383557505,10,287.0,0.1007124857536947,2,15.0,0.1221793088465884,27,729.0
285.0,-6.75,-49.70000000000001,0.5131578947368421,0.7280701754385965,56,2,27,74,130,0,256.0,4.571428571428571,3.953704925615939,6,290.0,0.2585109289560557,6,98.0,0.3471674541936979,10,190.0,0.10769695675215347,5,31.0,0.005187710949031484,27,609.0
290.0,-5.75,-50.85000000000001,0.5172413793103449,0.728448275862069,56,4,23,76,132,0,192.0,3.4285714285714284,3.28691923883151,5,312.0,0.24040916036036442,5,73.0,0.2271959115840627,10,199.0,0.13117152857243564,3,40.0,0.053202041837770164,23,624.0
295.0,-6.25,-52.10000000000001,0.5211864406779662,0.7330508474576272,56,3,25,78,134,0,223.0,3.982142857142857,3.5990901119182035,9,352.0,0.1577580712883691,7,79.0,0.07570574174626951,9,175.0,0.07637561938740724,0,26.0,0.6835534981213996,25,632.0
300.0,-6.25,-53.35000000000001,0.5208333333333334,0.7333333333333333,58,1,25,79,137,0,245.0,4.224137931034483,4.266568670935301,13,407.0,0.13647657930917476,7,90.0,0.03315887142026354,5,145.0,0.14733234777840662,0,19.0,0.7190435395902813,25,661.0
305.0,-6.25,-54.60000000000001,0.5204918032786885,0.7377049180327869,59,0,25,81,140,0,265.0,4.491525423728813,3.5833031919119467,16,480.0,0.09223360055601049,3,84.0,0.32477107501984875,2,136.0,0.24396332912621016,4,29.0,0.23217923299393173,25,729.0
310.0,-6.75,-55.95000000000001,0.5241935483870968,0.7338709677419355,63,0,27,83,146,0,314.0,4.984126984126984,3.9981687199706726,16,517.0,0.1034600194524534,2,82.0,0.40921219772609163,3,108.0,0.317650826191854,6,51.0,0.041843501843151734,27,758.0
315.0,-8.75,-57.70000000000001,0.5238095238095238,0.7380952380952381,67,0,35,85,152,0,397.0,5.925373134328358,3.6702595474936714,14,468.0,0.1445836859436729,6,104.0,0.27264762015318245,7,135.0,0.1641972008836447,8,84.0,0.0002351261995326131,35,791.0
320.0,-8.5,-59.40000000000001,0.52734375,0.73828125,64,0,34,89,153,0,299.0,4.671875,2.5390743245789755,12,444.0,0.10763187492569828,7,114.0,0.17694612988613725,10,178.0,0.11558173767668331,5,94.0,0.05117940143224731,34,830.0
325.0,-6.0,-60.600000000000016,0.5346153846153846,0.7423076923076923,62,0,24,92,154,0,176.0,2.838709677419355,3.5229225397944988,6,400.0,0.13841017259014537,8,126.0,0.08123819650926628,10,202.0,0.2043214910910791,0,66.0,0.42525924843161494,24,794.0
330.0,-5.5,-61.70000000000002,0.5340909090909091,0.7424242424242424,63,1,22,93,156,0,160.0,2.5396825396825395,4.0640260306001705,8,431.0,0.12802403133796553,7,139.0,0.035333436163810836,6,182.0,0.31421477551147536,1,55.0,0.6136143992504222,22,807.0
335.0,-6.5,-63.00000000000002,0.5335820895522388,0.746268656716418,64,0,26,95,159,0,171.0,2.671875,3.3318705521900895,14,487.0,0.04888538530959916,3,110.0,0.24181734177460631,4,132.0,0.2537709622975462,5,69.0,0.3172427989627169,26,798.0
340.0,-7.0,-64.40000000000003,0.5330882352941176,0.7463235294117647,64,0,28,97,161,0,213.0,3.328125,2.5795888533805225,16,510.0,0.06107244055469358,2,96.0,0.2777500374203539,5,153.0,0.1864657401291439,5,78.0,0.1394541194664251,28,837.0
345.0,-8.75,-66.15000000000003,0.532608695652174,0.75,64,0,35,99,163,0,285.0,4.453125,2.7424497943831865,16,481.0,0.07349720976620765,6,118.0,0.2518066013380453,9,188.0,0.13929720223409453,4,65.0,0.15057687781224552,35,852.0
350.0,-8.0,-67.75000000000003,0.5321428571428571,0.7464285714285714,64,0,32,101,165,0,307.0,4.796875,2.7245144487184527,15,558.0,0.04869022801178748,8,157.0,0.20466222578671733,9,179.0,0.1428810197750552,0,40.0,0.21933874118466523,32,934.0
355.0,-8.25,-69.40000000000003,0.5352112676056338,0.7464788732394366,63,0,33,104,167,0,363.0,5.761904761904762,2.1079806359663906,13,626.0,0.0585062994078105,7,169.0,0.022076196620901246,10,198.0,0.11403902567638301,3,24.0,0.029297191254578765,33,1017.0
360.0,-8.75,-71.15000000000003,0.5381944444444444,0.7465277777777778,62,1,35,105,167,0,449.0,7.241935483870968,2.5588699415478158,14,692.0,0.05789430365618347,8,172.0,0.0454988320382059,10,214.0,0.02437359843216826,3,33.0,0.29509988066966564,35,1111.0
365.0,-6.75,-72.50000000000003,0.5445205479452054,0.7465753424657534,62,0,27,109,171,0,345.0,5.564516129032258,3.6440442591003097,15,702.0,0.08114721819955446,6,163.0,0.0322016057174602,6,195.0,0.20112134436757526,0,22.0,0.6844870787343591,27,1082.0
370.0,-4.75,-73.45000000000003,0.5472972972972973,0.7466216216216216,65,1,19,111,176,0,174.0,2.6769230769230767,4.796282751763693,13,661.0,0.14436960444053332,1,112.0,0.30732736365785934,3,138.0,0.31727257563985,2,17.0,0.5097152670707257,19,928.0
375.0,-6.0,-74.65000000000003,0.5433333333333333,0.7433333333333333,65,1,24,113,178,0,200.0,3.076923076923077,3.939065877902226,13,623.0,0.11597389051392673,3,121.0,0.24178145896314032,2,151.0,0.39818141173938976,6,35.0,0.22725934571591774,24,930.0
380.0,-8.5,-76.35000000000002,0.5427631578947368,0.743421052631579,63,2,34,117,180,0,253.0,4.015873015873016,2.409805479574676,16,578.0,0.10033596407715219,6,145.0,0.2583851541810812,6,170.0,0.20003759447433983,6,53.0,0.0629519736045229,34,946.0
385.0,-8.0,-77.95000000000003,0.5454545454545454,0.7467532467532467,64,3,32,118,182,0,286.0,4.46875,3.0232911012557926,13,504.0,0.11488466667402936,4,133.0,0.3804105459603056,12,216.0,0.1107833141501173,3,57.0,0.1570335495831529,32,910.0
390.0,-6.5,-79.25000000000004,0.5480769230769231,0.7435897435897436,64,5,26,118,182,0,247.0,3.859375,3.003051090398118,12,565.0,0.1352130235166162,2,80.0,0.23983118906176445,11,235.0,0.02546169664657579,1,41.0,0.19584716198011018,26,921.0
395.0,-8.25,-80.90000000000003,0.5474683544303798,0.7436708860759493,66,6,33,120,186,0,330.0,5.0,3.4540511419122994,13,625.0,0.11536155159503379,4,96.0,0.2778552608593044,12,268.0,0.08433206827321842,4,23.0,0.0008719292211892673,33,1012.0
400.0,-8.5,-82.60000000000004,0.55,0.746875,64,5,34,123,187,0,350.0,5.46875,2.676142920881768,13,632.0,0.09749553205000884,7,125.0,0.16944655411439602,13,285.0,0.020834871826712714,1,26.0,0.11288364717419776,34,1068.0
405.0,-7.0,-84.00000000000004,0.5555555555555556,0.75,64,3,28,128,192,0,278.0,4.34375,3.7143058468591055,11,577.0,0.15790726575615024,8,132.0,0.06207637617620684,9,263.0,0.1827521907074563,0,9.0,0.7584687088988695,28,981.0
410.0,-6.25,-85.25000000000003,0.5579268292682927,0.75,62,4,25,131,193,0,251.0,4.048387096774194,4.0486528128856945,13,577.0,0.08535917182006376,5,120.0,0.1473660819518457,6,205.0,0.26480356307777503,1,11.0,0.64880614228076,25,913.0
415.0,-5.25,-86.30000000000003,0.5602409638554217,0.7530120481927711,63,3,21,132,195,0,138.0,2.1904761904761907,4.198972355655882,14,531.0,0.05318636435376462,2,80.0,0.3675241198757549,3,175.0,0.30505809497527847,2,17.0,0.49216160131770553,21,803.0
420.0,-6.75,-87.65000000000003,0.5595238095238095,0.75,62,6,27,135,197,0,206.0,3.3225806451612905,4.328454683177622,14,460.0,0.12670040743507785,3,49.0,0.5023839898739625,6,178.0,0.24467030808972662,4,34.0,0.3441751127218698,27,721.0
425.0,-5.25,-88.70000000000003,0.5617647058823529,0.75,59,6,21,138,197,0,182.0,3.0847457627118646,2.7673934459431613,6,453.0,0.1424818958167195,3,54.0,0.25957535664786524,8,213.0,0.11471658821538805,4,37.0,0.2840542874175929,21,757.0
430.0,-4.75,-89.65000000000003,0.563953488372093,0.75,59,6,19,138,197,0,164.0,2.7796610169491527,3.647232175428242,3,377.0,0.20553058839793617,2,40.0,0.18439739098460914,11,262.0,0.17875605713906026,3,33.0,0.23314057626288806,19,712.0
435.0,-5.75,-90.80000000000004,0.5603448275862069,0.7442528735632183,62,5,23,138,200,0,177.0,2.8548387096774195,3.6595122118178978,6,404.0,0.14838740988038276,3,50.0,0.13594958023248152,10,277.0,0.2043319762754733,4,41.0,0.16694357213496358,23,772.0
440.0,-8.5,-92.50000000000003,0.5568181818181818,0.7471590909090909,61,7,34,142,203,0,287.0,4.704918032786885,2.10674877844254,13,456.0,0.06167637362847302,6,77.0,0.012654560340207767,9,255.0,0.15896887638479015,6,68.0,0.028918367287135944,34,856.0
445.0,-8.5,-94.20000000000002,0.5589887640449438,0.7471910112359551,63,4,34,144,207,0,317.0,5.031746031746032,2.5350562279563436,13,466.0,0.03940505681695751,9,116.0,0.10027483494770313,6,231.0,0.21231977732779353,6,89.0,0.04490997614851566,34,902.0
450.0,-8.0,-95.80000000000003,0.5638888888888889,0.75,63,4,32,147,210,0,298.0,4.73015873015873,3.447365847933887,12,417.0,0.11383368929628343,6,131.0,0.2867482176654152,8,191.0,0.13619431496811765,6,97.0,0.21435736706293596,32,836.0
455.0,-6.0,-97.00000000000004,0.5631868131868132,0.75,63,5,24,149,212,0,250.0,3.9682539682539684,3.379223067957183,12,432.0,0.08939107432591449,2,113.0,0.2842588271754915,7,228.0,0.20021598813490493,3,97.0,0.17329339813429212,24,870.0
460.0,-6.0,-98.20000000000003,0.5597826086956522,0.75,64,6,24,151,215,0,273.0,4.265625,3.0599118863843398,10,487.0,0.08299558937233623,4,128.0,0.19270202780071358,9,269.0,0.1486292017814078,1,62.0,0.17885093879078282,24,946.0
465.0,-7.25,-99.65000000000003,0.5564516129032258,0.75,61,7,29,154,215,0,345.0,5.655737704918033,2.060438438690594,12,541.0,0.08504005597761435,7,158.0,0.07851579280454,9,284.0,0.06869887007344784,1,66.0,0.1570984182418518,29,1049.0
470.0,-10.25,-101.70000000000003,0.5558510638297872,0.7473404255319149,60,7,41,157,217,0,396.0,6.6,1.4467364315922653,15,607.0,0.04007841325462104,9,148.0,0.02711405833969865,12,300.0,0.05562463361260471,5,81.0,0.007549047287234747,41,1136.0
475.0,-10.25,-103.75000000000001,0.5578947368421052,0.7473684210526316,60,6,41,158,218,0,518.0,8.633333333333333,1.8072900961748948,18,688.0,0.01425057190413395,8,139.0,0.058089988017307914,12,309.0,0.02315677205295115,3,76.0,0.379383817641091,41,1212.0
480.0,-8.0,-105.35000000000001,0.5625,0.75,61,5,32,159,220,0,482.0,7.901639344262295,3.5736026528660214,19,718.0,0.05683189746962514,5,137.0,0.039508262905337176,8,215.0,0.07462474869865923,0,20.0,0.7672437539903433,32,1090.0
485.0,-5.0,-106.35,0.5644329896907216,0.75,59,6,20,161,220,0,365.0,6.186440677966102,4.614204399272737,16,683.0,0.08200194088902585,0,92.0,0.41497167802422663,3,178.0,0.23294571147506615,1,22.0,0.48601360873508415,20,975.0
490.0,-6.0,-107.55,0.5612244897959183,0.75,60,6,24,163,223,0,380.0,6.333333333333333,3.853052149264094,12,620.0,0.09367480211898509,2,98.0,0.38151807605810856,4,192.0,0.29749569355559324,6,44.0,0.16392319917761805,24,954.0
495.0,-6.25,-108.79999999999998,0.5606060606060606,0.75,59,7,25,167,226,0,255.0,4.322033898305085,2.493839605412949,6,578.0,0.16779301426562723,5,114.0,0.22558409933095627,6,219.0,0.17548568910975837,8,72.0,0.03637467407457439,25,983.0
500.0,-6.0,-109.99999999999997,0.5625,0.7525,58,10,24,168,226,0,209.0,3.603448275862069,2.93378061021851,3,442.0,0.22217951288186105,4,102.0,0.13679269899358618,9,261.0,0.20650765265964896,8,94.0,0.05324495231204829,24,899.0
505.0,-7.75,-111.54999999999997,0.5618811881188119,0.754950495049505,62,8,31,168,230,0,271.0,4.370967741935484,3.3844940492960003,8,412.0,0.1194919307684747,4,69.0,0.20787869892981795,13,317.0,0.22838921957133645,6,106.0,0.040862783425474725,31,904.0
510.0,-7.5,-113.04999999999997,0.5612745098039216,0.7549019607843137,63,7,30,170,233,0,288.0,4.571428571428571,2.961917541011651,13,469.0,0.05170099461692296,2,58.0,0.2924058270945653,14,347.0,0.059680462641299656,1,81.0,0.19898629959715222,30,955.0
515.0,-8.25,-114.69999999999997,0.5606796116504854,0.7548543689320388,65,7,33,172,237,0,314.0,4.8307692307692305,3.0253670900183893,13,473.0,0.030479299713040822,6,77.0,0.13727200498711667,13,345.0,0.09938854735127242,1,74.0,0.43088308943441955,33,969.0
520.0,-7.25,-116.14999999999996,0.5625,0.7524038461538461,61,7,29,178,239,0,230.0,3.7704918032786887,2.7025933936914255,10,419.0,0.07134312976558582,6,97.0,0.24476185401026973,9,307.0,0.11329175521964796,4,88.0,0.372932744324192,29,911.0
