step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,0.0,84,0,0.0,84,1.0,0.0,0,17,0,0,22,39,0,0.0,0.0,9.348610924511174,0,0.0,1.0,0,2.0,0.4357293297064472,0,2.0,0.7864264830853165,0,2.0,0.9836082336047091,0,6.0
110.0,0.0,88,0,0.0,88,1.0,0.0,0,21,0,0,23,44,0,0.0,0.0,11.906300261636897,0,0.0,0.9696169154695535,0,0.0,0.6908879748609442,0,2.0,0.8949100323606025,0,2.0,0.9490552150392084,0,4.0
115.0,-0.25,92,0,0.0,92,1.0,0.0,0,22,0,1,25,47,0,1.0,0.045454545454545456,11.372972504342231,0,0.0,0.9544305108640692,0,0.0,0.8636213167959294,1,3.0,0.5749888886648018,0,2.0,0.9158432514963157,1,5.0
120.0,-0.25,96,0,0.0,96,1.0,0.0,0,20,0,1,29,49,0,2.0,0.1,7.253934985263138,0,0.0,0.6659220250395358,1,2.0,0.4610174321835764,0,0.0,0.31352429358737954,0,2.0,0.3613329958337499,1,4.0
125.0,-1.5,100,0,0.0,100,1.0,0.0,0,19,0,6,32,51,0,24.0,1.263157894736842,6.2187905693046135,2,7.0,0.45289509056739624,0,3.0,0.5128621213351477,2,8.0,0.2022867629903847,2,11.0,0.28215085199529,6,29.0
130.0,-1.0,104,0,0.0,104,1.0,0.0,0,24,0,4,32,56,0,23.0,0.9583333333333334,7.6290587150284574,1,8.0,0.48341830476451514,0,0.0,0.8534467717548158,3,20.0,0.3000047883054389,0,11.0,0.5612844976491054,4,39.0
135.0,-1.0,108,0,0.0,108,1.0,0.0,0,25,0,4,34,59,0,43.0,1.72,10.119065206916858,1,8.0,0.6359938390394079,0,0.0,0.9094094003458955,3,37.0,0.5966377975247457,0,2.0,0.9519135562371263,4,47.0
140.0,0.0,112,0,0.0,112,1.0,0.0,0,24,0,0,35,59,0,0.0,0.0,7.150788608712426,0,0.0,0.1529685173906937,0,0.0,0.976448319717911,0,29.0,0.4827628022385485,0,2.0,0.4291247513081788,0,31.0
145.0,-1.0,116,0,0.0,116,1.0,0.0,0,25,0,4,37,62,0,15.0,0.6,7.484247937761475,1,4.0,0.4671123116261799,0,2.0,0.9239355983597961,0,2.0,0.4586720657974402,3,15.0,0.5342902780692156,4,23.0
150.0,-1.0,120,0,0.0,120,1.0,0.0,0,27,0,4,38,65,0,15.0,0.5555555555555556,7.768901356253486,0,0.0,0.8147338366166745,0,2.0,0.9065883825458578,3,12.0,0.523890715523052,1,20.0,0.5243789499009266,4,34.0
