step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,13.214543024423767,0,0.0,0.9086404230365002,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,11.665858050457999,0,0.0,0.8134987661278106,0,0.0
15.0,-0.14,12,0,6,0,12,0,14.0,1.1666666666666667,4.210862811251383,6,14.0,0.10867764718308513,6,14.0
20.0,-0.4,12,0,8,0,12,0,54.0,4.5,4.145135705111233,8,54.0,8.716440176348918e-06,8,54.0
25.0,-0.3999999999999999,9,0,8,3,12,0,94.0,10.444444444444445,1.0814265507397631,8,94.0,1.3240067646244491e-06,8,94.0
30.0,-0.40000000000000013,9,0,8,3,12,0,134.0,14.88888888888889,0.978512670104102,8,134.0,0.0,8,134.0
35.0,-0.3999999999999999,12,0,8,4,16,0,174.0,14.5,4.56343587718149,8,174.0,0.32049702890990034,8,174.0
40.0,0.1399999999999999,12,0,6,4,16,0,160.0,13.333333333333334,5.003507817341139,6,160.0,0.288020091505462,6,160.0
45.0,0.28,12,0,6,4,16,0,74.0,6.166666666666667,3.1525769422406213,6,132.0,0.020736262245326816,6,132.0
50.0,0.43000000000000005,10,0,4,6,16,0,89.0,8.9,6.638493743576954,4,89.0,2.319795881155934e-06,4,89.0
55.0,-0.20000000000000007,10,0,4,6,16,0,109.0,10.9,8.400032801834852,4,109.0,0.0,4,109.0
60.0,-0.19999999999999996,6,0,4,10,16,0,129.0,21.5,4.568789207717547,4,129.0,0.0,4,129.0
65.0,-0.19999999999999996,8,0,4,12,20,0,149.0,18.625,6.9841467538952635,4,149.0,0.48721923206697737,4,149.0
70.0,-0.19999999999999996,8,0,4,12,20,0,169.0,21.125,6.147351066311709,4,169.0,0.4328386206837447,4,169.0
75.0,-0.21999999999999997,16,0,6,12,28,0,191.0,11.9375,8.598894036256265,6,191.0,0.5715310673266938,6,191.0
80.0,1.06,16,0,4,12,28,0,85.0,5.3125,8.823704748756732,4,85.0,0.6384859702355931,4,85.0
85.0,-0.20000000000000007,14,0,4,14,28,0,105.0,7.5,7.482845169509126,4,105.0,0.435655148866803,4,105.0
90.0,0.9400000000000001,14,0,5,14,28,0,8.0,0.5714285714285714,5.54119954165376,5,11.0,0.05611903887890051,5,11.0
95.0,-0.22000000000000003,15,0,5,17,32,0,33.0,2.2,8.760071463166367,5,33.0,0.4198925092311425,5,33.0
100.0,-0.24999999999999994,15,0,5,17,32,0,58.0,3.8666666666666667,8.668837878680598,5,58.0,0.3786095298894923,5,58.0
105.0,-0.30000000000000004,9,0,7,23,32,0,88.0,9.777777777777779,2.7765688864499727,7,88.0,1.654443703077541e-05,7,88.0
110.0,-0.35,9,0,7,23,32,0,123.0,13.666666666666666,2.808949027566885,7,123.0,0.0,7,123.0
115.0,-0.3500000000000001,7,0,7,25,32,0,158.0,22.571428571428573,0.0,7,158.0,0.0,7,158.0
120.0,-0.34999999999999987,7,0,7,25,32,0,193.0,27.571428571428573,0.0,7,193.0,0.0,7,193.0
125.0,0.3799999999999999,11,0,5,25,36,0,155.0,14.090909090909092,6.073086340455402,5,155.0,0.41789643951613037,5,155.0
130.0,0.5700000000000001,11,0,3,25,36,0,98.0,8.909090909090908,6.4932969331165316,3,98.0,0.46921032647019484,3,98.0
135.0,0.48,11,0,3,25,36,0,50.0,4.545454545454546,6.799430492241373,3,50.0,0.19445771672257267,3,50.0
140.0,-0.15000000000000002,9,0,3,27,36,0,65.0,7.222222222222222,8.242365291778299,3,65.0,2.9091470070980087e-06,3,65.0
145.0,-0.15000000000000002,8,0,3,28,36,0,80.0,10.0,7.8862931222125,3,80.0,0.0,3,80.0
150.0,-0.1499999999999999,16,0,3,32,48,0,95.0,5.9375,11.480580809745549,3,95.0,0.7660692319192063,3,95.0
155.0,-0.15000000000000013,15,0,3,33,48,0,110.0,7.333333333333333,10.931650758808015,3,110.0,0.7313871649525713,3,110.0
160.0,-0.19999999999999996,15,0,6,33,48,0,130.0,8.666666666666666,3.9848206215241495,6,130.0,0.17892263702380437,6,130.0
165.0,0.33000000000000007,15,0,9,33,48,0,97.0,6.466666666666667,3.706934170477529,9,97.0,4.8877664171488396e-05,9,97.0
170.0,-0.3600000000000001,14,0,8,34,48,0,133.0,9.5,5.060204528996172,8,133.0,0.0,8,133.0
175.0,0.4800000000000001,11,0,2,37,48,0,32.0,2.909090909090909,5.8742164770413545,2,85.0,0.09167854246218404,2,85.0
180.0,0.43,13,0,2,39,52,0,42.0,3.230769230769231,11.09535944450196,2,42.0,0.6666666666666666,2,42.0
185.0,-0.10000000000000003,12,0,2,40,52,0,52.0,4.333333333333333,11.578243454532924,2,52.0,0.623512700940373,2,52.0
190.0,-0.09999999999999998,7,0,2,45,52,0,62.0,8.857142857142858,8.875710930018109,2,62.0,0.48794506239412205,2,62.0
195.0,-0.13,6,0,4,46,52,0,75.0,12.5,4.858878503495089,4,75.0,0.0014988540357068155,4,75.0
200.0,-0.19999999999999996,5,0,4,47,52,0,95.0,19.0,2.6194550612035545,4,95.0,0.0,4,95.0
205.0,-0.19999999999999996,4,0,4,48,52,0,115.0,28.75,0.0,4,115.0,0.0,4,115.0
