step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,-0.007892412371472897,12,0,0,0,12,0,0.0,0.0,12.461847952132594,0,0.0,0.9071145709432756,0,0.0
10.0,-0.0037010578311814607,12,0,0,0,12,0,0.0,0.0,11.98022142791686,0,0.0,0.8758026143711071,0,0.0
15.0,-0.09347606688931825,16,0,4,0,16,0,6.0,0.375,6.548141646844513,4,6.0,0.3621815703198239,4,6.0
20.0,-0.4462832065653882,16,0,8,0,16,0,44.0,2.75,7.050813656258656,8,44.0,0.3212233459422053,8,44.0
25.0,-0.18440932603989293,14,0,4,2,16,0,45.0,3.2142857142857144,4.299685390865158,4,59.0,0.17218228070354535,4,59.0
30.0,-0.16173080747854385,16,0,6,4,20,0,70.0,4.375,7.953818004055902,6,70.0,0.3844288124469604,6,70.0
35.0,-0.18627448969128463,24,0,4,4,28,0,85.0,3.5416666666666665,10.748414108778597,4,85.0,0.7154302161934408,4,85.0
40.0,-0.23899064642176307,20,0,4,8,28,0,105.0,5.25,9.73368219628979,4,105.0,0.5471744402710926,4,105.0
45.0,0.2839031396855337,22,0,5,10,32,0,72.0,3.272727272727273,7.574153357359254,5,72.0,0.44131072048356995,5,72.0
50.0,-0.4578298255288784,18,0,9,14,32,0,110.0,6.111111111111111,4.77544116299579,9,110.0,0.1704292468508485,9,110.0
55.0,-0.3233136595660223,22,0,8,14,36,0,118.0,5.363636363636363,5.772364539659068,8,135.0,0.27747245872271725,8,135.0
60.0,-0.30473760829400975,18,0,8,18,36,0,158.0,8.777777777777779,7.210234827911496,8,158.0,0.3192360787794743,8,158.0
65.0,0.6218670213451863,18,0,4,18,36,0,62.0,3.4444444444444446,6.327702910542332,4,92.0,0.12977942229240064,4,92.0
70.0,-0.1266931032347548,25,0,8,23,48,0,97.0,3.88,8.54334729730547,8,97.0,0.5440464067017363,8,97.0
75.0,0.2134026325918251,24,0,2,24,48,0,17.0,0.7083333333333334,8.427836414916731,2,73.0,0.5745565305014458,2,73.0
80.0,0.2691798258097532,25,0,8,27,52,0,39.0,1.56,6.5613925935256985,8,39.0,0.35517905134708955,8,39.0
85.0,-0.10514164514329549,24,0,5,28,52,0,30.0,1.25,6.858005666391172,5,45.0,0.3023319300169426,5,45.0
