seed,improvement_pct__mean_system_total_waiting_time,improvement_pct__mean_system_total_stopped,improvement_pct__mean_system_mean_speed,improvement_pct__throughput_veh_per_hour
701,89.370116452509,60.536836093660774,22.430668298194707,0.1519756838905775
702,88.91259582702756,61.81032290872108,24.263982276458982,0.7163323782234957
703,89.40807543896716,62.26770171724299,26.346659741419227,0.2812939521800281
704,89.74990641113888,62.57221803566942,24.59253920058633,0.7132667617689016
705,90.53568048457315,63.48657985649747,25.643325695116793,0.591715976331361
