seed,improvement_pct__mean_system_total_waiting_time,improvement_pct__mean_system_total_stopped,improvement_pct__mean_system_mean_speed,improvement_pct__throughput_veh_per_hour
601,16.016510549654477,13.983739837398382,25.615677991110253,-1.340033500837521
602,40.177332052272924,34.31981981981981,59.002038096057255,4.886561954624781
603,57.93609621391992,55.341037842737364,44.55428851949954,16.06425702811245
604,77.71864360562878,70.11160272072905,78.97807317589613,15.055762081784389
605,-52307.27199678586,-3087.565674255692,-61.812696355485095,-24.498567335243553
