seed,improvement_pct__mean_system_total_waiting_time,improvement_pct__mean_system_total_stopped,improvement_pct__mean_system_mean_speed,improvement_pct__throughput_veh_per_hour
701,-33.264839920562956,-16.476747767169712,-8.87938650683402,-0.1557632398753894
702,-25.610531671330456,-25.937849944008956,-12.519364903797802,1.1730205278592376
703,-50.911139306965346,-34.186325469812076,-17.492053393347735,-0.5847953216374269
704,-35.632510356579736,-21.637577002053387,-11.725061043986525,-3.6603221083455346
705,-30.152109669193592,-24.848066298342548,-12.393657858888423,-0.15128593040847202
