step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,-1.5,44,0,0.0,44,1.0,0.0,0,19,0,6,3,22,0,27.0,1.4210526315789473,7.05710025666967,3,8.0,0.39263865998230835,0,0.0,0.41307431768243896,3,43.0,0.32053322079980884,0,0.0,1.0,6,51.0
60.0,-0.75,48,0,0.0,48,1.0,0.0,0,16,0,3,7,23,0,23.0,1.4375,8.38430632108857,1,13.0,0.5822040354295215,1,2.0,0.002603101667794123,1,27.0,0.42537202024078297,0,2.0,0.9024816146603105,3,44.0
65.0,-0.5,52,0,0.0,52,1.0,0.0,0,17,0,2,8,25,0,15.0,0.8823529411764706,9.009030021856532,1,14.0,0.7238907414015049,0,0.0,1.0,1,7.0,0.5336368978185546,0,2.0,0.882772366821043,2,23.0
70.0,-0.75,56,0,0.0,56,1.0,0.0,0,18,0,3,8,26,0,10.0,0.5555555555555556,9.826367851004322,0,0.0,0.6091656152141326,0,0.0,1.0,3,16.0,0.6087637369202697,0,2.0,0.861425725725937,3,18.0
75.0,-0.5,60,0,0.0,60,1.0,0.0,0,20,0,2,8,28,0,5.0,0.25,8.588994297478694,1,3.0,0.5000796598720352,0,2.0,0.9417192656753128,1,15.0,0.361371307769842,0,2.0,0.8748939436246644,2,22.0
80.0,-1.0,64,0,0.0,64,1.0,0.0,0,18,0,4,10,28,0,12.0,0.6666666666666666,7.879796973140925,0,0.0,0.9203012373999272,0,2.0,0.9296454292061023,3,15.0,0.23244242478870497,1,5.0,0.6134159231378373,4,22.0
85.0,-1.0,68,0,0.0,68,1.0,0.0,0,17,0,4,13,30,0,12.0,0.7058823529411765,7.093095032271396,0,0.0,0.9027821229400355,1,3.0,0.4625620096111823,3,28.0,0.28708496626933167,0,2.0,0.9265747417414669,4,33.0
90.0,-1.25,72,0,0.0,72,1.0,0.0,0,21,0,5,13,34,0,28.0,1.3333333333333333,8.014545340411294,0,0.0,0.9510210822765539,2,9.0,0.48574333883270515,3,30.0,0.514640727859202,0,2.0,0.10410387229725165,5,41.0
95.0,-1.25,76,0,0.0,76,1.0,0.0,0,22,0,5,13,35,0,11.0,0.5,7.802557947798311,0,0.0,0.9024020406644505,0,4.0,0.6546441431356277,2,23.0,0.3715737278267702,3,11.0,0.0014656939024532871,5,38.0
100.0,-0.75,80,0,0.0,80,1.0,0.0,0,19,0,3,16,35,0,10.0,0.5263157894736842,6.779224695689879,1,2.0,0.3448365975624364,1,2.0,0.03568076178960476,1,8.0,0.21204928433868417,0,13.0,0.5444062464223466,3,25.0
105.0,-0.5,84,0,0.0,84,1.0,0.0,0,19,0,2,18,37,0,12.0,0.631578947368421,8.050851278272416,2,12.0,0.37931303273125466,0,2.0,0.15030922828050713,0,3.0,0.1007024187532285,0,2.0,0.8437266325544381,2,19.0
110.0,-0.5,88,0,0.0,88,1.0,0.0,0,22,0,2,19,41,0,15.0,0.6818181818181818,10.666288154213962,1,13.0,0.5951943016118961,0,0.0,1.0,1,5.0,0.5849467330098065,0,2.0,0.8552507783832008,2,20.0
115.0,-0.5,92,0,0.0,92,1.0,0.0,0,21,0,2,22,43,0,16.0,0.7619047619047619,11.332699889860152,2,16.0,0.5359261719688491,0,0.0,1.0,0,2.0,0.9053957064231669,0,2.0,0.9910958022228142,2,20.0
120.0,-0.25,96,0,0.0,96,1.0,0.0,0,22,0,1,25,47,0,2.0,0.09090909090909091,9.514902039559436,0,7.0,0.64271457927178,0,0.0,1.0,0,2.0,0.8570138223484444,1,6.0,0.5099422724751631,1,15.0
125.0,-0.5,100,0,0.0,100,1.0,0.0,0,22,0,2,28,50,0,6.0,0.2727272727272727,9.45491442191858,1,5.0,0.663148097095366,0,2.0,0.9666186635369174,1,3.0,0.07533792076399295,0,4.0,0.7003187165701019,2,14.0
130.0,-0.5,104,0,0.0,104,1.0,0.0,0,22,0,2,29,51,0,5.0,0.22727272727272727,6.960367666965203,1,7.0,0.30091127947000473,0,2.0,0.9160697733348273,0,2.0,0.20965976789203147,1,3.0,0.255140842763877,2,14.0
135.0,-1.25,108,0,0.0,108,1.0,0.0,0,23,0,5,29,52,0,19.0,0.8260869565217391,6.766540609124536,3,15.0,0.32211880888110106,2,6.0,0.40485469839050287,0,2.0,0.7880164290530954,0,2.0,0.07022638876327829,5,25.0
140.0,-0.5,112,0,0.0,112,1.0,0.0,0,22,0,2,31,53,0,2.0,0.09090909090909091,7.541656221889233,1,14.0,0.22236335468165264,1,7.0,0.1423439388826922,0,2.0,0.8956792392205569,0,0.0,0.40600759784441526,2,23.0
145.0,-1.0,116,0,0.0,116,1.0,0.0,0,24,0,4,32,56,0,20.0,0.8333333333333334,10.222389695323642,2,10.0,0.27792891094138544,2,12.0,0.47159796038611845,0,0.0,0.8975850176037572,0,0.0,1.0,4,22.0
150.0,-0.25,120,0,0.0,120,1.0,0.0,0,21,0,1,35,56,0,1.0,0.047619047619047616,10.129442720164011,0,10.0,0.44552547345058685,0,9.0,0.7445357938655098,1,1.0,0.5531985556358133,0,0.0,1.0,1,20.0
155.0,0.0,124,0,0.0,124,1.0,0.0,0,17,0,0,40,57,0,0.0,0.0,8.978455836919395,0,0.0,0.8246126387312372,0,2.0,0.16519731343689123,0,2.0,0.6024507090757122,0,2.0,0.8674366557030604,0,6.0
160.0,-0.75,128,0,0.0,128,1.0,0.0,0,13,0,3,44,57,0,10.0,0.7692307692307693,9.383958149720423,0,0.0,0.9521491479305634,3,12.0,0.00015836856303883145,0,2.0,0.8576007954332258,0,4.0,0.9164341190246228,3,18.0
165.0,-0.5,132,0,0.0,132,1.0,0.0,0,14,0,2,44,58,0,3.0,0.21428571428571427,6.426667146064332,0,0.0,0.9362913380107214,0,12.0,0.132322521835032,1,4.0,0.24084417726599128,1,5.0,0.5843349642226843,2,21.0
170.0,-0.25,136,0,0.0,136,1.0,0.0,0,19,0,1,44,63,0,1.0,0.05263157894736842,7.45333049259559,1,1.0,0.6413156388065537,0,0.0,0.9956133765670396,0,5.0,0.3340227810079912,0,2.0,0.1808974582690851,1,8.0
175.0,-0.5,140,0,0.0,140,1.0,0.0,0,21,0,2,44,65,0,7.0,0.3333333333333333,10.294762314623998,0,0.0,0.8669912762633473,0,0.0,0.9745882961972212,0,0.0,0.7198781743670679,2,7.0,0.0003680513474890566,2,7.0
180.0,-0.25,144,0,0.0,144,1.0,0.0,0,21,0,1,47,68,0,4.0,0.19047619047619047,9.366766907171321,0,0.0,0.5959869313754782,0,0.0,0.03686060228107549,1,6.0,0.7728117493751444,0,6.0,0.1727966328755133,1,12.0
185.0,-1.5,148,0,0.0,148,1.0,0.0,0,16,0,6,52,68,0,24.0,1.5,6.657004379042231,3,8.0,0.22158757660315032,1,5.0,0.0,2,13.0,0.6344183184645033,0,0.0,1.0,6,26.0
190.0,-1.75,152,0,0.0,152,1.0,0.0,0,17,0,7,53,70,0,40.0,2.3529411764705883,4.531574947634487,6,33.0,0.1330877475082252,0,0.0,1.0,1,9.0,0.15133559204032532,0,0.0,1.0,7,42.0
195.0,-1.5,156,0,0.0,156,1.0,0.0,0,18,0,6,55,73,0,57.0,3.1666666666666665,6.951896375712213,3,50.0,0.32459589749090617,0,0.0,0.9860578838746331,3,19.0,0.34818000908308555,0,2.0,0.9271952984458343,6,71.0
200.0,-0.75,160,0,0.0,160,1.0,0.0,0,22,0,3,55,77,0,53.0,2.409090909090909,8.78308713806691,3,53.0,0.42306490824836157,0,0.0,1.0,0,16.0,0.5861313441158202,0,2.0,0.9444414631912648,3,71.0
205.0,-0.5,164,0,0.0,164,1.0,0.0,0,22,0,2,57,79,0,5.0,0.22727272727272727,8.870660622218994,1,45.0,0.4727289977817382,0,0.0,0.9795213165028754,0,2.0,0.7567561150073684,1,5.0,0.6895286181078291,2,52.0
210.0,-0.25,168,0,0.0,168,1.0,0.0,0,25,0,1,58,83,0,4.0,0.16,9.294287740581847,1,8.0,0.6064314116288904,0,2.0,0.7780506538866463,0,2.0,0.5523548319810938,0,2.0,0.8192893912835721,1,14.0
215.0,-1.5,172,0,0.0,172,1.0,0.0,0,28,0,6,58,86,0,16.0,0.5714285714285714,7.5982207426338615,1,7.0,0.4494144267253318,1,5.0,0.789900681990809,3,11.0,0.4827146645012201,1,4.0,0.41207297462177395,6,27.0
220.0,-1.5,176,0,0.0,176,1.0,0.0,0,31,0,6,58,89,0,19.0,0.6129032258064516,5.744295204917425,4,20.0,0.25603141145873604,1,3.0,0.5057012884972955,0,13.0,0.5877554492256287,1,7.0,0.2334826737019685,6,43.0
225.0,-2.0,180,0,0.0,180,1.0,0.0,0,32,0,8,60,92,0,28.0,0.875,7.561758398487456,3,27.0,0.39096499620467845,3,13.0,0.35047486020979357,2,7.0,0.63335518741971,0,6.0,0.5857584529066001,8,53.0
230.0,0.0,184,0,0.0,184,1.0,0.0,0,35,0,0,60,95,0,0.0,0.0,9.152542388099368,0,15.0,0.5586970045440509,0,14.0,0.6497730786077368,0,4.0,0.340950764295782,0,2.0,0.7834604395465625,0,35.0
235.0,-0.5,188,0,0.0,188,1.0,0.0,0,33,0,2,64,97,0,4.0,0.12121212121212122,10.280741430038153,0,0.0,0.6944868657358316,0,2.0,0.7627156113044555,1,3.0,0.6191044161326871,1,5.0,0.6720413006424408,2,10.0
240.0,-0.5,192,0,0.0,192,1.0,0.0,0,33,0,2,69,102,0,9.0,0.2727272727272727,8.33261268319337,1,5.0,0.49560758782237824,1,6.0,0.44648361442289447,0,0.0,0.9562876125152241,0,2.0,0.6606393496034021,2,13.0
245.0,-2.75,196,0,0.0,196,1.0,0.0,0,32,0,11,72,104,0,44.0,1.375,5.4215336237082115,6,25.0,0.2607353431275898,4,20.0,0.039334009843945375,0,0.0,0.7536952648132493,1,3.0,0.3455535170157012,11,48.0
250.0,-3.5,200,0,0.0,200,1.0,0.0,0,33,0,14,74,107,0,90.0,2.727272727272727,4.171050174411255,9,63.0,0.14066120838392857,4,33.0,0.18803559882712806,1,5.0,0.5399397737190467,0,3.0,0.09962068979104266,14,104.0
255.0,-3.0,204,0,0.0,204,1.0,0.0,0,35,0,12,77,112,0,109.0,3.1142857142857143,6.197025425797905,8,97.0,0.24991397006788332,1,26.0,0.44133219874745666,3,14.0,0.44359224962909155,0,0.0,0.6289948090537675,12,137.0
260.0,-1.75,208,0,0.0,208,1.0,0.0,0,37,0,7,78,115,0,76.0,2.054054054054054,6.466549007678981,5,107.0,0.1506043104354071,1,10.0,0.6112924283775417,1,13.0,0.4137953387316105,0,0.0,1.0,7,130.0
265.0,-1.0,212,0,0.0,212,1.0,0.0,0,35,0,4,82,117,0,25.0,0.7142857142857143,6.97233395890912,2,97.0,0.1682233757551003,2,19.0,0.6376586545649667,0,2.0,0.5280740519444101,0,4.0,0.8988905095465292,4,122.0
270.0,-1.25,216,0,0.0,216,1.0,0.0,0,34,0,5,86,120,0,16.0,0.47058823529411764,6.763990205833372,5,69.0,0.26680773962321735,0,14.0,0.3044651107990985,0,2.0,0.8757426206038105,0,4.0,0.8413407906978421,5,89.0
275.0,-1.75,220,0,0.0,220,1.0,0.0,0,36,0,7,86,122,0,29.0,0.8055555555555556,6.750385171790277,4,63.0,0.20850266755172162,2,8.0,0.3174064386700401,0,2.0,0.9570047098762807,1,4.0,0.6178045158368245,7,77.0
280.0,-1.25,224,0,0.0,224,1.0,0.0,0,37,0,5,86,123,0,13.0,0.35135135135135137,5.489518344374774,3,50.0,0.12872839531108984,1,10.0,0.33942812683041773,0,2.0,0.44551493115316293,1,4.0,0.42515343060642075,5,66.0
285.0,-2.75,228,0,0.0,228,1.0,0.0,0,36,0,11,88,124,0,39.0,1.0833333333333333,6.115269368975379,2,32.0,0.27680093622510005,2,13.0,0.6353006226750708,4,12.0,0.1275854237627877,3,15.0,0.3034896572716616,11,72.0
290.0,-2.5,232,0,0.0,232,1.0,0.0,0,36,0,10,91,127,0,48.0,1.3333333333333333,5.700319468693724,2,38.0,0.40166761396740397,0,9.0,0.4647884121492233,5,33.0,0.1534123716207591,3,24.0,0.37132744193759054,10,104.0
295.0,-2.0,236,0,0.0,236,1.0,0.0,0,34,0,8,93,127,0,43.0,1.2647058823529411,4.639948453595156,5,55.0,0.08902346484309116,0,0.0,0.36682690207821267,2,38.0,0.2433514131327751,1,15.0,0.2898407927666096,8,108.0
300.0,-2.25,240,0,0.0,240,1.0,0.0,0,36,0,9,93,129,0,54.0,1.5,5.201001552229956,6,74.0,0.037771929336932644,1,2.0,0.40976828271341287,1,22.0,0.15482419938132494,1,13.0,0.07907236370763619,9,111.0
305.0,-3.0,244,0,0.0,244,1.0,0.0,0,35,0,12,95,130,0,91.0,2.6,6.0582152291644755,3,74.0,0.28017283705077023,4,18.0,0.3814931541912685,3,32.0,0.0003829130340408927,2,19.0,9.23012576681649e-06,12,143.0
310.0,-3.0,248,0,0.0,248,1.0,0.0,0,31,0,12,102,133,0,117.0,3.774193548387097,4.662689925099575,5,95.0,0.2976198192900179,4,33.0,0.2665636316839068,3,47.0,0.0,0,11.0,0.22190834969684284,12,186.0
315.0,-2.75,252,0,0.0,252,1.0,0.0,0,30,0,11,105,135,0,129.0,4.3,5.574645263623734,7,128.0,0.25929141948035883,3,37.0,0.2587693850791164,1,33.0,0.42422479784659356,0,0.0,1.0,11,198.0
320.0,-2.0,256,0,0.0,256,1.0,0.0,0,34,0,8,106,140,0,118.0,3.4705882352941178,6.716277508403914,6,142.0,0.34326888805910866,1,28.0,0.1611155513630378,1,26.0,0.6429688868848822,0,2.0,0.9395626182560566,8,198.0
325.0,-2.5,260,0,0.0,260,1.0,0.0,0,32,0,10,110,142,0,136.0,4.25,7.442641615814491,6,123.0,0.3897896898043467,3,24.0,0.3873185753266025,1,1.0,0.642969359000147,0,4.0,0.8916813726144271,10,152.0
330.0,-1.75,264,0,0.0,264,1.0,0.0,0,33,0,7,112,145,0,52.0,1.5757575757575757,6.382341537798679,4,104.0,0.22640219562002786,2,28.0,0.463932829561202,1,6.0,0.3688181450101551,0,2.0,0.9137448729124009,7,140.0
335.0,-1.0,268,0,0.0,268,1.0,0.0,0,34,0,4,112,146,0,19.0,0.5588235294117647,6.616595535182137,3,54.0,0.24411307911557856,1,16.0,0.413193469065863,0,3.0,0.6745697901495066,0,2.0,0.17307783529226817,4,75.0
340.0,-1.75,272,0,0.0,272,1.0,0.0,0,32,0,7,115,147,0,21.0,0.65625,6.544840053995671,3,50.0,0.2525677693916115,1,5.0,0.22813012901651417,0,2.0,0.8902544104534081,3,15.0,0.4363179979472833,7,72.0
345.0,-1.5,276,0,0.0,276,1.0,0.0,0,31,0,6,117,148,0,25.0,0.8064516129032258,6.70070947584466,3,49.0,0.16565143941582677,3,19.0,0.3844306739150086,0,2.0,0.3687244765334154,0,17.0,0.7368712219829968,6,87.0
350.0,-1.75,280,0,0.0,280,1.0,0.0,0,30,0,7,119,149,0,22.0,0.7333333333333333,5.790862947886821,4,46.0,0.05433033248633847,1,21.0,0.4907952157181814,2,10.0,0.2073854181798541,0,4.0,0.5727587462045133,7,81.0
355.0,-1.75,284,0,0.0,284,1.0,0.0,0,31,0,7,119,150,0,28.0,0.9032258064516129,7.281927281497583,2,28.0,0.22722589959425546,1,8.0,0.36521301979657744,1,15.0,0.5611752931560693,3,14.0,0.1978979993891978,7,65.0
360.0,-1.25,288,0,0.0,288,1.0,0.0,0,30,0,5,121,151,0,13.0,0.43333333333333335,7.235924973815368,2,25.0,0.05332420521404673,2,12.0,0.2029419567322924,0,5.0,0.6651722165827092,1,18.0,0.12217771466230554,5,60.0
365.0,-2.25,292,0,0.0,292,1.0,0.0,0,28,0,9,126,154,0,47.0,1.6785714285714286,7.652432068209433,2,22.0,0.32907395329826566,4,33.0,0.3707307784996633,3,14.0,0.3150457245444525,0,6.0,0.8011045859333253,9,75.0
370.0,-2.0,296,0,0.0,296,1.0,0.0,0,28,0,8,129,157,0,65.0,2.3214285714285716,7.0506964789604,2,32.0,0.5036737549797116,1,32.0,0.39916957743845694,5,37.0,0.24120408674286867,0,2.0,0.8242067885681446,8,103.0
375.0,-1.5,300,0,0.0,300,1.0,0.0,0,28,0,6,133,161,0,63.0,2.25,6.423413599183415,2,42.0,0.5289485677696101,0,11.0,0.43357860927089076,4,49.0,0.2941390250274476,0,2.0,0.009984324742867149,6,104.0
380.0,-2.0,304,0,0.0,304,1.0,0.0,0,26,0,8,135,161,0,53.0,2.0384615384615383,6.640244695254451,1,27.0,0.45535038504419517,1,5.0,0.24620670810114134,4,38.0,0.134161305714192,2,11.0,0.0,8,81.0
385.0,-1.25,308,0,0.0,308,1.0,0.0,0,26,0,5,137,163,0,24.0,0.9230769230769231,6.8986623434073895,1,2.0,0.4105421602884521,2,13.0,0.3045615656621467,2,34.0,0.3801610489383382,0,7.0,0.25977074368476555,5,56.0
390.0,-0.5,312,0,0.0,312,1.0,0.0,0,25,0,2,140,165,0,23.0,0.92,9.10501243900071,0,4.0,0.6047415814265077,2,23.0,0.30825451197785464,0,12.0,0.6951398141707604,0,2.0,0.8281243073191606,2,41.0
395.0,0.0,316,0,0.0,316,1.0,0.0,0,21,0,0,145,166,0,0.0,0.0,9.94615345933844,0,0.0,0.880079900346063,0,13.0,0.573488818378014,0,2.0,0.4156259892126608,0,2.0,0.8787188879682356,0,17.0
400.0,-1.0,320,0,0.0,320,1.0,0.0,0,24,0,4,147,171,0,10.0,0.4166666666666667,8.454713746384622,0,0.0,0.9029708476775726,0,2.0,0.9020842637483281,3,11.0,0.1849309168350451,1,5.0,0.5563786333340659,4,18.0
405.0,-0.25,324,0,0.0,324,1.0,0.0,0,27,0,1,147,174,0,4.0,0.14814814814814814,7.474314632652096,0,0.0,0.6842501708066431,0,2.0,0.6333066196446596,1,15.0,0.5351718290733463,0,5.0,0.4406385923449591,1,22.0
410.0,-1.5,328,0,0.0,328,1.0,0.0,0,29,0,6,147,176,0,14.0,0.4827586206896552,7.111839069780047,2,5.0,0.30576749784783425,3,10.0,0.38820315535530187,0,4.0,0.7085855794507144,1,3.0,0.41867269256976497,6,22.0
415.0,-2.0,332,0,0.0,332,1.0,0.0,0,30,0,8,147,177,0,30.0,1.0,6.05046845625725,4,22.0,0.31909932073873976,2,14.0,0.1926672881993937,1,3.0,0.08562981369959212,1,2.0,0.4472981615744347,8,41.0
420.0,-2.25,336,0,0.0,336,1.0,0.0,0,28,0,9,150,178,0,64.0,2.2857142857142856,6.802659445635073,5,43.0,0.1613645469931161,0,7.0,0.39075589289777446,3,15.0,0.24597611379893808,1,6.0,0.4605117425731655,9,71.0
425.0,-1.5,340,0,0.0,340,1.0,0.0,0,26,0,6,155,181,0,60.0,2.3076923076923075,7.025335063519358,2,47.0,0.26440277999868717,1,3.0,0.0005647591668134456,3,30.0,0.39556324502768075,0,0.0,0.011152967410796908,6,80.0
430.0,-1.25,344,0,0.0,344,1.0,0.0,0,26,0,5,158,184,0,47.0,1.8076923076923077,8.369565446366597,3,39.0,0.486593901212129,0,0.0,0.9476828005756123,1,29.0,0.5012396625915592,1,5.0,0.0,5,73.0
435.0,-0.25,348,0,0.0,348,1.0,0.0,0,24,0,1,162,186,0,1.0,0.041666666666666664,9.318258658531272,1,28.0,0.5253632943430938,0,0.0,0.9978669735222522,0,5.0,0.6342646355944459,0,4.0,0.9151346693480567,1,37.0
440.0,-0.5,352,0,0.0,352,1.0,0.0,0,21,0,2,166,187,0,8.0,0.38095238095238093,9.517121654842096,2,8.0,0.4596593881359191,0,2.0,0.8833794425240497,0,2.0,0.37923915847295403,0,4.0,0.9228139329964042,2,16.0
445.0,-0.75,356,0,0.0,356,1.0,0.0,0,22,0,3,166,188,0,11.0,0.5,8.199024772662101,0,5.0,0.5299367797192458,0,2.0,0.8663849075284332,3,13.0,0.2384698202317552,0,2.0,0.6288715730761893,3,22.0
450.0,-0.75,360,0,0.0,360,1.0,0.0,0,23,0,3,167,190,0,13.0,0.5652173913043478,6.165032163813992,1,5.0,0.5083369377534814,0,2.0,0.30437906031741246,0,15.0,0.6150864252972689,2,10.0,0.19752476700178406,3,32.0
455.0,-1.75,364,0,0.0,364,1.0,0.0,0,25,0,7,167,192,0,19.0,0.76,6.766906881881652,0,4.0,0.5067053633263469,3,12.0,0.0018078985998099702,1,3.0,0.7100014521317203,3,18.0,0.19894913702367814,7,37.0
460.0,-0.25,368,0,0.0,368,1.0,0.0,0,25,0,1,169,194,0,6.0,0.24,8.299179191168657,0,0.0,0.30835616321516957,0,14.0,0.6337010903578396,1,6.0,0.5693538878833436,0,11.0,0.2919387185326126,1,31.0
465.0,-1.25,372,0,0.0,372,1.0,0.0,0,23,0,5,171,194,0,24.0,1.0434782608695652,8.548198937011845,1,5.0,1.1862329762937113e-05,0,2.0,0.8646096187854333,3,16.0,0.11557661470242316,1,3.0,0.00017848346526100564,5,26.0
470.0,-0.5,376,0,0.0,376,1.0,0.0,0,24,0,2,174,198,0,11.0,0.4583333333333333,8.666275238170021,0,0.0,0.8592526559027523,0,2.0,0.5165436970140831,2,18.0,0.25936990871173576,0,0.0,1.0,2,20.0
475.0,-1.0,380,0,0.0,380,1.0,0.0,0,22,0,4,178,200,0,22.0,1.0,8.613763662013936,0,0.0,0.9231428904165102,3,10.0,0.00944095890362768,1,18.0,0.5757103988180805,0,2.0,0.8367583696124968,4,30.0
480.0,-0.75,384,0,0.0,384,1.0,0.0,0,21,0,3,182,203,0,14.0,0.6666666666666666,7.1481773554810335,0,0.0,0.5935457039862942,2,22.0,0.2643694590355255,1,5.0,0.481367988593155,0,2.0,0.8416435316981512,3,29.0
485.0,-1.5,388,0,0.0,388,1.0,0.0,0,21,0,6,183,204,0,31.0,1.4761904761904763,6.021223432209393,3,7.0,0.41703241492298965,1,18.0,0.5233721295832329,2,13.0,0.08917358024492916,0,2.0,0.16474531636587025,6,40.0
490.0,-1.5,392,0,0.0,392,1.0,0.0,0,23,0,6,183,206,0,24.0,1.0434782608695652,6.620746958917068,2,17.0,0.4557536847996431,1,9.0,0.47406806892461734,0,11.0,0.437387126737085,3,9.0,0.0017146776141931375,6,46.0
495.0,-1.0,396,0,0.0,396,1.0,0.0,0,20,0,4,186,206,0,33.0,1.65,7.727302547676547,3,24.0,0.200505236916172,1,16.0,0.6398203335103179,0,0.0,0.9691925243198055,0,14.0,0.6154455525902952,4,54.0
500.0,-0.25,400,0,0.0,400,1.0,0.0,0,18,0,1,188,206,0,4.0,0.2222222222222222,8.825961189652833,1,21.0,0.08108604382578277,0,2.0,0.7905220828287168,0,0.0,1.0,0,4.0,0.9239093635446393,1,27.0
505.0,0.0,404,0,0.0,404,1.0,0.0,0,19,0,0,188,207,0,0.0,0.0,10.419441462185175,0,4.0,0.5470628835554816,0,0.0,0.8873884835322459,0,2.0,0.8831894955102109,0,2.0,0.47128228126445826,0,8.0
510.0,-0.5,408,0,0.0,408,1.0,0.0,0,19,0,2,189,208,0,9.0,0.47368421052631576,11.017287899956411,0,0.0,0.9386487081422283,0,0.0,0.9659133476670013,0,2.0,0.9197710011886198,2,11.0,0.0003623932758031044,2,13.0
515.0,-0.25,412,0,0.0,412,1.0,0.0,0,16,0,1,194,210,0,2.0,0.125,9.445924815282677,0,0.0,0.9941797506277784,0,0.0,0.6857442704356744,1,4.0,0.5222724245589297,0,7.0,0.27287792771491665,1,11.0
520.0,-0.25,416,0,0.0,416,1.0,0.0,0,16,0,1,197,213,0,2.0,0.125,8.100642685885703,0,0.0,0.7314850865341346,1,2.0,0.6612737151053061,0,2.0,0.26881837080683474,0,0.0,1.0,1,4.0
525.0,-0.25,420,0,0.0,420,1.0,0.0,0,15,0,1,199,214,0,3.0,0.2,8.608225340556816,1,3.0,0.4537856689737835,0,0.0,0.4521207001223525,0,0.0,0.6285627977755549,0,0.0,1.0,1,3.0
530.0,-0.25,424,0,0.0,424,1.0,0.0,0,15,0,1,200,215,0,2.0,0.13333333333333333,10.257886768486037,0,3.0,0.6261642633152262,0,0.0,1.0,1,2.0,0.5001311551255024,0,2.0,0.8529574282511737,1,7.0
535.0,-0.25,428,0,0.0,428,1.0,0.0,0,15,0,1,203,218,0,2.0,0.13333333333333333,10.604468404485782,1,2.0,0.4914662562708589,0,0.0,1.0,0,2.0,0.9217478823377735,0,2.0,0.9801841567884167,1,6.0
540.0,0.0,432,0,0.0,432,1.0,0.0,0,17,0,0,205,222,0,0.0,0.0,12.03231624111784,0,3.0,0.7333405724601376,0,0.0,0.9749662949096476,0,2.0,0.9424796786984118,0,2.0,0.9386336053528905,0,7.0
