step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
275.0,-1.5,220,0,0.0,210,0.9545454545454546,0.0,0,33,0,6,89,122,0,24.0,0.7272727272727273,6.441783623389013,4,44.0,0.24244059481219496,2,8.0,0.2525458468683797,0,11.0,0.3316601931100787,0,2.0,0.8544864745874883,6,65.0
280.0,-0.75,224,0,0.0,214,0.9553571428571429,0.0,0,31,0,3,92,123,0,8.0,0.25806451612903225,7.389718616421851,2,28.0,0.15714929798073785,0,11.0,0.46969228196070584,1,3.0,0.48140747229311454,0,4.0,0.8999396489322977,3,46.0
285.0,-1.0,228,0,0.0,218,0.956140350877193,0.0,0,29,0,4,95,124,0,16.0,0.5517241379310345,7.913151388020244,1,22.0,0.3846479483289988,1,7.0,0.7772982392596129,1,4.0,0.24770974669668325,1,7.0,0.5149272281073959,4,40.0
290.0,-1.0,232,0,0.0,222,0.9568965517241379,0.0,0,30,0,4,97,127,0,13.0,0.43333333333333335,6.981456910989089,1,20.0,0.4257993193453347,0,0.0,0.6663265189566806,2,10.0,0.3291665477054192,1,5.0,0.22357459153840478,4,35.0
295.0,-2.25,236,0,0.0,226,0.9576271186440678,0.0,0,29,0,9,98,127,0,34.0,1.1724137931034482,6.1250018596380364,4,34.0,0.1482313102384467,2,7.0,0.21694161967557365,0,6.0,0.7744540008131072,3,15.0,0.24221322527194328,9,62.0
300.0,-1.25,240,0,0.0,230,0.9583333333333334,0.0,0,27,0,5,102,129,0,17.0,0.6296296296296297,7.274910198144768,3,41.0,0.05479429658226792,2,14.0,0.4281751174310898,0,2.0,0.9138545413456624,0,16.0,0.6697478771457396,5,73.0
305.0,-0.5,244,0,0.0,234,0.9590163934426229,0.0,0,26,0,2,104,130,0,4.0,0.15384615384615385,8.428552779857348,0,22.0,0.4336984564822914,1,9.0,0.5955730682806853,0,2.0,0.21678050271310043,1,6.0,0.6198390816986535,2,39.0
310.0,-1.25,248,0,0.0,238,0.9596774193548387,0.0,0,28,0,5,105,133,0,11.0,0.39285714285714285,7.846319215428639,0,0.0,0.9133930378740707,1,8.0,0.5942042664451443,3,11.0,0.0022216980653883855,1,3.0,0.06755068772810957,5,22.0
315.0,-1.5,252,0,0.0,242,0.9603174603174603,0.0,0,27,0,6,108,135,0,24.0,0.8888888888888888,7.31252791309118,0,0.0,0.8696723673100213,3,19.0,0.3659560667139898,0,11.0,0.39014567165407893,3,16.0,0.33947261058166756,6,46.0
320.0,-1.0,256,0,0.0,246,0.9609375,0.0,0,29,0,4,111,140,0,12.0,0.41379310344827586,6.938135877649211,1,1.0,0.6147708703638406,3,28.0,0.06539438377098443,0,0.0,0.914258019655489,0,15.0,0.60850358627488,4,44.0
