step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
110.0,-1.75,0,0,0.0,0,0.0,0.0,0,24,0,7,17,41,0,115.0,4.791666666666667,8.935103903017446,1,10.0,0.6666008729451594,1,20.0,0.0,3,46.0,0.6149650957699451,2,39.0,0.0,7,115.0
115.0,-2.0,0,0,0.0,0,0.0,0.0,0,26,0,8,17,43,0,153.0,5.884615384615385,8.480818912864443,2,18.0,0.50452402221664,1,25.0,0.0,3,61.0,0.5028229832576342,2,49.0,0.0,8,153.0
120.0,-2.75,0,0,0.0,0,0.0,0.0,0,26,0,11,21,47,0,199.0,7.653846153846154,6.945096748402404,3,31.0,0.577367367929559,1,30.0,0.0,5,79.0,0.002626109410745508,2,59.0,0.0,11,199.0
125.0,-3.0,0,0,0.0,0,0.0,0.0,0,25,0,12,25,50,0,258.0,10.32,6.227431369246018,3,46.0,0.5479475589902075,1,35.0,0.48346568668567885,6,108.0,0.2459813876047646,2,69.0,0.0,12,258.0
130.0,-3.25,0,0,0.0,0,0.0,0.0,0,25,0,13,26,51,0,323.0,12.92,4.212446231963791,4,66.0,0.21705498385902416,1,40.0,0.641950955891799,6,138.0,0.2061477624479552,2,79.0,0.0,13,323.0
135.0,-4.75,0,0,0.0,0,0.0,0.0,0,24,0,19,28,52,0,406.0,16.916666666666668,1.6758178202418843,9,102.0,0.1165522553205248,1,45.0,0.5351910905155243,7,170.0,0.0017157790259486627,2,89.0,0.0,19,406.0
140.0,-2.25,0,0,0.0,0,0.0,0.0,0,25,0,9,28,53,0,71.0,2.84,4.572679474984861,5,78.0,0.1689688866454078,1,4.0,0.35797767652017715,3,105.0,0.2220926200268893,0,0.0,0.6389396757446443,9,187.0
145.0,-2.25,0,0,0.0,0,0.0,0.0,0,28,0,9,28,56,0,83.0,2.9642857142857144,7.87070927657142,5,66.0,0.2628943503427003,2,14.0,0.6209756251798862,2,61.0,0.4692080510374135,0,1.0,0.9103924915602347,9,142.0
150.0,-2.25,0,0,0.0,0,0.0,0.0,0,28,0,9,28,56,0,128.0,4.571428571428571,8.489155962994607,5,73.0,0.09948231518098723,2,24.0,0.6643484523103711,2,32.0,0.4303487200105022,0,1.0,0.852171691889611,9,130.0
155.0,-2.5,0,0,0.0,0,0.0,0.0,0,26,0,10,31,57,0,174.0,6.6923076923076925,8.068039222171144,6,99.0,0.1430901192413622,2,33.0,0.5548364595320532,2,42.0,0.0,0,0.0,0.8437931356306212,10,174.0
