step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
205.0,-0.5,164,0,0.0,139,0.8475609756097561,0.0,0,25,0,2,54,79,0,4.0,0.16,10.500682737372316,0,0.0,0.7256718653983425,1,3.0,0.4747914650314528,0,2.0,0.8832640723818723,1,3.0,0.4367497516752032,2,8.0
210.0,-0.25,168,0,0.0,143,0.8511904761904762,0.0,0,26,0,1,57,83,0,4.0,0.15384615384615385,9.761756081373886,1,4.0,0.6472189674338469,0,0.0,0.8170619014059693,0,2.0,0.4555945737071734,0,0.0,0.8908146554135749,1,6.0
215.0,-0.75,172,0,0.0,147,0.8546511627906976,0.0,0,23,0,3,63,86,0,10.0,0.43478260869565216,9.998681763053613,0,1.0,0.7378921123048009,0,0.0,0.9725166484338776,3,12.0,0.47304044577572785,0,2.0,0.774943675368281,3,15.0
220.0,-0.5,176,0,0.0,149,0.8465909090909091,0.0,0,25,0,2,64,89,0,4.0,0.16,7.426990030721625,1,3.0,0.41493475558764975,0,0.0,0.9296860637893878,1,15.0,0.4644077468577893,0,2.0,0.44260778239956877,2,20.0
225.0,-1.25,180,0,0.0,153,0.85,0.0,0,27,0,5,65,92,0,18.0,0.6666666666666666,8.04040034778342,1,7.0,0.5141892579815649,0,0.0,0.5119749411928376,3,15.0,0.5362583262251789,1,5.0,0.005345261967109927,5,27.0
230.0,-0.5,184,0,0.0,156,0.8478260869565217,0.0,0,30,0,2,65,95,0,6.0,0.2,8.6762379065506,0,2.0,0.8088549079965023,2,8.0,0.5822186588062959,0,16.0,0.27900315972817463,0,3.0,0.1708627067682857,2,29.0
235.0,-0.5,188,0,0.0,160,0.851063829787234,0.0,0,26,0,2,71,97,0,8.0,0.3076923076923077,9.695595610682396,0,0.0,0.8113954705882873,0,7.0,0.6959637260177097,2,10.0,0.40000601350145565,0,2.0,0.9426297790092903,2,19.0
240.0,-1.0,192,0,0.0,163,0.8489583333333334,0.0,0,29,0,4,73,102,0,7.0,0.2413793103448276,8.883730406148283,2,4.0,0.598402720762656,1,4.0,0.4892840458778267,1,7.0,0.5471173609797259,0,4.0,0.8239680546874121,4,19.0
245.0,-1.5,196,0,0.0,167,0.8520408163265306,0.0,0,29,0,6,75,104,0,27.0,0.9310344827586207,7.129902082394284,5,21.0,0.3661445677886254,0,1.0,0.1736358259785628,1,6.0,0.5776753827727631,0,2.0,0.8132001508349183,6,30.0
250.0,-1.0,200,0,0.0,171,0.855,0.0,0,32,0,4,75,107,0,20.0,0.625,6.621749182439405,3,32.0,0.23096184180364085,0,0.0,0.5037965852470266,0,2.0,0.5925461711465189,1,3.0,0.12896243704142496,4,37.0
255.0,-1.25,204,0,0.0,174,0.8529411764705882,0.0,0,35,0,5,77,112,0,40.0,1.1428571428571428,9.167732155434415,5,40.0,0.37023696601253886,0,0.0,0.9525843592009166,0,2.0,0.8711910001662775,0,4.0,0.5966443925284283,5,46.0
260.0,-0.75,208,0,0.0,178,0.8557692307692307,0.0,0,33,0,3,82,115,0,17.0,0.5151515151515151,9.390599914182115,3,42.0,0.24665950972949632,0,0.0,0.7898378303375674,0,2.0,0.9261299263255731,0,2.0,0.8991932712456261,3,46.0
265.0,-0.75,212,0,0.0,181,0.8537735849056604,0.0,0,32,0,3,85,117,0,4.0,0.125,8.540838463521379,1,27.0,0.26648183707520945,1,4.0,0.753978941332786,1,3.0,0.5560922155527136,0,0.0,0.8165526595963837,3,34.0
270.0,0.0,216,0,0.0,185,0.8564814814814815,0.0,0,31,0,0,89,120,0,0.0,0.0,8.596959995022758,0,8.0,0.49522478167980594,0,2.0,0.7483549646563941,0,2.0,0.24745061906211477,0,0.0,0.8935268348425075,0,12.0
275.0,-0.25,220,0,0.0,189,0.8590909090909091,0.0,0,32,0,1,90,122,0,5.0,0.15625,9.430183966660005,0,2.0,0.735062000300845,0,2.0,0.5810471300351467,1,5.0,0.2285413159552768,0,2.0,0.885719779393287,1,11.0
280.0,-0.75,224,0,0.0,192,0.8571428571428571,0.0,0,31,0,3,92,123,0,4.0,0.12903225806451613,8.557016483027681,0,0.0,0.6729493478310992,2,4.0,0.35809807773968105,1,4.0,0.3809720965845648,0,2.0,0.9108674866647455,3,10.0
285.0,-1.25,228,0,0.0,196,0.8596491228070176,0.0,0,28,0,5,96,124,0,21.0,0.75,6.402257323448464,2,6.0,0.2974741510800034,1,7.0,0.228550143007508,1,7.0,0.47576333320378544,1,6.0,0.43649290006591485,5,26.0
290.0,-1.5,232,0,0.0,200,0.8620689655172413,0.0,0,28,0,6,99,127,0,23.0,0.8214285714285714,6.864088575852121,4,20.0,0.3133896546441034,2,4.0,0.24622700984370194,0,0.0,0.9692520824348015,0,6.0,0.6350447816959794,6,30.0
295.0,-1.75,236,0,0.0,204,0.864406779661017,0.0,0,25,0,7,102,127,0,34.0,1.36,5.139651178797535,2,26.0,0.14217948747665812,4,19.0,0.14643538663495906,0,0.0,0.9580809268749064,1,5.0,0.3538619444966125,7,50.0
300.0,-1.75,240,0,0.0,207,0.8625,0.0,0,26,0,7,103,129,0,42.0,1.6153846153846154,6.583847880359153,3,27.0,0.00047304343774725975,4,33.0,0.4211050884132365,0,0.0,1.0,0,5.0,0.5347790336073117,7,65.0
305.0,-0.75,244,0,0.0,210,0.860655737704918,0.0,0,25,0,3,105,130,0,5.0,0.2,7.039278143512487,0,15.0,0.4213143468184066,2,29.0,0.28929836000925463,0,0.0,1.0,1,3.0,0.4779238002914797,3,47.0
310.0,-0.5,248,0,0.0,213,0.8588709677419355,0.0,0,26,0,2,107,133,0,3.0,0.11538461538461539,7.955436054148474,0,0.0,0.9235197345731371,2,29.0,0.24879704821411927,0,2.0,0.8509073469039637,0,0.0,0.29097114172139543,2,31.0
315.0,-1.75,252,0,0.0,217,0.8611111111111112,0.0,0,24,0,7,111,135,0,26.0,1.0833333333333333,7.762841063259958,0,0.0,0.8851578275256342,6,49.0,0.13880419760327362,0,2.0,0.8555892627741488,1,5.0,0.6012894054120094,7,56.0
320.0,-1.5,256,0,0.0,220,0.859375,0.0,0,27,0,6,113,140,0,22.0,0.8148148148148148,6.590681765831057,1,1.0,0.6138550179802382,5,59.0,0.08614282964401604,0,2.0,0.5213299360584405,0,2.0,0.9238064256530033,6,64.0
325.0,-1.75,260,0,0.0,224,0.8615384615384616,0.0,0,28,0,7,114,142,0,21.0,0.75,6.71057571827082,3,10.0,0.5813790630251168,1,45.0,0.21431556758437686,2,7.0,0.39597281174974197,1,4.0,0.3497135756691838,7,66.0
330.0,-0.25,264,0,0.0,228,0.8636363636363636,0.0,0,31,0,1,114,145,0,1.0,0.03225806451612903,6.630227712394036,0,11.0,0.2920139129523555,1,31.0,0.43941059325560056,0,8.0,0.3711712032822891,0,5.0,0.43933550126603477,1,55.0
335.0,-2.0,268,0,0.0,232,0.8656716417910447,0.0,0,29,0,8,117,146,0,29.0,1.0,7.2092208437812015,3,11.0,0.22599929310212685,4,45.0,0.3157573753352195,1,5.0,0.6576110142327134,0,2.0,0.4745940842051175,8,63.0
340.0,-0.75,272,0,0.0,234,0.8602941176470589,0.0,0,28,0,3,119,147,0,15.0,0.5357142857142857,7.125888035736464,2,22.0,0.33874127906462176,1,41.0,0.15134006146851275,0,3.0,0.6757359359853393,0,2.0,0.9155327526391729,3,68.0
345.0,-1.0,276,0,0.0,238,0.8623188405797102,0.0,0,25,0,4,123,148,0,11.0,0.44,9.040854457302268,1,12.0,0.44268123717959773,2,10.0,0.5496848586666846,0,2.0,0.5950357514042591,1,5.0,0.6478053117822952,4,29.0
350.0,-1.25,280,0,0.0,242,0.8642857142857143,0.0,0,24,0,5,125,149,0,12.0,0.5,7.875385742933692,2,15.0,0.08338043943824465,0,8.0,0.66428404519891,3,9.0,0.21371176952512932,0,2.0,0.9232305552185948,5,34.0
355.0,-0.75,284,0,0.0,246,0.8661971830985915,0.0,0,22,0,3,128,150,0,18.0,0.8181818181818182,6.862957130154333,2,25.0,0.0,0,2.0,0.39744063716593886,1,15.0,0.4891752614456372,0,4.0,0.42899925921064436,3,46.0
360.0,0.0,288,0,0.0,248,0.8611111111111112,0.0,0,21,0,0,130,151,0,0.0,0.0,8.182467404694801,0,15.0,0.22892645033021916,0,2.0,0.40713186530893936,0,5.0,0.6559673599522079,0,4.0,0.6313254514432488,0,26.0
365.0,-0.25,292,0,0.0,251,0.8595890410958904,0.0,0,23,0,1,131,154,0,2.0,0.08695652173913043,8.83158138006398,0,0.0,0.9079046500829583,0,2.0,0.6753656306852508,0,2.0,0.5922935451223277,1,4.0,0.09141739428821034,1,8.0
370.0,-0.75,296,0,0.0,254,0.8581081081081081,0.0,0,26,0,3,131,157,0,11.0,0.4230769230769231,9.951518484394892,0,0.0,0.9549982575412267,1,6.0,0.6691784736096147,2,9.0,0.47412458914319777,0,5.0,0.5526542453028964,3,20.0
375.0,-0.25,300,0,0.0,258,0.86,0.0,0,23,0,1,138,161,0,1.0,0.043478260869565216,9.563374583399657,1,1.0,0.7861524503739503,0,2.0,0.34906426394834966,0,6.0,0.5459950173722556,0,1.0,0.9180455728729342,1,10.0
380.0,-1.0,304,0,0.0,261,0.8585526315789473,0.0,0,20,0,4,141,161,0,19.0,0.95,8.669587769111697,1,6.0,0.4824556979792125,2,10.0,0.32275666545451726,1,5.0,0.3276113318627394,0,2.0,0.9597550236582761,4,23.0
385.0,-0.5,308,0,0.0,264,0.8571428571428571,0.0,0,20,0,2,143,163,0,5.0,0.25,7.933177465324455,2,8.0,0.37295204306008845,0,6.0,0.578292474253965,0,3.0,0.16602238258818444,0,2.0,0.85986572864415,2,19.0
390.0,-1.0,312,0,0.0,268,0.8589743589743589,0.0,0,19,0,4,146,165,0,20.0,1.0526315789473684,8.654795619424618,3,17.0,0.4403424096580239,0,0.0,0.945805098201223,0,2.0,0.8594246847365562,1,7.0,0.5128088522965932,4,26.0
395.0,0.0,316,0,0.0,271,0.8575949367088608,0.0,0,18,0,0,148,166,0,0.0,0.0,8.3683658432564,0,15.0,0.5392921688495137,0,0.0,0.02215331702220918,0,2.0,0.92199167560064,0,5.0,0.6369646727955588,0,22.0
400.0,-0.75,320,0,0.0,275,0.859375,0.0,0,21,0,3,150,171,0,8.0,0.38095238095238093,8.036617929155515,0,0.0,0.7399132330795403,1,7.0,0.7350752823135116,1,3.0,0.3539077171794336,1,4.0,0.12898174638321866,3,14.0
405.0,0.0,324,0,0.0,278,0.8580246913580247,0.0,0,24,0,0,150,174,0,0.0,0.0,9.874370517643053,0,0.0,0.6888500267372102,0,2.0,0.9158543046458816,0,2.0,0.7835361617215315,0,5.0,0.17221176239968625,0,9.0
410.0,-0.5,328,0,0.0,282,0.8597560975609756,0.0,0,25,0,2,151,176,0,4.0,0.16,9.934548734873026,2,4.0,0.443175791914712,0,2.0,0.6462024436554411,0,0.0,0.8031071324799303,0,2.0,0.9566764253838005,2,8.0
415.0,0.0,332,0,0.0,284,0.8554216867469879,0.0,0,24,0,0,153,177,0,0.0,0.0,8.603163891755328,0,4.0,0.7128821968643352,0,1.0,0.42099230470888516,0,0.0,0.3224042403829266,0,2.0,0.9867601603774149,0,7.0
420.0,0.0,336,0,0.0,288,0.8571428571428571,0.0,0,21,0,0,157,178,0,0.0,0.0,8.361080716671065,0,0.0,0.9051846584825027,0,0.0,0.33647077808449394,0,2.0,0.877995646307845,0,3.0,0.5559458000673859,0,5.0
425.0,-1.0,340,0,0.0,291,0.8558823529411764,0.0,0,23,0,4,158,181,0,11.0,0.4782608695652174,9.60271658729809,0,0.0,0.9491769937611063,1,2.0,0.40813580880364964,0,2.0,0.9355464775800887,3,12.0,0.4346324865079245,4,16.0
430.0,-1.0,344,0,0.0,295,0.8575581395348837,0.0,0,25,0,4,159,184,0,10.0,0.4,7.504959745428891,0,0.0,0.9654527391582075,2,8.0,0.3953483176916965,1,3.0,0.4606179923068726,1,13.0,0.2697604012530803,4,24.0
435.0,-1.5,348,0,0.0,299,0.8591954022988506,0.0,0,25,0,6,161,186,0,32.0,1.28,6.736349377670642,0,0.0,0.7165484769816987,3,20.0,0.47140228252492894,0,3.0,0.15576245637939326,3,13.0,0.2139049114787625,6,36.0
440.0,-1.5,352,0,0.0,303,0.8607954545454546,0.0,0,24,0,6,163,187,0,31.0,1.2916666666666667,6.372035881223293,2,6.0,0.4692331481762173,1,22.0,0.27634614506852484,2,6.0,0.3347780497633414,1,15.0,0.10444481787222502,6,49.0
445.0,-0.75,356,0,0.0,307,0.8623595505617978,0.0,0,22,0,3,166,188,0,27.0,1.2272727272727273,8.576676883350302,1,5.0,0.5403860750130329,2,26.0,0.19778555222486224,0,4.0,0.6089013944940226,0,2.0,0.49835147172485306,3,37.0
