step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,1,0,0,0,1,0,0.0,0.0,12.145551176992887,0,0.0,0.9419473574975015,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0,6,0,0,0,6,0,0.0,0.0,14.10625506351654,0,0.0,0.958203315225856,0,0.0,0.994944838120197,0,0.0,0.980858036613104,0,0.0,1.0,0,0.0
15.0,0.0,0,8,0,0,0,8,0,0.0,0.0,13.707867733657359,0,0.0,0.9412125694819723,0,0.0,0.9558751996990218,0,0.0,0.921239608829904,0,0.0,1.0,0,0.0
20.0,0.0,0,11,0,0,0,11,0,0.0,0.0,11.328652933537361,0,0.0,0.6954994771235192,0,0.0,0.96206716101663,0,0.0,0.8378200961579522,0,0.0,0.97134229049823,0,0.0
25.0,-0.02,0,17,0,3,0,17,0,8.0,0.47058823529411764,9.788668969067094,2,7.0,0.549455741830728,0,0.0,0.6734749710717169,1,1.0,0.7688685454340596,0,0.0,0.9265299845113116,3,8.0
30.0,-0.039999999999999994,0,20,0,4,0,20,0,24.0,1.2,9.010919000826892,3,18.0,0.4105106551229386,0,0.0,0.9132333013467085,1,6.0,0.5742258440040168,0,0.0,0.9353705430935348,4,24.0
35.0,-0.08,0,23,0,8,0,23,0,56.0,2.4347826086956523,7.35322197698199,5,38.0,0.2425930789275955,0,0.0,0.7794520225801419,3,18.0,0.47510613745409763,0,0.0,1.0,8,56.0
40.0,-0.1275,0,22,0,13,2,24,0,107.0,4.863636363636363,4.314645018157557,7,68.0,0.2174317279839048,3,6.0,0.13537543872215127,3,33.0,0.2874883793267416,0,0.0,1.0,13,107.0
45.0,-0.1825,0,21,0,16,4,25,0,180.0,8.571428571428571,1.58524364392886,7,103.0,0.14247887815980587,4,24.0,0.00021513672465938463,5,53.0,0.0037916725134973486,0,0.0,1.0,16,180.0
50.0,0.05750000000000002,0,21,0,9,5,26,0,80.0,3.8095238095238093,3.0886860342478246,4,82.0,0.08520521241304765,4,44.0,0.26925128974304885,1,31.0,0.14735470065285222,0,0.0,0.7259988171169474,9,157.0
55.0,0.0625,0,24,0,5,5,29,0,72.0,3.0,8.299477052426843,1,57.0,0.46793595713703817,4,65.0,0.526230287031098,0,9.0,0.678110266174436,0,1.0,0.9363159910190951,5,132.0
60.0,0.0625,0,26,0,5,5,31,0,97.0,3.730769230769231,9.866423634995536,1,21.0,0.7285454315261042,4,85.0,0.49312251206439217,0,0.0,0.9464165344344988,0,1.0,0.8940078862854977,5,107.0
65.0,-0.04750000000000002,0,28,0,6,5,33,0,126.0,4.5,9.636584440603372,1,18.0,0.6653868460268758,5,108.0,0.5045252782991901,0,0.0,0.8852588132883276,0,0.0,0.892369001488142,6,126.0
70.0,-0.08750000000000001,0,29,0,8,6,35,0,161.0,5.551724137931035,9.016023456718388,3,28.0,0.08232670051501163,5,133.0,0.468837129985782,0,0.0,0.9907412635038501,0,0.0,0.8799917342361285,8,161.0
75.0,-0.105,0,29,0,9,10,39,0,203.0,7.0,8.223865015239365,4,45.0,0.19176749623917758,5,158.0,0.271614775171105,0,0.0,0.7734823245526871,0,0.0,1.0,9,203.0
80.0,-0.1125,0,27,0,9,13,40,0,248.0,9.185185185185185,7.992595165022326,4,65.0,0.1895291990978862,5,183.0,0.2560382018947263,0,0.0,0.8824339177241315,0,0.0,0.7720949464524154,9,248.0
85.0,-0.11999999999999994,0,22,0,10,19,41,0,296.0,13.454545454545455,4.598040874810452,4,85.0,0.07443986930691353,6,211.0,0.24222705308878906,0,0.0,0.19006203163486307,0,0.0,0.787394389860657,10,296.0
90.0,-0.16500000000000004,0,21,0,15,22,43,0,362.0,17.238095238095237,2.0346081588841427,5,108.0,0.16667973749614007,7,242.0,0.1917659743137965,3,12.0,0.0030702973038093336,0,0.0,0.16861159876003495,15,362.0
95.0,0.2875,0,23,0,10,22,45,0,66.0,2.869565217391304,4.054707721439266,1,52.0,0.4659823624907176,3,159.0,0.1268440650709049,4,32.0,0.2925148941084478,2,4.0,0.28550811807328275,10,247.0
100.0,0.3425,0,24,0,8,22,46,0,97.0,4.041666666666667,7.109291865351516,1,13.0,0.6308975155233064,1,29.0,0.29601941249314095,4,53.0,0.49928676998517096,2,15.0,0.6344210652026819,8,110.0
105.0,-0.07999999999999999,0,25,0,9,22,47,0,139.0,5.56,7.717482941278134,1,18.0,0.5,1,24.0,0.34058334691269826,5,75.0,0.4662967735791975,2,25.0,0.6141643084138899,9,142.0
110.0,-0.10750000000000003,0,29,0,10,22,51,0,185.0,6.379310344827586,8.045926416513181,1,23.0,0.7166360624577055,1,28.0,0.4943979045077723,6,100.0,0.3171886511576665,2,34.0,0.5806781490617616,10,185.0
115.0,-0.125,0,32,0,10,22,54,0,235.0,7.34375,8.230591591970523,1,28.0,0.7160982670268399,1,33.0,0.6995543427491903,6,130.0,0.2651208952564632,2,44.0,0.44715916037856207,10,235.0
120.0,-0.13999999999999996,0,33,0,12,25,58,0,291.0,8.818181818181818,7.541985099279785,2,35.0,0.5648921885892342,1,38.0,0.7189981687500907,7,164.0,0.19631968744719547,2,54.0,0.42863185606188736,12,291.0
125.0,-0.15999999999999998,0,31,0,13,29,60,0,355.0,11.451612903225806,6.966747464933688,2,45.0,0.6404076544607779,1,43.0,0.5459703284327093,8,203.0,0.16588131290378258,2,64.0,0.4765413182635817,13,355.0
130.0,-0.1750000000000001,0,28,0,16,33,61,0,425.0,15.178571428571429,3.778784835116275,3,56.0,0.3588800710058256,2,50.0,0.39834593365325294,9,245.0,0.0015121207430538548,2,74.0,0.2359169014015406,16,425.0
135.0,-0.2425,0,26,0,21,36,62,0,522.0,20.076923076923077,1.4286729647174459,5,77.0,0.14883733381527467,3,61.0,0.1883699249619667,10,295.0,7.694608698025658e-06,3,89.0,0.15235331077947817,21,522.0
140.0,0.5675000000000001,0,29,0,14,36,65,0,156.0,5.379310344827586,4.103052502979139,4,29.0,0.320722428519565,3,23.0,0.4317132124698985,5,230.0,0.05096960436849435,2,13.0,0.25378454513135634,14,295.0
