step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,1,0,0,0,1,0,0.0,0.0,11.799169714297712,0,0.0,0.9018709646974237,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0,6,0,0,0,6,0,0.0,0.0,13.567594659564875,0,0.0,0.9676687268304985,0,0.0,0.9521896676800872,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,0,9,0,0,0,9,0,0.0,0.0,13.310747973489919,0,0.0,0.9566509383801739,0,0.0,0.9343846341766628,0,0.0,0.9827634839893317,0,0.0,1.0,0,0.0
20.0,0.0,0,13,0,0,0,13,0,0.0,0.0,11.35379262048755,0,0.0,0.7828869643062424,0,0.0,0.7071204920225578,0,0.0,0.9503482822161947,0,0.0,1.0,0,0.0
25.0,0.0,0,16,0,0,0,16,0,0.0,0.0,10.338557502941336,0,0.0,0.6778849843881926,0,0.0,0.7230776563181105,0,0.0,0.9943872505281875,0,0.0,0.9283894779814041,0,0.0
30.0,-0.03,0,17,0,4,0,17,0,10.0,0.5882352941176471,7.781001390602718,2,5.0,0.38088587574557264,1,4.0,0.21834990550007563,1,1.0,0.6788491815396064,0,2.0,0.9278470952260398,4,12.0
35.0,-0.0125,0,19,0,2,0,19,0,2.0,0.10526315789473684,6.300272922499437,1,7.0,0.2564991870977365,0,5.0,0.4280484320794153,0,2.0,0.6031586839613141,1,3.0,0.6349936284694608,2,17.0
40.0,-0.0024999999999999988,0,21,0,3,0,21,0,13.0,0.6190476190476191,9.262893301865095,1,6.0,0.5749304820250636,0,2.0,0.8650788715465341,1,2.0,0.3330184775921065,1,8.0,0.6322635294547418,3,18.0
45.0,0.02,0,22,0,1,0,22,0,2.0,0.09090909090909091,10.132794340991596,1,3.0,0.6976742344692549,0,2.0,0.6900029832239772,0,3.0,0.6058545245349023,0,2.0,0.8766011201142894,1,10.0
50.0,-0.007500000000000001,0,21,0,2,3,24,0,10.0,0.47619047619047616,10.67133877532555,1,8.0,0.5773178860711509,1,3.0,0.626085670222878,0,2.0,0.6803531047105315,0,0.0,0.8810486873428707,2,13.0
55.0,0.017499999999999998,0,20,0,1,5,25,0,2.0,0.1,9.010160177171782,0,2.0,0.28809161484770274,1,2.0,0.6260973516802351,0,2.0,0.9285504212362214,0,0.0,0.010332118526623453,1,6.0
60.0,-0.03749999999999999,0,17,0,4,10,27,0,15.0,0.8823529411764706,8.848676189041417,1,3.0,0.00011879484188737075,1,9.0,0.7530565353731253,1,3.0,0.4663608230584863,1,6.0,0.6271245545449708,4,21.0
65.0,0.039999999999999994,0,16,0,1,13,29,0,1.0,0.0625,9.185995797370559,0,0.0,0.9875553080031366,1,3.0,0.6827390002082588,0,0.0,0.5938704833986407,0,2.0,0.8544839699712536,1,5.0
