step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
320.0,-0.0075,0,16,0,1,120,136,0,3.0,0.1875,10.708627267123212,0,0.0,0.5465218090345048,0,0.0,0.7824189639050317,1,3.0,0.4917464702118588,0,2.0,0.9851432283632582,1,5.0
325.0,-0.010000000000000002,0,13,0,3,124,137,0,9.0,0.6923076923076923,7.437516775517021,1,2.0,0.4626368634312432,2,7.0,0.46180551399331765,0,0.0,0.9424971169588897,0,0.0,0.2255747483893205,3,9.0
330.0,-0.04,0,18,0,4,125,143,0,25.0,1.3888888888888888,7.811425783454674,0,0.0,0.6826778450345347,4,25.0,0.29292287169307746,0,0.0,0.9599845339005616,0,0.0,1.0,4,25.0
335.0,-0.0675,0,21,0,6,126,147,0,50.0,2.380952380952381,8.515767369390645,0,0.0,0.8728481603082927,6,52.0,0.31976261321453925,0,0.0,0.8336327962694154,0,0.0,1.0,6,52.0
340.0,-0.0875,1,21,0,8,127,148,0,85.0,4.0476190476190474,6.924895224646112,1,1.0,0.6932489247195316,7,86.0,0.1855066929577042,0,0.0,0.8391119135707616,0,0.0,0.9110135840557471,8,87.0
345.0,-0.115,2,20,0,10,129,149,0,131.0,6.55,3.4972599027339557,1,6.0,0.5861616677493146,9,127.0,0.006373541139983495,0,0.0,0.1327189112222994,0,0.0,0.6153065074799463,10,133.0
350.0,-0.1275,3,21,0,13,129,150,0,181.0,8.619047619047619,3.171356303484979,1,4.0,0.503596457949797,10,176.0,3.0902384232979076e-06,2,4.0,0.3028414280735539,0,0.0,0.8728417340413732,13,184.0
355.0,-0.14499999999999996,4,22,0,12,129,151,0,234.0,10.636363636363637,5.041654484028099,2,10.0,0.4939047075676162,10,228.0,0.2009344607723897,0,4.0,0.5846366157358182,0,0.0,1.0,12,242.0
360.0,-0.10750000000000001,5,24,0,10,129,153,0,274.0,11.416666666666666,6.369267927108656,0,5.0,0.6485833803869516,10,278.0,0.2361972519488472,0,0.0,0.9777818013839948,0,2.0,0.8746330664824342,10,285.0
365.0,-0.13250000000000006,6,24,0,12,131,155,0,330.0,13.75,4.590814475171236,1,3.0,0.6116641922036755,11,331.0,0.08354752246566602,0,2.0,0.8818748393243141,0,2.0,0.8001844925370032,12,338.0
370.0,-0.15749999999999997,7,25,0,14,131,156,0,394.0,15.76,3.7865436417033895,0,1.0,0.5864890443651548,14,398.0,0.0020213982432856843,0,2.0,0.8771032253895794,0,0.0,1.0,14,401.0
375.0,-0.19500000000000006,8,26,0,17,131,157,0,471.0,18.115384615384617,3.271227549155829,1,2.0,0.47783534287195717,15,474.0,0.11132299167997169,1,3.0,0.027875720102030332,0,0.0,1.0,17,479.0
