step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
145.0,-0.19250000000000006,3,27,0,16,52,79,0,214.0,7.925925925925926,4.187289385508432,16,249.0,0.05647307844466303,0,0.0,0.7219449516229413,0,0.0,0.028314418214036727,0,1.0,0.792002095347153,16,250.0
150.0,-0.21749999999999997,4,28,0,19,52,80,0,301.0,10.75,2.175129831319173,16,329.0,0.09424609175807183,1,1.0,0.013102585556842858,1,5.0,0.0,1,2.0,0.2730951649876052,19,337.0
155.0,-0.2199999999999999,4,30,0,20,53,83,0,386.0,12.866666666666667,3.3904704604735865,17,410.0,0.13392480726699468,0,3.0,0.5943875850475681,0,0.0,1.0,3,12.0,0.0005692196544800802,20,425.0
160.0,-0.2225000000000002,5,31,0,18,53,84,0,463.0,14.935483870967742,3.8163900723182893,18,498.0,0.03763425442150549,0,0.0,0.9580510872082693,0,0.0,1.0,0,16.0,0.5811139366051805,18,514.0
165.0,-0.21499999999999989,6,30,0,20,55,85,0,561.0,18.7,3.897695477787105,20,596.0,0.04631807032930155,0,0.0,0.9432509722978824,0,0.0,1.0,0,4.0,0.882913308553363,20,600.0
170.0,-0.245,7,30,0,20,56,86,0,661.0,22.033333333333335,3.4552910637649514,20,696.0,0.03491955020130794,0,0.0,0.7267301358970422,0,0.0,1.0,0,2.0,0.4329869658355563,20,698.0
175.0,-0.2550000000000001,8,32,0,22,58,90,0,765.0,23.90625,3.171463510512898,21,798.0,0.04876935171349489,0,0.0,0.8385871917393942,0,0.0,1.0,1,2.0,0.0001161755899810572,22,800.0
180.0,-0.285,9,34,0,23,59,93,0,879.0,25.852941176470587,3.9323972101230256,22,907.0,0.040122029751289846,0,0.0,0.886255586521937,0,0.0,0.9755512725262266,1,7.0,0.5805527639369337,23,914.0
185.0,-0.25999999999999984,10,34,0,23,61,95,0,983.0,28.91176470588235,3.255590077923563,23,1018.0,0.03108490584912936,0,0.0,0.533513183922755,0,0.0,0.8863667239514812,0,0.0,0.8792096861168517,23,1018.0
190.0,-0.3,11,35,0,25,62,97,0,1103.0,31.514285714285716,2.348219001618288,24,1135.0,0.013289316570896093,1,3.0,0.00920661212136463,0,0.0,0.715130318059626,0,0.0,1.0,25,1138.0
195.0,-0.31250000000000017,12,40,0,25,62,102,0,1222.0,30.55,2.993593069842292,25,1257.0,0.053488506538817454,0,6.0,0.4368208051190415,0,0.0,0.5125424849931355,0,0.0,1.0,25,1263.0
200.0,-0.3174999999999997,13,41,1,27,63,104,0,1352.0,32.97560975609756,3.666766574385212,27,1387.0,0.006044665061532865,0,0.0,0.9847986254990178,0,0.0,0.810517933521953,0,3.0,0.8556991158877363,27,1390.0
205.0,-0.11750000000000016,14,39,2,25,65,104,0,1246.0,31.94871794871795,3.7531690998119767,25,1434.0,0.010646447678475375,0,0.0,0.3913336049442592,0,0.0,0.9399558151872847,0,3.0,0.9324102389373471,25,1437.0
210.0,0.1299999999999999,15,39,2,23,65,104,0,981.0,25.153846153846153,3.155513923966019,20,1374.0,0.04358755727576427,1,6.0,0.6342718411521474,1,1.0,0.08650939720464539,1,4.0,0.48589753373505945,23,1385.0
215.0,0.3200000000000002,16,42,3,22,65,107,0,802.0,19.095238095238095,4.891404486532263,16,1219.0,0.125008187443457,1,11.0,0.748524112057198,2,9.0,0.4998068448795561,3,18.0,0.00016260263057155558,22,1257.0
220.0,0.41249999999999976,17,41,3,14,66,107,0,649.0,15.829268292682928,6.159659744496526,13,1056.0,0.15696782040820983,1,14.0,0.7422387995991654,0,6.0,0.7009410842164859,0,16.0,0.1578668881627363,14,1092.0
225.0,0.27500000000000024,18,40,3,11,68,108,0,632.0,15.8,8.097828625228862,10,961.0,0.2672738240807298,1,19.0,0.7417763226166258,0,0.0,0.9744403925625404,0,2.0,0.8875171886148048,11,982.0
230.0,0.3674999999999999,19,43,2,11,71,114,0,687.0,15.976744186046512,8.469520274784845,10,809.0,0.36140004083402966,1,24.0,0.7899851464953631,0,0.0,0.7256962407581627,0,2.0,0.8989824412402898,11,835.0
235.0,0.0999999999999999,20,42,0,12,75,117,0,747.0,17.785714285714285,7.503843082866106,10,761.0,0.2527093676228147,1,29.0,0.7854597520797557,1,5.0,0.4040360922614065,0,0.0,0.9983897479947892,12,795.0
240.0,-0.03999999999999986,21,42,0,14,79,121,0,808.0,19.238095238095237,7.251542472161767,12,772.0,0.24484713512952344,1,34.0,0.8004906097863644,0,3.0,0.5015467240049805,1,2.0,0.0007198875907376683,14,811.0
245.0,-0.17250000000000013,22,38,0,14,83,121,0,878.0,23.105263157894736,6.714354714924197,12,832.0,0.12893928660313847,1,39.0,0.6966980946985665,0,0.0,0.8156971471125142,1,9.0,0.6369152386444055,14,880.0
250.0,-0.1725000000000001,23,37,0,16,86,123,0,947.0,25.594594594594593,5.72560696005225,13,897.0,1.4554717814939976e-06,2,47.0,0.4705461946265555,1,3.0,0.5072409233242035,0,2.0,0.8882608330786059,16,949.0
255.0,-0.21749999999999964,24,38,0,19,88,126,0,1036.0,27.263157894736842,5.865933583870282,13,962.0,0.06930863279137144,3,61.0,0.49010551214541026,3,13.0,0.42912213220757023,0,0.0,0.8418750570494707,19,1036.0
260.0,-0.06250000000000008,25,35,0,14,91,126,0,1030.0,29.428571428571427,4.981368656815408,13,1027.0,0.07069195494453563,0,19.0,0.41961249236956755,1,15.0,0.2593440296100994,0,0.0,1.0,14,1061.0
265.0,-0.11750000000000009,26,31,0,16,96,127,0,1100.0,35.483870967741936,5.074371262640894,13,1092.0,0.07114087325071208,3,8.0,0.3149772418855273,0,4.0,0.469444676275345,0,4.0,0.8807735097852131,16,1108.0
270.0,-0.17750000000000007,27,32,0,15,98,130,0,1164.0,36.375,5.2033806165027805,13,1157.0,0.17973917699253167,1,15.0,0.10429313703988996,1,3.0,0.3096128885736729,0,4.0,0.9421708224682757,15,1179.0
275.0,-0.1600000000000001,28,35,0,16,98,133,0,1235.0,35.285714285714285,5.358818237889419,13,1222.0,0.16888363176342347,0,5.0,0.4543831567724429,2,13.0,0.5708420239561502,1,3.0,0.4829540998835735,16,1243.0
280.0,-0.1799999999999998,29,35,0,19,98,133,0,1305.0,37.285714285714285,4.017543146291677,15,1292.0,0.07054746813891742,0,0.0,1.0,0,8.0,0.3659832590292402,4,15.0,0.000492086809725275,19,1315.0
285.0,-0.18999999999999984,30,35,0,17,100,135,0,1376.0,39.31428571428572,4.413781108082538,16,1370.0,0.0007872570512056654,0,0.0,0.9055672651620651,0,0.0,0.599376979014728,1,21.0,0.40614102632596777,17,1391.0
290.0,-0.18500000000000036,31,35,0,18,104,139,0,1457.0,41.628571428571426,5.4128166491813685,17,1455.0,0.05341986433908418,0,0.0,0.9709028596544889,1,2.0,0.6177283608614371,0,8.0,0.8285410456264812,18,1465.0
295.0,-0.24749999999999986,32,33,0,22,107,140,0,1558.0,47.21212121212121,3.6829481596465037,18,1541.0,0.00019475854087316769,1,2.0,0.0002609963989007171,2,12.0,0.4832851515200701,1,9.0,0.41951393193654607,22,1564.0
300.0,-0.25249999999999967,33,35,0,21,109,144,0,1647.0,47.05714285714286,3.3456332827895126,18,1631.0,0.0691728410893501,1,7.0,0.4868213770450017,1,13.0,0.29671214123209666,1,14.0,0.0,21,1665.0
305.0,-0.15499999999999992,34,37,0,19,110,147,0,1724.0,46.5945945945946,4.913666624062132,19,1724.0,0.16883172189137,0,0.0,0.976764180027346,0,1.0,0.45129354054394144,0,2.0,0.8814289308718424,19,1727.0
310.0,-0.24250000000000022,35,35,0,20,113,148,0,1820.0,52.0,4.387610145255579,20,1820.0,0.024294585580977288,0,0.0,0.9864305205998223,0,0.0,0.738347513918997,0,4.0,0.885049146117915,20,1824.0
315.0,-0.27500000000000036,36,39,0,24,113,152,0,1932.0,49.53846153846154,4.012621738173719,23,1930.0,0.07442051579929272,0,0.0,0.8767737375682348,1,2.0,0.013539712308870045,0,2.0,0.8202490281050993,24,1934.0
320.0,-0.31499999999999967,37,41,0,26,114,155,0,2058.0,50.19512195121951,3.416504729330354,23,2045.0,0.08475873363645424,0,0.0,0.6259166523657971,2,12.0,0.33127433119517924,1,3.0,0.42323884196389816,26,2060.0
325.0,0.1924999999999996,38,43,0,25,114,157,0,1591.0,37.0,3.469333628370576,23,1962.0,0.06150491012468492,0,0.0,0.5056528765182446,0,8.0,0.5675492077327914,2,13.0,0.0,25,1983.0
330.0,0.7200000000000006,39,42,0,19,116,158,0,876.0,20.857142857142858,4.962674544289296,19,1681.0,0.04855852019889713,0,0.0,0.9648502384868223,0,2.0,0.8852086611942765,0,12.0,0.7919608583777477,19,1695.0
335.0,1.0649999999999995,40,43,0,16,119,162,0,527.0,12.255813953488373,6.343753354026276,16,1263.0,0.12643391920073302,0,0.0,0.7056968781471334,0,2.0,0.8973558480019523,0,4.0,0.9193043946385849,16,1269.0
340.0,0.5700000000000003,41,47,1,15,120,167,0,407.0,8.659574468085106,6.477402576093939,13,1035.0,0.1837156780870222,1,3.0,0.6446225185304797,0,0.0,0.8806089661150236,1,3.0,0.2644115727668755,15,1041.0
345.0,0.6649999999999999,42,46,2,16,122,168,0,445.0,9.673913043478262,6.29950302941366,12,757.0,0.2247043691375416,0,1.0,0.43997763047956956,1,1.0,0.7556017629461198,3,16.0,6.061212707554972e-05,16,775.0
350.0,0.41250000000000003,44,47,1,13,123,170,0,496.0,10.553191489361701,7.0273363345979565,12,587.0,0.24560392165767375,0,0.0,0.4753465940956612,1,6.0,0.6858927234244512,0,17.0,0.6212765498517678,13,610.0
355.0,0.02000000000000001,46,43,0,15,128,171,0,567.0,13.186046511627907,6.905504742748249,12,583.0,0.26423415417527135,0,0.0,0.010060471873385893,3,17.0,0.5084239156249708,0,2.0,0.8965098331623882,15,602.0
360.0,-0.12249999999999989,47,41,0,17,131,172,0,651.0,15.878048780487806,6.22630790715077,12,610.0,0.22264866017102544,1,5.0,2.9447407944631195e-05,4,36.0,0.36845579837068015,0,0.0,0.8569954466927419,17,651.0
365.0,-0.2200000000000001,49,41,0,20,135,176,0,739.0,18.024390243902438,5.264820470170054,12,670.0,0.1343124007982226,0,0.0,0.8992861165224288,8,69.0,0.29271693754401273,0,0.0,1.0,20,739.0
370.0,-0.03999999999999992,50,40,0,21,139,179,0,577.0,14.425,4.045116524704557,11,638.0,0.08353704895958877,0,0.0,0.9176678662691874,10,115.0,0.20017185838417992,0,2.0,0.8841486967620742,21,755.0
375.0,0.175,51,40,0,21,140,180,0,411.0,10.275,3.2626142358363834,7,505.0,0.22360762751247087,1,3.0,0.517421290890318,13,175.0,0.05934338755112965,0,2.0,0.5250826746058294,21,685.0
380.0,0.10250000000000004,52,41,0,22,142,183,0,289.0,7.048780487804878,3.687188433123002,2,378.0,0.3667229135808278,2,11.0,0.6321942382551196,18,255.0,0.00048564727653167887,0,0.0,1.0,22,644.0
385.0,-0.055000000000000104,53,43,0,19,142,185,0,347.0,8.069767441860465,3.9708824133588925,0,307.0,0.37065642773565455,1,14.0,0.5453171819504973,18,345.0,0.05242960380450336,0,0.0,1.0,19,666.0
390.0,-0.2625,54,44,0,25,143,187,0,460.0,10.454545454545455,2.966732101102373,3,315.0,0.22891377752546627,4,17.0,0.3032679964694572,18,437.0,0.10193691184560022,0,2.0,0.8190065669538301,25,771.0
395.0,-0.13249999999999995,55,45,0,27,143,188,0,550.0,12.222222222222221,2.031721931798384,3,264.0,0.16369315122605418,3,23.0,0.06458476446363536,21,535.0,0.0035150332235141,0,2.0,0.8927674248634869,27,824.0
400.0,0.022500000000000017,56,48,0,25,143,191,0,649.0,13.520833333333334,3.4531397118290266,2,153.0,0.2465475494739966,1,19.0,0.5427092113315338,22,643.0,6.5503827593405875e-06,0,0.0,0.5343482620813215,25,815.0
405.0,-0.27500000000000013,57,52,0,24,143,195,0,763.0,14.673076923076923,5.101621271958954,1,159.0,0.3626762545085382,1,13.0,0.758108789187591,22,753.0,0.040489547569706956,0,0.0,1.0,24,925.0
410.0,-0.2850000000000001,59,50,0,27,145,195,0,877.0,17.54,3.916031137589451,4,173.0,0.2806306432052438,1,3.0,0.6582615021662107,22,863.0,0.0015730175761327256,0,0.0,1.0,27,1039.0
415.0,-0.38749999999999973,61,46,0,33,150,196,0,1030.0,22.391304347826086,1.934082835655079,8,204.0,0.016712588099210585,2,11.0,0.003690927533432567,23,977.0,0.04029051166299235,0,2.0,0.9298675013500658,33,1194.0
420.0,-0.23500000000000026,63,46,0,33,153,199,0,983.0,21.369565217391305,2.3934591553112323,13,263.0,0.06577304421819292,0,10.0,0.47823561293956723,20,1013.0,0.0841838034464281,0,2.0,0.9585668789805903,33,1288.0
425.0,-0.02249999999999977,65,46,0,29,153,199,0,937.0,20.369565217391305,3.4277184253140534,13,328.0,0.07024279500143915,0,0.0,0.9801071933289286,16,967.0,0.07595429762832703,0,2.0,0.8702124724977277,29,1297.0
430.0,0.03249999999999975,67,47,0,28,153,200,0,1075.0,22.872340425531913,4.00715551075553,13,393.0,0.002568737399028943,0,0.0,1.0,15,889.0,0.15053584732817743,0,2.0,0.7632008152859446,28,1284.0
435.0,-0.2524999999999998,69,48,0,30,154,202,0,1225.0,25.520833333333332,4.480220115885721,14,463.0,0.062384562319837335,0,0.0,1.0,15,917.0,0.1479891339840157,1,5.0,0.7599295939876451,30,1385.0
440.0,-0.35500000000000004,71,46,0,30,158,204,0,1367.0,29.717391304347824,3.1702015982601366,14,533.0,0.0626916965415888,0,0.0,1.0,15,992.0,0.11386570419813222,1,2.0,0.5069799322817421,30,1527.0
445.0,-0.405,73,47,0,34,159,206,0,1529.0,32.53191489361702,2.712851854483446,15,607.0,0.09903342280258365,0,0.0,1.0,15,1067.0,0.11633794294206358,4,15.0,0.1976988062588904,34,1689.0
450.0,-0.41499999999999987,75,50,0,35,160,210,0,1681.0,33.62,2.8557892024738725,16,684.0,0.18336465134731367,0,0.0,0.9970136204530307,15,1142.0,0.0,4,29.0,0.21151699290159565,35,1855.0
455.0,-0.395,77,50,0,34,162,212,0,1828.0,36.56,2.446968356416927,18,767.0,0.09704532666025582,0,0.0,0.9552418803067851,15,1217.0,0.0,1,29.0,0.2030160184840959,34,2013.0
460.0,-0.4000000000000002,79,53,0,35,162,215,0,1996.0,37.660377358490564,3.385175756793574,20,864.0,0.04917267028004149,0,0.0,0.8564268816198237,15,1292.0,0.05925410455822173,0,17.0,0.547687011404116,35,2173.0
465.0,-0.3225,81,54,0,35,163,217,0,2029.0,37.574074074074076,2.882040633211418,18,914.0,0.06127254922066379,1,2.0,0.489702936597325,15,1367.0,0.06074089087660296,1,19.0,0.36395152322879504,35,2302.0
470.0,-0.1824999999999999,83,53,0,33,166,219,0,2115.0,39.905660377358494,2.5401893770448627,14,897.0,0.11716589325050476,0,2.0,0.5655362248468417,15,1444.0,0.01192188297902,4,32.0,0.004995368385816293,33,2375.0
475.0,-0.3999999999999997,85,53,0,35,168,221,0,2266.0,42.75471698113208,2.525963211905713,15,969.0,0.04134333795124016,0,0.0,0.8471115258637031,18,1528.0,0.04913452229866787,2,38.0,0.48437454054377443,35,2535.0
480.0,-0.3900000000000003,87,52,0,37,169,221,0,2434.0,46.80769230769231,2.6203085375176802,19,1057.0,0.002813837943317738,0,0.0,0.8875099330749883,18,1618.0,0.052630811405046767,0,16.0,0.6615472025085148,37,2691.0
485.0,-0.4499999999999996,89,53,0,41,169,222,0,2628.0,49.58490566037736,1.9074105983959684,21,1158.0,0.04156480957375029,1,2.0,0.015348084587821552,18,1708.0,0.03977822192318127,1,3.0,0.3107277660705964,41,2871.0
490.0,-0.4975000000000006,91,52,0,41,170,222,0,2823.0,54.28846153846154,1.6817627100049284,21,1263.0,0.04204457345085095,0,3.0,0.2967756184498505,19,1800.0,5.0753733185110504e-05,1,4.0,0.11150362010104627,41,3070.0
495.0,-0.48999999999999955,93,55,0,40,172,227,0,3022.0,54.945454545454545,2.664325730536674,21,1368.0,0.10876620815674055,0,0.0,1.0,19,1895.0,0.05,0,3.0,0.7010103501437323,40,3266.0
500.0,-0.52,95,56,0,43,175,231,0,3231.0,57.69642857142857,2.7792912539992938,24,1482.0,0.08765535294696619,0,0.0,0.95926335926652,19,1990.0,0.12412801021088939,0,2.0,0.8388967299086343,43,3474.0
505.0,-0.5425000000000003,97,56,0,45,177,233,0,3450.0,61.607142857142854,2.1712098957601778,26,1606.0,0.0008016337475226326,0,0.0,0.9641095555742519,19,2085.0,0.11314790601794661,0,0.0,1.0,45,3691.0
510.0,-0.5774999999999997,99,57,2,48,179,236,0,3681.0,64.57894736842105,1.6658254872182379,28,1741.0,0.03304026382093244,0,0.0,0.9468158884943604,20,2181.0,0.017053939086715503,0,0.0,0.93321367931114,48,3922.0
515.0,-0.6100000000000003,101,58,3,50,179,237,0,3925.0,67.67241379310344,1.7357284817007046,28,1881.0,0.03341552130060074,0,0.0,0.9435322174228112,22,2285.0,0.00010706802676377627,0,0.0,0.9442432842712549,50,4166.0
520.0,-0.63,103,59,3,51,181,240,0,4177.0,70.79661016949153,1.4454146241065833,28,2021.0,0.009802591454194577,1,2.0,0.5030892986214202,22,2395.0,0.07754049780786104,0,0.0,0.9491010596265836,51,4418.0
525.0,-0.645,105,64,4,52,181,245,0,4435.0,69.296875,2.033325967725968,28,2161.0,0.05604167774638096,2,10.0,0.5634925145298322,22,2505.0,0.06099805505328864,0,0.0,1.0,52,4676.0
530.0,-0.6725000000000007,107,64,4,56,181,245,0,4704.0,73.5,1.4895716535463106,28,2301.0,0.06354615424161995,4,25.0,0.41716548752148197,24,2619.0,7.314882404453779e-05,0,0.0,1.0,56,4945.0
535.0,-0.7049999999999994,109,65,4,58,182,247,0,4986.0,76.70769230769231,1.2204530543432914,28,2441.0,0.06474472850133209,6,47.0,0.20796479255575603,24,2739.0,0.0,0,0.0,1.0,58,5227.0
540.0,-0.2749999999999999,112,65,5,57,183,248,0,4742.0,72.95384615384616,1.053053540917553,28,2581.0,0.03161840808214521,8,80.0,0.28497990243559224,21,2676.0,0.01254524806839533,0,0.0,1.0,57,5337.0
545.0,0.19999999999999962,115,68,6,53,183,251,0,4146.0,60.970588235294116,1.8412030260960819,28,2721.0,0.03383853023882892,9,124.0,0.19728385583233943,16,2412.0,0.09818455888657418,0,0.0,1.0,53,5257.0
550.0,0.662500000000001,118,69,7,51,183,252,0,3721.0,53.927536231884055,2.2998790799795383,28,2861.0,0.034432271656251415,11,175.0,0.1657580596819214,12,1956.0,0.1368898991963874,0,0.0,1.0,51,4992.0
555.0,0.23749999999999916,121,71,7,50,184,255,0,3418.0,48.140845070422536,2.623921728060021,28,3001.0,0.033323529665039285,13,237.0,0.1852408343668341,9,1659.0,0.21658028440214463,0,0.0,1.0,50,4897.0
560.0,0.6625000000000002,124,70,7,50,187,257,0,3503.0,50.042857142857144,2.5535012731050393,28,3141.0,0.03282374692847666,15,311.0,0.11117544254006106,7,1180.0,0.32995246020611496,0,0.0,1.0,50,4632.0
565.0,0.5699999999999995,127,70,7,54,189,259,0,3762.0,53.74285714285714,2.3074359847674475,28,3281.0,0.0,19,395.0,0.06107918527874496,7,728.0,0.3495844822206329,0,0.0,1.0,54,4404.0
570.0,-0.08999999999999964,130,70,7,56,192,262,0,4038.0,57.68571428571428,1.7399080933786444,28,3421.0,0.0,21,496.0,0.008835708956017997,7,523.0,0.25345980583039657,0,0.0,1.0,56,4440.0
575.0,-0.5174999999999996,132,71,7,58,195,266,0,4119.0,58.014084507042256,1.4264235634912803,28,3561.0,0.05803111965001827,24,611.0,0.0006917680576288629,6,475.0,0.17811836945269366,0,0.0,1.0,58,4647.0
580.0,-0.4099999999999997,134,71,7,56,197,268,0,4215.0,59.36619718309859,1.9549118740087654,28,3701.0,0.09270232513352229,25,736.0,7.496447140371434e-07,3,372.0,0.3090141150818192,0,2.0,0.8626038804869447,56,4811.0
585.0,0.29999999999999993,137,70,8,52,199,269,0,3948.0,56.4,1.9962329321665753,25,3604.0,0.04697940602592248,25,861.0,3.068776024993889e-07,2,224.0,0.3608097485461544,0,2.0,0.8948374468952984,52,4691.0
590.0,0.7324999999999992,139,70,9,46,199,269,0,3119.0,44.55714285714286,2.6658451749296637,22,3285.0,0.040495067792705716,22,913.0,0.06550411072631701,2,200.0,0.5110864971824324,0,0.0,0.8597583027342933,46,4398.0
595.0,1.435000000000001,141,72,12,36,199,271,0,2362.0,32.80555555555556,3.8965667110202875,19,2843.0,0.10539803486124172,17,879.0,0.16444985444948707,0,100.0,0.3382959369036965,0,2.0,0.8737161448959326,36,3824.0
600.0,1.1475,143,72,13,32,199,271,0,1859.0,25.819444444444443,4.7069059841436065,15,2572.0,0.17216260117824111,14,780.0,0.14598475986715434,3,11.0,0.20649157224357517,0,2.0,0.873133937116927,32,3365.0
605.0,1.1925000000000001,145,69,13,27,202,271,0,1541.0,22.333333333333332,4.50269302710394,12,2133.0,0.17751376812742514,13,737.0,0.19612570787490055,1,15.0,0.08597990891732525,1,3.0,0.6231919915401755,27,2888.0
