step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
125.0,-0.155,0,29,0,13,25,54,0,270.0,9.310344827586206,6.514534748145783,7,145.0,0.1224654278493558,0,0.0,1.0,4,53.0,0.2098428371620752,2,72.0,0.4579063078541171,13,270.0
130.0,-0.17250000000000001,0,29,0,14,30,59,0,339.0,11.689655172413794,6.345772132656747,7,180.0,0.27372272133030845,0,0.0,0.9701335090264642,5,77.0,0.28757640089371794,2,82.0,0.47237576318117613,14,339.0
135.0,-0.195,0,26,0,17,33,59,0,417.0,16.03846153846154,3.218021116294745,9,219.0,0.09103992054953983,0,0.0,0.8988295954827924,6,106.0,0.17711657473901257,2,92.0,0.06736456803349078,17,417.0
140.0,0.4525,0,24,0,9,35,59,0,84.0,3.5,3.019739922736599,4,161.0,0.1845946606129206,1,1.0,0.38860990083626296,2,66.0,0.06309808050944164,2,8.0,0.16478018144405232,9,236.0
145.0,0.20250000000000004,0,26,0,5,35,61,0,46.0,1.7692307692307692,7.364552589062569,0,96.0,0.3773534930676486,2,10.0,0.6552099586183225,1,30.0,0.2913548815952851,2,19.0,0.5468228252709796,5,155.0
150.0,0.1425,0,27,0,6,36,63,0,76.0,2.814814814814815,9.667205645245723,1,24.0,0.5631740807896178,2,20.0,0.6929507672368844,1,25.0,0.567233672606413,2,29.0,0.6528269162262145,6,98.0
155.0,-0.019999999999999997,0,31,0,6,37,68,0,106.0,3.4193548387096775,9.668473225223087,1,10.0,0.7612006119912749,2,29.0,0.6442138197347311,1,29.0,0.0,2,38.0,0.5881166512899131,6,106.0
160.0,-0.095,0,30,0,8,38,68,0,144.0,4.8,8.82923511352529,1,15.0,0.7353821451059018,4,47.0,0.4836143342962284,1,34.0,0.0,2,48.0,0.5371253745019944,8,144.0
165.0,-0.11,0,29,0,10,40,69,0,188.0,6.482758620689655,7.992464510274709,1,20.0,0.3427124097131728,6,71.0,0.3227635367793331,1,39.0,0.0,2,58.0,0.0,10,188.0
170.0,-0.135,0,25,0,11,45,70,0,242.0,9.68,7.258462541609133,2,29.0,0.4958567275752914,6,101.0,0.23343840220540535,1,44.0,0.0,2,68.0,0.0,11,242.0
175.0,-0.1375,0,21,0,11,51,72,0,297.0,14.142857142857142,4.839782706219996,2,39.0,0.23677290430457731,6,131.0,0.2591842769393813,1,49.0,0.0,2,78.0,0.0,11,297.0
180.0,-0.16499999999999998,0,20,0,14,54,74,0,363.0,18.15,3.049445965265986,3,53.0,0.3611372316946229,8,168.0,0.12279828116778717,1,54.0,0.0,2,88.0,0.0,14,363.0
185.0,0.605,0,24,0,4,55,79,0,39.0,1.625,6.984052349587249,0,7.0,0.7199812939926239,4,114.0,0.16407684202751904,0,0.0,0.9066129782200975,0,0.0,0.8218477930661356,4,121.0
190.0,0.11499999999999998,0,30,0,2,55,85,0,27.0,0.9,9.549682491294766,0,0.0,0.7272011108039514,2,73.0,0.29886063509553773,0,1.0,0.839544945458984,0,1.0,0.8892554463587378,2,75.0
195.0,0.057499999999999996,0,29,0,6,57,86,0,49.0,1.6896551724137931,8.944024560190579,3,10.0,0.527708155439436,2,38.0,0.3410724498506812,1,3.0,0.6990669996693497,0,1.0,0.8833887398871344,6,52.0
200.0,-0.07499999999999998,0,32,0,8,58,90,0,81.0,2.53125,8.046667330852738,4,26.0,0.3944624053448609,2,47.0,0.30998018146042333,2,9.0,0.529224792112303,0,0.0,0.8566008001955846,8,82.0
205.0,-0.1175,0,36,0,10,58,94,0,129.0,3.5833333333333335,8.632141670829403,5,50.0,0.4199580243202654,2,57.0,0.48016665841904793,3,22.0,0.5830735181947426,0,0.0,0.7935572192774712,10,129.0
210.0,-0.12500000000000003,0,38,0,10,60,98,0,179.0,4.7105263157894735,8.3628696506142,5,75.0,0.39696357013331496,2,67.0,0.4943320859174337,3,37.0,0.5497097797831846,0,0.0,0.9284444369214708,10,179.0
215.0,-0.13749999999999998,0,35,0,11,64,99,0,234.0,6.685714285714286,6.592933215517257,5,100.0,0.14564657331315,2,77.0,0.49649429551513896,4,57.0,0.39441344981153864,0,0.0,0.6049147414467099,11,234.0
220.0,-0.18500000000000003,0,34,0,19,69,103,0,308.0,9.058823529411764,4.304470499948444,8,134.0,0.1722599255079363,4,90.0,0.2941739832218898,6,82.0,0.2311753912578598,1,2.0,0.0008601841552272093,19,308.0
225.0,-0.2625,0,32,0,23,73,105,0,413.0,12.90625,2.516869706518845,8,174.0,0.15547049406475652,5,112.0,0.24459736247003916,9,120.0,0.09278213931113245,1,7.0,0.0,23,413.0
230.0,0.3325,0,33,0,15,74,107,0,133.0,4.03030303030303,3.688807939383904,5,137.0,0.2693771266833648,4,35.0,0.26101855475710734,5,96.0,0.13502908707636557,1,12.0,0.2954137634472067,15,280.0
235.0,0.10750000000000003,0,35,0,12,74,109,0,143.0,4.085714285714285,5.931078230774716,1,85.0,0.3386461244594575,6,61.0,0.4247750658281721,4,73.0,0.2746244212998483,1,18.0,0.7252094757647977,12,237.0
240.0,0.03999999999999996,0,36,0,13,74,110,0,207.0,5.75,7.079144161008296,2,39.0,0.45426454493290636,6,91.0,0.37941990501142636,4,68.0,0.26934035958234553,1,23.0,0.7257941891291795,13,221.0
245.0,-0.1425,0,35,0,15,76,111,0,278.0,7.942857142857143,6.809064745535975,3,40.0,0.23032928911368614,7,123.0,0.3694725261165494,4,88.0,0.18783916863343153,1,27.0,0.64890381728881,15,278.0
250.0,-0.18750000000000006,0,37,0,15,76,113,0,353.0,9.54054054054054,7.2255978916966415,3,55.0,0.23004634537332944,7,158.0,0.334673378922814,4,108.0,0.18672776224929283,1,32.0,0.6674578048329993,15,353.0
255.0,-0.18749999999999994,0,36,0,15,80,116,0,428.0,11.88888888888889,7.04988941325752,3,70.0,0.47850549802839876,7,193.0,0.2590214602230466,4,128.0,0.2,1,37.0,0.6329353603622193,15,428.0
260.0,-0.19249999999999995,0,33,0,16,83,116,0,505.0,15.303030303030303,5.828147683480558,3,85.0,0.3828004134971814,8,230.0,0.14676849721138932,4,148.0,0.18356441113185723,1,42.0,0.36275227209989247,16,505.0
265.0,-0.21000000000000008,0,29,0,18,87,116,0,589.0,20.310344827586206,3.920120573646693,3,100.0,0.150160811802642,9,272.0,0.09069855381950408,4,168.0,0.14162351282354957,2,49.0,0.00023103416921822846,18,589.0
270.0,-0.24749999999999991,0,24,0,21,93,117,0,688.0,28.666666666666668,1.1046054901390443,5,123.0,2.6456533974480225e-05,9,317.0,0.021778182649451444,5,189.0,0.16281423419822597,2,59.0,0.0,21,688.0
275.0,0.7074999999999998,0,24,0,8,94,118,0,133.0,5.541666666666667,4.273033623191551,1,46.0,0.16905578820640635,5,245.0,0.057365569880608286,1,102.0,0.5059131814533079,1,12.0,0.32860221812302265,8,405.0
280.0,0.495,0,28,0,5,94,122,0,67.0,2.392857142857143,9.020002929749484,1,15.0,0.63801367868273,2,162.0,0.26957182158041687,1,12.0,0.708908435070649,1,18.0,0.7006664698960587,5,207.0
285.0,0.22,0,28,0,6,95,123,0,97.0,3.4642857142857144,9.838995400343562,1,20.0,0.6964527443552333,2,54.0,0.23735623419116791,2,22.0,0.6249105214934325,1,23.0,0.7936244991061011,6,119.0
290.0,-0.03749999999999999,0,28,0,10,97,125,0,134.0,4.785714285714286,8.051206200346288,3,29.0,0.3786137070151,2,44.0,0.3080178069829245,4,34.0,0.17966992184535402,1,27.0,0.7193568322528379,10,134.0
295.0,-0.135,0,26,0,11,100,126,0,188.0,7.230769230769231,7.194354814211736,3,44.0,0.3225951375952933,2,54.0,0.31831844512463797,5,58.0,1.1977397293880336e-05,1,32.0,0.6130898271556028,11,188.0
300.0,-0.15000000000000002,0,22,0,12,105,127,0,248.0,11.272727272727273,5.93958032568446,4,64.0,0.32183978237093336,2,64.0,0.0,5,83.0,0.16523012589174735,1,37.0,0.4749567423835618,12,248.0
305.0,-0.15000000000000002,0,21,0,12,108,129,0,308.0,14.666666666666666,5.446990656404007,4,84.0,0.15058708418209346,2,74.0,0.3333333333333333,5,108.0,0.35925743510998603,1,42.0,0.4764403558936474,12,308.0
310.0,-0.15500000000000003,0,21,0,13,110,131,0,370.0,17.61904761904762,3.7506854532085634,5,106.0,0.2757412815325444,2,84.0,0.3145027389584628,5,133.0,0.22399777950076724,1,47.0,0.17728382627579647,13,370.0
315.0,-0.18749999999999997,0,22,0,16,111,133,0,445.0,20.227272727272727,2.8982029614941744,5,131.0,0.2545783748655111,2,94.0,0.5701126730014894,7,164.0,0.03746744677252271,2,56.0,1.5044592728233147e-05,16,445.0
320.0,0.6649999999999999,0,25,0,5,111,136,0,31.0,1.24,5.272974030700511,1,64.0,0.25357871526461073,0,0.0,0.7650677436300722,3,106.0,0.07450537754761599,1,9.0,0.3138496465135752,5,179.0
325.0,0.21000000000000002,0,26,0,5,111,137,0,44.0,1.6923076923076923,8.17985506696252,1,17.0,0.507491577280599,1,5.0,0.6188063694346956,2,58.0,0.2078986083604816,1,15.0,0.6906999782387557,5,95.0
330.0,0.03999999999999999,0,30,0,7,113,143,0,77.0,2.566666666666667,8.806707934293764,1,9.0,0.6048201658666991,3,18.0,0.5508290186819488,2,32.0,0.482691931538352,1,20.0,0.7907385736925543,7,79.0
335.0,-0.1075,0,33,0,10,114,147,0,122.0,3.696969696969697,8.534662307044458,1,14.0,0.7005036111350689,6,42.0,0.3577857601380021,2,42.0,0.5082497320932893,1,24.0,0.6947249664863385,10,122.0
340.0,-0.1325,0,34,0,11,114,148,0,175.0,5.147058823529412,8.136693583204538,1,19.0,0.7114000285262525,7,75.0,0.19446534779729566,2,52.0,0.4122616310461955,1,29.0,0.6416851875683514,11,175.0
345.0,-0.15499999999999997,0,31,0,13,118,149,0,237.0,7.645161290322581,7.091946735224016,2,26.0,0.40423881093516806,8,115.0,0.10832499696510188,2,62.0,0.0,1,34.0,0.6215433890764812,13,237.0
350.0,-0.17000000000000004,0,27,0,14,123,150,0,305.0,11.296296296296296,6.030968104723663,3,39.0,0.3810526776129966,8,155.0,0.10931202166236204,2,72.0,0.0,1,39.0,0.6452385808892053,14,305.0
355.0,-0.18499999999999994,0,24,0,17,127,151,0,379.0,15.791666666666666,3.39630940116308,5,57.0,0.27621118594354405,8,195.0,0.07307990707896078,2,82.0,0.0,2,45.0,0.31685264449847633,17,379.0
360.0,-0.22249999999999998,0,24,0,20,129,153,0,468.0,19.5,1.9326605232198653,5,82.0,0.28336156531472395,9,236.0,0.09766382756197722,2,92.0,0.0,4,58.0,0.0007615725425234886,20,468.0
365.0,0.5325,0,26,0,9,129,155,0,129.0,4.961538461538462,4.744335165407015,2,40.0,0.41196212273884747,4,191.0,0.17027341934437148,0,0.0,0.6743763597125308,3,24.0,0.21862058028582543,9,255.0
370.0,0.13249999999999995,0,27,0,7,129,156,0,78.0,2.888888888888889,6.5655911079569425,3,28.0,0.383524113846339,1,133.0,0.2601811102181216,0,1.0,0.810101046786004,3,40.0,0.4977569006602693,7,202.0
375.0,0.14500000000000005,0,27,0,7,130,157,0,113.0,4.185185185185185,7.637196208418892,3,43.0,0.39354326579788007,1,45.0,0.37797727923535807,0,1.0,0.6780935490739841,3,55.0,0.5593298507028043,7,144.0
380.0,-0.012499999999999963,0,25,0,7,132,157,0,148.0,5.92,7.450034200123047,3,58.0,0.24640846588063817,1,21.0,0.38806930841548,0,1.0,0.6935177699573436,3,69.0,0.5322045145820244,7,149.0
385.0,-0.08500000000000002,0,27,0,7,132,159,0,183.0,6.777777777777778,7.740237014790184,3,73.0,0.24585088382386322,1,26.0,0.5,0,0.0,0.690672112790254,3,84.0,0.5167525623928586,7,183.0
390.0,-0.08750000000000001,0,29,0,7,133,162,0,218.0,7.517241379310345,7.886240204479116,3,88.0,0.4752951366123203,1,31.0,0.4741875517914789,0,0.0,0.8586646756495201,3,99.0,0.3379981018352857,7,218.0
395.0,-0.08749999999999998,0,29,0,7,135,164,0,253.0,8.724137931034482,7.479887875601697,3,103.0,0.4065320233718452,1,36.0,0.6422513149478499,0,0.0,0.5409500383874999,3,114.0,0.09035400903342716,7,253.0
400.0,-0.11000000000000001,0,32,0,11,137,169,0,297.0,9.28125,6.782338438783244,4,120.0,0.42498161118865363,2,42.0,0.4632892965118513,1,4.0,0.5018643149459605,4,131.0,0.000277214281937368,11,297.0
405.0,-0.16,0,28,0,13,143,171,0,361.0,12.892857142857142,5.180265346350075,5,144.0,0.19177063181531998,2,52.0,0.3236617036143527,2,14.0,0.5165221532370681,4,151.0,1.9080986476307743e-06,13,361.0
410.0,0.5025,0,24,0,9,148,172,0,61.0,2.5416666666666665,4.722444227987739,3,68.0,0.22411326617216604,3,17.0,0.16491639840168212,2,15.0,0.3927241016715276,1,60.0,0.3191893725171249,9,160.0
415.0,0.1225,0,26,0,10,148,174,0,109.0,4.1923076923076925,7.646258234182275,3,33.0,0.4061631606732183,4,36.0,0.5018648154089834,2,25.0,0.0,1,17.0,0.7150451304400016,10,111.0
420.0,-0.1225,0,26,0,10,149,175,0,159.0,6.115384615384615,7.787937476504103,3,47.0,0.24607897423018502,4,56.0,0.5675541350221383,2,35.0,0.0,1,22.0,0.708507294301478,10,160.0
425.0,-0.1275,0,26,0,11,152,178,0,211.0,8.115384615384615,6.214857801124286,3,62.0,0.3089661870158161,5,77.0,0.2828918216270699,2,45.0,0.3333333333333333,1,27.0,0.46245997112952314,11,211.0
430.0,-0.16000000000000003,0,28,0,13,152,180,0,275.0,9.821428571428571,6.761938258598799,4,82.0,0.3878828167902286,6,106.0,0.13529153232807314,2,55.0,0.31587928768567974,1,32.0,0.0,13,275.0
435.0,-0.16250000000000003,0,24,0,13,157,181,0,340.0,14.166666666666666,3.809514279694516,4,102.0,0.16871370834104174,6,136.0,0.006238081397264404,2,65.0,0.3149806719377894,1,37.0,0.0,13,340.0
440.0,-0.19999999999999996,0,24,0,17,159,183,0,420.0,17.5,3.8355104792055585,7,133.0,0.2905200926287347,7,170.0,2.6749192758014593e-06,2,75.0,0.0,1,42.0,0.4707618936425671,17,420.0
445.0,-0.2149999999999999,0,21,0,18,162,183,0,506.0,24.095238095238095,1.3109560238238347,8,169.0,0.10215595709395686,7,205.0,0.0,2,85.0,0.0,1,47.0,0.47037587888590326,18,506.0
450.0,-0.23750000000000007,0,21,0,19,162,183,0,601.0,28.61904761904762,0.045473338902968716,9,214.0,0.0058139519252417265,7,240.0,0.0,2,95.0,0.0,1,52.0,0.003917646396425723,19,601.0
455.0,0.6975000000000001,0,23,0,8,162,185,0,115.0,5.0,4.707359305762592,5,154.0,0.18017111594184154,2,163.0,0.09908391615840524,0,0.0,0.8224257868753835,1,5.0,0.441371652789733,8,322.0
460.0,0.33999999999999997,0,24,0,3,162,186,0,36.0,1.5,9.05202587272803,2,94.0,0.42307254540711037,0,80.0,0.4438062904982108,0,1.0,0.8586797629561327,1,11.0,0.6803481434259329,3,186.0
465.0,0.295,0,25,0,5,164,189,0,54.0,2.16,9.756615270954514,3,50.0,0.5399215671975597,0,0.0,1.0,1,2.0,0.7971985078214314,1,16.0,0.7102582190723831,5,68.0
470.0,-0.027500000000000007,0,27,0,5,165,192,0,79.0,2.925925925925926,9.874488530303635,3,53.0,0.5985243502011042,0,0.0,1.0,1,6.0,0.767243174756206,1,20.0,0.6014396258255255,5,79.0
475.0,-0.06499999999999997,0,29,0,6,165,194,0,105.0,3.6206896551724137,9.0054943201215,4,69.0,0.5161205904936627,0,0.0,1.0,1,11.0,0.5834442502411562,1,25.0,0.3536309545703855,6,105.0
480.0,-0.09750000000000002,0,29,0,9,168,197,0,144.0,4.9655172413793105,7.750140659176237,6,93.0,0.40269772496907663,0,0.0,1.0,2,21.0,0.2579983674964144,1,30.0,0.0,9,144.0
485.0,-0.1275,0,25,0,11,172,197,0,195.0,7.8,6.012719261818486,8,129.0,0.1968856087047346,0,0.0,1.0,2,31.0,0.3202271411671047,1,35.0,0.0,11,195.0
490.0,-0.1625,0,21,0,14,178,199,0,260.0,12.380952380952381,3.5050759871235884,11,179.0,0.02996196551715634,0,0.0,1.0,2,41.0,0.5348844236352784,1,40.0,0.0,14,260.0
495.0,-0.18250000000000005,0,20,0,15,181,201,0,333.0,16.65,2.600202336007793,12,237.0,0.13738444670192357,0,0.0,1.0,2,51.0,0.36889268863644986,1,45.0,0.0,15,333.0
500.0,0.3575,0,20,0,8,181,201,0,110.0,5.5,4.165890921007004,7,185.0,0.11880904162208293,0,0.0,0.752431067185471,1,5.0,0.4577324738419115,0,0.0,0.6361854025803156,8,190.0
505.0,0.06500000000000002,0,22,0,4,181,203,0,58.0,2.6363636363636362,7.498651014592662,3,152.0,0.23219715800293647,0,1.0,0.9034126007429135,1,10.0,0.0,0,1.0,0.9498763746253815,4,164.0
510.0,0.09499999999999999,0,24,0,5,181,205,0,83.0,3.4583333333333335,9.295691900869292,4,109.0,0.3227026168793851,0,1.0,0.8907920642103622,1,15.0,0.5,0,1.0,0.9314879386694418,5,126.0
515.0,0.025000000000000026,0,27,0,6,182,209,0,112.0,4.148148148148148,8.94943773452331,5,96.0,0.35988334947210343,0,0.0,0.7060120990823413,1,20.0,0.6167324403714991,0,0.0,0.9014338335962636,6,116.0
520.0,-0.07749999999999999,0,30,0,7,183,213,0,147.0,4.9,9.455375846438994,5,117.0,0.42119980024949677,1,5.0,0.7081110267714331,1,25.0,0.6826710116103386,0,0.0,1.0,7,147.0
525.0,-0.09,0,27,0,8,187,214,0,183.0,6.777777777777778,7.820245445484885,6,143.0,0.2320147240794274,1,10.0,0.6552987536501573,1,30.0,0.0,0,0.0,0.9591354373923364,8,183.0
530.0,-0.11500000000000002,0,24,0,11,190,214,0,229.0,9.541666666666666,5.2303446464368735,8,178.0,0.12666828184990891,2,16.0,0.11249636736502314,1,35.0,0.0,0,0.0,0.9414376093182425,11,229.0
535.0,-0.1775,0,24,0,17,191,215,0,300.0,12.5,2.6893335462212744,10,221.0,0.0005386274059686995,5,38.0,0.16259801558660184,1,40.0,0.0,1,1.0,0.10406393634146834,17,300.0
540.0,-0.2275,0,22,0,19,194,216,0,391.0,17.772727272727273,1.5833891318253435,10,271.0,0.08674349658348544,5,63.0,0.08272754615318813,1,45.0,0.0,3,12.0,9.940892845886476e-05,19,391.0
545.0,0.3075,0,26,0,10,195,221,0,134.0,5.153846153846154,4.889126422364459,5,200.0,0.27535678683112436,2,41.0,0.3012546492945039,0,0.0,0.7322266691409128,3,27.0,0.16807563169964548,10,268.0
550.0,0.15000000000000002,0,28,0,8,195,223,0,114.0,4.071428571428571,7.522835346018446,3,126.0,0.2966472764172743,2,38.0,0.44771243141806016,0,1.0,0.8655342869288232,3,43.0,0.5215692205646125,8,208.0
555.0,0.0825,0,30,0,8,195,225,0,154.0,5.133333333333334,8.445813916916338,3,68.0,0.39073030272713144,2,48.0,0.576108681611661,0,1.0,0.7550294746005483,3,58.0,0.4481541826985079,8,175.0
560.0,-0.07999999999999997,0,32,0,11,196,228,0,207.0,6.46875,7.917492443301431,4,69.0,0.3861292282648306,2,58.0,0.3202142439282746,2,8.0,0.6471556079336027,3,72.0,0.44114835143569947,11,207.0
565.0,-0.15750000000000006,0,34,0,13,197,231,0,270.0,7.9411764705882355,7.890587617644919,5,92.0,0.3465398831167406,2,68.0,0.47994436771834886,3,23.0,0.5353238486093631,3,87.0,0.3537772888069384,13,270.0
570.0,-0.16749999999999998,0,34,0,14,200,234,0,337.0,9.911764705882353,7.353467960139682,6,119.0,0.224325942092274,2,78.0,0.5737222369021152,3,38.0,0.4474186004496649,3,102.0,0.24738980198914115,14,337.0
575.0,-0.185,0,35,0,15,204,239,0,411.0,11.742857142857142,6.7754059671162015,7,153.0,0.3470319397233696,2,88.0,0.5701795303217455,3,53.0,0.3224906592019246,3,117.0,0.300816765357928,15,411.0
580.0,-0.2125,0,32,0,19,208,240,0,496.0,15.5,3.5162026176145047,8,189.0,0.14714681650067998,3,100.0,0.32932009269709084,4,73.0,0.1836857681257603,4,134.0,0.19192344875891862,19,496.0
585.0,-0.2775,0,30,0,25,211,241,0,607.0,20.233333333333334,0.965598294165328,10,235.0,0.001052482287192045,5,118.0,0.04607860811164775,6,100.0,0.23477011640226728,4,154.0,0.004666702338981571,25,607.0
590.0,0.7175,0,30,0,13,211,241,0,127.0,4.233333333333333,3.794492112728937,6,171.0,0.07342036493165797,4,28.0,0.1706285197982042,1,56.0,0.2667541265209439,2,65.0,0.3241458566182649,13,320.0
595.0,0.26250000000000007,0,32,0,10,211,243,0,128.0,4.0,7.188613893104623,3,118.0,0.2899617612124381,4,49.0,0.48132841938101645,1,21.0,0.480383529767104,2,27.0,0.547968208868305,10,215.0
600.0,0.012500000000000004,0,32,0,10,212,244,0,178.0,5.5625,8.786865726252376,3,84.0,0.4053913822041821,4,69.0,0.5746330145888782,1,20.0,0.47105236869365275,2,37.0,0.6733563574976564,10,210.0
605.0,-0.047500000000000014,0,28,0,11,216,244,0,229.0,8.178571428571429,7.474891162984396,4,70.0,0.0008732604849194534,4,88.0,0.5037502390405856,1,25.0,0.0,2,46.0,0.5465260957082728,11,229.0
610.0,-0.14000000000000004,0,28,0,12,216,244,0,285.0,10.178571428571429,6.97339184376802,4,90.0,0.0,5,109.0,0.3624424525208346,1,30.0,0.0,2,56.0,0.5177521091728621,12,285.0
615.0,-0.15,0,27,0,12,220,247,0,345.0,12.777777777777779,6.767187373154212,4,110.0,0.3268367174854568,5,134.0,0.16666760193813115,1,35.0,0.0,2,66.0,0.32460365304000605,12,345.0
620.0,-0.15,0,24,0,12,224,248,0,405.0,16.875,5.8707350306003505,4,130.0,0.29126632918312323,5,159.0,0.1570770626401172,1,40.0,0.0,2,76.0,0.0,12,405.0
625.0,-0.1575,0,23,0,13,228,251,0,468.0,20.347826086956523,4.859636220131643,5,153.0,0.28132670503401513,5,184.0,0.16931209491339308,1,45.0,0.4699269432156522,2,86.0,0.0,13,468.0
