step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.395004047842553,0,0.0,0.8934276954831682,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,11.423102868132714,0,0.0,0.8375507122606921,0,0.0
15.0,-0.03,14,0,2,0,14,0,3.0,0.21428571428571427,4.258390280822931,2,3.0,0.25958707493501115,2,3.0
20.0,-0.43000000000000005,16,0,10,0,16,0,46.0,2.875,4.914725472995203,10,46.0,0.2709035272019561,10,46.0
25.0,-0.27999999999999997,17,0,8,1,18,0,61.0,3.588235294117647,5.009850452712932,8,74.0,0.30794872072629836,8,74.0
30.0,-0.27,20,0,8,2,22,0,101.0,5.05,7.43590681652991,8,101.0,0.41615303417174937,8,101.0
35.0,-0.010000000000000009,22,0,5,2,24,0,48.0,2.1818181818181817,6.842583606127806,5,102.0,0.3337322591544492,5,102.0
40.0,0.33999999999999997,20,0,5,6,26,0,64.0,3.2,7.529558633200611,5,68.0,0.37941393827632225,5,68.0
45.0,-0.13,25,0,5,7,32,0,79.0,3.16,8.159479162109587,5,81.0,0.45707835083128834,5,81.0
50.0,-0.4099999999999999,21,0,9,11,32,0,120.0,5.714285714285714,7.070460130999847,9,122.0,0.3576957235804085,9,122.0
55.0,-0.18999999999999995,26,0,5,14,40,0,120.0,4.615384615384615,7.053834791839003,5,141.0,0.4506024356356532,5,141.0
60.0,-0.1100000000000001,25,0,8,15,40,0,149.0,5.96,7.819084482074399,8,152.0,0.4013451318709804,8,152.0
65.0,0.62,25,0,8,17,42,0,78.0,3.12,5.54075041484059,8,90.0,0.16502288722647518,8,90.0
70.0,-0.42000000000000004,23,0,12,21,44,0,132.0,5.739130434782608,6.151341097938032,12,132.0,0.2452792748557633,12,132.0
75.0,-0.21999999999999997,26,0,10,24,50,0,136.0,5.230769230769231,6.456152671754932,10,154.0,0.41123095256515396,10,154.0
80.0,-0.32000000000000006,22,0,10,28,50,0,186.0,8.454545454545455,6.81460752200718,10,186.0,0.37560646050147994,10,186.0
85.0,-0.06999999999999984,24,0,5,28,52,0,142.0,5.916666666666667,6.406934748987951,5,193.0,0.2976434979334006,5,193.0
90.0,0.28,26,0,6,32,58,0,163.0,6.269230769230769,8.812356445410625,6,165.0,0.5219114357582797,6,165.0
