step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.509604442655872,0,0.0,0.9277666674649147,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,11.784483243423539,0,0.0,0.8832493527198292,0,0.0
15.0,-0.08,14,0,6,0,14,0,8.0,0.5714285714285714,3.8431667194284365,6,8.0,0.19072580577756393,6,8.0
20.0,-0.48000000000000004,16,0,10,0,16,0,56.0,3.5,4.666344320984921,10,56.0,0.23801551495065162,10,56.0
25.0,-0.22999999999999998,18,0,7,0,18,0,62.0,3.4444444444444446,5.602834350415597,7,79.0,0.3033768121780659,7,79.0
30.0,-0.22999999999999998,20,0,8,2,22,0,102.0,5.1,7.661818162823707,8,102.0,0.34794845652754935,8,102.0
35.0,0.030000000000000027,22,0,4,2,24,0,45.0,2.0454545454545454,7.563607565837091,4,99.0,0.3445698683267964,4,99.0
40.0,0.42000000000000004,19,0,3,7,26,0,52.0,2.736842105263158,8.26845438739698,3,57.0,0.40584126383303404,3,57.0
45.0,-0.13,24,0,5,8,32,0,66.0,2.75,8.263531730865509,5,70.0,0.44541484781101004,5,70.0
50.0,-0.3900000000000001,19,0,9,13,32,0,105.0,5.526315789473684,6.8236397714498525,9,109.0,0.37342651290646084,9,109.0
55.0,-0.1299999999999999,25,0,5,15,40,0,98.0,3.92,6.6117337493417745,5,122.0,0.43280145873191084,5,122.0
60.0,-0.10000000000000009,23,0,8,17,40,0,130.0,5.6521739130434785,7.679163772428031,8,132.0,0.45469607875064977,8,132.0
65.0,0.6300000000000001,25,0,6,17,42,0,56.0,2.24,5.637803408984996,6,69.0,0.1720830727292733,6,69.0
70.0,-0.43999999999999995,22,0,12,22,44,0,113.0,5.136363636363637,5.541509738374037,12,113.0,0.23414867894065583,12,113.0
75.0,0.0,26,0,7,24,50,0,63.0,2.423076923076923,6.547584260856859,7,113.0,0.4221719928882198,7,113.0
80.0,0.10999999999999988,23,0,8,27,50,0,102.0,4.434782608695652,8.080542454427613,8,102.0,0.45417974636423336,8,102.0
85.0,0.010000000000000009,23,0,5,29,52,0,48.0,2.0869565217391304,6.568221131344343,5,101.0,0.29514440063903263,5,101.0
90.0,0.35,26,0,4,32,58,0,62.0,2.3846153846153846,8.706335267114657,4,66.0,0.5138674658476055,4,66.0
95.0,0.37000000000000005,25,0,3,35,60,0,16.0,0.64,7.904453034257722,3,29.0,0.4289584702427218,3,29.0
100.0,-0.3,25,0,12,39,64,0,55.0,2.2,5.7956735947967015,12,59.0,0.27534883056272214,12,59.0
105.0,-0.38,27,0,9,41,68,0,65.0,2.4074074074074074,6.366743919682147,9,97.0,0.40297388748779606,9,97.0
110.0,-0.010000000000000009,24,0,7,44,68,0,95.0,3.9583333333333335,7.194754317509187,7,98.0,0.3885513693116721,7,98.0
115.0,0.14,25,0,5,45,70,0,38.0,1.52,5.984357193668851,5,84.0,0.23086037716442653,5,84.0
120.0,0.039999999999999925,21,0,9,49,70,0,77.0,3.6666666666666665,6.591837474223594,9,80.0,0.12599569160073812,9,80.0
125.0,-0.19999999999999996,26,0,5,52,78,0,80.0,3.076923076923077,8.598621635381532,5,100.0,0.507487807175935,5,100.0
130.0,0.0,25,0,4,57,82,0,96.0,3.84,10.20086740585807,4,100.0,0.7045630148459608,4,100.0
135.0,0.54,26,0,4,58,84,0,46.0,1.7692307692307692,8.01392858278496,4,46.0,0.4891379450569086,4,46.0
140.0,-0.38999999999999996,23,0,10,63,86,0,85.0,3.6956521739130435,6.690411246139183,10,85.0,0.33934358815877064,10,85.0
145.0,-0.31999999999999995,22,0,9,66,88,0,115.0,5.2272727272727275,4.938733247573717,9,117.0,0.24853615849743688,9,117.0
150.0,-0.52,24,0,11,68,92,0,169.0,7.041666666666667,6.807839711570658,11,169.0,0.3355358118204978,11,169.0
155.0,-0.1100000000000001,25,0,5,69,94,0,133.0,5.32,7.081165122886498,5,180.0,0.3875584667112817,5,180.0
