step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.232480512681372,0,0.0,0.9186755181573192,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,11.723439127157723,0,0.0,0.8886243839230344,0,0.0
15.0,-0.05,16,0,3,0,16,0,5.0,0.3125,6.816520986322082,3,5.0,0.4118710744390979,3,5.0
20.0,-0.34,16,0,8,0,16,0,39.0,2.4375,5.888689219012436,8,39.0,0.3140694260045421,8,39.0
25.0,-0.4,15,0,8,1,16,0,79.0,5.266666666666667,4.964609957649009,8,79.0,0.2753899055406399,8,79.0
30.0,-0.45999999999999996,16,0,10,4,20,0,125.0,7.8125,4.955691230231896,10,125.0,0.27708749116784165,10,125.0
35.0,-0.5,24,0,10,4,28,0,175.0,7.291666666666667,7.672415340933523,10,175.0,0.5141132365733445,10,175.0
40.0,0.0,24,0,10,4,28,0,175.0,7.291666666666667,6.288885650758455,10,175.0,0.3875157820347065,10,175.0
45.0,0.0,26,0,10,6,32,0,122.0,4.6923076923076925,4.1948651697450865,10,175.0,0.25686346100589486,10,175.0
50.0,0.4099999999999999,25,0,10,7,32,0,116.0,4.64,5.243755935860159,10,134.0,0.22290673571391023,10,134.0
55.0,-0.34999999999999987,28,0,11,8,36,0,169.0,6.035714285714286,7.074273454674197,11,169.0,0.2461160413290061,11,169.0
60.0,-0.5800000000000001,25,0,12,11,36,0,227.0,9.08,6.364505184805901,12,227.0,0.23378741199650302,12,227.0
65.0,-0.6000000000000001,20,0,12,16,36,0,287.0,14.35,3.5811820250108966,12,287.0,0.12223257840816606,12,287.0
70.0,-0.69,28,0,14,20,48,0,356.0,12.714285714285714,6.355333511234204,14,356.0,0.4228523162862375,14,356.0
75.0,-0.6999999999999997,28,0,14,20,48,0,426.0,15.214285714285714,5.368313984511436,14,426.0,0.3466031762501422,14,426.0
80.0,0.5299999999999998,30,0,16,22,52,0,309.0,10.3,3.130182990417316,16,373.0,0.1662392119130264,16,373.0
85.0,-0.20999999999999996,30,0,18,22,52,0,394.0,13.133333333333333,4.871258538787297,18,394.0,0.17245288683492643,18,394.0
90.0,0.6600000000000001,28,0,10,24,52,0,172.0,6.142857142857143,4.558331463836594,10,328.0,0.10924963933091748,10,328.0
95.0,1.1599999999999997,29,0,8,27,56,0,161.0,5.551724137931035,7.327619928991274,8,212.0,0.3092908235097272,8,212.0
100.0,0.08000000000000007,33,0,8,31,64,0,201.0,6.090909090909091,9.88793686684561,8,204.0,0.5940714331319299,8,204.0
105.0,-0.3900000000000001,30,0,9,34,64,0,243.0,8.1,8.689437424057722,9,243.0,0.422716479210435,9,243.0
110.0,-0.52,27,0,12,41,68,0,295.0,10.925925925925926,5.344911071725473,12,295.0,0.230732418131907,12,295.0
115.0,-0.7799999999999998,23,0,16,45,68,0,373.0,16.217391304347824,2.9932003757498413,16,373.0,0.11669238837802678,16,373.0
120.0,-0.8800000000000003,25,0,18,47,72,0,461.0,18.44,3.60082230907806,18,461.0,0.17315502285310114,18,461.0
125.0,1.1700000000000004,24,0,12,48,72,0,275.0,11.458333333333334,4.449499730279565,12,344.0,0.22536713145580797,12,344.0
130.0,0.9499999999999997,31,0,12,49,80,0,236.0,7.612903225806452,6.905748619878488,12,249.0,0.3947686053309151,12,249.0
135.0,0.6500000000000001,34,0,5,50,84,0,58.0,1.7058823529411764,8.574575638796547,5,184.0,0.5148299252774012,5,184.0
140.0,0.8,30,0,5,54,84,0,83.0,2.7666666666666666,7.950241359488314,5,104.0,0.3792895330891913,5,104.0
145.0,-0.33000000000000007,27,0,11,57,84,0,124.0,4.592592592592593,6.845089088094216,11,137.0,0.051658458833280865,11,137.0
150.0,-0.6399999999999997,25,0,13,63,88,0,188.0,7.52,6.759652863411555,13,201.0,0.2203908300443463,13,201.0
155.0,-0.6500000000000004,19,0,13,69,88,0,253.0,13.31578947368421,3.3399668438002377,13,266.0,0.0985960677720145,13,266.0
160.0,-0.7199999999999998,21,0,15,71,92,0,325.0,15.476190476190476,3.910051734955366,15,338.0,0.19536712673679676,15,338.0
165.0,0.33000000000000007,29,0,13,71,100,0,292.0,10.068965517241379,6.566744646212529,13,305.0,0.44974143846357406,13,305.0
170.0,-0.10000000000000009,28,0,12,72,100,0,302.0,10.785714285714286,5.121829766353074,12,315.0,0.29363786679328446,12,315.0
175.0,0.08000000000000007,31,0,15,73,104,0,174.0,5.612903225806452,4.359918106407817,15,307.0,0.1862860265023842,15,307.0
180.0,0.5999999999999996,29,0,11,75,104,0,178.0,6.137931034482759,5.918116081085521,11,247.0,0.23915001848502943,11,247.0
185.0,-0.009999999999999787,31,0,13,77,108,0,235.0,7.580645161290323,7.613154958699261,13,248.0,0.2941191632891172,13,248.0
190.0,-0.6499999999999999,25,0,13,83,108,0,300.0,12.0,6.309944807877759,13,313.0,0.22442480678738963,13,313.0
195.0,-0.6499999999999999,29,0,13,87,116,0,365.0,12.586206896551724,6.665355030966474,13,378.0,0.3925145911578682,13,378.0
200.0,-0.7100000000000004,29,0,15,91,120,0,436.0,15.03448275862069,6.407689965688217,15,449.0,0.42335664820466545,15,449.0
205.0,-0.7699999999999996,28,0,17,92,120,0,513.0,18.321428571428573,3.4239301126267097,17,526.0,0.20366550048467108,17,526.0
210.0,0.6299999999999999,28,0,17,92,120,0,325.0,11.607142857142858,2.259956685048001,17,463.0,0.042700080029428475,17,463.0
215.0,0.4900000000000002,30,0,18,94,124,0,411.0,13.7,4.7981292314961985,18,414.0,0.1921393921176959,18,414.0
