step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.395004047842553,0,0.0,0.8934276954831682,0,0.0
10.0,0.0,12,0,0,0,12,0,0.0,0.0,11.423102868132714,0,0.0,0.8375507122606921,0,0.0
15.0,-0.04,14,0,3,0,14,0,4.0,0.2857142857142857,4.687516041416882,3,4.0,0.25784356394239905,3,4.0
20.0,-0.43,16,0,10,0,16,0,47.0,2.9375,4.594118585139517,10,47.0,0.2709035272019561,10,47.0
25.0,-0.28,17,0,6,1,18,0,61.0,3.588235294117647,4.94324375838622,6,75.0,0.32250832204558444,6,75.0
30.0,-0.16000000000000003,20,0,6,2,22,0,91.0,4.55,7.725020544741403,6,91.0,0.44510293147578484,6,91.0
35.0,0.12,22,0,2,2,24,0,43.0,1.9545454545454546,7.555421509500693,2,79.0,0.392933561153629,2,79.0
40.0,0.12,20,0,6,6,26,0,67.0,3.35,7.218245482126873,6,67.0,0.2781241390160606,6,67.0
45.0,0.23000000000000004,24,0,6,8,32,0,34.0,1.4166666666666667,8.326798981379516,6,44.0,0.5004783088434173,6,44.0
50.0,-0.23000000000000004,20,0,8,12,32,0,67.0,3.35,7.173587171245134,8,67.0,0.360691848979577,8,67.0
55.0,0.030000000000000027,26,0,3,14,40,0,16.0,0.6153846153846154,8.149623574174017,3,64.0,0.4911588859381169,3,64.0
60.0,0.24,22,0,6,18,40,0,37.0,1.6818181818181819,8.19921700765092,6,40.0,0.4782765271909464,6,40.0
65.0,0.040000000000000036,24,0,5,18,42,0,22.0,0.9166666666666666,5.723507203710773,5,36.0,0.1728817700694895,5,36.0
70.0,-0.27,21,0,9,23,44,0,63.0,3.0,7.008834236111098,9,63.0,0.2887716667696699,9,63.0
75.0,-0.18000000000000005,25,0,5,25,50,0,58.0,2.32,8.100954156781382,5,81.0,0.49266168056874315,5,81.0
80.0,0.030000000000000027,21,0,4,29,50,0,77.0,3.6666666666666665,9.167616678675383,4,78.0,0.5574753227944211,4,78.0
85.0,0.32,21,0,4,31,52,0,46.0,2.1904761904761907,8.341644531238192,4,46.0,0.4916892925951331,4,46.0
90.0,-0.34,23,0,9,35,58,0,80.0,3.4782608695652173,7.375371113371345,9,80.0,0.42967404779147195,9,80.0
95.0,-0.28,22,0,6,38,60,0,101.0,4.590909090909091,6.656465341758366,6,108.0,0.4313551927184498,6,108.0
