step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.195022926267605,0,0.0,1.0,0,0.0,1.0,0,0.0,0.805339589822635,0,0.0,1.0,0,0.0
10.0,0.0,4,0,0,0,4,0,0.0,0.0,11.532348919197537,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8389819193815726,0,0.0,1.0,0,0.0
15.0,0.0,4,0,0,0,4,0,0.0,0.0,10.982284683884153,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8002757609609001,0,0.0,1.0,0,0.0
20.0,-0.5,6,0,2,0,6,0,3.0,0.5,5.319331160064464,0,0.0,1.0,0,0.0,1.0,2,3.0,0.2434000955954582,0,0.0,1.0,2,3.0
25.0,-1.0,8,0,4,0,8,0,18.0,2.25,5.1448428321745485,0,0.0,0.9600323971194675,0,0.0,0.8405735910646295,4,18.0,0.05347992743989214,0,0.0,1.0,4,18.0
30.0,-1.25,10,0,5,0,10,0,41.0,4.1,6.520993750777796,0,0.0,0.9472388686943447,0,0.0,0.9327613972162925,5,41.0,2.3076950761564757e-05,0,0.0,1.0,5,41.0
35.0,-0.5,13,0,2,0,13,0,19.0,1.4615384615384615,9.037011652484283,0,0.0,0.9793359625421205,0,0.0,0.9093492331989251,2,46.0,0.06920973780859091,0,0.0,0.915354076118817,2,46.0
40.0,0.0,13,0,0,0,13,0,0.0,0.0,11.79083405250954,0,0.0,0.9840479276493015,0,0.0,0.9033406171131159,0,20.0,0.40333745223672335,0,2.0,0.8926175851175516,0,22.0
45.0,-0.25,14,0,1,0,14,0,4.0,0.2857142857142857,9.210867323417755,0,0.0,0.9835070599362904,0,0.0,0.6667748611735057,1,24.0,0.00580593565802615,0,2.0,0.7240640413061284,1,26.0
50.0,-1.25,17,0,5,0,17,0,22.0,1.2941176470588236,6.854990865760799,0,0.0,0.9606407332492516,1,3.0,0.4907227234059892,2,34.0,0.0,2,7.0,0.39124804939318536,5,44.0
55.0,-1.75,17,0,7,0,17,0,45.0,2.6470588235294117,3.9407678644588895,0,0.0,0.9451197738775343,3,13.0,0.37692082513069175,2,44.0,0.0,2,16.0,0.059484230472541984,7,73.0
60.0,-2.25,18,0,9,0,18,0,88.0,4.888888888888889,4.865424605131433,0,0.0,0.8641433257641198,4,31.0,0.1909123534693168,2,54.0,0.0,3,25.0,0.17480333772892676,9,110.0
65.0,-2.25,19,0,9,0,19,0,101.0,5.315789473684211,5.476738191692918,1,2.0,0.4874787300113569,5,54.0,0.15193447602428342,2,64.0,0.31274698902607034,1,21.0,0.09608330410933437,9,141.0
70.0,-2.25,18,0,9,2,20,0,140.0,7.777777777777778,5.258159301455286,0,0.0,0.6239367586300639,6,80.0,0.0005295850065077006,2,74.0,0.19452909610373637,1,6.0,0.0,9,160.0
75.0,-2.25,19,0,9,4,23,0,176.0,9.263157894736842,6.171171631054922,0,0.0,0.9395948058031449,6,110.0,0.0,3,88.0,0.5053307722704223,0,0.0,1.0,9,198.0
80.0,-2.25,19,0,9,6,25,0,221.0,11.631578947368421,6.210633017122152,0,0.0,0.6472455288600437,6,140.0,0.0,3,103.0,0.5911833273384988,0,0.0,1.0,9,243.0
85.0,-2.75,21,0,11,7,28,0,272.0,12.952380952380953,4.028318369775876,1,5.0,0.48612966460953705,6,170.0,0.0,4,119.0,0.3245330454195028,0,0.0,1.0,11,294.0
90.0,-3.0,22,0,12,8,30,0,296.0,13.454545454545455,2.6687487044227294,0,3.0,0.6065080728748196,5,167.0,0.0,7,151.0,0.09795615552994522,0,0.0,1.0,12,321.0
