step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,5,0,0,0,5,0,0.0,0.0,10.582009296361289,0,0.0,0.7261274096291268,0,0.0,0.9770458852890679,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,7,0,0,0,7,0,0.0,0.0,12.620051751797474,0,0.0,0.9261504405330082,0,0.0,0.9333867162156706,0,0.0,0.9528297098755372,0,0.0,1.0,0,0.0
15.0,0.0,8,0,0,0,8,0,0.0,0.0,7.93595172436608,0,0.0,0.3923557076651805,0,0.0,0.9784553862467099,0,0.0,0.9206794413177887,0,0.0,0.955570235697567,0,0.0
20.0,-0.75,8,0,3,0,8,0,8.0,1.0,5.10429446727529,3,8.0,0.19823631524304558,0,0.0,1.0,0,0.0,0.15519254748212266,0,0.0,0.9694803535227889,3,8.0
25.0,-1.25,10,0,5,0,10,0,30.0,3.0,5.052551608175003,4,27.0,0.1712835218993827,0,0.0,0.9219708136723765,1,3.0,0.000385525286049088,0,0.0,0.7709349644043899,5,30.0
30.0,-1.75,12,0,7,0,12,0,61.0,5.083333333333333,4.623658830034395,5,51.0,0.3609231726413561,0,0.0,0.9593875506511884,1,8.0,0.0,1,2.0,0.007204587426122083,7,61.0
35.0,-1.5,14,0,6,0,14,0,89.0,6.357142857142857,3.922827423250459,5,76.0,0.26797584991504225,0,0.0,1.0,1,13.0,0.0,0,3.0,0.5490043292976916,6,92.0
40.0,-1.25,15,0,5,0,15,0,61.0,4.066666666666666,5.956785603543249,4,84.0,0.36334620132807544,0,0.0,1.0,1,18.0,0.0,0,0.0,0.910420255832581,5,102.0
45.0,-0.75,19,0,3,0,19,0,37.0,1.9473684210526316,7.4723885410107185,2,55.0,0.3705585367542018,0,2.0,0.8817995556544306,1,23.0,0.4609268381581272,0,0.0,0.5628433226034129,3,80.0
50.0,-1.5,22,0,6,2,24,0,60.0,2.727272727272727,7.112252190637026,4,70.0,0.32884131764019786,0,2.0,0.942526517409356,1,28.0,0.7361063725391046,1,3.0,1.2465454391801472e-05,6,103.0
55.0,-2.75,26,0,11,2,28,0,103.0,3.9615384615384617,4.600088039774739,8,101.0,0.25035016347802785,1,4.0,0.5335701547805788,1,33.0,0.5172882626942965,1,8.0,0.0,11,146.0
60.0,-3.5,28,0,14,2,30,0,132.0,4.714285714285714,3.715361490816566,8,124.0,0.22673631912818742,3,15.0,0.2386462944012414,2,43.0,0.30570462713329594,1,13.0,0.45791835840320794,14,195.0
65.0,-4.25,28,0,17,2,30,0,213.0,7.607142857142857,3.914379233130336,8,144.0,0.24057897730501532,3,30.0,0.21720084843994558,5,66.0,0.34220300526306224,1,18.0,0.6229864128121535,17,258.0
70.0,-4.25,28,0,17,2,30,0,239.0,8.535714285714286,2.573937424181626,6,139.0,0.07210621868343232,4,47.0,8.84369936050024e-06,6,94.0,0.3652296422512889,1,23.0,0.2646862000432948,17,303.0
75.0,-3.25,30,0,13,2,32,0,156.0,5.2,4.561434783073719,4,103.0,0.28915255967118886,3,62.0,0.37976419203551337,3,66.0,0.37211033074317174,3,34.0,0.0008359349321744062,13,265.0
80.0,-2.75,30,0,11,2,32,0,153.0,5.1,4.924297026199617,4,120.0,0.22456082628061033,3,77.0,0.4273570959371677,1,24.0,0.1561759661232535,3,53.0,0.5170925178868263,11,274.0
85.0,-5.0,32,0,20,3,35,0,233.0,7.28125,3.7995774304544336,10,155.0,0.16272729573591246,4,94.0,0.15981959933189369,3,14.0,3.87930690191178e-05,3,68.0,0.5634449056313423,20,331.0
90.0,-5.0,34,0,20,3,37,0,284.0,8.352941176470589,3.5199087441852233,7,181.0,0.21423862209203548,6,121.0,0.24921095768036416,3,29.0,0.23866205812868682,4,85.0,0.2908681149716439,20,416.0
95.0,-5.5,36,0,22,3,39,0,371.0,10.305555555555555,3.230545440822777,6,174.0,0.2876255200035959,6,151.0,0.20611770274425895,3,46.0,0.5088063183332475,7,115.0,0.015319262998620803,22,486.0
100.0,-6.75,37,0,27,3,40,0,495.0,13.378378378378379,1.9828263402047135,6,196.0,0.11482507897698488,7,182.0,0.13682359110453005,4,62.0,0.39255537406913715,10,162.0,0.00020226554273991077,27,602.0
105.0,-7.75,38,0,31,3,41,0,642.0,16.894736842105264,1.1341359024861863,8,233.0,0.09498180187779277,8,220.0,0.10859370817107648,5,84.0,0.14143794526705333,10,212.0,1.965100469455114e-06,31,749.0
110.0,-7.5,39,0,30,3,42,0,667.0,17.102564102564102,1.087983031893432,7,227.0,0.17079686200174035,8,260.0,0.0016069923140856724,8,117.0,0.0006015349658174335,7,238.0,0.03180516186703846,30,842.0
115.0,-6.25,39,0,25,3,42,0,681.0,17.46153846153846,2.7214573196240015,4,159.0,0.12262670566883956,9,307.0,0.24075710929426034,8,157.0,1.060989177195233e-06,4,228.0,0.17783107411947688,25,851.0
120.0,-6.25,39,0,25,3,42,0,764.0,19.58974358974359,2.1573795819483834,7,186.0,0.05573975924105559,6,328.0,0.1503502429490525,8,197.0,0.0,4,233.0,0.02585335273530806,25,944.0
125.0,-7.0,37,0,28,5,42,0,773.0,20.89189189189189,1.8759644233591934,8,222.0,0.001837500199670412,9,341.0,0.0005497912130538369,5,188.0,0.05474549336870739,6,264.0,0.2608352961748338,28,1015.0
130.0,-4.75,38,0,19,7,45,0,401.0,10.552631578947368,3.8476459104801624,9,267.0,0.09385193078016094,6,304.0,0.03597974729127226,1,114.0,0.5014122701238979,3,208.0,0.32765786391024626,19,893.0
135.0,-2.75,38,0,11,7,45,0,177.0,4.657894736842105,5.372798306436187,6,267.0,0.12527968186116278,1,176.0,0.20935658772972024,2,96.0,0.34319073320659266,2,105.0,0.24737312828211622,11,644.0
140.0,-3.0,37,0,12,8,45,0,191.0,5.162162162162162,6.318268803908676,5,233.0,0.14255029350988394,0,127.0,0.2813375284803933,5,115.0,0.28836529373300784,2,69.0,0.22865931660181696,12,544.0
145.0,-3.25,31,0,13,15,46,0,191.0,6.161290322580645,4.763352884697462,6,233.0,0.1429389917280736,3,136.0,0.027075679040212082,3,110.0,0.3854212749323252,1,38.0,0.13487822922702952,13,517.0
150.0,-3.0,29,0,12,19,48,0,239.0,8.241379310344827,5.023887592961402,6,263.0,0.2396274871564218,2,100.0,0.06131743021712884,3,73.0,0.2939584226316334,1,6.0,0.0,12,442.0
155.0,-2.25,28,0,9,21,49,0,261.0,9.321428571428571,5.704047261972347,5,281.0,0.3428531293903172,0,31.0,0.4802500329508358,4,90.0,0.0636159804466774,0,0.0,1.0,9,402.0
160.0,-3.5,28,0,14,23,51,0,322.0,11.5,5.589292602748072,5,306.0,0.34504058365086226,2,36.0,0.002214194636337778,7,123.0,0.19332700325399343,0,0.0,1.0,14,465.0
165.0,-3.75,26,0,15,27,53,0,397.0,15.26923076923077,5.052758953073332,5,331.0,0.3958593252267561,2,46.0,0.0,8,163.0,0.2505216876427364,0,0.0,1.0,15,540.0
170.0,-3.75,27,0,15,30,57,0,433.0,16.037037037037038,2.7346981857841546,6,358.0,0.1189367916293738,2,56.0,0.3121867350252637,7,185.0,0.21532936014266865,0,0.0,1.0,15,599.0
175.0,-3.25,29,0,13,30,59,0,324.0,11.172413793103448,4.654498002497148,6,294.0,0.275163967115638,2,66.0,0.33123627793104776,5,188.0,0.2790062434987031,0,0.0,1.0,13,548.0
180.0,-2.5,33,0,10,30,63,0,114.0,3.4545454545454546,5.493857203685958,3,140.0,0.49425445465146184,3,79.0,0.43113327751902614,4,135.0,0.07331929405437645,0,0.0,1.0,10,354.0
185.0,-3.0,31,0,12,32,63,0,134.0,4.32258064516129,4.565052956789341,5,161.0,0.1577533569025516,3,94.0,0.4468206824456769,4,80.0,0.17264842949110984,0,2.0,0.8468796655900547,12,337.0
190.0,-5.0,30,0,20,33,63,0,214.0,7.133333333333334,2.1811998785604056,10,202.0,0.006696002666980428,5,112.0,0.04487258821462912,5,78.0,0.05696607341434048,0,2.0,0.8870985586231918,20,394.0
195.0,-6.0,32,0,24,33,65,0,261.0,8.15625,1.2904589936593251,9,231.0,0.021587284370295844,7,143.0,0.11432067841254767,7,109.0,0.1150049905274301,1,4.0,0.1278285873942758,24,487.0
200.0,-5.5,35,0,22,33,68,0,311.0,8.885714285714286,3.6204023220607535,6,218.0,0.20358680203002014,5,155.0,0.16877604972746701,7,146.0,0.39572421495361465,4,19.0,0.001262050288286909,22,538.0
205.0,-6.0,38,0,24,33,71,0,424.0,11.157894736842104,3.716032390398663,7,250.0,0.13379867594430606,5,171.0,0.16666666666666666,8,182.0,0.3392205186023087,4,41.0,0.39977820489319765,24,644.0
210.0,-6.0,40,0,24,33,73,0,385.0,9.625,3.1672306874614202,10,293.0,0.07459638232823321,2,123.0,0.4720689303009952,11,227.0,0.07481197913554419,1,39.0,0.4943854168653365,24,682.0
215.0,-5.0,40,0,20,33,73,0,255.0,6.375,3.924700561851799,8,259.0,0.022455230440892305,0,37.0,0.7277663828296731,11,237.0,0.025236594136923324,1,15.0,0.1969259711358804,20,548.0
220.0,-3.5,40,0,14,33,73,0,192.0,4.8,5.540297284547371,5,175.0,0.1168611735177575,2,24.0,0.3978026788957752,7,203.0,0.11798608431170286,0,5.0,0.1545471878252594,14,407.0
