step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,3,0,0,0,3,0,0.0,0.0,14.751033862458582,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9118679579521396,0,0.0,1.0,0,0.0
15.0,0.0,6,0,0,0,6,0,0.0,0.0,12.578324344973973,0,0.0,0.927107616253889,0,0.0,0.998491828618509,0,0.0,0.7936499622705024,0,0.0,1.0,0,0.0
20.0,-0.25,8,0,1,0,8,0,1.0,0.125,9.023763353493921,0,0.0,0.6248247866992066,0,0.0,0.9506191652586704,1,1.0,0.47135936677710033,0,0.0,1.0,1,1.0
25.0,-0.75,12,0,3,0,12,0,13.0,1.0833333333333333,7.045577867424558,1,3.0,0.670933314386853,0,0.0,0.8218203480824483,2,10.0,0.020346941064792127,0,0.0,1.0,3,13.0
30.0,-2.0,14,0,8,0,14,0,40.0,2.857142857142857,4.480053501790306,2,10.0,0.42048455218450753,2,4.0,0.3199347486171013,4,26.0,0.199415029701314,0,0.0,1.0,8,40.0
35.0,-2.5,16,0,10,0,16,0,85.0,5.3125,4.333586212164059,3,22.0,0.34773470823991237,3,17.0,0.2591743822093794,4,46.0,0.19150985672566978,0,0.0,1.0,10,85.0
40.0,-3.0,19,0,12,0,19,0,139.0,7.315789473684211,4.173490281109686,3,37.0,0.37330586248939374,4,35.0,0.37501799498403515,5,67.0,0.16256921735662072,0,0.0,1.0,12,139.0
45.0,-2.5,21,0,10,0,21,0,134.0,6.380952380952381,4.368279279365486,3,52.0,0.33442682001464824,5,59.0,0.36414195423520496,2,63.0,0.24895224368830707,0,0.0,1.0,10,174.0
50.0,-2.5,23,0,10,0,23,0,160.0,6.956521739130435,5.443194535140897,4,72.0,0.40891388267831763,6,88.0,0.22263887588141187,0,24.0,0.42249358548249516,0,2.0,0.8435036855697836,10,186.0
55.0,-2.5,25,0,10,0,25,0,141.0,5.64,6.282094919187647,5,94.0,0.31690846125370487,5,93.0,0.13850451025134358,0,0.0,0.9226607653692684,0,2.0,0.9274440441099152,10,189.0
60.0,-1.5,27,0,6,0,27,0,42.0,1.5555555555555556,7.280717065434369,3,81.0,0.2962730972496055,3,63.0,0.1973042515855377,0,0.0,0.9962378112125309,0,2.0,0.8929436575735515,6,146.0
65.0,-1.5,29,0,6,0,29,0,57.0,1.9655172413793103,7.874042266097311,3,40.0,0.2831704025722252,3,34.0,0.3766934482417258,0,2.0,0.677053635191802,0,2.0,0.6211550222628759,6,78.0
70.0,-2.5,28,0,10,2,30,0,67.0,2.392857142857143,5.488672759033643,2,38.0,0.258793094630663,3,47.0,0.24518479091055484,1,7.0,0.6411843919722718,4,14.0,0.35402191199275945,10,106.0
75.0,-3.5,29,0,14,3,32,0,113.0,3.896551724137931,3.7343297795564636,4,35.0,0.326253500634226,3,64.0,0.36758688974857107,3,17.0,0.19369876278761725,4,30.0,0.1536960487716532,14,146.0
80.0,-3.25,31,0,13,3,34,0,155.0,5.0,4.779366315144636,1,25.0,0.3663736167573855,4,82.0,0.41367552512314437,2,26.0,0.25617589843314825,6,46.0,0.002326567804163299,13,179.0
85.0,-3.5,34,0,14,3,37,0,173.0,5.088235294117647,5.73750131930263,1,10.0,0.6042778805002178,6,105.0,0.21792273478478283,3,36.0,0.34136073097575714,4,59.0,0.05127519873204526,14,210.0
90.0,-3.0,34,0,12,5,39,0,189.0,5.5588235294117645,6.555823850490265,2,11.0,0.537767466559966,7,139.0,0.17121157603447623,3,51.0,0.4538156112709674,0,40.0,0.31703625810141556,12,241.0
95.0,-4.0,31,0,16,9,40,0,261.0,8.419354838709678,3.632033523030955,3,24.0,0.4254584910354871,8,179.0,0.09272413148870393,3,66.0,0.06077263534298898,2,46.0,0.053250691035284105,16,315.0
100.0,-5.0,31,0,20,11,42,0,359.0,11.580645161290322,2.6425955298849018,4,44.0,0.18249497440693438,9,224.0,0.1649027588247849,3,82.0,0.20763444955709695,4,64.0,8.683808941445372e-05,20,414.0
105.0,-5.75,32,0,23,12,44,0,467.0,14.59375,2.5351936982449645,6,69.0,0.2664791209655214,10,272.0,0.06914538432709656,3,94.0,0.03598459938767727,4,84.0,0.0,23,519.0
110.0,-6.75,32,0,27,12,44,0,595.0,18.59375,2.005130345285177,7,102.0,0.2032201040888973,12,329.0,6.691970425991856e-05,4,112.0,5.202023268575405e-05,4,104.0,0.0,27,647.0
115.0,-5.25,32,0,21,14,46,0,583.0,18.21875,1.9598716627640866,7,137.0,0.11541255478483037,9,348.0,0.10375624249435518,4,132.0,0.0,1,86.0,0.09190381130176377,21,703.0
120.0,-5.25,32,0,21,15,47,0,663.0,20.71875,3.9006535522489507,9,182.0,0.17602800529701002,8,348.0,0.14134503840108023,4,152.0,0.0,0,28.0,0.8547866864016828,21,710.0
125.0,-5.0,36,0,20,15,51,0,559.0,15.527777777777779,4.393683656011564,10,228.0,0.17775902470319102,6,313.0,0.15221424647144038,4,172.0,0.19678133163862738,0,2.0,0.960424533378522,20,715.0
130.0,-3.75,39,0,15,17,56,0,406.0,10.41025641025641,4.644399998386743,9,250.0,0.23172744969166612,2,196.0,0.41735295330342553,4,192.0,0.09912967621664584,0,2.0,0.195492844028204,15,640.0
135.0,-5.5,40,0,22,18,58,0,501.0,12.525,4.423090588218482,9,257.0,0.2417573675264115,5,215.0,0.38703244364137274,5,215.0,0.16666666666666666,3,12.0,0.0002731940641339655,22,699.0
140.0,-5.5,37,0,22,21,58,0,277.0,7.486486486486487,2.3690759546420304,7,243.0,0.14483046608812414,10,252.0,0.11253727382076475,2,162.0,0.2490329568044171,3,27.0,3.269170649587108e-06,22,684.0
145.0,-4.25,38,0,17,22,60,0,163.0,4.2894736842105265,3.8654132391611054,4,176.0,0.23648220154451186,10,251.0,0.0184295296288386,0,44.0,0.6833757160527417,3,44.0,0.4189101893992994,17,515.0
150.0,-2.0,40,0,8,22,62,0,103.0,2.575,5.746730636165779,1,181.0,0.2591991465258531,6,190.0,0.17887700615662183,1,13.0,0.6567788085046515,0,34.0,0.6127322693773033,8,418.0
155.0,-3.25,41,0,13,22,63,0,84.0,2.048780487804878,4.515078697567679,5,189.0,0.21066820679461237,4,182.0,0.26244679119575204,3,23.0,0.24339677147798658,1,5.0,0.13729297745174607,13,399.0
160.0,-5.0,40,0,20,24,64,0,118.0,2.95,4.4156784143939625,7,218.0,0.21870912196845319,4,139.0,0.3175835593917054,5,45.0,0.05518960995686751,4,23.0,0.3814224933691857,20,425.0
165.0,-6.25,37,0,25,27,64,0,234.0,6.324324324324325,2.204678251841447,7,253.0,0.12080071851715318,7,167.0,0.050691269508374874,7,78.0,7.141655135578551e-05,4,43.0,0.4180407023892124,25,541.0
170.0,-6.75,37,0,27,28,65,0,290.0,7.837837837837838,1.2635999063464176,6,224.0,0.035492786416603285,12,223.0,0.0729618260083182,4,93.0,0.04472418566407873,5,65.0,0.1348168936836478,27,605.0
175.0,-5.5,43,0,22,28,71,0,288.0,6.6976744186046515,4.112387896883796,1,142.0,0.38131065530023334,9,222.0,0.2095853420919541,4,96.0,0.4453304400018605,8,97.0,0.0010035782603973011,22,557.0
180.0,-4.75,44,0,19,28,72,0,328.0,7.454545454545454,4.530763727176191,2,151.0,0.21684782301568467,5,179.0,0.23049190560934726,4,116.0,0.5523235092825033,8,137.0,4.543512292992009e-06,19,583.0
185.0,-5.25,45,0,21,29,74,0,365.0,8.11111111111111,4.196818814775875,7,177.0,0.0053474585848472455,5,143.0,0.17785724254855279,4,136.0,0.3630297926810522,5,155.0,0.05205837142866032,21,611.0
190.0,-6.5,41,0,26,33,74,0,448.0,10.926829268292684,2.827281604592078,6,190.0,0.02864627231197881,7,174.0,0.03238037439839415,9,173.0,0.075573685881787,4,152.0,0.09326440463616643,26,689.0
195.0,-7.75,41,0,31,35,76,0,595.0,14.512195121951219,3.0008514958266277,6,213.0,0.19346160927686357,9,218.0,0.1502573633304537,12,228.0,0.00013996118842655368,4,161.0,0.0,31,820.0
200.0,-6.25,42,0,25,38,80,0,498.0,11.857142857142858,3.5565538455596504,6,243.0,0.28257023457230535,6,207.0,0.24207194688952996,9,224.0,0.16709687376105264,4,181.0,0.0,25,855.0
205.0,-4.75,41,0,19,41,82,0,449.0,10.951219512195122,3.775889691920737,7,276.0,0.2570163918698896,4,142.0,0.16372671042746167,4,162.0,0.16126522037737115,4,205.0,0.4740170589390492,19,785.0
210.0,-6.0,44,0,24,41,85,0,549.0,12.477272727272727,3.4996484766569504,8,316.0,0.2081751376506842,7,173.0,0.025157937951205085,5,182.0,0.2346412092239739,4,225.0,0.5369516103983745,24,896.0
215.0,-8.75,47,0,35,41,88,0,697.0,14.829787234042554,2.043802715243567,11,364.0,0.13828215191601018,9,216.0,0.1002224921684814,8,215.0,0.16940162179567636,7,247.0,0.09537124632590947,35,1042.0
220.0,-9.25,48,0,37,41,89,0,797.0,16.604166666666668,1.3217012448839633,12,420.0,0.12998063370833057,6,214.0,0.13855942916154884,10,261.0,0.01373175350920012,9,288.0,0.00019542355320761995,37,1183.0
225.0,-9.0,48,0,36,42,90,0,741.0,15.4375,1.7398433177655805,12,480.0,0.05051043705350085,4,153.0,0.2739583894512475,14,324.0,0.00039070318212773174,6,255.0,0.03791055753506543,36,1212.0
230.0,-7.75,51,0,31,42,93,0,600.0,11.764705882352942,3.1461648014090238,11,453.0,0.09494326173353121,7,182.0,0.2252629212716751,11,329.0,0.02348104831645265,2,135.0,0.22539707888885838,31,1099.0
235.0,-5.75,51,0,23,43,94,0,463.0,9.07843137254902,4.775859468660345,6,331.0,0.25836435152696513,8,220.0,0.15177347541755787,7,303.0,0.28389023028761795,2,80.0,0.373384497965046,23,934.0
240.0,-5.25,49,0,21,48,97,0,417.0,8.510204081632653,4.0146432563163374,3,252.0,0.21871670318573888,9,263.0,0.08884574216767414,4,293.0,0.39004331375348417,5,100.0,0.39513268661201767,21,908.0
245.0,-7.5,48,0,30,49,97,0,511.0,10.645833333333334,1.8696912426506458,4,214.0,0.15001697663937996,10,315.0,0.1346850500771861,9,324.0,0.13311644055420152,7,129.0,0.05775144565789284,30,982.0
250.0,-8.0,50,0,32,49,99,0,502.0,10.04,1.9454800140950619,7,242.0,0.009183456048327421,8,303.0,0.2708042653538874,11,341.0,0.09177677009204187,6,138.0,0.03954376862060005,32,1024.0
255.0,-5.75,52,0,23,49,101,0,471.0,9.057692307692308,3.8652892808837858,10,289.0,0.08507185882029722,4,216.0,0.17856633927449883,7,331.0,0.22565657929060312,2,111.0,0.530812108668882,23,947.0
260.0,-6.25,53,0,25,49,102,0,372.0,7.018867924528302,3.445111483296924,10,339.0,0.046984103445172856,5,200.0,0.13444882197613042,6,293.0,0.2209053490688678,4,124.0,0.40984364129536155,25,956.0
265.0,-8.25,51,0,33,51,102,0,446.0,8.745098039215685,1.6913561644510453,11,391.0,2.6163619486137517e-06,9,234.0,0.012542388702798777,5,178.0,0.16500961532841354,8,155.0,0.07369279898954245,33,958.0
270.0,-10.0,50,0,40,52,102,0,579.0,11.58,1.1898445537396196,8,406.0,0.027027760516074716,11,285.0,0.0004154925234128167,9,191.0,0.03765015499593239,12,208.0,0.0011472401067085134,40,1090.0
275.0,-9.75,52,0,39,53,105,0,730.0,14.038461538461538,2.326794905894463,7,394.0,0.25527343828822774,11,342.0,0.19458335755406916,11,243.0,1.1941099003974449e-05,10,242.0,0.018753118637934718,39,1221.0
280.0,-9.0,50,0,36,56,106,0,870.0,17.4,2.1809485893245535,8,433.0,0.21112397993666765,11,397.0,0.15789976612333134,11,298.0,0.0,6,237.0,0.10383890761016001,36,1365.0
285.0,-8.5,53,0,34,56,109,0,759.0,14.320754716981131,2.4574157443281623,10,476.0,0.2046360581409562,11,411.0,0.022583705423660387,8,300.0,0.12821450035118345,5,196.0,0.08664644177992473,34,1383.0
290.0,-6.5,57,0,26,57,114,0,669.0,11.736842105263158,4.593836626310436,11,527.0,0.24654016006738969,8,379.0,0.14742476566084625,3,236.0,0.20267199546886117,4,129.0,0.4964467256262945,26,1271.0
295.0,-6.75,57,0,27,59,116,0,630.0,11.052631578947368,3.8001504995796442,13,587.0,0.14519557563956342,6,330.0,0.14582255540813344,3,209.0,0.23657724166698932,5,129.0,0.41115524308411466,27,1255.0
300.0,-9.0,58,0,36,61,119,0,669.0,11.53448275862069,2.5174927307871213,17,661.0,0.09435689381792176,4,231.0,0.12231839522183482,6,236.0,0.25490117025859954,9,166.0,0.031712868721315374,36,1294.0
