step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,1,0,0,0,1,0,0.0,0.0,14.149368170118683,0,0.0,0.9850817274996543,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,3,0,0,0,3,0,0.0,0.0,12.959544005109878,0,0.0,0.9386048863665033,0,0.0,1.0,0,0.0,0.9673570770224411,0,0.0,1.0,0,0.0
15.0,0.0,5,0,0,0,5,0,0.0,0.0,10.032691615799418,0,0.0,0.6370627763913063,0,0.0,0.9892448557229563,0,0.0,0.9568570600368372,0,0.0,1.0,0,0.0
20.0,-0.25,8,0,1,0,8,0,5.0,0.625,10.754431071958308,1,5.0,0.7274457692131029,0,0.0,0.9499005904054288,0,0.0,1.0,0,0.0,0.9481889184439375,1,5.0
25.0,-0.25,12,0,1,0,12,0,10.0,0.8333333333333334,10.86784058483402,1,10.0,0.6037185339986493,0,0.0,0.9852867907021152,0,0.0,0.9891461561159436,0,0.0,0.9988060067261735,1,10.0
30.0,0.0,13,0,0,0,13,0,0.0,0.0,9.663784912943534,0,0.0,0.6867394449197086,0,0.0,0.9373737049726898,0,0.0,0.8917751052980697,0,0.0,0.6096461654850611,0,0.0
35.0,-0.5,15,0,2,0,15,0,7.0,0.4666666666666667,8.799269335877387,0,0.0,0.653890127480372,0,2.0,0.9200245607962285,1,2.0,0.44226795119547346,1,5.0,0.6906079580492301,2,9.0
40.0,-1.25,17,0,5,0,17,0,16.0,0.9411764705882353,7.352292467542583,2,6.0,0.481788320041043,0,2.0,0.9051613629076082,2,9.0,0.4757060517405177,1,1.0,0.5578386130091917,5,18.0
45.0,-1.5,20,0,6,0,20,0,45.0,2.25,6.279202489930585,2,16.0,0.4916238815616667,0,2.0,0.4176694399272947,2,19.0,0.39454487335962235,2,10.0,0.44269433309012907,6,47.0
50.0,-1.5,23,0,6,0,23,0,38.0,1.6521739130434783,6.695372486355782,2,26.0,0.5824495236504041,3,12.0,0.22871163714050793,1,16.0,0.5743226423401185,0,9.0,0.2713316927293778,6,63.0
55.0,-1.5,22,0,6,2,24,0,62.0,2.8181818181818183,7.063388177455371,3,37.0,0.19627255929541262,3,27.0,0.3243823993207679,0,2.0,0.5528503741692364,0,2.0,0.8770635398595394,6,68.0
60.0,-2.5,26,0,10,2,28,0,101.0,3.8846153846153846,6.016580742915523,3,51.0,0.1296009934803163,4,45.0,0.3737298284285043,3,9.0,0.31234124134904556,0,2.0,0.8231438837727362,10,107.0
65.0,-3.75,26,0,15,4,30,0,165.0,6.346153846153846,4.5662746236470495,4,70.0,0.1897553479859785,4,65.0,0.3074720224999408,5,33.0,0.3649663051194246,2,5.0,0.19235471194350726,15,173.0
70.0,-4.5,27,0,18,6,33,0,237.0,8.777777777777779,3.163142153163372,4,90.0,0.38957508962203924,6,89.0,0.1480201316449739,5,48.0,0.22108190888121804,3,18.0,0.000142302737339749,18,245.0
75.0,-5.5,29,0,22,6,35,0,338.0,11.655172413793103,2.7521680176437315,5,111.0,0.26833741368256026,7,122.0,0.12303921299050913,7,78.0,0.1202621536523414,3,33.0,0.0,22,344.0
80.0,-4.75,30,0,19,6,36,0,345.0,11.5,2.4282094635578,7,141.0,0.18352626733587482,8,158.0,0.0004374151039603625,4,85.0,0.106147743455828,0,26.0,0.1498657598438577,19,410.0
85.0,-2.5,32,0,10,7,39,0,185.0,5.78125,5.323762324948243,5,125.0,0.34752389582884247,5,167.0,0.04976545039255768,0,55.0,0.22802192333175375,0,2.0,0.9939138571294348,10,349.0
90.0,-2.0,31,0,8,8,39,0,159.0,5.129032258064516,7.264121070487693,3,67.0,0.4412600423080861,3,154.0,0.4148557846076018,2,59.0,0.12271953550370913,0,4.0,0.9194736832095719,8,284.0
95.0,-2.75,30,0,11,10,40,0,174.0,5.8,4.7301255455772475,1,35.0,0.27365722372562257,5,175.0,0.3486123190502802,4,76.0,0.002075870269673696,1,5.0,0.6074290912731865,11,291.0
100.0,-4.5,34,0,18,11,45,0,247.0,7.264705882352941,3.94020439765688,3,30.0,0.3760007683931976,6,202.0,0.05122941838168457,5,103.0,0.4927678901363011,4,16.0,0.07421910159628857,18,351.0
105.0,-5.5,34,0,22,11,45,0,346.0,10.176470588235293,3.2286266784026765,5,50.0,0.20920261147800118,9,242.0,0.00010935368375204916,5,128.0,0.4542169522552682,3,33.0,0.04958873669751114,22,453.0
110.0,-6.0,35,0,24,11,46,0,402.0,11.485714285714286,1.8010377219058153,7,78.0,0.0008926531542456517,9,287.0,0.0,5,115.0,0.14723197960748347,3,42.0,0.0,24,522.0
115.0,-4.5,38,0,18,11,49,0,220.0,5.7894736842105265,4.000173745275847,7,113.0,0.12500113196881676,6,257.0,0.20809300036938896,5,77.0,0.14240508091107346,0,33.0,0.5273352650488238,18,480.0
120.0,-2.75,37,0,11,13,50,0,156.0,4.216216216216216,5.625277221105469,4,110.0,0.17239935980626803,2,141.0,0.38287220382836307,5,99.0,0.1176458814608778,0,2.0,0.9572506834588091,11,352.0
125.0,-2.5,38,0,10,14,52,0,78.0,2.0526315789473686,5.601618375247466,0,65.0,0.328714324938633,2,89.0,0.3639050150633921,8,133.0,0.10032564014224069,0,0.0,0.48795552403174736,10,287.0
130.0,-3.75,36,0,15,17,53,0,142.0,3.9444444444444446,5.084549666422879,1,67.0,0.17291466701780212,3,63.0,0.4109062510136939,10,180.0,0.1523559457997405,1,6.0,0.5226696305281714,15,316.0
135.0,-4.25,32,0,17,22,54,0,179.0,5.59375,3.0253778053769675,4,82.0,0.14368141881783464,5,81.0,0.022582202234298333,8,184.0,0.08544922492519533,0,5.0,0.7827384928134171,17,352.0
140.0,-4.5,33,0,18,22,55,0,232.0,7.03030303030303,3.7324898995768057,6,110.0,0.2303090273163697,7,115.0,4.603016078194266e-06,4,166.0,0.17246079145426454,1,5.0,0.5103485308402039,18,396.0
145.0,-3.75,36,0,15,22,58,0,258.0,7.166666666666667,4.647991661442654,6,140.0,0.3110433353298253,4,109.0,0.1732263729036779,4,171.0,0.1137082250645163,1,7.0,0.5040194827769835,15,427.0
150.0,-3.75,36,0,15,23,59,0,289.0,8.027777777777779,5.4255851921991685,6,170.0,0.2369285956756584,1,53.0,0.3940143045089494,7,198.0,0.26432127250411297,1,6.0,0.3207433119554131,15,427.0
155.0,-3.5,36,0,14,24,60,0,266.0,7.388888888888889,4.573323550043044,3,150.0,0.34013153959165343,2,43.0,0.06988820260314706,5,212.0,0.22962575680395841,4,21.0,0.004138527758317887,14,426.0
160.0,-3.75,34,0,15,28,62,0,267.0,7.852941176470588,5.16734463464609,1,79.0,0.31498065182092383,3,59.0,0.5006207572096104,6,211.0,0.1916041738645877,5,50.0,0.3994242067142617,15,399.0
165.0,-3.75,34,0,15,30,64,0,183.0,5.382352941176471,4.973257367863943,3,54.0,0.34019128190954423,3,74.0,0.5310321411540776,4,180.0,0.16720185061405524,5,75.0,0.39778470857195275,15,383.0
170.0,-4.5,36,0,18,30,66,0,176.0,4.888888888888889,3.481184365830814,5,74.0,0.34360137526903206,4,92.0,0.10128457668967972,3,87.0,0.2835704940998201,6,85.0,0.03748234582489564,18,338.0
175.0,-4.5,36,0,18,30,66,0,221.0,6.138888888888889,3.651188981238443,4,83.0,0.12279230095470117,7,121.0,0.00019648724887573403,0,29.0,0.1570664385973944,7,116.0,9.890136275865985e-06,18,349.0
180.0,-4.25,35,0,17,32,67,0,231.0,6.6,5.449689154860179,4,89.0,0.0,7,156.0,2.915082891442605e-06,2,28.0,0.5978078202989074,4,115.0,0.3366440132140373,17,388.0
185.0,-2.75,32,0,11,36,68,0,145.0,4.53125,5.461583434448224,4,109.0,0.19365070002694065,4,140.0,0.04212765619007446,3,39.0,0.5295550993724768,0,68.0,0.43214383961504044,11,356.0
190.0,-2.5,32,0,10,37,69,0,130.0,4.0625,5.194146528376951,4,129.0,0.19184823839547865,0,65.0,0.4270448966417324,5,58.0,0.14272052323077716,1,46.0,0.23485740477340508,10,298.0
195.0,-3.75,33,0,15,39,72,0,189.0,5.7272727272727275,4.095611793916802,4,149.0,0.15410671796558575,2,71.0,0.3723330903254041,6,79.0,0.1589597132107627,3,59.0,0.024795707911212866,15,358.0
200.0,-4.75,30,0,19,43,73,0,266.0,8.866666666666667,3.444938565203191,5,174.0,0.16320905014141016,4,88.0,0.16187267327202934,6,108.0,0.2440708232803267,4,59.0,0.28478203756491927,19,429.0
205.0,-4.75,32,0,19,44,76,0,346.0,10.8125,3.7548250202271194,6,200.0,0.14309743366567215,6,115.0,6.664498488381144e-06,6,138.0,0.2904486297137816,1,33.0,0.42216309691398607,19,486.0
210.0,-4.25,36,0,17,44,80,0,402.0,11.166666666666666,4.6070730620915405,7,231.0,0.216679161441342,4,133.0,0.20283915032064073,6,168.0,0.3384899901287854,0,9.0,0.24504161208975422,17,541.0
