step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,13.001209803502713,0,0.0,0.964311374136172,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,2,0,0,0,2,0,0.0,0.0,12.708173724247313,0,0.0,0.9432149528533218,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,-0.25,3,0,1,0,3,0,3.0,1.0,8.469084924217563,1,3.0,0.0,0,0.0,0.9704094523508607,0,0.0,1.0,0,0.0,1.0,1,3.0
20.0,-0.25,6,0,1,0,6,0,8.0,1.3333333333333333,10.865096111961464,1,8.0,0.49728333049692697,0,0.0,0.9537058158036632,0,0.0,0.9155543500910959,0,0.0,1.0,1,8.0
25.0,-0.25,7,0,1,0,7,0,13.0,1.8571428571428572,10.317156241152585,1,13.0,0.46874582536049,0,0.0,0.8605755929204001,0,0.0,0.9082014930091221,0,0.0,1.0,1,13.0
30.0,-0.5,11,0,2,0,11,0,21.0,1.9090909090909092,10.008742894701905,1,18.0,0.6296335395765958,1,3.0,0.7153473708036441,0,0.0,0.6416493046608444,0,0.0,0.9982971927873049,2,21.0
35.0,-1.0,11,0,4,0,11,0,38.0,3.4545454545454546,8.069338111867081,1,23.0,0.5601767250704713,1,8.0,0.6489315996580604,2,7.0,0.19020202745729667,0,0.0,0.9652067601947514,4,38.0
40.0,-1.25,12,0,5,0,12,0,35.0,2.9166666666666665,4.7498284646805455,0,0.0,0.6396500375501216,2,15.0,0.36826242669878967,3,20.0,0.0,0,0.0,0.37809127059735337,5,35.0
45.0,-2.0,14,0,8,0,14,0,70.0,5.0,5.615826532928447,0,0.0,0.9811932158254677,3,29.0,0.3102101111574093,3,37.0,0.3887912105008855,2,6.0,0.00038662779457869934,8,72.0
50.0,-2.5,15,0,10,0,15,0,114.0,7.6,4.523995187269642,1,2.0,0.4851740261570601,4,46.0,0.32404387778782157,3,52.0,0.3856009804242627,2,16.0,0.0,10,116.0
55.0,-2.25,20,0,9,0,20,0,150.0,7.5,6.196203481708354,1,7.0,0.6981659843085631,3,52.0,0.4738294480363177,3,65.0,0.0,2,26.0,0.0,9,150.0
60.0,-2.0,21,0,8,0,21,0,161.0,7.666666666666667,7.00654636990878,2,14.0,0.5719773382195843,3,67.0,0.37152674969605987,3,80.0,0.0,0,16.0,0.7625582239087679,8,177.0
65.0,-2.5,22,0,10,2,24,0,204.0,9.272727272727273,6.411046315327254,4,27.0,0.27010784036502955,3,82.0,0.3573671552141997,3,95.0,0.24296438774230827,0,2.0,0.907884082263901,10,206.0
70.0,-3.5,25,0,14,2,27,0,262.0,10.48,5.120774148331025,6,51.0,0.32183307864174204,3,97.0,0.3828392853025198,3,110.0,0.08467512808132219,2,6.0,0.46336084043774484,14,264.0
75.0,-3.75,24,0,15,4,28,0,284.0,11.833333333333334,2.792157039858853,3,51.0,0.20998824957223397,4,113.0,0.3042674892427818,4,129.0,0.0,4,19.0,0.1895839946616102,15,312.0
80.0,-3.5,25,0,14,4,29,0,323.0,12.92,3.3420411157244625,1,32.0,0.33492065042052827,5,134.0,0.046626661123828184,4,151.0,0.37511253544192524,4,39.0,0.17878010469023548,14,356.0
85.0,-3.0,27,0,12,4,31,0,370.0,13.703703703703704,4.430553164097249,0,21.0,0.4100726865840833,3,148.0,0.21234060817215017,4,171.0,0.47292146668334123,5,61.0,0.00014940297656212956,12,401.0
90.0,-3.75,28,0,15,4,32,0,439.0,15.678571428571429,4.666213025151502,3,27.0,0.06448216514048657,3,159.0,0.5414225735707173,4,189.0,0.18135759672777876,5,88.0,0.30496935573118916,15,463.0
95.0,-3.5,30,0,14,4,34,0,445.0,14.833333333333334,4.72903535561668,5,49.0,0.16422154368234596,3,174.0,0.2838902856722287,4,209.0,0.1945492887587447,2,80.0,0.27762781145674015,14,512.0
100.0,-3.0,32,0,12,4,36,0,441.0,13.78125,5.2360700915252405,2,48.0,0.43118487163859287,6,197.0,0.0030868875574152264,4,229.0,0.1936372197790141,0,37.0,0.27136460689615277,12,511.0
105.0,-2.75,35,0,11,7,42,0,479.0,13.685714285714285,6.8608333378882405,0,18.0,0.6396600820045841,7,232.0,0.11370353559055102,4,251.0,0.33534669200066947,0,0.0,0.6515846898876103,11,501.0
110.0,-3.5,33,0,14,10,43,0,322.0,9.757575757575758,4.965276037996008,4,28.0,0.4400270658554423,7,267.0,0.12294129292864216,2,193.0,0.41635121851594,1,3.0,0.010120550454827551,14,491.0
115.0,-3.5,33,0,14,12,45,0,118.0,3.5757575757575757,3.967708885346602,6,53.0,0.2895610059380592,5,212.0,0.04959464359285063,1,48.0,0.24301230325478174,2,15.0,0.4856817105649299,14,328.0
120.0,-4.5,35,0,18,12,47,0,164.0,4.685714285714286,4.149215338550746,9,92.0,0.08526859367392736,3,87.0,0.32086067911831745,4,62.0,0.14706428079639583,2,25.0,0.527012229576768,18,266.0
125.0,-5.25,35,0,21,14,49,0,229.0,6.542857142857143,3.3122773585675884,9,124.0,0.10356368441576132,4,84.0,0.2678097283676418,6,91.0,0.14036037507124058,2,35.0,0.14709983845719707,21,334.0
130.0,-6.0,36,0,24,16,52,0,332.0,9.222222222222221,3.3123320295395846,8,142.0,0.19971629305328872,5,107.0,0.3271631862815952,6,121.0,0.1484467624325324,5,54.0,0.0004464671134844986,24,424.0
135.0,-5.25,34,0,21,18,52,0,358.0,10.529411764705882,3.4242768434919855,6,138.0,0.22361845960161192,6,134.0,0.36290486891294194,7,154.0,0.12497087712718721,2,64.0,0.09054130266303015,21,490.0
140.0,-4.25,36,0,17,18,54,0,361.0,10.027777777777779,3.7998956595362166,1,97.0,0.3014110390099978,7,165.0,0.08006280025943062,7,191.0,0.2936011724722599,2,63.0,0.0,17,516.0
145.0,-4.75,37,0,19,18,55,0,418.0,11.297297297297296,3.867247989783275,3,83.0,0.3023133770824476,6,163.0,0.03428399347466198,8,231.0,0.30035499332966215,2,73.0,0.0,19,550.0
150.0,-5.25,36,0,21,20,56,0,514.0,14.277777777777779,2.5522059584807177,5,102.0,0.09339345041317855,5,182.0,0.23743285313228574,9,274.0,0.03906793613417435,2,83.0,0.0,21,641.0
155.0,-6.0,35,0,24,21,56,0,502.0,14.342857142857143,2.3602332361629514,6,122.0,0.02717875137335974,6,207.0,0.1341878173237487,10,288.0,0.023020759471500202,2,93.0,0.0,24,710.0
