step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.575911332642017,0,0.0,0.9432016674491198,0,0.0,0.9449512528256571,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,4,0,0,0,4,0,0.0,0.0,12.832036115163259,0,0.0,0.962131076666668,0,0.0,0.9700942655737694,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,10,0,0,0,10,0,0.0,0.0,11.576206532169802,0,0.0,0.958349612231186,0,0.0,0.7316753520080093,0,0.0,0.9666384659486452,0,0.0,1.0,0,0.0
20.0,-0.25,14,0,1,0,14,0,2.0,0.14285714285714285,9.912548521887842,0,0.0,0.8254251709712793,1,2.0,0.6233482351311991,0,0.0,0.9985580806612762,0,0.0,1.0,1,2.0
25.0,-1.25,19,0,5,0,19,0,19.0,1.0,6.876673720842582,2,4.0,0.5306626976178517,3,15.0,0.4323842112801096,0,0.0,0.6651049273669538,0,0.0,1.0,5,19.0
30.0,-3.25,24,0,13,0,24,0,65.0,2.7083333333333335,4.691165706193517,5,22.0,0.4036328426550936,7,40.0,0.15538164537330748,1,3.0,0.6594078903920738,0,0.0,1.0,13,65.0
35.0,-2.5,25,0,10,0,25,0,64.0,2.56,3.4534361212075013,3,34.0,0.34918870280669867,6,61.0,0.0369980957902165,1,8.0,0.4232114157618338,0,0.0,1.0,10,103.0
40.0,-2.25,28,0,9,0,28,0,72.0,2.5714285714285716,5.378566354828513,4,36.0,0.4066968219539251,2,56.0,0.16522182788158662,3,22.0,0.45007681159613716,0,2.0,0.8450531540518631,9,116.0
45.0,-2.75,31,0,11,0,31,0,70.0,2.2580645161290325,5.56227727348423,3,37.0,0.4430664394581682,3,64.0,0.2279284077188972,5,42.0,0.39506360461601414,0,2.0,0.844589591164333,11,145.0
50.0,-3.25,32,0,13,0,32,0,116.0,3.625,4.180454155436939,1,17.0,0.4827492451798632,6,89.0,0.2631866403282733,6,69.0,0.13363273315791935,0,2.0,0.32160707384498916,13,177.0
55.0,-4.0,35,0,16,0,35,0,112.0,3.2,3.362939890945307,3,26.0,0.2755042994865372,5,101.0,0.36682192871106434,5,75.0,0.1402300132859966,3,12.0,0.0007210628933457054,16,214.0
60.0,-3.5,36,0,14,0,36,0,132.0,3.6666666666666665,4.162548824240011,6,52.0,0.16789396944403953,1,78.0,0.26919440026809016,4,62.0,0.277198415660933,3,31.0,0.5567106796799146,14,223.0
