step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,1,0,0,0,1,0,0.0,0.0,11.835669,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,7,0,0,0,7,0,0.0,0.0,11.373001297221359,0,0.0,0.8263844067679156,0,0.0,0.9680851151270605,0,0.0,0.9140172230866906,0,0.0,1.0,0,0.0
15.0,0.0,7,0,0,0,7,0,0.0,0.0,12.56816782916837,0,0.0,0.9231323669770062,0,0.0,0.9347394598601683,0,0.0,0.9989528689350303,0,0.0,1.0,0,0.0
20.0,-0.25,11,0,1,0,11,0,1.0,0.09090909090909091,7.506013435314004,1,1.0,0.38888719523351106,0,0.0,0.6578843313545925,0,0.0,1.0,0,0.0,0.9234751883772323,1,1.0
25.0,-1.0,15,0,4,0,15,0,17.0,1.1333333333333333,7.846884526181642,4,17.0,0.3151035113919526,0,0.0,0.7787253255808707,0,0.0,1.0,0,0.0,0.953392562852873,4,17.0
30.0,-0.75,16,0,3,0,16,0,27.0,1.6875,8.350231923675494,3,30.0,0.2995177626923039,0,0.0,0.8886137430272145,0,0.0,0.9813051669700044,0,0.0,0.8388558678711021,3,30.0
35.0,-1.0,17,0,4,0,17,0,44.0,2.588235294117647,8.923095210276461,3,42.0,0.2961634884608943,0,0.0,0.9346388795078241,0,2.0,0.8274223421220213,1,2.0,0.6428708665169153,4,46.0
40.0,-1.0,19,0,4,0,19,0,60.0,3.1578947368421053,9.112286008133179,3,57.0,0.23180873301194022,0,0.0,0.9411251612349937,1,5.0,0.750519517683166,0,0.0,0.8314829627446642,4,62.0
45.0,-1.5,22,0,6,1,23,0,85.0,3.8636363636363638,7.521144140830696,3,72.0,0.5613753587334044,0,0.0,0.930956979309441,1,10.0,0.5828529893353632,2,5.0,0.4296643696819143,6,87.0
50.0,-2.5,24,0,10,1,25,0,126.0,5.25,4.5754162149412805,3,87.0,0.5703563938551057,0,0.0,0.986649815579575,3,21.0,0.16536880784882435,4,20.0,0.06765963099892376,10,128.0
55.0,-4.0,24,0,16,2,26,0,196.0,8.166666666666666,3.7814253355040868,3,102.0,0.5427140330497287,0,0.0,1.0,7,48.0,0.11288747839934136,6,48.0,0.13558667359830207,16,198.0
