step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.575911332642017,0,0.0,0.9432016674491198,0,0.0,0.9449512528256571,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,4,0,0,0,4,0,0.0,0.0,12.832036115163259,0,0.0,0.962131076666668,0,0.0,0.9700942655737694,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,10,0,0,0,10,0,0.0,0.0,11.959802366625402,0,0.0,0.958349612231186,0,0.0,0.7969244736749758,0,0.0,0.9666384659486452,0,0.0,1.0,0,0.0
20.0,0.0,14,0,0,0,14,0,0.0,0.0,11.694593212693885,0,0.0,0.8254251709712793,0,0.0,0.9201175225663161,0,0.0,0.9985580806612762,0,0.0,0.8321032720006825,0,0.0
25.0,-0.5,19,0,2,0,19,0,4.0,0.21052631578947367,10.62899525364743,2,4.0,0.5306626976178517,0,0.0,0.9411596355553116,0,0.0,0.9047676377272226,0,0.0,0.9190048833310532,2,4.0
30.0,-1.5,24,0,6,0,24,0,23.0,0.9583333333333334,8.384765946689265,5,22.0,0.4036328426550936,1,1.0,0.6526838517802197,0,0.0,0.90567219056772,0,0.0,0.7143680695460627,6,23.0
35.0,-1.75,25,0,7,0,25,0,43.0,1.72,6.011507174879514,3,36.0,0.35714146919572626,1,6.0,0.36241379716688327,1,1.0,0.5462446965452105,2,6.0,0.42124181645475095,7,49.0
40.0,-3.0,28,0,12,0,28,0,94.0,3.357142857142857,5.2361369016354455,5,50.0,0.40506007688944035,1,13.0,0.6986678529668214,2,10.0,0.2733254344371705,4,23.0,0.21861557981811963,12,96.0
45.0,-3.5,31,0,14,0,31,0,112.0,3.6129032258064515,4.510515456159289,2,49.0,0.48529865163452823,1,18.0,0.7175599102828345,4,26.0,0.0008907199608152278,7,55.0,0.010685985319368967,14,148.0
50.0,-3.5,32,0,14,0,32,0,123.0,3.84375,4.537992698810284,2,22.0,0.46108450102839194,2,25.0,0.4146198659276297,4,48.0,0.3164269382423463,6,76.0,0.0422856420171809,14,171.0
55.0,-2.0,34,0,8,1,35,0,72.0,2.1176470588235294,5.224900999024535,1,26.0,0.3473208444295778,4,41.0,0.19382543539159855,1,44.0,0.5564758853218404,2,64.0,0.2246104555255549,8,175.0
60.0,-2.0,35,0,8,1,36,0,34.0,0.9714285714285714,6.3453639856786,3,34.0,0.4152271224346022,3,36.0,0.380879607306388,1,15.0,0.4031592669987548,1,55.0,0.4104463829980302,8,140.0
