step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
540.0,0.0,432,0,0.0,430,0.9953703703703703,18,0,0,182,200,0,0.0,0.0,11.53258614527575,0,0.0,0.9007166095479263,0,0.0,0.9263608692238123,0,7.0,0.7402482620658056,0,0.0,1.0,0,7.0
545.0,0.0,436,0,0.0,434,0.9954128440366973,15,0,0,187,202,0,0.0,0.0,11.892735255554673,0,0.0,0.9569063639533213,0,0.0,1.0,0,2.0,0.8434888922257352,0,2.0,0.8941364796022033,0,4.0
550.0,-0.25,440,0,0.0,438,0.9954545454545455,16,0,1,188,204,0,1.0,0.0625,11.618808090384128,0,0.0,0.9423644306724086,0,0.0,1.0,1,3.0,0.6909678536611674,0,2.0,0.9412443862447427,1,5.0
555.0,0.0,444,0,0.0,442,0.9954954954954955,14,0,0,191,205,0,0.0,0.0,9.13737341371303,0,0.0,0.7827440557613398,0,0.0,1.0,0,0.0,0.4001393372981868,0,0.0,0.9769565449361575,0,0.0
560.0,-0.5,448,0,0.0,446,0.9955357142857143,16,0,2,191,207,0,3.0,0.1875,8.168527996890424,2,3.0,0.2062406008114856,0,0.0,0.951468360496521,0,0.0,0.4143890796753409,0,0.0,1.0,2,3.0
565.0,-0.5,452,0,0.0,450,0.995575221238938,15,0,2,193,208,0,8.0,0.5333333333333333,8.137291445139052,2,12.0,0.23559635154201874,0,0.0,0.9386626376244007,0,0.0,1.0,0,0.0,1.0,2,12.0
570.0,-0.75,456,0,0.0,454,0.9956140350877193,16,0,3,194,210,0,22.0,1.375,7.901622304765599,3,22.0,0.3821073530345377,0,2.0,0.4837537794547948,0,0.0,1.0,0,0.0,1.0,3,24.0
575.0,-0.5,460,0,0.0,458,0.9956521739130435,15,0,2,197,212,0,8.0,0.5333333333333333,7.734265896724475,0,19.0,0.37706206183280255,2,10.0,0.5340415430051084,0,0.0,0.9772811474611999,0,0.0,1.0,2,29.0
580.0,-1.0,464,1,0.0021551724137931034,462,0.9956896551724138,13,0,4,200,213,0,24.0,1.8461538461538463,6.638999369518725,2,6.0,0.3195648652510832,2,20.0,0.3612564196096765,0,2.0,0.7391859433788022,0,0.0,1.0,4,28.0
585.0,-0.75,468,1,0.002136752136752137,466,0.9957264957264957,14,0,3,200,214,0,8.0,0.5714285714285714,5.690058194949347,0,4.0,0.16254838611032715,2,18.0,0.3612849175236507,1,5.0,0.6056366468025313,0,0.0,1.0,3,27.0
590.0,-0.75,472,1,0.00211864406779661,470,0.9957627118644068,18,0,3,200,218,0,20.0,1.1111111111111112,8.158510128746803,1,5.0,0.7251213065391034,2,19.0,0.497751031375744,0,2.0,0.4451987385694133,0,2.0,0.8355949304203482,3,28.0
595.0,-1.25,476,1,0.0021008403361344537,474,0.9957983193277311,21,0,5,200,221,0,19.0,0.9047619047619048,8.047932195992242,1,10.0,0.6687441199627392,1,13.0,0.4868139027887161,3,10.0,0.23180039735592425,0,4.0,0.8853330356812756,5,37.0
600.0,-1.0,480,1,0.0020833333333333333,477,0.99375,24,0,4,200,224,0,23.0,0.9583333333333334,6.585200143361763,2,16.0,0.43272402982797664,1,6.0,0.33109748781214676,1,12.0,0.30723997077276827,0,2.0,0.6117310736767371,4,36.0
605.0,-1.0,484,1,0.002066115702479339,481,0.993801652892562,25,0,4,200,225,0,15.0,0.6,8.228937521008369,2,11.0,0.4839095243410335,0,0.0,1.0,1,6.0,0.49481526061534076,1,3.0,0.003003080327239093,4,20.0
610.0,-0.75,488,1,0.0020491803278688526,485,0.9938524590163934,25,0,3,201,226,0,29.0,1.16,9.303155577457154,2,18.0,0.460841066158712,0,0.0,0.9583866281479505,1,13.0,0.7224948499471722,0,2.0,0.9191901789962478,3,33.0
615.0,-0.75,492,1,0.0020325203252032522,489,0.9939024390243902,21,0,3,208,229,0,18.0,0.8571428571428571,8.464319312905845,1,11.0,0.26513587089248447,0,0.0,0.9177290980031981,2,19.0,0.6887740822354249,0,2.0,0.9236284227902968,3,32.0
620.0,-1.25,496,1,0.0020161290322580645,493,0.9939516129032258,18,0,5,211,229,0,13.0,0.7222222222222222,7.086227068399943,3,11.0,0.0010286556713677375,0,2.0,0.8964393685085276,1,7.0,0.6044741013446239,1,3.0,0.0024761271317935343,5,23.0
625.0,-0.75,500,1,0.002,497,0.994,19,0,3,212,231,0,10.0,0.5263157894736842,7.312657013681349,0,12.0,0.41629645078238914,0,2.0,0.8738875112509874,3,12.0,0.13049663078863893,0,2.0,0.8699016067182554,3,28.0
630.0,-0.75,504,1,0.001984126984126984,501,0.9940476190476191,22,0,3,212,234,0,10.0,0.45454545454545453,8.788480601109045,0,0.0,0.9465152533941238,2,8.0,0.5213898993967431,1,17.0,0.5217472321696514,0,2.0,0.8797139061145604,3,27.0
635.0,-0.5,508,1,0.001968503937007874,505,0.9940944881889764,24,0,2,212,236,0,10.0,0.4166666666666667,8.04459318488275,0,0.0,0.7128063972246993,2,12.0,0.22424584135879452,0,6.0,0.8151466752409513,0,2.0,0.492114578284963,2,20.0
640.0,-2.0,512,1,0.001953125,509,0.994140625,26,0,8,213,239,0,42.0,1.6153846153846154,7.72361307644798,2,7.0,0.6616558146797463,3,27.0,0.22879417589800793,0,0.0,0.8948707096347148,3,14.0,0.29577927708019136,8,48.0
645.0,-1.25,516,1,0.001937984496124031,513,0.9941860465116279,26,0,5,214,240,0,26.0,1.0,6.564177519976979,3,19.0,0.3863242130476476,0,20.0,0.43187914271142147,1,2.0,0.0015033529813907615,1,19.0,0.517181360095739,5,60.0
650.0,-1.5,520,1,0.0019230769230769232,517,0.9942307692307693,25,0,6,217,242,0,31.0,1.24,6.9806138760298415,4,28.0,0.3797073207535239,0,0.0,0.042107820821390966,1,7.0,0.0,1,8.0,0.4179573662796407,6,43.0
655.0,-1.25,524,1,0.0019083969465648854,521,0.9942748091603053,24,0,5,220,244,0,48.0,2.0,8.197466283243799,4,43.0,0.4582168221640829,1,5.0,0.00012347378763552654,0,2.0,0.9004846715256735,0,1.0,0.148870729069292,5,51.0
660.0,-0.5,528,1,0.001893939393939394,525,0.9943181818181818,24,0,2,223,247,0,21.0,0.875,9.378017597958708,1,35.0,0.3781854814970854,1,10.0,0.5,0,2.0,0.9137590462344837,0,0.0,1.0,2,47.0
665.0,-0.5,532,1,0.0018796992481203006,529,0.9943609022556391,23,0,2,227,250,0,8.0,0.34782608695652173,10.158572554350844,2,19.0,0.45981423740821487,0,2.0,0.9188811653195603,0,0.0,0.8363457828867756,0,0.0,1.0,2,21.0
670.0,-0.5,536,1,0.0018656716417910447,533,0.9944029850746269,24,0,2,230,254,0,3.0,0.125,9.243421245628653,1,18.0,0.46943430261232993,0,2.0,0.8969992427760846,1,2.0,0.00947005122788267,0,2.0,0.9197033606081262,2,24.0
675.0,-0.75,540,1,0.001851851851851852,537,0.9944444444444445,22,0,3,232,254,0,13.0,0.5909090909090909,8.504809470570875,3,24.0,0.38284280650738456,0,2.0,0.5966508966769348,0,5.0,0.6412028353965837,0,2.0,0.9558276208771468,3,33.0
680.0,-0.75,544,1,0.001838235294117647,541,0.9944852941176471,22,0,3,233,255,0,10.0,0.45454545454545453,8.217148953170083,1,18.0,0.2973114670977151,2,8.0,0.0026021070424591254,0,2.0,0.9165394278426814,0,2.0,0.8895287050700056,3,30.0
685.0,-1.0,548,1,0.0018248175182481751,545,0.9945255474452555,26,0,4,235,261,0,17.0,0.6538461538461539,9.116212350112475,3,15.0,0.5234984397015509,0,10.0,0.6356205553128641,1,4.0,0.518026622079272,0,2.0,0.9165757428213486,4,31.0
690.0,0.0,552,1,0.0018115942028985507,549,0.9945652173913043,25,0,0,237,262,0,0.0,0.0,9.006479962252069,0,13.0,0.5572449059161397,0,2.0,0.9079811830819373,0,3.0,0.5466735515950358,0,2.0,0.4957046155416835,0,20.0
695.0,-0.75,556,1,0.0017985611510791368,553,0.9946043165467626,29,0,3,237,266,0,9.0,0.3103448275862069,9.858794551895835,0,0.0,0.5496546135415391,0,0.0,0.8857522753756241,1,3.0,0.6543056883303483,2,10.0,0.0003509963104578744,3,13.0
700.0,-1.5,560,1,0.0017857142857142857,557,0.9946428571428572,30,0,6,239,269,0,18.0,0.6,9.612499990921577,2,6.0,0.5722711263740442,2,3.0,0.5537201065638495,2,11.0,0.6077148465505327,0,6.0,0.26501712864952437,6,26.0
705.0,-0.75,564,1,0.0017730496453900709,561,0.9946808510638298,25,0,3,246,271,0,22.0,0.88,7.729522199003526,0,5.0,0.7548482128826972,0,4.0,0.37653315115487684,3,24.0,0.3586086501752042,0,0.0,1.0,3,33.0
710.0,-1.25,568,1,0.0017605633802816902,565,0.9947183098591549,23,0,5,249,272,0,19.0,0.8260869565217391,6.3280278305898445,1,2.0,0.4997544584986313,0,2.0,0.7582427278132314,4,34.0,0.07502821803152233,0,2.0,0.8814664820813669,5,40.0
715.0,-2.25,572,1,0.0017482517482517483,569,0.9947552447552448,24,0,9,251,275,0,57.0,2.375,7.316227516387227,3,12.0,0.4162558379778753,0,2.0,0.9327725803520632,6,47.0,6.919891206516106e-05,0,4.0,0.8959338281710948,9,65.0
720.0,-2.0,576,1,0.001736111111111111,573,0.9947916666666666,29,0,8,251,280,0,63.0,2.1724137931034484,6.218880285817467,4,32.0,0.38402072638730755,0,2.0,0.3811371686979707,3,54.0,0.37468680247318625,1,6.0,0.5884070315964345,8,94.0
725.0,-2.5,580,1,0.0017241379310344827,577,0.9948275862068966,32,0,10,251,283,0,67.0,2.09375,4.859114781964266,6,59.0,0.2670717961667845,3,9.0,0.2512150568792355,0,32.0,0.6493961297388092,1,7.0,0.11971163357482469,10,107.0
730.0,-3.25,584,1,0.0017123287671232876,581,0.9948630136986302,34,0,13,251,285,0,78.0,2.2941176470588234,5.758520837963727,6,76.0,0.1944220008624778,3,24.0,0.4726896258799766,1,1.0,0.2602497047095595,3,15.0,0.19140097760954228,13,116.0
735.0,-2.75,588,1,0.0017006802721088435,585,0.9948979591836735,34,0,11,252,286,0,89.0,2.6176470588235294,6.640725446090618,6,71.0,0.18651782697358785,1,21.0,0.6816688990229287,3,12.0,0.41689289008414704,1,15.0,0.08173256670478891,11,119.0
740.0,-2.0,592,1,0.0016891891891891893,589,0.9949324324324325,32,0,8,257,289,0,82.0,2.5625,6.988653240458153,3,69.0,0.28049784157344543,1,16.0,0.3980495992068229,3,27.0,0.5356945645353826,1,7.0,0.0,8,119.0
745.0,-0.75,596,1,0.0016778523489932886,593,0.9949664429530202,30,0,3,261,291,0,8.0,0.26666666666666666,7.389352378772353,1,42.0,0.5342474500911178,1,11.0,0.46221122153821537,1,24.0,0.34102019799992406,0,0.0,1.0,3,77.0
750.0,-1.0,600,1,0.0016666666666666668,597,0.995,30,0,4,265,295,0,14.0,0.4666666666666667,7.755363313335567,2,42.0,0.5161459694889796,0,6.0,0.6537996778720128,2,12.0,0.1883321844761326,0,4.0,0.9157400988671884,4,64.0
755.0,-1.75,604,1,0.0016556291390728477,601,0.9950331125827815,29,0,7,266,295,0,29.0,1.0,7.793624911995667,4,58.0,0.352024143776168,1,3.0,0.5832999024932914,2,21.0,0.35610819377068875,0,4.0,0.9270937555835557,7,86.0
760.0,-1.0,608,1,0.001644736842105263,605,0.9950657894736842,29,0,4,267,296,0,20.0,0.6896551724137931,6.946702876183511,3,52.0,0.2751309035510266,0,0.0,0.23396620654953015,1,15.0,0.612223945065564,0,2.0,0.6319116195390672,4,69.0
765.0,-1.25,612,1,0.0016339869281045752,609,0.9950980392156863,32,0,5,267,299,0,18.0,0.5625,8.470397047735784,1,18.0,0.38596574155883595,1,5.0,0.7270797525286782,0,2.0,0.39467461643486224,3,14.0,0.35901139973923024,5,39.0
770.0,-1.5,616,1,0.0016233766233766235,613,0.9951298701298701,32,0,6,270,302,0,14.0,0.4375,7.9243783735919,2,20.0,0.3569526457281476,0,2.0,0.9277460218310001,2,7.0,0.23384610140508494,2,20.0,0.24144954421254994,6,49.0
775.0,-1.75,620,1,0.0016129032258064516,617,0.9951612903225806,30,0,7,274,304,0,39.0,1.3,7.890729313600784,4,37.0,0.4169726278654627,1,5.0,0.3249391367960157,0,10.0,0.5730990154943953,2,18.0,0.5556976854487732,7,70.0
780.0,-1.5,624,1,0.0016025641025641025,621,0.9951923076923077,28,0,6,278,306,0,27.0,0.9642857142857143,7.426660136496673,2,35.0,0.5180049415934653,3,19.0,0.020116982133355086,0,2.0,0.7741391920797097,1,14.0,0.568613280844254,6,70.0
785.0,-1.5,628,1,0.0015923566878980893,625,0.9952229299363057,29,0,6,279,308,0,45.0,1.5517241379310345,7.629988627075755,0,10.0,0.5819142762014163,4,40.0,0.3819611394802072,1,5.0,0.4010652604753579,1,8.0,0.39614264158533735,6,63.0
790.0,-2.0,632,1,0.0015822784810126582,629,0.995253164556962,28,0,8,282,310,0,31.0,1.1071428571428572,6.531510295235226,3,8.0,0.29469763018251344,1,37.0,0.4810830851844138,3,18.0,0.38757734758416146,1,1.0,0.0007233939434801042,8,64.0
795.0,-2.25,636,1,0.0015723270440251573,633,0.9952830188679245,26,0,9,285,311,0,62.0,2.3846153846153846,6.305526922517371,6,32.0,0.13753917122075732,1,14.0,0.35246633467401856,1,19.0,0.43138894609130574,1,6.0,0.0,9,71.0
800.0,-1.5,640,1,0.0015625,637,0.9953125,25,0,6,288,313,0,50.0,2.0,6.480228983173781,3,46.0,0.06908295166964971,1,1.0,0.28649196804912436,2,22.0,0.39150029892337035,0,0.0,1.0,6,69.0
805.0,-1.5,644,1,0.0015527950310559005,641,0.9953416149068323,22,0,6,291,313,0,45.0,2.0454545454545454,7.120297441495494,2,41.0,0.25804717660347676,3,14.0,0.23664252842010366,1,13.0,0.4822779241661307,0,2.0,0.9401904879557801,6,70.0
810.0,-0.75,648,1,0.0015432098765432098,645,0.9953703703703703,21,0,3,295,316,0,41.0,1.9523809523809523,8.51855771864297,3,45.0,0.3824381990858346,0,15.0,0.28708906784537863,0,3.0,0.776910502811442,0,4.0,0.9391008129382009,3,67.0
815.0,-1.25,652,1,0.0015337423312883436,649,0.995398773006135,23,0,5,296,319,0,60.0,2.608695652173913,8.81943513061735,3,60.0,0.5588856110730156,1,3.0,0.46071393954369205,1,3.0,0.39805951813464485,0,2.0,0.9343281437184385,5,68.0
820.0,-0.5,656,1,0.001524390243902439,653,0.9954268292682927,25,0,2,296,321,0,13.0,0.52,7.619649209949056,1,39.0,0.5740472519239274,0,0.0,0.9351115028682039,0,2.0,0.336654246129452,1,4.0,0.4600685869383134,2,45.0
825.0,-1.0,660,1,0.0015151515151515152,657,0.9954545454545455,27,0,4,299,326,0,26.0,0.9629629629629629,7.966108050395196,3,24.0,0.4837282890999671,0,2.0,0.8504861156240057,1,3.0,0.5039194947619596,0,3.0,0.26740189922571156,4,32.0
830.0,-0.5,664,1,0.0015060240963855422,661,0.9954819277108434,29,0,2,300,329,0,4.0,0.13793103448275862,9.736457274422639,2,18.0,0.5720346120392512,0,2.0,0.9503328211533966,0,0.0,0.3879197431624352,0,2.0,0.6597582530892597,2,22.0
835.0,-1.0,668,1,0.0014970059880239522,665,0.9955089820359282,28,0,4,302,330,0,11.0,0.39285714285714285,8.98453970626444,2,8.0,0.5178189842084213,1,3.0,0.33487966859503754,0,2.0,0.9024828016688495,1,6.0,0.6662394877538713,4,19.0
840.0,-1.25,672,1,0.001488095238095238,669,0.9955357142857143,25,0,5,306,331,0,13.0,0.52,6.576954710695247,1,6.0,0.19892780593840964,4,14.0,0.19773062555376208,0,2.0,0.8489351210505337,0,3.0,0.7487803593358378,5,25.0
845.0,-1.75,676,1,0.0014792899408284023,673,0.9955621301775148,23,0,7,308,331,0,44.0,1.9130434782608696,5.779302451441516,2,11.0,0.21981379096283188,4,36.0,0.36771102571472397,0,2.0,0.43082759914485036,1,3.0,0.3638160693026333,7,52.0
850.0,-2.0,680,1,0.0014705882352941176,677,0.9955882352941177,26,0,8,309,335,0,43.0,1.6538461538461537,5.0647913901844595,3,23.0,0.1802112908288195,2,36.0,0.5225167339232262,3,10.0,0.18711991569029443,0,2.0,0.13485302073613428,8,71.0
855.0,-3.0,684,1,0.0014619883040935672,681,0.9956140350877193,25,0,12,311,336,0,101.0,4.04,5.667969213495396,5,47.0,0.15905266256663753,2,24.0,0.5036731112834895,4,29.0,0.18849701379507527,1,5.0,4.082665027251784e-05,12,105.0
860.0,-2.0,688,1,0.0014534883720930232,685,0.9956395348837209,29,0,8,311,340,0,84.0,2.896551724137931,6.460950765506456,5,72.0,0.3498603541226845,1,11.0,0.3808777498494847,2,30.0,0.07274168887705497,0,0.0,1.0,8,113.0
865.0,-1.5,692,1,0.001445086705202312,689,0.9956647398843931,27,0,6,315,342,0,71.0,2.6296296296296298,7.159648038961713,3,79.0,0.37369603761071346,2,12.0,0.35171804161193504,1,15.0,0.22323736022951138,0,2.0,0.8916193881467039,6,108.0
870.0,-1.75,696,1,0.0014367816091954023,693,0.9956896551724138,27,0,7,317,344,0,82.0,3.037037037037037,7.023272963938168,5,74.0,0.34767901592560346,1,14.0,0.41966016217864377,1,13.0,0.5001022007046179,0,2.0,0.8511357802949332,7,103.0
875.0,-1.75,700,1,0.0014285714285714286,697,0.9957142857142857,27,0,7,319,346,0,46.0,1.7037037037037037,7.778621317983708,3,63.0,0.3820314845705562,3,20.0,0.5173331031717187,1,18.0,0.47997446423623585,0,2.0,0.8811981609973252,7,103.0
880.0,-0.25,704,1,0.0014204545454545455,701,0.9957386363636364,27,0,1,321,348,0,5.0,0.18518518518518517,7.820109111327851,1,27.0,0.3537788141473028,0,18.0,0.30181778478048965,0,2.0,0.7871447986386256,0,2.0,0.9065159744613862,1,49.0
885.0,-1.75,708,1,0.0014124293785310734,705,0.9957627118644068,26,0,7,322,348,0,16.0,0.6153846153846154,6.489665991628333,2,29.0,0.07878445946140179,3,11.0,0.005328973604575384,1,4.0,0.7171104211898477,1,5.0,0.6312373190135334,7,49.0
890.0,-2.0,712,1,0.0014044943820224719,709,0.9957865168539326,23,0,8,326,349,0,33.0,1.434782608695652,5.213729726321163,4,41.0,0.200108130020019,1,17.0,0.4060545513655405,3,12.0,0.08794718354644838,0,2.0,0.8591820550844361,8,72.0
895.0,-1.75,716,1,0.0013966480446927375,713,0.9958100558659218,24,0,7,327,351,0,43.0,1.7916666666666667,6.110595520169323,1,36.0,0.3166456699967881,0,6.0,0.7732958316241312,6,38.0,0.1308662841664732,0,2.0,0.24796883716524273,7,82.0
900.0,-1.5,720,1,0.001388888888888889,717,0.9958333333333333,26,0,6,327,353,0,50.0,1.9230769230769231,8.465499062064382,0,7.0,0.5966375372287696,0,0.0,0.8725847062867406,3,54.0,0.5041140550443034,3,13.0,4.9992150613465816e-05,6,74.0
905.0,-1.0,724,1,0.0013812154696132596,721,0.9958563535911602,25,0,4,329,354,0,57.0,2.28,7.6187547088859695,1,3.0,0.49350448379919565,0,0.0,0.23290792918782668,3,56.0,0.44560854965822944,0,13.0,0.14429685273706835,4,72.0
910.0,-1.25,728,1,0.0013736263736263737,725,0.9958791208791209,23,0,5,332,355,0,21.0,0.9130434782608695,7.476282039762967,0,0.0,0.9380717224027718,3,13.0,0.23169925007261225,2,47.0,0.25716261325222634,0,0.0,1.0,5,60.0
915.0,-0.75,732,1,0.001366120218579235,729,0.9959016393442623,20,0,3,336,356,0,17.0,0.85,7.7673436558525335,0,0.0,0.021320696408657736,1,18.0,0.5819881084318157,2,16.0,0.15324681339934712,0,2.0,0.8707026596859831,3,36.0
920.0,-1.0,736,1,0.001358695652173913,733,0.9959239130434783,19,0,4,339,358,0,23.0,1.2105263157894737,8.352029467081088,1,4.0,0.6614179410659341,1,17.0,0.499031420055776,2,22.0,0.07859934746433744,0,4.0,0.8804827537958998,4,47.0
925.0,-0.75,740,1,0.0013513513513513514,737,0.995945945945946,18,0,3,341,359,0,23.0,1.2777777777777777,7.817250926567029,1,9.0,0.6787425524922287,0,2.0,0.23529137831800043,2,23.0,8.640851024978783e-06,0,4.0,0.5850690195375539,3,38.0
930.0,-1.0,744,1,0.0013440860215053765,741,0.9959677419354839,20,0,4,341,361,0,11.0,0.55,8.464968209821993,1,2.0,0.536026106630755,0,0.0,0.9361835543765273,0,13.0,0.15934368540314367,3,12.0,0.20089164967481749,4,27.0
935.0,-0.25,748,1,0.001336898395721925,745,0.9959893048128342,19,0,1,343,362,0,6.0,0.3157894736842105,10.260671284774668,1,6.0,0.6336111877143004,0,0.0,0.927810521279089,0,2.0,0.9514374007983593,0,14.0,0.4196810736190317,1,22.0
940.0,-0.25,752,1,0.0013297872340425532,749,0.9960106382978723,17,0,1,348,365,0,5.0,0.29411764705882354,11.278026436258727,0,0.0,0.8532813435138606,0,0.0,0.7478037913330029,0,2.0,0.9443220553653416,1,7.0,0.5854183280804895,1,9.0
945.0,-1.0,756,1,0.0013227513227513227,753,0.996031746031746,17,0,4,349,366,0,8.0,0.47058823529411764,7.734855933302095,1,3.0,0.6404897849459364,1,5.0,0.7359987673128667,1,3.0,0.12287659620643689,1,3.0,0.009086006636528941,4,14.0
950.0,-0.75,760,1,0.0013157894736842105,757,0.9960526315789474,15,0,3,351,366,0,18.0,1.2,6.223610469794734,0,0.0,0.359195153528148,1,10.0,0.5560340989289877,0,5.0,0.1286482592117253,2,12.0,8.094373404129862e-06,3,27.0
955.0,-0.25,764,1,0.0013089005235602095,761,0.9960732984293194,19,0,1,352,371,0,4.0,0.21052631578947367,7.801468624646241,1,4.0,0.5791587876137688,0,7.0,0.3567971032609956,0,2.0,0.8681158088335644,0,7.0,0.21526771867589534,1,20.0
960.0,-0.5,768,1,0.0013020833333333333,765,0.99609375,19,0,2,353,372,0,8.0,0.42105263157894735,10.581651317425912,0,0.0,0.8958251514702437,2,10.0,0.4555157415588425,0,2.0,0.9344927694097488,0,2.0,0.9314759844414237,2,14.0
965.0,-0.25,772,1,0.0012953367875647669,769,0.9961139896373057,18,0,1,355,373,0,2.0,0.1111111111111111,10.411177287232485,0,0.0,0.9384236426432517,1,10.0,0.5274712713352993,0,0.0,0.6751492591670876,0,2.0,0.9437653051153475,1,12.0
970.0,-1.0,776,1,0.001288659793814433,773,0.9961340206185567,16,0,4,358,374,0,14.0,0.875,7.493151472040777,0,0.0,0.9705475345448228,2,11.0,0.5701533666440122,1,4.0,0.3885262899741391,1,3.0,0.18043817834209908,4,18.0
975.0,-0.25,780,1,0.001282051282051282,777,0.9961538461538462,18,0,1,358,376,0,1.0,0.05555555555555555,8.228588554241641,0,0.0,0.9028803613554512,1,8.0,0.5017664786448465,0,2.0,0.5855446380957274,0,0.0,0.2138657015810211,1,10.0
980.0,-0.75,784,1,0.0012755102040816326,781,0.9961734693877551,15,0,3,362,377,0,10.0,0.6666666666666666,10.008724531722219,0,0.0,0.9285435746748216,3,12.0,0.3706182861294906,0,0.0,1.0,0,4.0,0.9614105691562013,3,16.0
985.0,-0.25,788,1,0.0012690355329949238,785,0.9961928934010152,18,0,1,362,380,0,1.0,0.05555555555555555,9.410841804258963,0,0.0,0.5729027297570635,1,12.0,0.42533566799207917,0,0.0,0.9218627198829171,0,4.0,0.9244413774881522,1,16.0
990.0,-0.5,792,1,0.0012626262626262627,789,0.9962121212121212,20,0,2,364,384,0,6.0,0.3,8.705924897810664,2,6.0,0.48319829840786344,0,1.0,0.5569167376983362,0,0.0,0.9622112019440104,0,2.0,0.3964227105646102,2,9.0
995.0,-1.0,796,1,0.001256281407035176,793,0.9962311557788944,19,0,4,365,384,0,16.0,0.8421052631578947,7.465194895086637,0,5.0,0.18846310761555826,1,5.0,0.5220233331159178,0,0.0,0.9217691384985085,3,13.0,0.24415175698732977,4,23.0
1000.0,-0.25,800,1,0.00125,797,0.99625,19,0,1,368,387,0,5.0,0.2631578947368421,9.061189452216786,1,5.0,0.5000312467404826,0,0.0,0.5837144403949263,0,2.0,0.8654018363053055,0,13.0,0.410010311130959,1,20.0
1005.0,-0.25,804,1,0.0012437810945273632,801,0.996268656716418,21,0,1,370,391,0,2.0,0.09523809523809523,10.491660947664514,0,0.0,0.8593794324190416,0,0.0,0.8838282827379059,1,4.0,0.5059084044058136,0,2.0,0.7822566467932422,1,6.0
1010.0,-0.25,808,1,0.0012376237623762376,805,0.9962871287128713,23,0,1,371,394,0,2.0,0.08695652173913043,10.625711819307645,0,0.0,0.9547160320705321,0,2.0,0.9066881761407526,1,7.0,0.28136702132830116,0,2.0,0.8638631840961082,1,11.0
1015.0,-1.0,812,1,0.0012315270935960591,809,0.9963054187192119,23,0,4,373,396,0,13.0,0.5652173913043478,9.124138473724816,0,0.0,0.3339881110778749,0,2.0,0.9736229826894031,3,14.0,0.39203007729655387,1,5.0,0.691644329676816,4,21.0
1020.0,-0.5,816,1,0.0012254901960784314,813,0.9963235294117647,24,0,2,375,399,0,8.0,0.3333333333333333,7.147867820410608,2,8.0,0.46885526054641546,0,2.0,0.4341394811867407,0,12.0,0.5471578238664108,0,3.0,0.600493310030353,2,25.0
1025.0,-1.25,820,1,0.0012195121951219512,817,0.9963414634146341,26,0,5,375,401,0,13.0,0.5,6.686460515378522,0,8.0,0.6219265777425924,4,14.0,0.0016634695878867784,1,1.0,0.6421139261490376,0,2.0,0.309944026268299,5,25.0
1030.0,-1.25,824,1,0.0012135922330097086,821,0.9963592233009708,27,0,5,375,402,0,24.0,0.8888888888888888,8.724639483705518,0,0.0,0.6872690556314449,2,24.0,0.506885333824633,0,0.0,0.7771261323684966,3,10.0,0.2402128906585427,5,34.0
1035.0,-1.25,828,1,0.0012077294685990338,825,0.9963768115942029,25,0,5,378,403,0,32.0,1.28,8.640441509208555,2,5.0,0.023922613809796312,2,30.0,0.5596833199973018,0,0.0,0.934550534929597,1,15.0,0.5742651951374468,5,50.0
1040.0,-1.25,832,1,0.001201923076923077,829,0.9963942307692307,25,0,5,382,407,0,25.0,1.0,8.140266921508386,3,18.0,0.34138711556753787,1,18.0,0.13376114666507896,0,0.0,0.9878232080856428,1,10.0,0.7443366402527195,5,46.0
1045.0,-0.5,836,1,0.0011961722488038277,833,0.9964114832535885,25,0,2,384,409,0,5.0,0.2,8.22116127656431,0,16.0,0.6614281991822186,1,5.0,0.3657701485110059,0,0.0,0.9069428396732573,1,6.0,0.3269922858947503,2,27.0
1050.0,-1.25,840,1,0.0011904761904761906,837,0.9964285714285714,27,0,5,385,412,0,17.0,0.6296296296296297,9.47142071996051,0,0.0,0.824261705070049,1,3.0,0.7439728659573176,1,3.0,0.4605653210345823,3,15.0,0.004156713511096041,5,21.0
1055.0,-1.25,844,1,0.001184834123222749,841,0.9964454976303317,25,0,5,389,414,0,22.0,0.88,9.067777766491444,1,1.0,0.6295962191555383,1,8.0,0.7885411645181613,2,10.0,0.00034017139545547854,1,21.0,0.29338287445360317,5,40.0
1060.0,-0.75,848,1,0.0011792452830188679,845,0.9964622641509434,20,0,3,394,414,0,11.0,0.55,5.933109328705553,3,11.0,0.20926518586608736,0,3.0,0.3741151188391087,0,5.0,0.27884952011258024,0,7.0,0.5250807972353685,3,26.0
1065.0,-1.25,852,1,0.0011737089201877935,849,0.9964788732394366,23,0,5,394,417,0,23.0,1.0,7.612945344363737,3,26.0,0.30056648910977574,1,4.0,0.2861137421478863,0,0.0,0.9428662421658414,1,6.0,0.6431927225346443,5,36.0
