step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
135.0,-0.75,108,0,0.0,108,1.0,15,0,3,35,50,0,6.0,0.4,7.487307857279239,1,1.0,0.658325842013435,2,16.0,0.08713364112263025,0,0.0,1.0,0,4.0,0.8727917837725431,3,21.0
140.0,-1.0,112,0,0.0,112,1.0,17,0,4,37,54,0,18.0,1.0588235294117647,7.727514594820603,2,10.0,0.3383495519174924,1,10.0,0.6265190113101838,0,0.0,1.0,1,5.0,0.6577693559632046,4,25.0
145.0,-0.75,116,0,0.0,116,1.0,18,0,3,37,55,0,16.0,0.8888888888888888,7.485280061825307,2,14.0,0.3997860191397091,1,5.0,0.6916211463186138,0,0.0,1.0,0,2.0,0.18470114985724687,3,21.0
150.0,-1.25,120,0,0.0,120,1.0,18,0,5,39,57,0,39.0,2.1666666666666665,9.073244593803066,2,24.0,0.3261610302674868,1,10.0,0.6588430595886303,0,2.0,0.9342424839812702,2,12.0,0.459621669361043,5,48.0
155.0,-0.25,124,0,0.0,124,1.0,19,0,1,40,59,0,2.0,0.10526315789473684,8.94028762440816,0,13.0,0.18507501607895716,1,2.0,0.4807893297387387,0,2.0,0.9394334624151612,0,8.0,0.743374869527112,1,25.0
160.0,-1.0,128,0,0.0,128,1.0,20,0,4,41,61,0,16.0,0.8,7.322561320459863,0,0.0,0.9132956672069723,2,14.0,0.5110425451593762,1,4.0,0.3246525133240853,1,4.0,0.3268356020495648,4,22.0
165.0,-0.75,132,0,0.0,132,1.0,23,0,3,41,64,0,5.0,0.21739130434782608,7.305776192475982,0,0.0,0.9811234149672968,1,14.0,0.5593851797534738,2,8.0,0.2719094499181221,0,2.0,0.1796560977001288,3,24.0
170.0,-1.0,136,0,0.0,136,1.0,24,0,4,43,67,0,18.0,0.75,8.869830981346494,1,1.0,0.5815285721483592,1,6.0,0.5670346460502099,2,14.0,0.3055305861050666,0,2.0,0.8404695635270852,4,23.0
175.0,-0.75,140,0,0.0,140,1.0,24,0,3,44,68,0,13.0,0.5416666666666666,7.908601168502616,2,9.0,0.3864371518692938,1,8.0,0.4186751253331679,0,9.0,0.3266391061678776,0,2.0,0.8914077696973274,3,28.0
180.0,-1.0,144,0,0.0,144,1.0,22,0,4,48,70,0,24.0,1.0909090909090908,9.142541341563556,1,13.0,0.6426776350711597,3,14.0,0.24094160479661997,0,0.0,1.0,0,2.0,0.9380696450005588,4,29.0
185.0,-0.75,148,0,0.0,148,1.0,25,0,3,50,75,0,20.0,0.8,9.267012588679599,2,18.0,0.6053239849458268,1,13.0,0.31685285362216453,0,2.0,0.9681522246152346,0,2.0,0.8207862104016076,3,35.0
190.0,-0.25,152,0,0.0,152,1.0,26,0,1,52,78,0,3.0,0.11538461538461539,9.19913051701528,0,7.0,0.6773855115104228,0,3.0,0.6334011020900607,0,2.0,0.9591372822186651,1,7.0,0.4471437047885312,1,19.0
195.0,-0.75,156,0,0.0,156,1.0,25,0,3,55,80,0,6.0,0.24,9.087592100073177,2,5.0,0.5599299591272595,0,2.0,0.9410657647135345,1,3.0,0.496304426882884,0,7.0,0.6430240134085629,3,17.0
200.0,-1.0,160,0,0.0,160,1.0,25,0,4,56,81,0,15.0,0.6,8.022979897252682,0,6.0,0.5703396570791197,0,2.0,0.9305550743865323,3,15.0,0.03198246843300883,1,4.0,0.5509284483205136,4,27.0
205.0,-1.5,164,0,0.0,164,1.0,26,0,6,56,82,0,19.0,0.7307692307692307,6.812420236270195,2,6.0,0.40354717870720497,1,3.0,0.33412830168711094,2,20.0,0.5908736302740889,1,4.0,0.2998130381731933,6,33.0
210.0,-1.25,168,0,0.0,168,1.0,25,0,5,58,83,0,34.0,1.36,7.346249044072741,0,5.0,0.4460368613155521,3,15.0,0.00292066119588425,2,23.0,0.6554376044891101,0,1.0,0.34147088261317626,5,44.0
215.0,-0.25,172,0,0.0,172,1.0,26,0,1,59,85,0,5.0,0.19230769230769232,8.991902169855338,0,0.0,0.9907771727138193,1,21.0,0.5208117666941564,0,11.0,0.35079123764203285,0,0.0,0.6312066995687928,1,32.0
220.0,-0.5,176,0,0.0,176,1.0,27,0,2,61,88,0,7.0,0.25925925925925924,10.012867897696655,0,0.0,0.8808796408945432,0,7.0,0.718395361134206,2,7.0,0.2606205349414958,0,2.0,0.7917422159430176,2,16.0
225.0,-0.5,180,0,0.0,180,1.0,24,0,2,66,90,0,4.0,0.16666666666666666,9.755939295008885,1,2.0,0.4963112964548022,1,2.0,0.5963810387791288,0,8.0,0.5493179219202489,0,2.0,0.8923907893055075,2,14.0
230.0,-0.25,184,0,0.0,184,1.0,25,0,1,69,94,0,3.0,0.12,9.056815991809792,0,2.0,0.4026941223174281,1,3.0,0.6684945075631562,0,0.0,0.827114568022392,0,2.0,0.3291878144315302,1,7.0
235.0,-1.5,188,0,0.0,188,1.0,24,0,6,73,97,0,25.0,1.0416666666666667,9.241145551402331,1,4.0,0.7196247656690036,1,8.0,0.6871372725995392,1,4.0,0.6898164173934695,3,15.0,0.2487110618051837,6,31.0
240.0,-1.0,192,0,0.0,191,0.9947916666666666,22,0,4,77,99,0,12.0,0.5454545454545454,7.894110553204694,0,0.0,0.7787989281808759,1,1.0,0.5848943036733792,3,13.0,0.4596843720294734,0,15.0,0.5164534694028485,4,29.0
245.0,-2.0,196,0,0.0,195,0.9948979591836735,24,0,8,78,102,0,41.0,1.7083333333333333,6.62161690405475,0,0.0,0.5637527747860573,2,11.0,0.5990700394017875,5,32.0,0.04083343912213833,1,4.0,0.47857047026218325,8,47.0
250.0,-1.25,200,0,0.0,199,0.995,29,0,5,78,107,0,24.0,0.8275862068965517,7.388572123269586,1,3.0,0.749088647126995,0,10.0,0.5893025591818428,4,44.0,0.18934640647071066,0,0.0,0.2288987829753308,5,57.0
255.0,-1.0,204,0,0.0,203,0.9950980392156863,30,0,4,81,111,0,37.0,1.2333333333333334,8.455587135273536,1,8.0,0.7405625904064057,0,2.0,0.26546342868280143,3,38.0,0.40680015058180774,0,4.0,0.8716132325951313,4,52.0
260.0,-1.5,208,0,0.0,207,0.9951923076923077,30,0,6,82,112,0,28.0,0.9333333333333333,7.834399638741666,3,18.0,0.30715070562048,3,12.0,0.21534317847950288,0,24.0,0.484744751431444,0,4.0,0.8891077664896608,6,58.0
265.0,-2.5,212,0,0.0,211,0.9952830188679245,31,0,10,84,115,0,53.0,1.7096774193548387,5.8354988583587195,7,48.0,0.27332759806056833,1,14.0,0.10455890649644684,1,1.0,0.31877313462722184,1,4.0,0.4862851540554814,10,67.0
270.0,-2.25,216,0,0.0,214,0.9907407407407407,33,0,9,84,117,0,62.0,1.878787878787879,5.624649499234188,5,61.0,0.3513003598374882,1,7.0,0.0,2,10.0,0.20748115537848985,1,4.0,0.1346255275997435,9,82.0
275.0,-1.75,220,0,0.0,218,0.990909090909091,32,0,7,86,118,0,62.0,1.9375,6.87375346896518,4,56.0,0.29654117617184295,0,0.0,0.9101447751278275,0,10.0,0.6127644879017621,3,13.0,0.10607946453143222,7,79.0
280.0,-0.75,224,0,0.0,222,0.9910714285714286,29,0,3,91,120,0,13.0,0.4482758620689655,8.136346404947288,2,50.0,0.32392001630449535,0,0.0,0.9309439064093441,0,2.0,0.9285283325997051,1,23.0,0.5106724702368912,3,75.0
285.0,-1.0,228,0,0.0,226,0.9912280701754386,28,0,4,94,122,0,13.0,0.4642857142857143,8.879556143306534,3,29.0,0.45030249707849296,0,2.0,0.803233820118878,1,3.0,0.30704341379258016,0,9.0,0.8099822740561693,4,43.0
290.0,-1.5,232,0,0.0,230,0.9913793103448276,30,0,6,96,126,0,13.0,0.43333333333333335,6.940388392178366,3,35.0,0.2828776111215889,1,4.0,0.7110678957643336,1,4.0,0.3198549055873486,1,3.0,0.20107305360690564,6,46.0
295.0,-1.5,236,0,0.0,234,0.9915254237288136,28,0,6,98,126,0,26.0,0.9285714285714286,7.063961771580616,5,38.0,0.18867023987336531,1,4.0,0.40426586604609627,0,3.0,0.8299449141782386,0,5.0,0.18339547633363157,6,50.0
300.0,-1.75,240,0,0.0,238,0.9916666666666667,27,0,7,100,127,0,38.0,1.4074074074074074,7.478422955359661,4,48.0,0.07349616672712043,3,18.0,0.21930741808685553,0,2.0,0.7765500968822596,0,2.0,0.9241267218946623,7,70.0
305.0,-0.75,244,0,0.0,242,0.9918032786885246,26,0,3,103,129,0,16.0,0.6153846153846154,9.279591314839433,2,31.0,0.17339538209322422,0,18.0,0.6576362747600558,1,3.0,0.7040811611335228,0,2.0,0.9090040743985921,3,54.0
310.0,-0.5,248,0,0.0,246,0.9919354838709677,23,0,2,107,130,0,4.0,0.17391304347826086,9.07484145161176,1,23.0,0.0966922519050759,0,2.0,0.8966813895616508,1,3.0,0.5910903921147875,0,2.0,0.5095795301049934,2,30.0
315.0,-1.75,252,0,0.0,250,0.9920634920634921,23,0,7,109,132,0,28.0,1.2173913043478262,8.865037472821365,2,24.0,4.682959351462689e-05,1,2.0,0.6552080033712903,1,10.0,0.7567282410446595,3,12.0,0.34271733206329485,7,48.0
320.0,-0.25,256,0,0.0,254,0.9921875,19,0,1,113,132,0,7.0,0.3684210526315789,7.707955317798307,0,14.0,0.1924382723234981,1,7.0,0.27355929325799627,0,2.0,0.7583607258997537,0,13.0,0.620846459566623,1,36.0
325.0,-1.25,260,0,0.0,258,0.9923076923076923,20,0,5,114,134,0,25.0,1.25,7.509817342531077,0,0.0,0.9482679677507171,3,22.0,0.3690690618060318,1,3.0,0.4461109457954034,1,4.0,0.1878128187559912,5,29.0
330.0,-1.0,264,0,0.0,262,0.9924242424242424,20,0,4,115,135,0,29.0,1.45,7.605846596512959,0,0.0,0.995763147130309,2,27.0,0.31210508594654596,2,10.0,0.32866461590623847,0,3.0,0.1257380638482804,4,40.0
335.0,-1.25,268,0,0.0,266,0.9925373134328358,21,0,5,119,140,0,50.0,2.380952380952381,7.962725029589284,1,1.0,0.7051300549559294,2,29.0,0.43651006190829256,2,20.0,0.23576805644219784,0,0.0,1.0,5,50.0
340.0,0.0,272,0,0.0,270,0.9926470588235294,21,0,0,121,142,0,0.0,0.0,9.151911904980368,0,0.0,0.7927271825441832,0,10.0,0.7283692037077264,0,14.0,0.4082619398648013,0,0.0,1.0,0,24.0
345.0,0.0,276,0,0.0,274,0.9927536231884058,22,0,0,123,145,0,0.0,0.0,11.681801948450557,0,0.0,0.9191020771520574,0,0.0,0.9000702173993469,0,2.0,0.7930746892677893,0,4.0,0.9072370316581412,0,6.0
350.0,0.0,280,0,0.0,278,0.9928571428571429,21,0,0,127,148,0,0.0,0.0,11.84348526725711,0,0.0,0.6194136320770683,0,0.0,0.9652442086866174,0,2.0,0.9190053611250576,0,4.0,0.9409728288913737,0,6.0
355.0,-0.75,284,0,0.0,282,0.9929577464788732,22,0,3,128,150,0,6.0,0.2727272727272727,8.693648792904884,2,5.0,0.38654867886353533,0,0.0,0.933632787500232,0,2.0,0.6361017547765121,1,3.0,0.6294641513728993,3,10.0
360.0,-0.75,288,0,0.0,286,0.9930555555555556,24,0,3,128,152,0,9.0,0.375,6.019775239525419,0,7.0,0.33870259933624863,0,0.0,0.3884672706274707,2,10.0,0.4000217347596647,1,3.0,0.3695001807161074,3,20.0
365.0,-1.75,292,0,0.0,290,0.9931506849315068,25,0,7,129,154,0,26.0,1.04,6.761745507032114,1,5.0,0.4900104742948809,2,10.0,0.4808616650007457,2,14.0,0.31610961175140556,2,9.0,0.22533393271963362,7,38.0
370.0,-0.75,296,0,0.0,294,0.9932432432432432,26,0,3,130,156,0,12.0,0.46153846153846156,7.531463306657539,1,2.0,0.6564274591609784,0,9.0,0.5855832458955186,2,13.0,0.18673510594738382,0,6.0,0.15228711543531565,3,30.0
375.0,-1.25,300,0,0.0,298,0.9933333333333333,27,0,5,132,159,0,17.0,0.6296296296296297,8.345340596764984,1,7.0,0.7328854653901863,1,3.0,0.1435142560714516,2,20.0,0.38658525938357857,1,7.0,0.6332369604621316,5,37.0
380.0,-1.5,304,0,0.0,302,0.993421052631579,26,0,6,135,161,0,35.0,1.3461538461538463,8.40636063160484,2,15.0,0.5847470978578028,3,15.0,0.00024396788434391387,1,14.0,0.5583650712530891,0,4.0,0.8470352914118292,6,48.0
385.0,-2.0,308,0,0.0,306,0.9935064935064936,22,0,8,139,161,0,60.0,2.727272727272727,6.026784526752903,5,32.0,0.20947991136588492,3,30.0,0.0,0,4.0,0.23644442508536712,0,2.0,0.8735303627795311,8,68.0
390.0,-1.5,312,0,0.0,310,0.9935897435897436,25,0,6,139,164,0,24.0,0.96,6.221583081581324,4,36.0,0.16679887713438718,0,24.0,0.5351138570347196,1,5.0,0.5000124784291597,1,4.0,0.2854655471017423,6,69.0
395.0,-0.75,316,0,0.0,314,0.9936708860759493,28,0,3,140,168,0,23.0,0.8214285714285714,8.673346819089028,2,26.0,0.42379747696591663,0,2.0,0.8901396698745231,1,10.0,0.5435244891187955,0,1.0,0.10749031307801175,3,39.0
400.0,-0.75,320,0,0.0,318,0.99375,28,0,3,145,173,0,19.0,0.6785714285714286,9.346996965859248,2,21.0,0.47974258058664787,0,2.0,0.8852636626393663,1,15.0,0.6343336437485002,0,0.0,0.4837180530012437,3,38.0
405.0,-1.25,324,0,0.0,322,0.9938271604938271,29,0,5,147,176,0,22.0,0.7586206896551724,8.48423303849415,4,33.0,0.4885083998838204,1,2.0,0.5396122227931169,0,2.0,0.586885752151787,0,0.0,1.0,5,37.0
410.0,-1.25,328,0,0.0,326,0.9939024390243902,29,0,5,150,179,0,13.0,0.4482758620689655,8.215106521138658,3,34.0,0.39679808592400057,2,9.0,0.27765989970736227,0,2.0,0.8341251880313214,0,2.0,0.8742357128433408,5,47.0
415.0,-0.5,332,0,0.0,330,0.9939759036144579,29,0,2,153,182,0,9.0,0.3103448275862069,8.753585366941449,1,16.0,0.42716928359602313,1,10.0,0.7289812841900917,0,2.0,0.4969826348486923,0,2.0,0.8562130647246042,2,30.0
420.0,-0.75,336,0,0.0,334,0.9940476190476191,30,0,3,154,184,0,10.0,0.3333333333333333,8.390916344363953,0,12.0,0.4489597852512511,0,2.0,0.7869117664767403,3,12.0,0.0009705181825124167,0,2.0,0.8426800110034317,3,28.0
425.0,-1.0,340,0,0.0,338,0.9941176470588236,30,0,4,155,185,0,17.0,0.5666666666666667,7.594177502746389,3,18.0,0.31814548799071973,1,5.0,0.5146220942703769,0,14.0,0.5663746600311789,0,2.0,0.5860451652767252,4,39.0
430.0,-1.0,344,0,0.0,342,0.9941860465116279,30,0,4,155,185,0,11.0,0.36666666666666664,6.961572961549506,1,21.0,0.03818147489448491,1,6.0,0.24047437029280086,0,2.0,0.9315629316337426,2,7.0,0.3024380033013056,4,36.0
435.0,-1.25,348,0,0.0,346,0.9942528735632183,31,0,5,158,189,0,21.0,0.6774193548387096,8.978151027699694,1,9.0,0.47609223787733906,2,14.0,0.6671349763911383,0,0.0,0.9099124942755601,2,14.0,0.3209701500433828,5,37.0
440.0,-1.0,352,0,0.0,350,0.9943181818181818,30,0,4,162,192,0,19.0,0.6333333333333333,9.068151449271092,2,16.0,0.48389169259093495,1,11.0,0.6865300095945007,0,0.0,0.6288186207774936,1,11.0,0.6059235814396062,4,38.0
445.0,-1.25,356,0,0.0,354,0.9943820224719101,26,0,5,166,192,0,36.0,1.3846153846153846,7.071965530934962,2,26.0,0.2700292461192617,1,6.0,0.5333571810493177,1,5.0,0.4615719617094669,1,8.0,0.14004694858579067,5,45.0
450.0,-2.5,360,0,0.0,358,0.9944444444444445,25,0,10,169,194,0,59.0,2.36,4.484749924148345,3,41.0,0.2893166670758934,2,6.0,0.07534491918806863,1,2.0,0.007634087975952143,4,21.0,0.000657082828261932,10,70.0
455.0,-2.25,364,0,0.0,362,0.9945054945054945,24,0,9,172,196,0,88.0,3.6666666666666665,6.508991848074692,4,60.0,0.2970531401108372,2,14.0,0.3596873557579866,2,12.0,0.3259211262428292,1,24.0,0.5033253790795641,9,110.0
460.0,-1.5,368,0,0.0,366,0.9945652173913043,25,0,6,175,200,0,80.0,3.2,7.468662197743854,5,81.0,0.14249231813448526,1,12.0,0.6395976274024229,0,8.0,0.6300896673994143,0,8.0,0.7971052659451194,6,109.0
465.0,-1.0,372,0,0.0,370,0.9946236559139785,27,0,4,176,203,0,59.0,2.185185185185185,8.851762285014885,3,72.0,0.36273724223989623,1,8.0,0.5316654657155662,0,0.0,0.9143494713136212,0,2.0,0.846983037424988,4,82.0
470.0,-0.5,376,0,0.0,374,0.9946808510638298,27,0,2,178,205,0,57.0,2.111111111111111,9.625891903594242,2,61.0,0.5457393629241293,0,3.0,0.3398447777245324,0,2.0,0.9220523157821545,0,2.0,0.8394996222374863,2,68.0
475.0,-0.25,380,0,0.0,378,0.9947368421052631,25,0,1,181,206,0,1.0,0.04,8.72314039965562,1,29.0,0.3014271612251897,0,0.0,0.46369664218913836,0,2.0,0.9134447614103601,0,4.0,0.5843336447541826,1,35.0
480.0,-1.25,384,0,0.0,382,0.9947916666666666,22,0,5,185,207,0,16.0,0.7272727272727273,7.615025102389552,2,9.0,0.4886977831030442,0,2.0,0.9103590490602853,1,4.0,0.22154651028936115,2,9.0,0.510151327622244,5,24.0
485.0,-1.25,388,0,0.0,386,0.9948453608247423,24,0,5,185,209,0,21.0,0.875,6.357636221119368,0,6.0,0.5117486935478981,0,2.0,0.9411493686160366,3,17.0,0.0033347955415965343,2,17.0,0.36342819357620426,5,42.0
490.0,-2.25,392,0,0.0,390,0.9948979591836735,25,0,9,185,210,0,51.0,2.04,5.52588853032163,1,2.0,0.49402233252394645,1,3.0,0.3870940415119795,4,39.0,0.43534443543366547,3,19.0,0.16325065238472888,9,63.0
495.0,-2.0,396,0,0.0,394,0.9949494949494949,27,0,8,185,212,0,35.0,1.2962962962962963,5.049770928282421,1,7.0,0.4252635665751981,4,14.0,0.20650569301069202,1,37.0,0.4371564671995727,2,19.0,0.0621300490330533,8,77.0
500.0,-1.25,400,0,0.0,398,0.995,27,0,5,186,213,0,30.0,1.1111111111111112,7.056612270885311,2,16.0,0.3111604319668219,2,21.0,0.2640859562174628,0,12.0,0.4059606923748731,1,8.0,0.1923157568995317,5,57.0
505.0,-1.25,404,0,0.0,402,0.995049504950495,27,0,5,189,216,0,40.0,1.4814814814814814,8.114930167523058,2,26.0,0.24398025639160267,1,14.0,0.4199975842827744,2,8.0,0.3600992004030097,0,3.0,0.014415734717064714,5,51.0
510.0,-2.5,408,0,0.0,406,0.9950980392156863,26,0,10,193,219,0,75.0,2.8846153846153846,7.504319100008441,3,41.0,0.4924040934921554,1,11.0,0.4180882633114953,5,27.0,0.27329186178070836,1,8.0,0.0,10,87.0
515.0,-1.5,412,0,0.0,410,0.9951456310679612,21,0,6,199,220,0,87.0,4.142857142857143,6.473548505720751,3,56.0,0.4085379283986135,1,15.0,0.0,2,36.0,0.23565393529375014,0,2.0,0.9254705497591753,6,109.0
520.0,-1.5,416,0,0.0,414,0.9951923076923077,21,0,6,201,222,0,73.0,3.4761904761904763,7.051925327426874,2,50.0,0.4141314788155418,0,0.0,1.0,4,36.0,0.0006219581022290405,0,2.0,0.8953115122923875,6,88.0
525.0,-1.25,420,0,0.0,418,0.9952380952380953,24,0,5,201,225,0,59.0,2.4583333333333335,8.80032877568594,4,53.0,0.5077260352822165,0,0.0,1.0,1,30.0,0.4586288039541973,0,0.0,0.7187535470621879,5,83.0
530.0,-0.5,424,0,0.0,422,0.9952830188679245,23,0,2,204,227,0,8.0,0.34782608695652173,9.446729919977345,2,29.0,0.41272372520334033,0,0.0,1.0,0,8.0,0.8065717201906752,0,2.0,0.8471110251190255,2,39.0
535.0,-1.0,428,0,0.0,426,0.9953271028037384,21,0,4,207,228,0,13.0,0.6190476190476191,8.154982226009995,3,18.0,0.23903085101462093,0,2.0,0.884288598711629,1,4.0,0.43817614112117276,0,2.0,0.8862616845502814,4,26.0
540.0,-0.5,432,0,0.0,430,0.9953703703703703,23,0,2,209,232,0,7.0,0.30434782608695654,6.409940329234995,2,26.0,0.2766578470104833,0,2.0,0.780837165088804,0,1.0,0.48324759541109624,0,2.0,0.4568721420263104,2,31.0
545.0,-1.75,436,0,0.0,434,0.9954128440366973,25,0,7,209,234,0,25.0,1.0,8.071505882570829,3,27.0,0.4913780493727881,1,3.0,0.485827560718767,0,2.0,0.840462375659766,3,9.0,0.00635071348685145,7,41.0
550.0,-0.75,440,0,0.0,438,0.9954545454545455,27,0,3,210,237,0,10.0,0.37037037037037035,7.534600997640682,1,23.0,0.42730809193518665,1,3.0,0.4997904554667097,0,2.0,0.705855307603669,1,14.0,0.10171574856332943,3,42.0
