step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
445.0,-5.25,0,0,0.0,0,0.0,33,0,21,159,192,0,513.0,15.545454545454545,3.1341815107166706,6,171.0,0.11341465862372463,13,254.0,0.006171484836179433,2,88.0,0.3670365934352549,0,0.0,1.0,21,513.0
450.0,-6.5,0,0,0.0,0,0.0,31,0,26,163,194,0,635.0,20.483870967741936,1.4085397919475298,8,207.0,0.16030871210051878,15,327.0,2.901580201926398e-05,3,101.0,0.003771152203396479,0,0.0,1.0,26,635.0
455.0,-3.75,0,0,0.0,0,0.0,31,0,15,165,196,0,222.0,7.161290322580645,3.3948568390989218,3,144.0,0.17455380346284172,10,295.0,0.10566287722465566,2,13.0,0.388297215237872,0,0.0,0.8751412697034603,15,452.0
460.0,-2.0,0,0,0.0,0,0.0,35,0,8,165,200,0,116.0,3.3142857142857145,6.51769302495305,1,49.0,0.3627908098320012,5,241.0,0.23413751206072533,2,24.0,0.6610173067042978,0,1.0,0.881819169613109,8,315.0
465.0,-2.0,0,0,0.0,0,0.0,38,0,8,165,203,0,138.0,3.6315789473684212,7.769431804689705,1,19.0,0.6766890258500142,4,158.0,0.23234134440806697,3,36.0,0.5959940745502967,0,1.0,0.7923949896426015,8,214.0
470.0,-2.25,0,0,0.0,0,0.0,38,0,9,167,205,0,180.0,4.7368421052631575,8.687651964901452,1,23.0,0.6966219960487414,4,122.0,0.28711505227265344,4,52.0,0.5557993047342888,0,0.0,0.8088435494632916,9,197.0
475.0,-2.25,0,0,0.0,0,0.0,38,0,9,168,206,0,225.0,5.921052631578948,8.701507212306694,1,28.0,0.4079042252303854,4,126.0,0.3376421650210664,4,72.0,0.5266342412101715,0,0.0,0.8200141299532026,9,226.0
480.0,-3.0,0,0,0.0,0,0.0,37,0,12,170,207,0,277.0,7.486486486486487,7.928270252768266,3,39.0,0.3776612065959833,4,145.0,0.0,5,93.0,0.26542948534222205,0,0.0,0.8034863868711847,12,277.0
485.0,-3.0,0,0,0.0,0,0.0,35,0,12,174,209,0,337.0,9.628571428571428,7.188288305878239,3,54.0,0.2490433055648616,4,165.0,0.19114386187537785,5,118.0,0.2636791991889823,0,0.0,0.6512787259028547,12,337.0
490.0,-4.25,0,0,0.0,0,0.0,30,0,17,180,210,0,408.0,13.6,4.456105145623905,4,71.0,0.19549682164050464,4,185.0,0.1858037469316837,6,145.0,0.23693577125885484,3,7.0,0.10912698818980547,17,408.0
495.0,-5.0,0,0,0.0,0,0.0,27,0,20,185,212,0,500.0,18.51851851851852,1.8654990008564172,4,91.0,0.2080298387150699,4,205.0,0.2011096337685678,6,175.0,0.0655695337877811,6,29.0,0.0004899017693484527,20,500.0
500.0,-2.75,0,0,0.0,0,0.0,27,0,11,186,213,0,87.0,3.2222222222222223,3.8688876726613253,1,34.0,0.29798739847449884,1,109.0,0.4721519623309753,3,102.0,0.20349568762013165,6,59.0,0.11191253698643952,11,304.0
505.0,-2.5,0,0,0.0,0,0.0,30,0,10,186,216,0,135.0,4.5,6.644229899909917,1,10.0,0.32070926206531786,1,11.0,0.6513306125445063,2,48.0,0.3728398562501436,6,90.0,0.28676536503369326,10,159.0
510.0,-3.0,0,0,0.0,0,0.0,33,0,12,186,219,0,195.0,5.909090909090909,7.8586704333604285,2,20.0,0.5779448671081008,2,21.0,0.6005287422330587,2,36.0,0.4627413556659117,6,120.0,0.42030332785077623,12,197.0
515.0,-3.0,0,0,0.0,0,0.0,32,0,12,188,220,0,255.0,7.96875,7.455379112932199,2,30.0,0.5786708026223932,2,30.0,0.35092823300833736,2,46.0,0.3210660562491851,6,149.0,0.36820718974215155,12,255.0
