step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,12.917700000000002,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,5,0,0,0,5,0,0.0,0.0,12.753742288054458,0,0.0,0.9413065830170504,0,0.0,0.8672946752954451,0,0.0,0.9498152844077201,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,5,0,0,0,5,0,0.0,0.0,13.377044813716935,0,0.0,0.9161710439318178,0,0.0,0.9460442134995595,0,0.0,0.9519396187130139,0,0.0,1.0,0,0.0
20.0,0.0,0.0,16,0,0.0,16,1.0,6,0,0,0,6,0,0.0,0.0,11.092420330072764,0,0.0,1.0,0,0.0,0.9155502100632171,0,0.0,0.5985785939004626,0,0.0,0.9408496143184895,0,0.0
25.0,-0.25,-0.05,20,0,0.0,20,1.0,6,0,1,0,6,0,4.0,0.6666666666666666,10.814576250063048,0,0.0,1.0,0,0.0,0.9247623334210456,1,4.0,0.48439077809697606,0,0.0,0.9719902684494858,1,4.0
30.0,0.0,-0.05,24,0,0.0,24,1.0,9,0,0,0,9,0,0.0,0.0,10.250803958280386,0,0.0,1.0,0,0.0,0.9898193787914439,0,0.0,0.652444212964288,0,0.0,0.9387349249816366,0,0.0
35.0,-0.25,-0.10000000000000002,28,0,0.0,28,1.0,10,0,1,0,10,0,4.0,0.4,11.563438906575495,0,0.0,1.0,0,0.0,1.0,1,4.0,0.7416039273426133,0,2.0,0.9144442848852865,1,6.0
40.0,0.0,-0.10000000000000002,32,0,0.0,32,1.0,9,0,0,1,10,0,0.0,0.0,8.505718619046966,0,0.0,1.0,0,0.0,1.0,0,0.0,0.36470237237896047,0,2.0,0.8882814398879499,0,2.0
45.0,-0.75,-0.25,36,0,0.0,36,1.0,8,0,3,3,11,0,10.0,1.25,4.621808351067684,0,0.0,1.0,0,0.0,1.0,3,10.0,0.0056364396826799855,0,2.0,0.5022109302210881,3,12.0
50.0,-0.5,-0.35,40,0,0.0,40,1.0,10,0,2,3,13,0,10.0,1.0,6.974268464364746,0,0.0,0.9151746107603312,0,0.0,0.9836726221839973,1,17.0,0.32154921669142705,1,7.0,0.0,2,24.0
