step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,13.558510205419942,0,0.0,0.9751568510421087,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,13.033534633384441,0,0.0,0.9653596829875252,0,0.0,1.0,0,0.0,0.9581649162802849,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,5,0,0,0,5,0,0.0,0.0,10.660769699457708,0,0.0,0.6930627446498119,0,0.0,0.9160951449137099,0,0.0,0.9847195783818945,0,0.0,1.0,0,0.0
20.0,-0.25,-0.05000000000000001,16,0,0.0,16,1.0,7,0,1,0,7,0,3.0,0.42857142857142855,9.409331020924556,1,3.0,0.649513595370455,0,0.0,0.966896893090327,0,0.0,0.4916014418155484,0,0.0,1.0,1,3.0
25.0,-0.25,-0.10000000000000002,20,0,0.0,20,1.0,10,0,1,0,10,0,3.0,0.3,10.14833345713544,0,0.0,0.7823838811321058,0,0.0,0.9674457217768693,1,3.0,0.6494240982731213,0,0.0,0.9820023091008168,1,3.0
30.0,0.0,-0.10000000000000002,24,0,0.0,24,1.0,11,0,0,0,11,0,0.0,0.0,11.540526737900569,0,0.0,0.9306701294143542,0,2.0,0.9494659633892364,0,0.0,0.7303074871030145,0,0.0,0.9693684748887662,0,2.0
35.0,-0.25,-0.15000000000000002,28,0,0.0,28,1.0,11,0,1,0,11,0,3.0,0.2727272727272727,11.143782017100122,0,0.0,0.9573908008253998,0,2.0,0.828258993830663,1,3.0,0.49954167748880235,0,2.0,0.8857772787814214,1,7.0
40.0,-0.5,-0.25000000000000006,32,0,0.0,32,1.0,12,0,2,0,12,0,2.0,0.16666666666666666,8.042035210054772,1,1.0,0.4622995154294836,1,3.0,0.3494026757570032,0,0.0,0.475162374335035,0,2.0,0.9376748329735728,2,6.0
45.0,-0.5,-0.35000000000000003,36,0,0.0,36,1.0,12,0,2,1,13,0,9.0,0.75,5.751245460111774,1,6.0,0.6349748949050014,0,0.0,0.14525392096766707,1,3.0,3.133916697992972e-05,0,2.0,0.13827892613610945,2,11.0
50.0,-0.5,-0.44999999999999996,40,0,0.0,40,1.0,15,0,2,1,16,0,8.0,0.5333333333333333,9.011386396385632,0,0.0,0.6087514914357821,0,0.0,0.9691622074960828,0,0.0,0.9240525763173898,2,10.0,8.836496028682552e-05,2,10.0
55.0,0.0,-0.44999999999999996,44,0,0.0,44,1.0,16,0,0,2,18,0,0.0,0.0,11.736624583483142,0,0.0,0.8728970734238425,0,0.0,0.998670026355731,0,2.0,0.8584492609864863,0,8.0,0.5654130358559033,0,10.0
60.0,0.0,-0.44999999999999996,48,0,0.0,48,1.0,16,0,0,5,21,0,0.0,0.0,12.163199078438875,0,0.0,0.8821442293079489,0,0.0,0.6715076459638266,0,2.0,0.8519129124742169,0,2.0,0.9582828961700907,0,4.0
65.0,-0.5,-0.5499999999999999,52,0,0.0,52,1.0,17,0,2,7,24,0,3.0,0.17647058823529413,10.485795687620962,0,0.0,1.0,1,2.0,0.6328952143764356,1,3.0,0.6166531816009746,0,0.0,0.9395671236493778,2,5.0
70.0,0.0,-0.5499999999999999,56,0,0.0,56,1.0,16,0,0,9,25,0,0.0,0.0,8.70724687156049,0,0.0,0.9542884832312399,0,0.0,0.2927846744757818,0,0.0,0.5326605782299918,0,0.0,1.0,0,0.0
75.0,-0.5,-0.6499999999999999,60,0,0.0,60,1.0,15,0,2,10,25,0,5.0,0.3333333333333333,8.380504937392809,0,0.0,0.6419204389665362,0,0.0,1.0,2,5.0,0.23440685329269936,0,2.0,0.8663324798721656,2,7.0
80.0,-0.75,-0.7999999999999999,64,0,0.0,64,1.0,16,0,3,11,27,0,7.0,0.4375,7.556863282840058,1,2.0,0.4940524297753293,0,0.0,0.9980431897348772,2,12.0,0.07069022714280955,0,2.0,0.9480578661551894,3,16.0
85.0,-1.5,-1.0999999999999999,68,0,0.0,68,1.0,15,0,6,13,28,0,29.0,1.9333333333333333,6.027648141192769,2,9.0,0.45020331407027186,0,0.0,0.9779011749713933,3,18.0,1.0679442531667803e-05,1,6.0,0.4313740682924774,6,33.0
90.0,-0.75,-1.2499999999999996,72,0,0.0,72,1.0,17,0,3,14,31,0,20.0,1.1764705882352942,6.559541626020551,3,20.0,0.38199575913767925,0,0.0,0.5380405816071164,0,16.0,0.4112158660988628,0,6.0,0.5861300281175186,3,42.0
95.0,-0.75,-1.3999999999999995,76,0,0.0,76,1.0,18,0,3,14,32,0,23.0,1.2777777777777777,7.551716324795826,1,21.0,0.4740412280198535,1,4.0,0.30753990804956716,0,0.0,0.920912249581423,1,4.0,0.11852588708047673,3,29.0
100.0,-0.25,-1.4499999999999995,80,0,0.0,80,1.0,20,0,1,14,34,0,22.0,1.1,9.057369116123336,1,22.0,0.7231687745083658,0,2.0,0.6657197482284124,0,0.0,0.028777231478467592,0,4.0,0.18466297278362037,1,28.0
105.0,-0.5,-1.5499999999999996,84,0,0.0,84,1.0,18,0,2,18,36,0,7.0,0.3888888888888889,10.584531652634112,1,3.0,0.5275918648323155,0,2.0,0.9914591110100442,1,4.0,0.6436969566749925,0,2.0,0.9044039059522697,2,11.0
110.0,-0.5,-1.65,88,0,0.0,88,1.0,20,0,2,20,40,0,11.0,0.55,10.127688660963067,2,11.0,0.5665548045552355,0,2.0,0.33242335633575554,0,2.0,0.9677481837797235,0,2.0,0.9119052153264895,2,17.0
115.0,-1.0,-1.8499999999999999,92,0,0.0,92,1.0,18,0,4,22,40,0,13.0,0.7222222222222222,7.492867913316478,0,7.0,0.5036432233154451,3,13.0,0.0004888391863346119,0,2.0,0.8979412904171739,1,6.0,0.48430006078270144,4,28.0
120.0,-0.5,-1.95,96,0,0.0,96,1.0,20,0,2,23,43,0,5.0,0.25,8.139574934565797,1,3.0,0.6470108711383936,0,15.0,0.5950658883744314,1,4.0,0.34818062590471177,0,3.0,0.7498135442587891,2,25.0
125.0,-0.25,-2.0,100,0,0.0,100,1.0,22,0,1,23,45,0,2.0,0.09090909090909091,10.1223777882911,0,1.0,0.7911485695308151,0,2.0,0.8774644363307479,0,2.0,0.7262096276247297,1,4.0,0.47635777676114754,1,9.0
130.0,0.0,-2.0,104,0,0.0,104,1.0,26,0,0,23,49,0,0.0,0.0,10.011029760932164,0,0.0,0.6704468740041765,0,0.0,0.8715556217993103,0,2.0,0.7090499930983416,0,0.0,0.13771577590800044,0,2.0
135.0,-1.0,-2.2,108,0,0.0,108,1.0,24,0,4,27,51,0,13.0,0.5416666666666666,9.809436140982909,2,7.0,0.48016643178690455,0,0.0,0.9732179627852175,2,8.0,0.5959662172989229,0,0.0,0.4682259199821328,4,15.0
140.0,-0.5,-2.3000000000000003,112,0,0.0,112,1.0,23,0,2,30,53,0,2.0,0.08695652173913043,8.550579880688339,2,9.0,0.25909578040936815,0,0.0,0.4879282516937767,0,4.0,0.6528829577796538,0,0.0,1.0,2,13.0
