step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,11.686003777941659,0,0.0,0.9465852452908621,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,2,0,0,0,2,0,0.0,0.0,13.026579423283934,0,0.0,0.9415513988765294,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,4,0,0,0,4,0,0.0,0.0,13.230409942822321,0,0.0,0.9240918488540479,0,0.0,1.0,0,0.0,0.9615166495489285,0,0.0,1.0,0,0.0
20.0,-0.25,-0.05000000000000001,16,1,0.0625,15,0.9375,8,0,1,0,8,0,1.0,0.125,10.395570583890331,1,1.0,0.6639272434318161,0,0.0,1.0,0,0.0,0.9508734532473095,0,0.0,1.0,1,1.0
25.0,-0.5,-0.15,20,2,0.1,18,0.9,10,0,2,0,10,0,7.0,0.7,9.502875314811819,1,6.0,0.8192857314148027,0,0.0,1.0,1,1.0,0.42981346387956015,0,0.0,1.0,2,7.0
30.0,-0.5,-0.25,24,4,0.16666666666666666,21,0.875,12,0,2,0,12,0,13.0,1.0833333333333333,5.782360600346345,2,13.0,0.31629879794430205,0,0.0,1.0,0,1.0,0.5648393967095869,0,0.0,1.0,2,14.0
35.0,-1.0,-0.45,28,4,0.14285714285714285,25,0.8928571428571429,14,0,4,0,14,0,14.0,1.0,6.53857718914604,3,15.0,0.1983384671201407,0,0.0,1.0,1,4.0,0.7184928342967034,0,2.0,0.8946172246521752,4,21.0
40.0,-0.75,-0.6000000000000001,32,4,0.125,29,0.90625,16,0,3,0,16,0,25.0,1.5625,9.057760117092208,3,25.0,0.49539769975499365,0,2.0,0.8650527406589389,0,0.0,0.5282043840966488,0,2.0,0.9303062638241727,3,29.0
45.0,-0.75,-0.7500000000000001,36,4,0.1111111111111111,33,0.9166666666666666,18,0,3,0,18,0,8.0,0.4444444444444444,7.358363563041926,0,22.0,0.5498273297590878,0,2.0,0.9210462494100163,2,6.0,0.024286773444931534,1,4.0,0.010112173727671989,3,34.0
50.0,-0.5,-0.85,40,4,0.1,37,0.925,21,0,2,0,21,0,3.0,0.14285714285714285,7.181097904675151,1,2.0,0.596221933806942,1,3.0,0.4118913220063849,0,10.0,0.6235336815835025,0,1.0,0.1937674719192561,2,16.0
55.0,-0.75,-1.0,44,4,0.09090909090909091,41,0.9318181818181818,20,0,3,1,21,0,11.0,0.55,8.005142533980774,2,10.0,0.32090555161585976,1,4.0,0.39784345522248943,0,2.0,0.881223573599655,0,2.0,0.8593036017198639,3,18.0
60.0,-1.5,-1.2999999999999998,48,4,0.08333333333333333,45,0.9375,21,0,6,1,22,0,29.0,1.380952380952381,7.005740009610031,4,27.0,0.22777070744310024,1,2.0,0.18264312304808483,1,3.0,0.2657846722234347,0,2.0,0.9493262431393049,6,34.0
65.0,-1.5,-1.5999999999999999,52,5,0.09615384615384616,48,0.9230769230769231,20,0,6,3,23,0,31.0,1.55,6.124867760364045,2,31.0,0.23371966680982034,1,8.0,0.3811317555729968,3,15.0,0.0017082182621475526,0,0.0,0.9037605429254627,6,54.0
70.0,-1.75,-1.95,56,5,0.08928571428571429,52,0.9285714285714286,21,0,7,5,26,0,66.0,3.142857142857143,8.22721798426043,2,24.0,0.43245142224618205,1,12.0,0.6908096333311219,4,35.0,0.19282840071509294,0,2.0,0.8423118686988441,7,73.0
75.0,-1.0,-2.1500000000000004,60,5,0.08333333333333333,56,0.9333333333333333,20,0,4,7,27,0,48.0,2.4,7.629412862677211,3,38.0,0.24268365281453597,0,2.0,0.9311416372383485,1,34.0,0.3142308594820219,0,2.0,0.8485429078485587,4,76.0
80.0,-1.5,-2.4499999999999997,64,5,0.078125,60,0.9375,20,0,6,9,29,0,60.0,3.0,6.752840002186585,5,59.0,0.2659060322483121,0,0.0,0.5811567706354611,0,10.0,0.2665598840618938,1,3.0,0.024909458219982795,6,72.0
85.0,-0.75,-2.5999999999999996,68,7,0.10294117647058823,62,0.9117647058823529,22,0,3,9,31,0,20.0,0.9090909090909091,8.463297005832358,2,51.0,0.312466269247165,0,0.0,0.9437430889693216,1,4.0,0.5815196699260825,0,2.0,0.1728563112166466,3,57.0
