step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,13.58320201399272,0,0.0,0.9599458483981427,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,13.518467624079369,0,0.0,0.9703764036985923,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,3,0,0,0,3,0,0.0,0.0,9.928158205972922,0,0.0,0.5875566430641597,0,0.0,1.0,0,0.0,0.9998656378685506,0,0.0,1.0,0,0.0
20.0,-0.25,-0.05000000000000001,16,0,0.0,16,1.0,3,0,1,0,3,0,4.0,1.3333333333333333,8.403218269695016,1,4.0,0.47137077002104055,0,0.0,1.0,0,0.0,0.9148594967582413,0,0.0,1.0,1,4.0
25.0,0.0,-0.05000000000000001,20,0,0.0,20,1.0,7,0,0,0,7,0,0.0,0.0,12.182378040145675,0,0.0,0.9897990914183654,0,0.0,0.9722266989248607,0,0.0,0.9683373066604651,0,0.0,1.0,0,0.0
30.0,0.0,-0.05000000000000001,24,0,0.0,24,1.0,7,0,0,0,7,0,0.0,0.0,12.887445594624166,0,0.0,0.9349158976798785,0,2.0,0.9411073228403395,0,0.0,0.9056582854659122,0,0.0,1.0,0,2.0
35.0,-0.25,-0.10000000000000002,28,0,0.0,28,1.0,10,0,1,0,10,0,1.0,0.1,11.123664953892362,1,1.0,0.4986456453955966,0,2.0,0.9313093254203819,0,0.0,1.0,0,0.0,0.9446807908202072,1,3.0
40.0,0.0,-0.10000000000000002,32,0,0.0,32,1.0,14,0,0,1,15,0,0.0,0.0,10.937047780827765,0,1.0,0.63160408927887,0,2.0,0.7677702126285357,0,0.0,0.9689073560617245,0,0.0,0.905225574697902,0,3.0
45.0,-0.5,-0.2,36,0,0.0,36,1.0,15,0,2,2,17,0,8.0,0.5333333333333333,9.391293159542318,1,3.0,0.4955001522763529,1,7.0,0.47661019093600204,0,2.0,0.8479330246247695,0,0.0,0.9832881055891274,2,12.0
50.0,-1.0,-0.4,40,0,0.0,40,1.0,17,0,4,2,19,0,16.0,0.9411764705882353,7.553627257322785,3,14.0,0.39518531765869297,0,3.0,0.44787988128584144,1,4.0,0.6316671179541975,0,0.0,0.969753534418518,4,21.0
