step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,14.231565191718744,0,0.0,0.9416412736689007,0,0.0,0.9359216029733581,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,7,0,0,0,7,0,0.0,0.0,13.002873403992611,0,0.0,0.9061413802061568,0,0.0,0.96313478269452,0,0.0,0.9316709432946586,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,8,0,0,0,8,0,0.0,0.0,13.26120543656797,0,0.0,0.9198136297050086,0,0.0,1.0,0,0.0,0.9314242436636168,0,0.0,0.9504861224470113,0,0.0
20.0,-0.25,-0.05,16,1,0.0625,15,0.9375,9,0,1,0,9,0,1.0,0.1111111111111111,9.439208311287956,0,0.0,0.9192235734448514,0,0.0,1.0,1,1.0,0.35211873144780104,0,0.0,0.9101659420428942,1,1.0
25.0,-1.0,-0.25,20,1,0.05,19,0.95,12,0,4,0,12,0,13.0,1.0833333333333333,8.321552839710213,1,1.0,0.7064902666509258,0,0.0,1.0,3,12.0,0.454096708747952,0,0.0,1.0,4,13.0
30.0,-0.5,-0.35,24,1,0.041666666666666664,23,0.9583333333333334,15,0,2,0,15,0,13.0,0.8666666666666667,8.09243904142181,1,6.0,0.5592212633728133,0,0.0,1.0,1,14.0,0.5692678634403509,0,0.0,1.0,2,20.0
35.0,-1.5,-0.65,28,1,0.03571428571428571,27,0.9642857142857143,16,0,6,0,16,0,35.0,2.1875,6.5686285628700585,3,17.0,0.3211684442872997,0,0.0,1.0,3,18.0,0.39000799369927314,0,2.0,0.9474736079510714,6,37.0
40.0,-1.25,-0.9,32,1,0.03125,31,0.96875,17,0,5,1,18,0,39.0,2.2941176470588234,4.977610705406307,4,34.0,0.34834615334400637,0,0.0,1.0,1,18.0,0.1537715795933931,0,2.0,0.8890462915427052,5,54.0
45.0,-1.75,-1.25,36,1,0.027777777777777776,35,0.9722222222222222,20,0,7,1,21,0,41.0,2.05,6.103921853151517,4,43.0,0.4276134760653316,0,0.0,1.0,2,11.0,0.28613828889054826,1,3.0,0.12464452778444673,7,57.0
50.0,-1.25,-1.5,40,1,0.025,39,0.975,21,0,5,1,22,0,55.0,2.619047619047619,7.83013512718664,4,54.0,0.32234712124845244,0,0.0,1.0,1,17.0,0.6308156201689661,0,2.0,0.2655106825368773,5,73.0
55.0,-0.75,-1.65,44,1,0.022727272727272728,43,0.9772727272727273,22,0,3,3,25,0,18.0,0.8181818181818182,8.295808347837829,2,41.0,0.06085225508882255,0,0.0,0.7724268971794706,1,13.0,0.6673145311702532,0,2.0,0.849127546874675,3,56.0
60.0,0.0,-1.65,48,1,0.020833333333333332,47,0.9791666666666666,23,0,0,4,27,0,0.0,0.0,9.14277479259231,0,15.0,0.28296988626871616,0,2.0,0.9476538341501429,0,3.0,0.19851846433350723,0,2.0,0.9381754313332877,0,22.0
65.0,-0.25,-1.7,52,1,0.019230769230769232,51,0.9807692307692307,22,0,1,5,27,0,5.0,0.22727272727272727,10.053535405685833,0,0.0,1.0,0,2.0,0.6768155418249183,1,5.0,0.326080407643838,0,0.0,0.9012026534249726,1,7.0
70.0,-1.0,-1.9,56,1,0.017857142857142856,55,0.9821428571428571,26,0,4,6,32,0,9.0,0.34615384615384615,8.636336730829939,0,0.0,0.9226692570406109,4,11.0,0.4003108489179884,0,0.0,0.5110191914737331,0,0.0,1.0,4,11.0
75.0,-1.75,-2.2500000000000004,60,2,0.03333333333333333,58,0.9666666666666667,24,0,7,9,33,0,37.0,1.5416666666666667,6.4927586399583435,0,0.0,0.8548121181043118,6,34.0,0.11822348280919699,1,5.0,0.6540009273331977,0,2.0,0.9093506899059373,7,41.0
80.0,-1.75,-2.6000000000000005,64,2,0.03125,62,0.96875,23,0,7,13,36,0,63.0,2.739130434782609,7.40217951741679,0,0.0,0.8389658616573521,7,63.0,0.24944054092068968,0,0.0,0.8960795866131297,0,2.0,0.9096785499586412,7,65.0
85.0,-2.0,-3.0000000000000004,68,3,0.04411764705882353,65,0.9558823529411765,23,0,8,14,37,0,50.0,2.1739130434782608,4.813959741756746,2,3.0,0.48368116360548963,4,76.0,0.05923017307816954,1,1.0,0.02199251893921164,1,3.0,0.001948698951566528,8,83.0
90.0,-1.5,-3.3000000000000003,72,3,0.041666666666666664,69,0.9583333333333334,21,0,6,16,37,0,28.0,1.3333333333333333,5.910808931046853,0,4.0,0.5660105094167983,3,66.0,0.19165690686298528,2,11.0,6.006333037267103e-05,1,10.0,0.6689566209470192,6,91.0
95.0,-0.5,-3.4000000000000004,76,3,0.039473684210526314,73,0.9605263157894737,21,0,2,19,40,0,21.0,1.0,7.426691193360422,0,0.0,0.6932488348526489,0,50.0,0.3443985768102268,2,23.0,0.5309450416597794,0,2.0,0.9102655804776326,2,75.0
100.0,-1.0,-3.6000000000000005,80,3,0.0375,77,0.9625,23,0,4,19,42,0,11.0,0.4782608695652174,6.877550910749373,0,0.0,0.8607623199801976,3,54.0,0.048743262118926024,0,15.0,0.7418126960003716,1,3.0,0.34415323044458856,4,72.0
105.0,-0.75,-3.7500000000000004,84,3,0.03571428571428571,81,0.9642857142857143,24,0,3,19,43,0,11.0,0.4583333333333333,6.861549913316878,0,0.0,0.7385179330487122,3,53.0,0.05348749600754256,0,2.0,0.44890975764629976,0,5.0,0.39566245923582866,3,60.0
110.0,-0.75,-3.9000000000000004,88,3,0.03409090909090909,85,0.9659090909090909,22,0,3,22,44,0,13.0,0.5909090909090909,8.3576307863971,1,5.0,0.6260284791709549,0,22.0,0.4632374169031169,2,10.0,0.2066490937671419,0,4.0,0.8666141455149514,3,41.0
115.0,-0.5,-4.000000000000001,92,3,0.03260869565217391,89,0.967391304347826,26,0,2,22,48,0,15.0,0.5769230769230769,9.27582461744981,1,10.0,0.6950134509869422,0,4.0,0.8182136838007117,1,15.0,0.4551126618693737,0,4.0,0.6377255218105868,2,33.0
120.0,-1.0,-4.200000000000002,96,3,0.03125,93,0.96875,25,0,4,24,49,0,26.0,1.04,8.661958016847498,2,18.0,0.593857995375333,0,0.0,1.0,0,5.0,0.4479760220245093,2,10.0,0.5133977997526803,4,33.0
