step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,12.829832478978865,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9495004569931262,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,4,0,0,0,4,0,0.0,0.0,12.930237364208274,0,0.0,0.9334964955601929,0,0.0,1.0,0,0.0,0.9470471216153379,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,6,0,0,0,6,0,0.0,0.0,11.081392365202824,0,0.0,0.853429408747735,0,0.0,1.0,0,0.0,0.7658396489841716,0,0.0,1.0,0,0.0
20.0,-0.75,-0.15,16,0,0.0,16,1.0,7,0,3,0,7,0,6.0,0.8571428571428571,4.180192936372423,1,1.0,0.0006406433706828883,0,0.0,1.0,2,5.0,0.3419661114956903,0,0.0,1.0,3,6.0
25.0,-0.5,-0.24999999999999997,20,1,0.05,19,0.95,9,0,2,0,9,0,8.0,0.8888888888888888,5.439601979578317,1,6.0,0.49500246743450155,0,0.0,1.0,1,9.0,0.36367173677185455,0,0.0,1.0,2,15.0
30.0,-0.25,-0.29999999999999993,24,1,0.041666666666666664,23,0.9583333333333334,10,0,1,0,10,0,11.0,1.1,7.708050360053602,1,11.0,0.6074439530640342,0,0.0,1.0,0,3.0,0.3710282270970329,0,2.0,0.8721307330239367,1,16.0
35.0,0.0,-0.29999999999999993,28,1,0.03571428571428571,27,0.9642857142857143,10,0,0,0,10,0,0.0,0.0,10.385569124378215,0,0.0,0.5288735141178105,0,0.0,1.0,0,0.0,0.5577565279679544,0,2.0,0.9216486092922311,0,2.0
40.0,-0.25,-0.3499999999999999,32,1,0.03125,31,0.96875,11,0,1,0,11,0,4.0,0.36363636363636365,9.032107234202122,1,4.0,0.4949649347510627,0,2.0,0.969719042719564,0,0.0,1.0,0,2.0,0.5809064534724311,1,8.0
45.0,-0.75,-0.5,36,1,0.027777777777777776,35,0.9722222222222222,13,0,3,0,13,0,10.0,0.7692307692307693,6.236568939602128,0,0.0,0.9653654107481674,0,2.0,0.8989840203580508,0,0.0,1.0,3,12.0,0.10205779460482127,3,14.0
50.0,-1.0,-0.7,40,1,0.025,39,0.975,17,0,4,0,17,0,11.0,0.6470588235294118,6.425177659908525,0,0.0,0.9319978338706771,1,4.0,0.47373063630147616,0,2.0,0.8350541220279918,3,21.0,0.057763794876835174,4,27.0
55.0,0.0,-0.7,44,1,0.022727272727272728,43,0.9772727272727273,18,0,0,0,18,0,0.0,0.0,8.653357949522494,0,0.0,0.8499437648835051,0,0.0,0.2534310041811354,0,2.0,0.8303751956872517,0,14.0,0.2816545826730862,0,16.0
60.0,-0.5,-0.7999999999999998,48,1,0.020833333333333332,47,0.9791666666666666,24,0,2,0,24,0,3.0,0.125,9.590581113121623,1,2.0,0.5879369380702618,0,0.0,0.9641767924071291,1,3.0,0.4830357027993781,0,2.0,0.6341698565899239,2,7.0
65.0,-1.25,-1.0499999999999998,52,1,0.019230769230769232,51,0.9807692307692307,23,0,5,2,25,0,19.0,0.8260869565217391,8.153238138880777,2,11.0,0.5832386293454227,0,0.0,0.9373955560615536,3,10.0,0.16602749473125966,0,0.0,1.0,5,21.0
70.0,-2.0,-1.4499999999999997,56,1,0.017857142857142856,55,0.9821428571428571,21,0,8,7,28,0,39.0,1.8571428571428572,6.149431659311129,2,10.0,0.5121573062375632,1,2.0,0.499894267262202,5,27.0,0.0061450392140464305,0,0.0,1.0,8,39.0
75.0,-1.25,-1.6999999999999997,60,2,0.03333333333333333,58,0.9666666666666667,23,0,5,9,32,0,39.0,1.6956521739130435,7.092272518168057,2,20.0,0.4986772690218464,0,2.0,0.3121282020041776,3,42.0,0.46724372610531084,0,0.0,1.0,5,64.0
80.0,-0.25,-1.7499999999999998,64,2,0.03125,62,0.96875,24,0,1,10,34,0,1.0,0.041666666666666664,9.05117170075964,1,10.0,0.582597287090256,0,0.0,0.41126048633518586,0,24.0,0.6375083316739194,0,4.0,0.8872443053776964,1,38.0
85.0,-0.5,-1.8499999999999999,68,2,0.029411764705882353,66,0.9705882352941176,23,0,2,11,34,0,9.0,0.391304347826087,8.951107871203634,1,6.0,0.4737434056789679,0,2.0,0.8839587576208607,1,5.0,0.36244210812252176,0,4.0,0.8388773519563205,2,17.0
90.0,0.0,-1.8499999999999999,72,2,0.027777777777777776,70,0.9722222222222222,24,0,0,11,35,0,0.0,0.0,7.385485772286155,0,2.0,0.3417511823835922,0,2.0,0.9656087139502184,0,2.0,0.1155222499716089,0,2.0,0.7579825674802201,0,8.0
95.0,-1.25,-2.1,76,2,0.02631578947368421,74,0.9736842105263158,25,0,5,11,36,0,17.0,0.68,7.380376874367264,0,0.0,0.7911708305191659,0,2.0,0.17198855641061603,3,13.0,0.435476790726628,2,8.0,0.2541058035084378,5,23.0
100.0,-1.25,-2.35,80,2,0.025,78,0.975,24,0,5,12,36,0,13.0,0.5416666666666666,7.818443553478848,0,0.0,0.9698014135264177,2,9.0,6.851667428629689e-05,0,15.0,0.6528050305973089,3,15.0,0.10134065335164522,5,39.0
105.0,-0.25,-2.3999999999999995,84,2,0.023809523809523808,82,0.9761904761904762,22,0,1,15,37,0,2.0,0.09090909090909091,7.879833129808017,0,0.0,0.5472222543124434,0,6.0,0.24272196116828465,1,4.0,0.24340369175687,0,8.0,0.6240916214682837,1,18.0
110.0,-0.75,-2.5499999999999994,88,2,0.022727272727272728,86,0.9772727272727273,20,0,3,19,39,0,6.0,0.3,8.674774592578244,2,5.0,0.5751707454117889,0,0.0,1.0,1,4.0,0.10199679782971482,0,2.0,0.852701435654368,3,11.0
115.0,-0.25,-2.5999999999999988,92,2,0.021739130434782608,90,0.9782608695652174,21,0,1,20,41,0,2.0,0.09523809523809523,10.330212809635723,1,6.0,0.6331519458511211,0,0.0,0.9639748166555767,0,1.0,0.5208091363091992,0,0.0,0.7726253526693853,1,7.0
120.0,-0.5,-2.699999999999999,96,2,0.020833333333333332,94,0.9791666666666666,20,0,2,24,44,0,8.0,0.4,11.138747384745102,2,8.0,0.5661819503494337,0,0.0,0.9179736779522489,0,2.0,0.9404994016217226,0,0.0,1.0,2,10.0
125.0,-0.25,-2.7499999999999982,100,2,0.02,98,0.98,17,0,1,29,46,0,1.0,0.058823529411764705,10.29375022677628,0,4.0,0.6792268368690534,1,1.0,0.6188059376083013,0,2.0,0.882052171550405,0,0.0,1.0,1,7.0
130.0,-0.25,-2.7999999999999976,104,2,0.019230769230769232,102,0.9807692307692307,14,0,1,34,48,0,1.0,0.07142857142857142,8.543860691401079,1,1.0,0.6438100701151132,0,2.0,0.6194658722259266,0,0.0,1.0,0,0.0,1.0,1,3.0
135.0,-0.25,-2.849999999999997,108,2,0.018518518518518517,106,0.9814814814814815,17,0,1,34,51,0,2.0,0.11764705882352941,10.417402384445285,1,5.0,0.49968846773783976,0,2.0,0.9479344630927906,0,0.0,0.9633316214009477,0,2.0,0.9503669640724595,1,9.0
140.0,-0.5,-2.9499999999999975,112,2,0.017857142857142856,110,0.9821428571428571,17,0,2,34,51,0,8.0,0.47058823529411764,8.799221421651335,1,7.0,0.335726366232634,1,3.0,0.42537429147975364,0,2.0,0.8221018892798367,0,2.0,0.7690361653945037,2,14.0
145.0,-1.25,-3.1999999999999975,116,2,0.017241379310344827,114,0.9827586206896551,18,0,5,36,54,0,20.0,1.1111111111111112,5.130994577401913,3,16.0,0.23033642839197838,0,2.0,0.36019328460359723,1,4.0,0.6132209440636208,1,4.0,0.13362332864735638,5,26.0
150.0,-1.25,-3.4499999999999975,120,2,0.016666666666666666,118,0.9833333333333333,20,0,5,36,56,0,36.0,1.8,5.820220583786928,3,31.0,0.4800559684016364,1,4.0,0.44671043142304584,1,4.0,0.3136969965910529,0,1.0,0.12061377225568382,5,40.0
155.0,-1.0,-3.6499999999999977,124,2,0.016129032258064516,122,0.9838709677419355,22,0,4,36,58,0,23.0,1.0454545454545454,8.229446453852004,1,22.0,0.46062072138397464,0,0.0,0.6882002310753224,3,14.0,0.0009094671923327532,0,2.0,0.9853573888049902,4,38.0
160.0,-0.75,-3.7999999999999976,128,2,0.015625,126,0.984375,23,0,3,38,61,0,23.0,1.0,9.908991631268451,3,23.0,0.38222548667880774,0,2.0,0.9360816710825638,0,13.0,0.13632817142964462,0,4.0,0.8909354977022634,3,42.0
165.0,0.0,-3.7999999999999976,132,3,0.022727272727272728,129,0.9772727272727273,25,0,0,41,66,0,0.0,0.0,10.577974544656408,0,14.0,0.6262850541301517,0,2.0,0.9239659463185438,0,0.0,0.9756908472642114,0,2.0,0.7843439258270116,0,18.0
170.0,-0.75,-3.9499999999999975,136,4,0.029411764705882353,132,0.9705882352941176,26,0,3,42,68,0,4.0,0.15384615384615385,8.305776847841383,1,1.0,0.7223138552237003,2,5.0,0.10806894900866702,0,2.0,0.9554468892698195,0,2.0,0.11861711128730101,3,10.0
175.0,-3.0,-4.549999999999997,140,4,0.02857142857142857,136,0.9714285714285714,29,0,12,44,73,0,46.0,1.5862068965517242,6.113988438972276,4,13.0,0.41428098028547294,6,27.0,0.1341275094257922,0,2.0,0.7607999543722294,2,10.0,5.342547387197067e-05,12,52.0
180.0,-2.75,-5.099999999999997,144,4,0.027777777777777776,140,0.9722222222222222,28,0,11,47,75,0,71.0,2.5357142857142856,5.232637135108747,7,42.0,0.16480875810684772,3,42.0,0.30841426235251274,1,4.0,0.6822338498880829,0,6.0,0.3234419436941494,11,94.0
185.0,-2.75,-5.649999999999997,148,4,0.02702702702702703,144,0.972972972972973,31,0,11,48,79,0,86.0,2.774193548387097,5.985590448329183,7,65.0,0.2509879240370367,3,42.0,0.3521344809046421,1,2.0,0.42040404317729463,0,2.0,0.8264175050196985,11,111.0
190.0,-1.25,-5.899999999999996,152,4,0.02631578947368421,148,0.9736842105263158,33,0,5,48,81,0,52.0,1.5757575757575757,7.907078097843525,3,69.0,0.4309190434351341,1,35.0,0.4607266667144627,1,7.0,0.454771089007681,0,4.0,0.8710549810645386,5,115.0
195.0,-1.25,-6.149999999999996,156,4,0.02564102564102564,152,0.9743589743589743,32,0,5,51,83,0,19.0,0.59375,6.763577651133875,2,62.0,0.24454580925507766,3,17.0,0.4437003952882997,0,0.0,0.4773352265397159,0,2.0,0.8434091532472264,5,81.0
200.0,-1.5,-6.449999999999997,160,4,0.025,156,0.975,32,0,6,52,84,0,24.0,0.75,6.5850580865027855,4,44.0,0.19765827527326343,0,15.0,0.37780745141272143,1,7.0,0.6926469910796458,1,4.0,0.02688995528304159,6,70.0
205.0,-2.5,-6.949999999999997,164,5,0.03048780487804878,159,0.9695121951219512,31,0,10,54,85,0,40.0,1.2903225806451613,6.0715583784417015,6,55.0,0.11182415453541798,2,7.0,0.3216031763447529,2,13.0,0.5110938308126876,0,5.0,0.7035197182415601,10,80.0
210.0,-1.5,-7.249999999999996,168,6,0.03571428571428571,163,0.9702380952380952,27,0,6,60,87,0,40.0,1.4814814814814814,6.452623271542115,3,55.0,0.15058683422400115,0,7.0,0.7791389884768546,3,24.0,0.24547905950272375,0,2.0,0.8747842910255464,6,88.0
215.0,-1.25,-7.499999999999995,172,6,0.03488372093023256,167,0.9709302325581395,31,0,5,60,91,0,17.0,0.5483870967741935,6.507222633444678,1,55.0,0.24241697892351366,1,4.0,0.7619561488433562,3,23.0,0.23091920210918113,0,2.0,0.0988357509546367,5,84.0
220.0,-2.5,-7.999999999999995,176,6,0.03409090909090909,171,0.9715909090909091,31,0,10,62,93,0,55.0,1.7741935483870968,7.071422579969769,4,52.0,0.2475900087669204,0,0.0,0.788710276531671,3,31.0,0.3447265839145734,3,16.0,0.4806390143618309,10,99.0
225.0,-1.0,-8.199999999999994,180,6,0.03333333333333333,175,0.9722222222222222,33,0,4,64,97,0,15.0,0.45454545454545453,7.8761117388036705,3,52.0,0.30807971268192264,1,3.0,0.6106123763509288,0,25.0,0.6621431036088704,0,18.0,0.7164121710123987,4,98.0
230.0,-0.5,-8.299999999999992,184,6,0.03260869565217391,179,0.9728260869565217,33,0,2,65,98,0,5.0,0.15151515151515152,8.525828636043668,1,18.0,0.41138790595236346,0,5.0,0.6528711023959453,0,2.0,0.619375737347432,1,5.0,0.5804101016692683,2,30.0
235.0,-1.0,-8.499999999999993,188,6,0.031914893617021274,183,0.973404255319149,34,0,4,65,99,0,12.0,0.35294117647058826,6.994734589813289,0,16.0,0.4378874488102493,2,10.0,0.5461069365556868,1,5.0,0.17771741895629345,1,6.0,0.2257773947565024,4,37.0
240.0,-2.5,-8.999999999999993,192,6,0.03125,187,0.9739583333333334,32,0,10,69,101,0,45.0,1.40625,6.532706032632147,2,23.0,0.4551302512033376,0,9.0,0.4420933095823372,5,28.0,0.317362019652608,3,14.0,0.002876395631082026,10,74.0
245.0,-2.25,-9.449999999999994,196,6,0.030612244897959183,191,0.9744897959183674,29,0,9,73,102,0,54.0,1.8620689655172413,6.133343727318283,3,36.0,0.19311846529988225,3,10.0,0.2280459865663244,2,35.0,0.4230331660444213,1,20.0,0.5035291930144928,9,101.0
250.0,-1.75,-9.799999999999994,200,6,0.03,195,0.975,29,0,7,76,105,0,69.0,2.3793103448275863,7.683037080908849,5,56.0,0.16633679800804294,0,12.0,0.3921295399451084,2,29.0,0.527768083536834,0,2.0,0.8970320230091587,7,99.0
255.0,-1.0,-9.999999999999995,204,6,0.029411764705882353,199,0.9754901960784313,30,0,4,77,107,0,17.0,0.5666666666666667,8.376737001436664,2,48.0,0.34010089418590495,1,1.0,0.0007921958367914023,1,16.0,0.3751935005615406,0,0.0,0.7582051083387951,4,65.0
260.0,-0.75,-10.149999999999995,208,6,0.028846153846153848,203,0.9759615384615384,27,0,3,81,108,0,23.0,0.8518518518518519,9.788938074878569,1,20.0,0.4059839255498676,0,2.0,0.843383206618979,2,10.0,0.5137856232035901,0,2.0,0.873863433658037,3,34.0
265.0,-0.5,-10.249999999999995,212,6,0.02830188679245283,207,0.9764150943396226,22,0,2,87,109,0,19.0,0.8636363636363636,9.08994905683956,2,19.0,0.02424233984259032,0,2.0,0.9436510983063296,0,7.0,0.3816210289886062,0,4.0,0.8935321299302998,2,32.0
270.0,-1.75,-10.599999999999994,216,6,0.027777777777777776,211,0.9768518518518519,21,0,7,91,112,0,44.0,2.0952380952380953,6.239472071919804,3,34.0,0.39902654765274137,1,4.0,0.4005870792199084,2,7.0,0.4825704419788366,1,5.0,0.3946420217450702,7,50.0
275.0,-1.0,-10.799999999999995,220,6,0.02727272727272727,215,0.9772727272727273,25,0,4,91,116,0,32.0,1.28,5.956183631780845,1,36.0,0.699566817666902,2,8.0,0.07352036428123418,0,5.0,0.4898570140539328,1,7.0,0.06970030209032031,4,56.0
280.0,-0.75,-10.949999999999996,224,6,0.026785714285714284,219,0.9776785714285714,25,0,3,93,118,0,44.0,1.76,9.823701883226166,1,33.0,0.7595532285512036,1,10.0,0.59051972488766,0,0.0,0.8059836809575004,1,10.0,0.5677967184875439,3,53.0
285.0,-0.5,-11.049999999999994,228,6,0.02631578947368421,223,0.9780701754385965,32,0,2,93,125,0,7.0,0.21875,9.77620216347642,0,0.0,0.6092677379069962,1,8.0,0.7306674753269369,0,0.0,0.932553421557022,1,6.0,0.7411731507619791,2,14.0
290.0,-1.5,-11.349999999999994,232,6,0.02586206896551724,227,0.978448275862069,31,0,6,96,127,0,29.0,0.9354838709677419,7.944619282696703,2,8.0,0.5188945550614498,2,16.0,0.3046238646839081,0,2.0,0.7748640262166543,2,14.0,0.4690679822989386,6,40.0
295.0,-2.0,-11.749999999999995,236,6,0.025423728813559324,231,0.9788135593220338,30,0,8,99,129,0,37.0,1.2333333333333334,6.065669508591637,4,25.0,0.45745295928127333,1,13.0,0.2148276747386904,2,9.0,0.581008449866847,1,13.0,0.3460698479725058,8,60.0
