step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,3,0,0,0,3,0,0.0,0.0,13.53073613326894,0,0.0,0.9315159413964745,0,0.0,0.9726393378814029,0,0.0,0.9222332912180575,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,4,0,0,0,4,0,0.0,0.0,12.118292178635258,0,0.0,0.8172355145899991,0,0.0,0.9017052707048242,0,0.0,0.8203524635568089,0,0.0,1.0,0,0.0
15.0,-0.5,-0.1,12,0,0.0,12,1.0,7,0,2,0,7,0,5.0,0.7142857142857143,10.150170879967233,1,3.0,0.6619119049144734,0,0.0,0.9980332072657805,1,2.0,0.4952261281664421,0,0.0,0.9197019539804692,2,5.0
20.0,-0.25,-0.14999999999999997,16,1,0.0625,15,0.9375,8,0,1,0,8,0,8.0,1.0,9.81096907356853,1,8.0,0.5927623727814594,0,0.0,0.9195389652021492,0,0.0,0.9402072813699374,0,0.0,0.9174751410771389,1,8.0
25.0,-0.5,-0.24999999999999997,20,1,0.05,19,0.95,9,0,2,0,9,0,16.0,1.7777777777777777,10.360545431324072,2,16.0,0.3926455690094516,0,0.0,1.0,0,0.0,0.995656451831647,0,2.0,0.9740732509708049,2,18.0
30.0,-0.5,-0.3499999999999999,24,1,0.041666666666666664,23,0.9583333333333334,9,0,2,0,9,0,21.0,2.3333333333333335,9.51254546567081,2,21.0,0.31054343243294175,0,0.0,1.0,0,0.0,0.9401370201123191,0,2.0,0.9125133088076766,2,23.0
35.0,-0.75,-0.5,28,1,0.03571428571428571,27,0.9642857142857143,12,0,3,0,12,0,32.0,2.6666666666666665,9.141628336200402,2,31.0,0.48924309897055285,0,0.0,1.0,0,2.0,0.97664339700916,1,3.0,0.3386715077102243,3,36.0
40.0,0.0,-0.5,32,1,0.03125,31,0.96875,12,0,0,1,13,0,0.0,0.0,9.628222277746604,0,11.0,0.6722725075664804,0,0.0,1.0,0,2.0,0.9017446036411205,0,2.0,0.5718172167709014,0,15.0
45.0,-0.25,-0.5500000000000002,36,1,0.027777777777777776,35,0.9722222222222222,13,0,1,2,15,0,2.0,0.15384615384615385,8.944427136684528,0,0.0,0.6328050341533109,0,2.0,0.8912927675494057,1,4.0,0.31550997213972526,0,0.0,1.0,1,6.0
50.0,-0.5,-0.65,40,1,0.025,39,0.975,14,0,2,2,16,0,9.0,0.6428571428571429,10.148458671912111,1,5.0,0.6423163858428508,0,2.0,0.8405009232458512,1,6.0,0.5587548644770384,0,0.0,1.0,2,13.0
55.0,-1.0,-0.8500000000000001,44,1,0.022727272727272728,43,0.9772727272727273,13,0,4,4,17,0,21.0,1.6153846153846154,5.961310371547023,2,11.0,0.31031368049867775,1,3.0,0.11505033840813149,1,9.0,0.3300044169168486,0,0.0,1.0,4,23.0
60.0,0.0,-0.8500000000000001,48,1,0.020833333333333332,47,0.9791666666666666,12,0,0,5,17,0,0.0,0.0,6.0477432622082405,0,7.0,0.42729864113687327,0,3.0,0.18999590526095542,0,3.0,0.19437220345862372,0,0.0,1.0,0,13.0
65.0,0.0,-0.8500000000000001,52,1,0.019230769230769232,51,0.9807692307692307,11,0,0,7,18,0,0.0,0.0,11.667141226680739,0,0.0,0.605558755182316,0,0.0,1.0,0,2.0,0.9217579678413288,0,2.0,0.8613261775582828,0,4.0
70.0,-0.25,-0.9000000000000002,56,2,0.03571428571428571,54,0.9642857142857143,12,0,1,7,19,0,3.0,0.25,11.368028780396807,1,3.0,0.47257241540734946,0,0.0,1.0,0,2.0,0.9045278280362802,0,2.0,0.8890219093588341,1,7.0
75.0,-0.25,-0.9500000000000004,60,2,0.03333333333333333,58,0.9666666666666667,12,0,1,9,21,0,1.0,0.08333333333333333,7.626375368978269,0,0.0,0.9465872595165465,0,0.0,1.0,1,3.0,0.30162005278059517,0,2.0,0.3358044241166322,1,5.0
80.0,-0.75,-1.1000000000000005,64,2,0.03125,62,0.96875,12,0,3,10,22,0,9.0,0.75,6.470842272055152,0,0.0,0.3976774449422403,0,2.0,0.9641946305868757,0,2.0,0.4833427997030211,3,11.0,0.238033968747094,3,15.0
85.0,-0.5,-1.2000000000000008,68,2,0.029411764705882353,66,0.9705882352941176,14,0,2,10,24,0,8.0,0.5714285714285714,7.415962162432642,2,8.0,0.47529335872269673,0,2.0,0.5584649719537279,0,0.0,0.9484609345506367,0,11.0,0.14680097554285954,2,21.0
90.0,-0.25,-1.2500000000000009,72,2,0.027777777777777776,70,0.9722222222222222,17,0,1,10,27,0,3.0,0.17647058823529413,9.471282374909153,0,6.0,0.6903103801265131,1,3.0,0.0011698591617129701,0,0.0,0.44039981728899674,0,0.0,0.594060882969206,1,9.0
95.0,-0.5,-1.350000000000001,76,2,0.02631578947368421,74,0.9736842105263158,17,0,2,11,28,0,4.0,0.23529411764705882,10.597839348842655,1,2.0,0.7244939191581088,0,0.0,1.0,1,4.0,0.6753771414699277,0,0.0,1.0,2,6.0
100.0,0.0,-1.350000000000001,80,2,0.025,78,0.975,16,0,0,16,32,0,0.0,0.0,10.828635311958749,0,0.0,0.7591025229989873,0,0.0,1.0,0,2.0,0.8356127210756409,0,2.0,0.896894966392556,0,4.0
105.0,-0.5,-1.450000000000001,84,2,0.023809523809523808,82,0.9761904761904762,15,0,2,18,33,0,5.0,0.3333333333333333,9.311462918364915,1,4.0,0.5977514386933295,0,2.0,0.959142072490655,1,3.0,0.4300617920254995,0,4.0,0.763150797026521,2,13.0
110.0,-0.25,-1.500000000000001,88,2,0.022727272727272728,86,0.9772727272727273,17,0,1,18,35,0,1.0,0.058823529411764705,7.079552190170083,0,0.0,0.24188677918939577,0,2.0,0.857187603548656,0,4.0,0.28543243554406966,1,5.0,0.4892396192810941,1,11.0
115.0,-1.0,-1.700000000000001,92,2,0.021739130434782608,90,0.9782608695652174,19,0,4,18,37,0,12.0,0.631578947368421,8.108913546467697,0,0.0,0.9881086621286094,1,5.0,0.5458780522592205,2,10.0,0.5641676338405741,1,3.0,0.0008373512554078648,4,18.0
120.0,-1.5,-2.0000000000000013,96,2,0.020833333333333332,94,0.9791666666666666,20,0,6,18,38,0,23.0,1.15,7.027434292659938,0,0.0,0.9725891373514159,5,19.0,0.13863870160283892,0,10.0,0.5428931994720368,1,8.0,0.0,6,37.0
125.0,-1.0,-2.2000000000000015,100,2,0.02,98,0.98,18,0,4,20,38,0,19.0,1.0555555555555556,5.798091639564206,0,0.0,0.795054048948667,3,31.0,0.05914536336493075,1,4.0,0.1008253045168368,0,2.0,0.8963708629479918,4,37.0
130.0,-1.0,-2.4000000000000017,104,2,0.019230769230769232,102,0.9807692307692307,17,0,4,22,39,0,29.0,1.7058823529411764,7.351401045114496,1,3.0,0.3038567109882293,3,32.0,0.11619432638469397,0,4.0,0.40662327674971355,0,2.0,0.8696941570052833,4,41.0
135.0,-0.25,-2.450000000000001,108,2,0.018518518518518517,106,0.9814814814814815,20,0,1,22,42,0,3.0,0.15,9.981946889352894,0,0.0,0.7236960671683194,1,31.0,0.09813834037893236,0,0.0,0.9491320128036191,0,0.0,0.787362364835816,1,31.0
140.0,-0.25,-2.5000000000000004,112,3,0.026785714285714284,109,0.9732142857142857,20,0,1,25,45,0,8.0,0.4,12.032542179437376,0,0.0,0.9391144878128564,1,16.0,0.7279639163491215,0,0.0,0.9261282926469856,0,2.0,0.8897442405375904,1,18.0
145.0,0.0,-2.5000000000000004,116,3,0.02586206896551724,113,0.9741379310344828,18,0,0,28,46,0,0.0,0.0,11.790062680189832,0,0.0,0.5242448899678677,0,2.0,0.8898623751386235,0,0.0,0.9154110798455333,0,2.0,0.8991567962539371,0,4.0
150.0,-0.5,-2.600000000000001,120,4,0.03333333333333333,116,0.9666666666666667,14,0,2,32,46,0,5.0,0.35714285714285715,7.262875700702513,1,4.0,0.36373200971697356,0,0.0,0.31898633197951154,1,1.0,0.0002999024521507152,0,2.0,0.41038998058877185,2,7.0
155.0,-0.75,-2.750000000000001,124,6,0.04838709677419355,118,0.9516129032258065,14,0,3,32,46,0,10.0,0.7142857142857143,6.576325912587443,1,3.0,1.836346260497175e-05,1,2.0,0.13979062109927443,1,6.0,0.0,0,0.0,0.2258960738186396,3,11.0
160.0,-0.5,-2.8500000000000014,128,6,0.046875,122,0.953125,14,0,2,33,47,0,14.0,1.0,10.172850295304713,1,8.0,0.0,1,6.0,0.47349475640116695,0,2.0,0.9890609370172433,0,1.0,0.8986489463607874,2,17.0
165.0,-0.25,-2.900000000000001,132,6,0.045454545454545456,126,0.9545454545454546,12,0,1,37,49,0,13.0,1.0833333333333333,11.365795111360113,1,13.0,0.4853750141578388,0,0.0,0.9385586735403414,0,2.0,0.9500263593274804,0,3.0,0.9286194191848035,1,18.0
170.0,-0.75,-3.0500000000000007,136,6,0.04411764705882353,130,0.9558823529411765,14,0,3,38,52,0,22.0,1.5714285714285714,10.749303060649156,1,18.0,0.4671403869077446,1,2.0,0.7237190287688305,1,4.0,0.5008438655044256,0,2.0,0.883593272095286,3,26.0
175.0,-0.25,-3.1,140,6,0.04285714285714286,134,0.9571428571428572,15,0,1,40,55,0,23.0,1.5333333333333334,10.359567406104388,1,23.0,0.646239760766718,0,0.0,0.6977840616433207,0,0.0,0.9646416922270069,0,2.0,0.014501005566928417,1,25.0
180.0,-0.5,-3.2000000000000006,144,6,0.041666666666666664,138,0.9583333333333334,13,0,2,43,56,0,7.0,0.5384615384615384,9.227265411271008,1,2.0,0.4855615260493201,0,0.0,0.7880848372432446,0,0.0,0.6535711002795109,1,9.0,0.6629157196284611,2,11.0
185.0,-0.75,-3.3500000000000005,148,6,0.04054054054054054,142,0.9594594594594594,14,0,3,43,57,0,11.0,0.7857142857142857,10.120581098667403,2,9.0,5.681215421166946e-05,0,2.0,0.9706197505779829,1,2.0,0.5493747691373816,0,2.0,0.9269014682207779,3,15.0
190.0,-1.0,-3.5500000000000007,152,6,0.039473684210526314,146,0.9605263157894737,15,0,4,44,59,0,13.0,0.8666666666666667,6.830956669577527,0,5.0,0.1409960784787954,0,2.0,0.8213927807035336,2,10.0,0.32119374613777807,2,5.0,0.18494667925301597,4,22.0
195.0,-0.75,-3.7000000000000006,156,6,0.038461538461538464,150,0.9615384615384616,19,0,3,44,63,0,5.0,0.2631578947368421,7.464648923792606,0,0.0,0.9633177278165604,2,6.0,0.5050695533838839,0,8.0,0.47607409639996257,1,8.0,0.12484097252175891,3,22.0
200.0,-0.75,-3.8500000000000005,160,6,0.0375,154,0.9625,20,0,3,45,65,0,17.0,0.85,9.789721092342443,0,0.0,0.9219141830067061,3,19.0,0.28507090253054834,0,2.0,0.848500021901646,0,2.0,0.8225676718214001,3,23.0
205.0,-1.0,-4.050000000000001,164,6,0.036585365853658534,158,0.9634146341463414,23,0,4,45,68,0,7.0,0.30434782608695654,7.626107986870778,2,3.0,0.6162757087676854,2,20.0,0.06611266764869819,0,2.0,0.3588032962342458,0,2.0,0.860820149251755,4,27.0
210.0,-1.75,-4.400000000000001,168,6,0.03571428571428571,162,0.9642857142857143,22,0,7,47,69,0,26.0,1.1818181818181819,6.493166037414682,1,5.0,0.5579914916717597,3,17.0,0.00011470381009210198,2,8.0,0.3298158220132269,1,4.0,0.18465821329328216,7,34.0
215.0,-0.5,-4.5,172,6,0.03488372093023256,166,0.9651162790697675,24,0,2,49,73,0,7.0,0.2916666666666667,7.935452076201255,2,7.0,0.5208209622537395,0,16.0,0.18450460382682454,0,8.0,0.639029337390089,0,2.0,0.16881314580284723,2,33.0
220.0,-0.5,-4.6,176,6,0.03409090909090909,170,0.9659090909090909,23,0,2,51,74,0,8.0,0.34782608695652173,9.957114218801692,1,10.0,0.4599643809644567,0,0.0,1.0,1,7.0,0.7549093352749362,0,2.0,0.8591740289195823,2,19.0
225.0,-0.25,-4.6499999999999995,180,6,0.03333333333333333,174,0.9666666666666667,25,0,1,52,77,0,4.0,0.16,9.273076791191095,1,7.0,0.27142900923420094,0,2.0,0.9399563033005053,0,0.0,0.49268481303635836,0,2.0,0.8371086195361152,1,11.0
