step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,15.940210348780855,0,0.0,1.0,0,0.0,0.9798525758583282,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,4,0,0,0,4,0,0.0,0.0,14.047500025372052,0,0.0,0.9423840396924215,0,0.0,0.9240686448154063,0,0.0,0.9247918399788704,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,6,0,0,0,6,0,0.0,0.0,13.141332114866861,0,0.0,0.9233298044193167,0,0.0,1.0,0,0.0,0.8600063169368992,0,0.0,0.9483264212595592,0,0.0
20.0,-0.25,-0.05000000000000001,16,0,0.0,16,1.0,10,0,1,0,10,0,1.0,0.1,9.077033375768456,1,1.0,0.5779302777052732,0,0.0,0.9341707730826155,0,0.0,0.636015155682193,0,0.0,0.968319836171885,1,1.0
25.0,-0.25,-0.10000000000000002,20,0,0.0,20,1.0,12,0,1,0,12,0,5.0,0.4166666666666667,8.996590094406196,0,2.0,0.5567102079701226,0,0.0,0.9247486633668636,1,5.0,0.5981967286873997,0,0.0,1.0,1,7.0
30.0,0.0,-0.10000000000000002,24,0,0.0,24,1.0,15,0,0,0,15,0,0.0,0.0,9.999139413955918,0,0.0,0.6157167218183455,0,2.0,0.8933426502857971,0,0.0,0.5439373687563812,0,0.0,0.9257353645323001,0,2.0
35.0,-0.25,-0.15,28,0,0.0,28,1.0,17,0,1,1,18,0,4.0,0.23529411764705882,12.014678883806926,1,4.0,0.6499643483178755,0,2.0,0.9335632753997508,0,0.0,0.9475890707045439,0,2.0,0.9296975719279825,1,8.0
40.0,-0.25,-0.19999999999999996,32,0,0.0,32,1.0,21,0,1,1,22,0,3.0,0.14285714285714285,10.268810606611611,0,0.0,0.8014839042345064,1,5.0,0.4158462160715503,0,0.0,0.9199408673214572,0,2.0,0.9445465195134107,1,7.0
45.0,-0.5,-0.29999999999999993,36,0,0.0,36,1.0,23,0,2,1,24,0,4.0,0.17391304347826086,9.700714534722902,0,0.0,0.7788703999125122,1,6.0,0.34299470520886666,0,2.0,0.9486904258450232,1,5.0,0.6980868469157995,2,13.0
50.0,-0.75,-0.44999999999999996,40,0,0.0,40,1.0,25,0,3,1,26,0,4.0,0.16,7.521907700859649,2,3.0,0.38951230805260423,1,1.0,0.007377096538222589,0,2.0,0.7411058595368274,0,1.0,0.35986450768046013,3,7.0
55.0,-1.75,-0.7999999999999999,44,0,0.0,44,1.0,26,0,7,2,28,0,28.0,1.0769230769230769,6.605626907248675,4,19.0,0.11296901147865242,0,0.0,1.0,2,8.0,0.47087924363428596,1,3.0,0.211814024390451,7,30.0
60.0,-1.5,-1.0999999999999999,48,0,0.0,48,1.0,24,0,6,5,29,0,32.0,1.3333333333333333,5.820996292425861,3,33.0,0.2234517709365915,0,0.0,1.0,2,12.0,0.3283739108889955,1,4.0,0.2641731737630171,6,49.0
65.0,-2.0,-1.4999999999999998,52,0,0.0,52,1.0,22,0,8,9,31,0,57.0,2.590909090909091,6.9456899033410515,1,26.0,0.5813619806577857,0,0.0,1.0,3,24.0,0.4233360210620414,4,20.0,0.18503547427580724,8,70.0
70.0,-1.5,-1.7999999999999998,56,0,0.0,56,1.0,23,0,6,10,33,0,50.0,2.1739130434782608,7.495487697078052,0,4.0,0.5917059471762249,0,0.0,1.0,4,44.0,0.5459822792295437,2,26.0,0.07395212582448527,6,74.0
75.0,-2.25,-2.2499999999999996,60,0,0.0,60,1.0,21,0,9,13,34,0,77.0,3.6666666666666665,5.68244984299647,2,11.0,0.4781463491600301,0,2.0,0.9377374325602514,6,66.0,0.18438968569069125,1,15.0,0.21740094772356777,9,94.0
80.0,-2.25,-2.6999999999999993,64,0,0.0,64,1.0,22,0,9,13,35,0,43.0,1.9545454545454546,5.214639921204073,1,6.0,0.3642218203617312,0,2.0,0.9388115233800678,7,75.0,0.12460941173894151,1,11.0,0.0,9,94.0
85.0,-1.75,-3.05,68,0,0.0,67,0.9852941176470589,22,0,7,14,36,0,52.0,2.3636363636363638,6.797384269590887,1,6.0,0.4490957493607221,1,3.0,0.11641182891091405,4,65.0,0.35102622840409603,1,18.0,0.5871183260866207,7,92.0
90.0,-1.25,-3.3000000000000003,72,0,0.0,71,0.9861111111111112,20,0,5,16,36,0,36.0,1.8,5.450454134320963,1,11.0,0.49245139074873934,2,13.0,1.8264591580126147e-05,2,67.0,0.2457127863086522,0,2.0,0.8845166610349828,5,93.0
95.0,-1.25,-3.5500000000000003,76,0,0.0,75,0.9868421052631579,22,0,5,17,39,0,32.0,1.4545454545454546,7.290470701868733,1,16.0,0.41783257017061376,0,8.0,0.6178788628324783,4,54.0,0.2424745327511793,0,0.0,0.9292723690296522,5,78.0
100.0,-0.75,-3.7,80,0,0.0,79,0.9875,25,0,3,17,42,0,11.0,0.44,8.11763203558028,1,3.0,0.6330201544116932,0,0.0,0.9867599787819749,2,45.0,0.27443028625685006,0,0.0,1.0,3,48.0
105.0,-1.25,-3.95,84,0,0.0,83,0.9880952380952381,23,0,5,21,44,0,24.0,1.0434782608695652,8.077932792790447,1,8.0,0.516869853546467,0,2.0,0.528756220273998,4,35.0,0.3055646574177849,0,2.0,0.8429290166362651,5,47.0
110.0,-1.5,-4.25,88,0,0.0,87,0.9886363636363636,19,0,6,26,45,0,31.0,1.631578947368421,6.330245335117347,3,20.0,0.24777757394634575,1,6.0,0.6394038151185301,2,24.0,0.21647961327113346,0,2.0,0.8907763881228569,6,52.0
115.0,-1.75,-4.6,92,0,0.0,91,0.9891304347826086,21,0,7,26,47,0,48.0,2.2857142857142856,7.118717600704051,3,35.0,0.18958155813946218,0,0.0,0.8907134362112906,4,19.0,0.09566835592420073,0,0.0,0.7499885243154861,7,54.0
120.0,-0.75,-4.75,96,0,0.0,95,0.9895833333333334,22,0,3,26,48,0,13.0,0.5909090909090909,8.62096805141208,1,28.0,0.437123880919546,0,0.0,0.8565412950488908,2,28.0,0.08810231732472915,0,2.0,0.9342255837388896,3,58.0
